jeff,beta,numnodes,numlinks,probRewire,numedges,graph_seed,numx,trim,x_seed,cost_rw,time_rw,bestgraph_rw,hit_rw,miss_rw,fa_rw,cr_rw,bestval_rw,cost_invite,time_invite,bestgraph_invite,hit_invite,miss_invite,fa_invite,cr_invite,bestval_invite,cost_inviteirt,time_inviteirt,bestgraph_inviteirt,hit_inviteirt,miss_inviteirt,fa_inviteirt,cr_inviteirt,bestval_inviteirt,cost_fe,time_fe,bestgraph_fe,hit_fe,miss_fe,fa_fe,cr_fe,bestval_fe
0.9,0.909090909,15,4,0.3,30,146,3,0.7,146,18,00:00.0,15!4ck4znntuvul6ifdffbs33wpcgnq5du2959noss7wi,17,13,5,70,-25.6834689,18,00:46.6,15!43cjkxijfkypkx7hzh9ni4sifuog5n3fzx7fck26te,16,14,4,71,-24.43750067,17,00:31.2,15!4ck22rigumji0ct1vt52e4efcf3uxozl9aweoj7taa,17,13,4,71,-26.72297023,27,00:00.0,15!x6sp2h09v22549ctb9pk2d8cg8uatg73y8zk,3,27,0,75,#NAME?
0.9,0.909090909,15,4,0.3,30,147,3,0.7,147,18,00:00.0,15!1tqr0451emva9ndeo976ge041yntvlakghyz7dpl3k0,19,11,7,68,-30.15074534,18,00:40.5,15!1tqr0451ecd8rx3jj7l9prm6d7hw7xlhu3ahqkqtt1c,17,13,5,70,-29.40099469,17,00:56.8,15!1tqr0451emva9eymshhrdvy2arg5vtjfk2cdhjccym8,18,12,5,70,-30.41537848,27,00:00.0,15!2l8krk89utgzu9tej5xheq3wv99tbf79eydqkn40,3,27,0,75,#NAME?
0.9,0.909090909,15,4,0.3,30,148,3,0.7,148,20,00:00.0,15!t63i5ha8qehkpjf80e9oh1ly8nd5t2u1jl9gnyrcr9g,18,12,8,67,-27.30080405,22,00:19.9,15!t63i5ha8qehkp2lo8uuubysqvvh2r2mojqg65cj3z7o,15,15,7,68,-26.42971805,20,00:37.9,15!t63i5ha8qehkp2lo8uuuc1huq8xwjry0j8vy07krp50,17,13,7,68,-29.09918186,27,00:00.0,15!15fwi95pihs04nr9t2jqecczqkcpamsbk238d5mv8,3,27,0,75,#NAME?
0.9,0.909090909,15,4,0.3,30,149,3,0.7,149,22,00:00.0,15!1mchnm278kk4hv1xnhomxqeua3hq3207cwnye0dc4ax0,17,13,9,66,-30.53336689,19,00:31.9,15!1mchnlp37wflbvf3jzxl4kyk40kc7uhvz3yj05s8coqs,16,14,5,70,-29.27201533,19,00:31.7,15!1m8ebdrr91qq6l82pqvqkyxwf1nm4mmgpkfnl5drkabo,15,15,4,71,-31.24374367,27,00:00.0,15!1m7mehb4oe0testgro4j7qqqsy9c7dglqihgt5r711c0,3,27,0,75,#NAME?
0.9,0.909090909,15,4,0.3,30,151,3,0.7,151,21,00:00.0,15!1tidhxje0z4a1inuequyq274fg7p0wua3mzayqi6fdhc,17,13,8,67,-29.51096938,22,00:17.2,15!7ar3g89cl3sg0ik6234gdg5yuuw23xi4hshg3keyigw,16,14,8,67,-29.34351238,21,00:30.5,15!7ar3g898fr7b7e0xobutlvc0nwd4vuqarys2qwypssg,16,14,7,68,-32.89574988,27,00:00.0,15!97iuy0ljkqobpaucb3cpzd2niq8yjizqyut7b2by8,3,27,0,75,#NAME?
0.9,0.909090909,15,4,0.3,30,152,3,0.7,152,21,00:00.0,15!10fzj7py06tjmafbfg5wqi4l2jc6t4777ix3xvv29uds,15,15,6,69,-20.41564822,20,00:18.9,15!10dxv3ra0rh6zyzun0z9r70o783ndtyrxz603vib79qo,15,15,5,70,-19.99507345,20,00:31.8,15!10fzj7pxw1gyhhas72en3qjr4cdnvw4fdt3ekj7m14pc,15,15,5,70,-22.61625273,27,00:00.0,15!97ihu0g3767qjmsyiv98ibuzpdh8gzvtyymmdqxa8,3,27,0,75,#NAME?
0.9,0.909090909,15,4,0.3,30,153,3,0.7,153,19,00:00.0,15!t4jjdbzdiltbxqmx2y083fuhe1ygtlwwvz6fkg01ev4,17,13,6,69,-25.52063327,17,00:21.9,15!t4je10xuwxyq8arp4aq89rjyy3v0v7ttiw6g3pdp400,15,15,2,73,-22.07280848,17,00:35.8,15!t4je10xuwxyq8arp4aq89rjyy3v0v7ttiw6g3pdp400,15,15,2,73,-25.42850699,27,00:00.0,15!97ihtzxpjm9xaot68d30bhwdnfq3t23nl5hk6d4w0,3,27,0,75,#NAME?
0.9,0.909090909,15,4,0.3,30,154,3,0.7,154,18,00:00.0,15!2tl1imm3kj8njrmjmzniwwvhlga3868q29axmw54w0,17,13,5,70,-27.13449794,18,00:20.4,15!2tl1imm3kj8njrmjmzniwwvhlga3868q29axmw54w0,17,13,5,70,-27.13449794,17,00:31.4,15!2tl1imm3kj8njrmjmzniwwvhlga3868q0vevs3320w,17,13,4,71,-31.7783952,27,00:00.0,15!590qqwd1xvhivwkwszv3tue9eiwescj5s0,3,27,0,75,#NAME?
0.9,0.909090909,15,4,0.3,30,155,3,0.7,155,21,00:00.0,15!u2u7wwdn8zfm9anrb4272hsp75c3ibwt4pbxt4z0y68,18,12,9,66,-31.87446197,23,00:22.9,15!u2l0eejnbke1gv85r7qbnlt36ehvuyx3ft8o8d5l728,15,15,8,67,-31.53399036,21,00:34.2,15!t5uamzvwida5g2ibfy5vq35rgm10q6pfuaiau21cbuo,16,14,7,68,-34.65444119,27,00:00.0,15!9h0ta0jw8sbn1dsury1y18gsg,3,27,0,75,#NAME?
0.9,0.909090909,15,4,0.3,30,157,3,0.7,157,19,00:00.0,15!10e7sqa887k2h515x0802z0vbi9wc4f2up28zifhoide,18,12,7,68,-31.82380938,19,00:20.6,15!10e7sqa887k2h515x0802z0vbi9wc4f2up28zifhoide,18,12,7,68,-31.82380938,19,00:29.4,15!10e7sqa887k2h515x0802z0vbi9wc4f2up28zifhoide,18,12,7,68,-34.53035924,27,00:00.0,15!an807gzpyq65y8xp8gm8fbe1uups,3,27,0,75,#NAME?
