subj,node1,node2,bb1,bb2,bb3,bb4,bb5,bb6,bb7,bb8,bb9,zibb1,zibb2,zibb3,zibb4,zibb5,zibb6,zibb7,zibb8,zibb9
S100,beetle,ant,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
S100,dingo,kangaroo,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0
S100,rat,nutria,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,skunk,camel,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,cardinal,lion,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,camel,alpaca,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
S100,otter,ermine,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
S100,hare,cat,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,goose,capybara,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,goose,mule,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,antelope,moose,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,hummingbird,armadillo,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,wolverine,deer,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,lizard,mongoose,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,goat,walrus,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,peacock,cheetah,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,fawn,rabbit,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,rhinoceros,tapir,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,lemur,ostrich,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,chihuahua,penguin,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,mouse,owl,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,anteater,aardvark,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
S100,goldfish,penguin,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S100,ferret,fish,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,sheep,elk,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,woodchuck,beaver,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,snake,mole,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,hippopotamus,puma,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,shark,piranha,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,bobcat,lynx,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0
S100,chameleon,salamander,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,crow,magpie,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
S100,beetle,groundhog,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
S100,dolphin,clam,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,bear,mouse,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,dingo,fox,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S100,guineapig,piranha,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,zebra,bobcat,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,chimpanzee,gorilla,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
S100,emu,flamingo,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
S100,antelope,bison,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,panda,boar,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,skunk,alligator,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,snail,fox,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,crocodile,salamander,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,turtle,rabbit,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,shark,starfish,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
S100,horse,jackal,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S100,hamster,rabbit,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,bull,swan,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,flamingo,meerkat,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,horse,pig,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,bull,worm,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,llama,moose,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,hare,tiger,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,eagle,chimpanzee,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,goat,snake,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,goldfish,cat,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,bobcat,panther,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,mongoose,wolf,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,zebra,kangaroo,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,panda,bear,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,mink,fox,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,hamster,chinchilla,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0
S100,coyote,dingo,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,shark,ox,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,elephant,frog,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,cat,bird,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,elk,gecko,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,otter,sloth,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,dolphin,capybara,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,bluejay,rabbit,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,leopard,panther,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,emu,squirrel,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,komododragon,eagle,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,warthog,pig,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,moose,wolf,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,beetle,mosquito,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,worm,rabbit,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,sealion,otter,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,wasp,bee,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
S100,chameleon,lizard,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
S100,sheep,eel,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,coyote,porcupine,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,goose,turkey,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
S100,pony,cheetah,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,cheetah,dingo,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,parrot,bluebird,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,rat,ferret,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,crocodile,iguana,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,otter,seal,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,goose,donkey,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,beetle,worm,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,lion,leopard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S100,chicken,owl,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,mink,lynx,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,dingo,lemur,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
S100,lemur,fox,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,zebra,hyena,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,spider,wasp,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,jellyfish,panda,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,crocodile,hummingbird,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,mouse,hamster,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,ox,pig,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,sealion,alligator,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,cheetah,donkey,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,kangaroo,jackal,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0
S100,koala,eel,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,seal,squid,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,peacock,ostrich,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,koala,gecko,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,komododragon,lizard,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,ferret,hamster,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,llama,sheep,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,mink,raccoon,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,bear,barracuda,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,blackbear,rattlesnake,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
S100,crocodile,dingo,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,cheetah,starfish,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,crow,fish,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,skunk,sparrow,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,goat,deer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,antelope,leopard,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,antelope,gazelle,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0
S100,puma,duck,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,raven,gerbil,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,spider,slug,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,hummingbird,toucan,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S100,jellyfish,mantaray,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
S100,giraffe,emu,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,moose,chinchilla,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,mouse,toucan,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,lemur,armadillo,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,piranha,wolf,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,panda,cougar,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,squirrel,raccoon,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,pigeon,ferret,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,grasshopper,sloth,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,salamander,moth,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,tiger,panther,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,ermine,lynx,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,duck,swan,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,zebra,flamingo,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,monitor,salamander,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
S100,goose,chicken,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,ferret,polarbear,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,platypus,kangaroo,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,wallaby,rabbit,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,shark,bird,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,wildebeest,penguin,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,peacock,goat,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,yak,tiger,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0
S100,bat,raccoon,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,pigeon,duck,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,mink,leopard,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,ferret,raccoon,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,hippopotamus,ox,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,chicken,camel,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,humpbackwhale,whale,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,crow,hen,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,flamingo,owl,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,snake,porcupine,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,zebra,monkey,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,mink,ermine,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
S100,llama,camel,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1
S100,cougar,tiger,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,honeybadger,badger,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,bird,fish,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,otter,rooster,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,cobra,rattlesnake,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,otter,wallaby,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,squirrel,jackal,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
S100,cardinal,hawk,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
S100,raccoon,wolf,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,dingo,wolf,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
S100,shrimp,fish,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,lamb,gorilla,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,bluebird,cat,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,orangutan,hummingbird,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,starfish,ant,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,otter,octopus,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,lizard,rattlesnake,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,bobcat,cougar,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,rat,boar,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,goose,flamingo,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,lion,panther,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,python,mouse,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,snake,ferret,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
S100,kitten,giraffe,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,bison,ox,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
S100,ram,penguin,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S100,pigeon,camel,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,wildebeest,elephant,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,skunk,porcupine,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
S100,hyena,jaguar,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,crow,finch,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,gazelle,rabbit,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,hippopotamus,redpanda,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,seahorse,pig,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,lion,camel,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,pelican,flamingo,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,ant,bat,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,bee,buffalo,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,bluejay,chipmunk,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0
S100,lion,lynx,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,emu,kangaroo,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,seagull,pelican,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,crocodile,fish,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,komododragon,rabbit,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,horse,duck,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S100,lion,wolf,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,bee,rabbit,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,cheetah,squid,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S100,spider,worm,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,monkey,snail,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,starfish,fish,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0
S100,bluejay,beaver,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,goat,pig,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,snake,bear,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S100,raccoon,alligator,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,guineapig,boar,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,koala,kangaroo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
S100,hippopotamus,emu,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,cardinal,aardvark,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,parrot,lion,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,sheep,mule,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,skunk,frog,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,gazelle,elk,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,panda,ape,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,cardinal,eagle,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0
S100,bear,wolf,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,spidermonkey,gorilla,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,lemur,parakeet,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,rhinoceros,capybara,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,chipmunk,badger,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,squirrel,crab,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,pony,donkey,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,squirrel,octopus,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,shark,whale,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
S100,whale,lobster,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,prairiedog,cougar,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,monitor,pig,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,salamander,gecko,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
S100,mink,moose,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,skunk,beaver,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
S100,peacock,grizzlybear,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S100,seahorse,octopus,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
S100,wolverine,squirrel,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,otter,weasel,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
S100,squirrel,marmot,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,komododragon,orangutan,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,giraffe,cougar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S100,anteater,ant,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
S100,hippopotamus,deer,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,turkey,fish,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,zebra,chimpanzee,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,coyote,armadillo,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,lamb,frog,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,fly,spider,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,parrot,hamster,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0
S100,sloth,panther,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,polarbear,penguin,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0
S100,wildebeest,zebra,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,hog,snake,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,bat,mole,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0
S100,anteater,kangaroo,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,dolphin,jellyfish,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,cat,parakeet,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,cheetah,sparrow,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S100,snake,meerkat,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,opossum,fox,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,swallow,rabbit,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
S100,iguana,hyena,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,eel,worm,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,wolverine,raccoon,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S100,salamander,rabbit,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,snake,bobcat,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,baboon,pig,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,coyote,fox,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,narwhal,otter,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,rat,badger,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,wasp,squirrel,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,bluejay,badger,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,dolphin,eel,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,kitten,gorilla,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0
S100,grasshopper,cricket,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,spider,panther,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,pony,koala,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,salamander,frog,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,coyote,camel,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,mink,bear,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,pony,panda,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,cardinal,platypus,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,fly,mosquito,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
S100,turtle,frog,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
