subj,node1,node2,u-invite,priming,rw,windowgraph
S7,gopher,rat,0,0,1,0
S7,horse,buffalo,0,0,1,0
S7,penguin,dolphin,0,0,1,0
S7,sloth,monkey,0,0,1,0
S7,cow,dove,0,0,1,0
S7,bird,squirrel,0,0,1,0
S7,zebra,deer,0,0,1,0
S7,sloth,whale,0,0,1,0
S7,mouse,toad,0,0,1,0
S7,pigeon,canary,0,0,1,0
S7,bat,lion,0,0,1,0
S7,canary,deer,0,0,1,0
S7,bat,penguin,0,0,1,0
S7,chicken,boar,0,0,1,0
S7,penguin,whale,0,0,1,0
S7,canary,parrot,0,0,1,0
S7,polarbear,penguin,0,0,1,0
S7,elk,fox,0,0,1,0
S7,mountainlion,rhinoceros,0,0,1,0
S7,ferret,monkey,0,0,1,0
S7,bear,polarbear,0,0,1,0
S7,lion,cheetah,0,0,1,0
S7,squirrel,rat,0,0,1,0
S7,bear,leopard,0,0,1,0
S7,wolf,buffalo,0,0,1,0
S7,cheetah,moose,0,0,1,0
S7,cheetah,dog,1,1,0,0
S7,bat,cat,1,1,0,0
S7,fox,dog,1,1,0,0
S7,lion,dog,1,1,0,1
S7,cow,horse,1,1,0,1
S7,gopher,squirrel,1,1,0,1
S7,canary,hawk,1,1,0,1
S7,boar,pig,1,1,0,1
S7,pigeon,eagle,1,1,0,1
S7,bear,lion,1,1,0,1
S7,sloth,penguin,1,1,0,1
S7,mountainlion,fox,1,1,0,1
S7,hippopotamus,fox,1,1,1,1
S7,manatee,whale,1,1,1,1
S7,elk,cow,1,1,1,1
S7,fish,orangutan,1,1,1,1
S7,wolf,gorilla,1,1,1,1
S7,chicken,pig,1,1,1,1
S7,giraffe,hippopotamus,1,1,1,1
S7,human,gorilla,1,1,1,1
S7,bat,eagle,1,1,1,1
S7,zebra,rhinoceros,1,1,1,1
S7,hamster,dolphin,1,1,1,1
S7,rat,mouse,1,1,1,1
S7,bear,bat,1,1,1,1
S7,bat,mouse,1,1,1,1
S7,fox,gopher,1,1,1,1
S7,polarbear,manatee,1,1,1,1
S7,gopher,elephant,1,1,1,1
S7,chimpanzee,gorilla,1,1,1,1
S7,orangutan,chimpanzee,1,1,1,1
S7,monkey,chimpanzee,1,1,1,1
S7,fish,seal,1,1,1,1
S7,frog,toad,1,1,1,1
S7,deer,moose,1,1,1,1
S7,bat,rat,1,1,1,1
S7,lion,tiger,1,1,1,1
S7,horse,rabbit,1,1,1,1
S7,zebra,leopard,1,1,1,1
S7,kangaroo,koala,1,1,1,1
S7,penguin,manatee,1,1,1,1
S7,panda,polarbear,1,1,1,1
S7,zebra,koala,1,1,1,1
S7,horse,pig,1,1,1,1
S7,rat,guineapig,1,1,1,1
S7,lion,cat,1,1,1,1
S7,gopher,beaver,1,1,1,1
S7,panda,hippopotamus,1,1,1,1
S7,bear,deer,1,1,1,1
S7,mouse,guineapig,1,1,1,1
S7,monkey,gorilla,1,1,1,1
S7,jay,mockingbird,1,1,1,1
S7,ferret,moose,1,1,1,1
S7,giraffe,rhinoceros,1,1,1,1
S7,cow,buffalo,1,1,1,1
S7,hippopotamus,rhinoceros,1,1,1,1
S7,gopher,mouse,1,1,1,1
S7,bear,mountainlion,1,1,1,1
S7,fish,panda,1,1,1,1
S7,hamster,guineapig,1,1,1,1
S7,sloth,koala,1,1,1,1
S7,boar,buffalo,1,1,1,1
S7,canary,pidgeon,1,1,1,1
S7,fox,leopard,1,1,1,1
S7,human,chimpanzee,1,1,1,1
S7,boar,bull,1,1,1,1
S7,sealion,rhinoceros,1,1,1,1
S7,elk,moose,1,1,1,1
S7,bird,jay,1,1,1,1
S7,elk,deer,1,1,1,1
S7,bear,cheetah,1,1,1,1
S7,horse,bull,1,1,1,1
S7,dolphin,whale,1,1,1,1
S7,giraffe,cheetah,1,1,1,1
S7,pigeon,dove,1,1,1,1
S7,bird,whale,1,1,1,1
S7,parrot,jay,1,1,1,1
S7,seal,polarbear,1,1,1,1
S7,bird,guineapig,1,1,1,1
S7,boar,horse,1,1,1,1
S7,pigeon,mockingbird,1,1,1,1
S7,monkey,tiger,1,1,1,1
S7,orangutan,gorilla,1,1,1,1
S7,hamster,squirrel,1,1,1,1
S7,seal,whale,1,1,1,1
S7,bat,moose,1,1,1,1
S7,fox,wolf,1,1,1,1
S7,pigeon,hawk,1,1,1,1
S7,hamster,mouse,1,1,1,1
S7,sloth,manatee,1,1,1,1
S7,cheetah,leopard,1,1,1,1
S7,squirrel,beaver,1,1,1,1
S7,dolphin,pig,1,1,1,1
S7,eagle,polarbear,1,1,1,1
S7,bat,bird,1,1,1,1
S7,bear,rhinoceros,1,1,1,1
S7,bull,buffalo,1,1,1,1
S7,pigeon,parrot,1,1,1,1
S7,bat,seal,1,1,1,1
S7,elk,squirrel,1,1,1,1
S7,cat,dog,1,1,1,1
S7,cat,rat,1,1,1,1
S7,eagle,jay,1,1,1,1
S7,cow,pig,1,1,1,1
S7,human,hamster,1,1,1,1
S7,canary,hippopotamus,1,1,1,1
S7,seal,dolphin,1,1,1,1
S7,kangaroo,cow,1,1,1,1
S7,pigeon,gopher,1,1,1,1
S7,hamster,rat,1,1,1,1
S7,human,orangutan,1,1,1,1
S7,leopard,dog,1,1,1,1
S7,canary,jay,1,1,1,1
S7,bear,tiger,1,1,1,1
S7,wolf,penguin,1,1,1,1
S7,eagle,hawk,1,1,1,1
S7,falcon,cheetah,1,1,1,1
S7,falcon,jay,1,1,1,1
S7,seal,sealion,1,1,1,1
S7,frog,rabbit,1,1,1,1
S7,giraffe,zebra,1,1,1,1
S8,rhinoceros,elephant,0,0,1,0
S8,vole,gazelle,0,0,1,0
S8,tuna,gerbil,0,0,1,0
S8,llama,beaver,0,0,1,0
S8,polarbear,bear,0,0,1,0
S8,shark,whale,0,0,1,0
S8,lemur,orangutan,0,0,1,0
S8,polarbear,bunny,0,0,1,0
S8,wolf,bear,0,0,1,0
S8,otter,giraffe,0,0,1,0
S8,lemming,wolf,0,0,1,0
S8,lemming,gerbil,0,0,1,0
S8,lion,bear,0,0,1,0
S8,stingray,bear,0,0,1,0
S8,gerbil,frog,0,0,1,0
S8,seaurchin,whale,0,0,1,0
S8,hippopotamus,rhinoceros,0,0,1,0
S8,dolphin,squirrel,0,0,1,0
S8,bear,dog,0,0,1,0
S8,weasel,beaver,0,0,1,0
S8,mountainlion,ferret,0,0,1,0
S8,ox,rabbit,0,0,1,0
S8,salmon,rhinoceros,0,0,1,0
S8,vole,cheetah,0,0,1,0
S8,flamingo,ox,0,0,1,0
S8,ox,cheetah,0,0,1,0
S8,crocodile,frog,0,0,1,0
S8,cow,ram,0,0,1,0
S8,seal,shark,0,0,1,0
S8,crocodile,salmon,0,0,1,0
S8,wolf,cat,0,0,1,0
S8,sealion,rhinoceros,0,0,1,0
S8,lion,weasel,0,0,1,0
S8,lemur,rat,0,0,1,0
S8,antelope,mouse,0,0,1,0
S8,seastar,seaurchin,0,0,1,0
S8,rhinoceros,bunny,0,0,1,0
S8,ram,pig,0,0,1,0
S8,donkey,pony,0,0,1,0
S8,otter,macaw,0,0,1,0
S8,donkey,horse,0,0,1,0
S8,penguin,whale,0,0,1,0
S8,puma,otter,0,0,1,0
S8,alligator,snake,0,0,1,0
S8,beaver,snake,0,0,1,0
S8,gazelle,antelope,0,0,1,0
S8,fox,ostrich,0,0,1,0
S8,sheep,horse,0,0,1,0
S8,penguin,leopard,0,0,1,0
S8,gazelle,hyena,0,0,1,0
S8,llama,cow,0,0,1,0
S8,hamster,rat,0,0,1,0
S8,vole,rat,0,0,1,0
S8,frog,snake,0,0,1,0
S8,sealion,toad,0,0,1,0
S8,bunny,hyena,0,0,1,0
S8,gerbil,cat,0,0,1,0
S8,octopus,dolphin,0,0,1,0
S8,fox,lemur,0,0,1,0
S8,lion,dolphin,0,0,1,0
S8,squid,dolphin,1,1,0,1
S8,vole,polarbear,1,1,0,1
S8,clownfish,barracuda,1,1,0,1
S8,crocodile,toad,1,1,0,1
S8,octopus,jellyfish,1,1,0,1
S8,pony,cat,1,1,0,1
S8,alligator,frog,1,1,0,1
S8,salmon,whale,1,1,0,1
S8,ox,weasel,1,1,0,1
S8,orangutan,ape,1,1,0,1
S8,polarbear,tiger,1,1,0,1
S8,cow,sheep,1,1,0,1
S8,zebra,tiger,1,1,1,1
S8,puma,elephant,1,1,1,1
S8,lemming,rat,1,1,1,1
S8,crab,cat,1,1,1,1
S8,shark,clownfish,1,1,1,1
S8,squid,bunny,1,1,1,1
S8,fox,bunny,1,1,1,1
S8,goat,horse,1,1,1,1
S8,llama,otter,1,1,1,1
S8,yak,rhinoceros,1,1,1,1
S8,mule,donkey,1,1,1,1
S8,barracuda,hyena,1,1,1,1
S8,lion,ostrich,1,1,1,1
S8,zebra,hippopotamus,1,1,1,1
S8,hippopotamus,puma,1,1,1,1
S8,starfish,seagull,1,1,1,1
S8,fish,puma,1,1,1,1
S8,lemming,kiwi,1,1,1,1
S8,octopus,squid,1,1,1,1
S8,antelope,hyena,1,1,1,1
S8,clownfish,jellyfish,1,1,1,1
S8,sheep,ram,1,1,1,1
S8,zebra,lemur,1,1,1,1
S8,chimpanzee,elephant,1,1,1,1
S8,frog,toad,1,1,1,1
S8,octopus,antelope,1,1,1,1
S8,bunny,leopard,1,1,1,1
S8,dolphin,whale,1,1,1,1
S8,goat,ram,1,1,1,1
S8,mule,ram,1,1,1,1
S8,fox,otter,1,1,1,1
S8,emu,ostrich,1,1,1,1
S8,penguin,beaver,1,1,1,1
S8,mule,pony,1,1,1,1
S8,zebra,leopard,1,1,1,1
S8,crocodile,bear,1,1,1,1
S8,flounder,seacucumber,1,1,1,1
S8,beaver,ferret,1,1,1,1
S8,cow,jellyfish,1,1,1,1
S8,parrot,kiwi,1,1,1,1
S8,lobster,gazelle,1,1,1,1
S8,cow,horse,1,1,1,1
S8,horse,pig,1,1,1,1
S8,macaw,hyena,1,1,1,1
S8,gazelle,elephant,1,1,1,1
S8,parrot,macaw,1,1,1,1
S8,bird,mouse,1,1,1,1
S8,seal,squirrel,1,1,1,1
S8,ox,elephant,1,1,1,1
S8,liger,mule,1,1,1,1
S8,weasel,otter,1,1,1,1
S8,penguin,elephant,1,1,1,1
S8,monkey,orangutan,1,1,1,1
S8,antelope,frog,1,1,1,1
S8,wolf,dog,1,1,1,1
S8,seastar,seacucumber,1,1,1,1
S8,seal,penguin,1,1,1,1
S8,eel,barracuda,1,1,1,1
S8,ox,yak,1,1,1,1
S8,otter,beaver,1,1,1,1
S8,hamster,mole,1,1,1,1
S8,mantaray,stingray,1,1,1,1
S8,sheep,rhinoceros,1,1,1,1
S8,lobster,cow,1,1,1,1
S8,fish,whale,1,1,1,1
S8,toad,whale,1,1,1,1
S8,beaver,mouse,1,1,1,1
S8,flamingo,gerbil,1,1,1,1
S8,salmon,shark,1,1,1,1
S8,puma,yak,1,1,1,1
S8,squid,jellyfish,1,1,1,1
S8,fox,salmon,1,1,1,1
S8,lemur,giraffe,1,1,1,1
S8,emu,antelope,1,1,1,1
S8,crab,macaw,1,1,1,1
S8,hamster,gerbil,1,1,1,1
S8,emu,cat,1,1,1,1
S8,parrot,orangutan,1,1,1,1
S8,mountainlion,hyena,1,1,1,1
S8,gazelle,ape,1,1,1,1
S8,lemming,hippopotamus,1,1,1,1
S8,mule,ox,1,1,1,1
S8,octopus,barracuda,1,1,1,1
S8,gerbil,ferret,1,1,1,1
S8,ferret,dog,1,1,1,1
S8,goat,leopard,1,1,1,1
S8,sealion,mouse,1,1,1,1
S8,bird,dog,1,1,1,1
S8,tiger,bear,1,1,1,1
S8,penguin,polarbear,1,1,1,1
S8,monkey,ape,1,1,1,1
S8,seal,polarbear,1,1,1,1
S8,sealion,penguin,1,1,1,1
S8,puma,wolf,1,1,1,1
S8,puma,alligator,1,1,1,1
S8,gerbil,snake,1,1,1,1
S8,lion,ox,1,1,1,1
S8,puma,cheetah,1,1,1,1
S8,wolf,shark,1,1,1,1
S8,goat,sheep,1,1,1,1
S8,pony,dog,1,1,1,1
S8,lion,bunny,1,1,1,1
S8,alligator,toad,1,1,1,1
S8,rat,mouse,1,1,1,1
S8,flounder,salmon,1,1,1,1
S8,wildebeest,bunny,1,1,1,1
S8,vole,leopard,1,1,1,1
S8,fox,weasel,1,1,1,1
S8,lion,sheep,1,1,1,1
S8,parrot,ferret,1,1,1,1
S8,seaurchin,seacucumber,1,1,1,1
S8,lobster,crab,1,1,1,1
S8,puma,rat,1,1,1,1
S8,cheetah,leopard,1,1,1,1
S8,bird,ram,1,1,1,1
S8,ox,bear,1,1,1,1
S8,seal,seagull,1,1,1,1
S8,mountainlion,bird,1,1,1,1
S8,fox,elephant,1,1,1,1
S8,ox,squirrel,1,1,1,1
S8,lion,wildebeest,1,1,1,1
S8,cat,dog,1,1,1,1
S8,lemur,hamster,1,1,1,1
S8,gazelle,rabbit,1,1,1,1
S8,cow,pig,1,1,1,1
S8,cat,pig,1,1,1,1
S8,vole,mouse,1,1,1,1
S8,lemur,gerbil,1,1,1,1
S8,ox,otter,1,1,1,1
S8,ape,chimpanzee,1,1,1,1
S8,tuna,whale,1,1,1,1
S8,eel,clownfish,1,1,1,1
S8,eel,hamster,1,1,1,1
S8,lemming,hamster,1,1,1,1
S8,puma,hyena,1,1,1,1
S8,llama,sheep,1,1,1,1
S8,vole,mole,1,1,1,1
S8,wolf,cheetah,1,1,1,1
S8,gazelle,leopard,1,1,1,1
S8,horse,alligator,1,1,1,1
S8,liger,tiger,1,1,1,1
S8,crab,dolphin,1,1,1,1
S8,antelope,leopard,1,1,1,1
S8,eel,cat,1,1,1,1
S8,seaurchin,starfish,1,1,1,1
S8,crocodile,alligator,1,1,1,1
S8,polarbear,mole,1,1,1,1
S8,mountainlion,wildebeest,1,1,1,1
S8,lobster,shark,1,1,1,1
S8,mantaray,seacucumber,1,1,1,1
S8,seal,sealion,1,1,1,1
S8,octopus,bear,1,1,1,1
S8,goat,pig,1,1,1,1
S9,dinosaur,fly,0,0,1,0
S9,dinosaur,bird,0,0,1,0
S9,horse,pig,0,0,1,0
S9,snake,turkey,0,0,1,0
S9,elk,giraffe,0,0,1,0
S9,parrot,cow,0,0,1,0
S9,fish,whale,0,0,1,0
S9,horse,monkey,0,0,1,0
S9,fish,goat,0,0,1,0
S9,rabbit,rat,0,0,1,0
S9,starfish,squid,0,0,1,0
S9,horse,koala,0,0,1,0
S9,panda,quail,0,0,1,0
S9,crane,dog,0,0,1,0
S9,lion,meerkat,0,0,1,0
S9,crocodile,fish,0,0,1,0
S9,crab,squirrel,0,0,1,0
S9,dinosaur,deer,0,0,1,0
S9,horse,gorilla,0,0,1,0
S9,lion,cat,1,0,0,0
S9,scorpion,aardvark,1,0,0,0
S9,alligator,tiger,1,0,0,0
S9,fox,aardvark,1,0,0,0
S9,lion,monkey,1,0,1,0
S9,monkey,otter,1,0,1,0
S9,lion,bear,1,1,0,1
S9,caterpillar,butterfly,1,1,1,1
S9,yak,moose,1,1,1,1
S9,turtle,viper,1,1,1,1
S9,squirrel,squid,1,1,1,1
S9,zebra,yak,1,1,1,1
S9,bison,moose,1,1,1,1
S9,elephant,leopard,1,1,1,1
S9,otter,platypus,1,1,1,1
S9,bison,bluejay,1,1,1,1
S9,aardvark,porcupine,1,1,1,1
S9,aardvark,anteater,1,1,1,1
S9,wombat,whale,1,1,1,1
S9,chicken,pig,1,1,1,1
S9,bluejay,bengal,1,1,1,1
S9,peacock,leopard,1,1,1,1
S9,fish,lion,1,1,1,1
S9,crocodile,snake,1,1,1,1
S9,jaguar,leopard,1,1,1,1
S9,lizard,mouse,1,1,1,1
S9,eel,platypus,1,1,1,1
S9,alligator,lizard,1,1,1,1
S9,wolverine,otter,1,1,1,1
S9,giraffe,monkey,1,1,1,1
S9,squirrel,rabbit,1,1,1,1
S9,caterpillar,robin,1,1,1,1
S9,hamster,cat,1,1,1,1
S9,turkey,tortoise,1,1,1,1
S9,yak,hedgehog,1,1,1,1
S9,antelope,alligator,1,1,1,1
S9,sheep,rat,1,1,1,1
S9,lion,tiger,1,1,1,1
S9,fox,otter,1,1,1,1
S9,lion,otter,1,1,1,1
S9,kangaroo,koala,1,1,1,1
S9,swan,dog,1,1,1,1
S9,ostrich,deer,1,1,1,1
S9,kangaroo,alligator,1,1,1,1
S9,squirrel,starfish,1,1,1,1
S9,wombat,viper,1,1,1,1
S9,flamingo,python,1,1,1,1
S9,wolverine,rabbit,1,1,1,1
S9,antelope,anteater,1,1,1,1
S9,tiger,bear,1,1,1,1
S9,ostrich,otter,1,1,1,1
S9,snake,squirrel,1,1,1,1
S9,meerkat,monkey,1,1,1,1
S9,scorpion,snake,1,1,1,1
S9,bat,cat,1,1,1,1
S9,fly,moth,1,1,1,1
S9,dinosaur,eel,1,1,1,1
S9,panther,wolf,1,1,1,1
S9,kangaroo,meerkat,1,1,1,1
S9,snake,whale,1,1,1,1
S9,ostrich,porcupine,1,1,1,1
S9,bat,bengal,1,1,1,1
S9,zebra,monkey,1,1,1,1
S9,bird,ostrich,1,1,1,1
S9,scorpion,fox,1,1,1,1
S9,giraffe,squid,1,1,1,1
S9,cow,monkey,1,1,1,1
S9,flamingo,monkey,1,1,1,1
S9,yak,whale,1,1,1,1
S9,wolf,sheep,1,1,1,1
S9,lobster,mouse,1,1,1,1
S9,turtle,tortoise,1,1,1,1
S9,crab,squid,1,1,1,1
S9,bison,bear,1,1,1,1
S9,crane,cat,1,1,1,1
S9,alligator,bear,1,1,1,1
S9,dinosaur,whale,1,1,1,1
S9,wolf,rat,1,1,1,1
S9,bird,whale,1,1,1,1
S9,fish,moth,1,1,1,1
S9,rabbit,deer,1,1,1,1
S9,rabbit,butterfly,1,1,1,1
S9,lobster,goat,1,1,1,1
S9,giraffe,cat,1,1,1,1
S9,fox,cougar,1,1,1,1
S9,robin,quail,1,1,1,1
S9,aardvark,hedgehog,1,1,1,1
S9,goat,gorilla,1,1,1,1
S9,eel,squid,1,1,1,1
S9,bird,meerkat,1,1,1,1
S9,bison,guineapig,1,1,1,1
S9,panda,porcupine,1,1,1,1
S9,rat,goat,1,1,1,1
S9,jaguar,horse,1,1,1,1
S9,fox,wolf,1,1,1,1
S9,hamster,porcupine,1,1,1,1
S9,rat,python,1,1,1,1
S9,bird,squid,1,1,1,1
S9,peacock,kangaroo,1,1,1,1
S9,panda,whale,1,1,1,1
S9,ostrich,chicken,1,1,1,1
S9,giraffe,goat,1,1,1,1
S9,bunny,otter,1,1,1,1
S9,elk,eel,1,1,1,1
S9,cat,dog,1,1,1,1
S9,panda,koala,1,1,1,1
S9,dinosaur,dog,1,1,1,1
S9,cow,pig,1,1,1,1
S9,swan,duck,1,1,1,1
S9,giraffe,horse,1,1,1,1
S9,parrot,deer,1,1,1,1
S9,duck,cougar,1,1,1,1
S9,sheep,starfish,1,1,1,1
S9,bunny,deer,1,1,1,1
S9,crocodile,alligator,1,1,1,1
S9,zebra,elephant,1,1,1,1
S9,jaguar,bear,1,1,1,1
S9,fish,cat,1,1,1,1
S9,koala,bear,1,1,1,1