numlinks,prob_rewire,graphtype,numgraphs,numnodes,trim,jump,startX,numx,jumptype,irttype,irt_weight,beta,rcutoff,recorddir,triangle_limit,startGraph,prune_limit,other_limit,rcutoff,followtype,numedges,graph_seed,x_seed,truegraph,ll_tg,ll_tg_prior,ll_tg_irt,ll_tg_irt_prior,cost_uinvite,time_uinvite,bestgraph_uinvite,hit_uinvite,miss_uinvite,fa_uinvite,cr_uinvite,ll_uinvite
6,0.3,steyvers,4,50,0.7,0.0,stationary,29,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,160,118,118,:q_O?K?AA_?OOM?@@?ocCD??`GWONCA`go]AADP?{?AABAw?OJ@@A@KGSJEo_WO^FCBxWs`ADAqCCGMbaAS_cU`BqSGdF_a@G}OQJo_WUMNHEBK?CLGCwwg`GHEbsKb@DcwG}YOHdC[gYRacRH}OQMUcK_]QKtraDT@IrhOk_daBqp\P@CCRXyAAHEDQ~,-2330.45271157,,,,28.0,0:00:36.132610,:q`??K?B??__[?EC__g?CHBA@w_SLEBoOOiGF_?OOWV?A@WGGOH`A`WuCBAbx?}CJEo`Ok`@AA@s[OQhDgOK^AHEG{COHFq@xGnA@`W_[cWKo?OkYOHppPAOQLFgXEAJHrxWs_RIGxOse^acRH}OQMUcK_]QKtraDT@IrhOk_d`@@xWmg__`@Cu]__p?{ciV~,147,13,15,1050,-2289.69549594
6,0.3,steyvers,4,50,0.7,0.0,stationary,29,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,151,119,119,:q_O?K?AA_?OOM?@@?ocE?D_?OS?IF__wOKL?@?ok?N?A`pkKLH_@PKGGECO?WQAAEcWGGhA@`qK?hDDbAPU?BEPOo_hDECgg[\HGCW?qCDKExHCzAAbB@c|FECRXqAKJEWxYEDFEgpGtCKEw_op]OqA`iUNLWYaTKi__ahaKJabQpqa\O^,-2397.57605897,,,,24.0,0:01:02.824464,:q_O?KCD??__[?AA@`GK?J@@@W?]AB`?os?ED_@wg[QL``hK?IHEO__WP?@`GGGYP__ac?CBBcW@QIJECg?KXDBAAcSWQa`psc_P_BGOSiULqQHuCDEEBHyMKJErcCSKGeWxYEDFEgpGtCKEw_oo^nGX@OtNLWYaTKi__ahaKJabapqI\O^,139,12,12,1062,-2377.20587509
6,0.3,steyvers,4,50,0.7,0.0,stationary,29,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,171,120,120,:q_O?K?AA_?OOM?@@?ocGED_?OSCN@AO?WY?@@o?GKH@A@OwqAJ__`SOIL_apsGEC_a`WqOJEcWGOR?@``O}CFCBX_sf@DbaK?L@FCWpi?@A@PlCgX_?PKCIJLFR{SSU__pxGnJLFsCk[PKo?W[^@ADZh|JXNO?GWUU_?OOOTJHhDK?CIEIgOhXJHhD[CEDQo?_ScndCt^,-2511.75880197,,,,38.0,0:01:19.082886,:q_O?K?D??_w?CCC`?ok?ED_`wGQABBO?GM?@@`GGOIFCBGG[V@@A`cOIL_apsGEC_ap_uOJEcWGOR?@``O}CFCBQCSWLHoPWwb?BOPpEKY____SZSKew?eADDebh}IIJOOW{cVdeb{k[PKo?W}ATmfzHy?@BAqpa?AAAaClGh_B@hHTAOjHXLGj__oh|Ie_@?hHWndCt^,152,19,19,1035,-2481.35095951
6,0.3,steyvers,4,50,0.7,0.0,stationary,30,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,184,117,117,:q_O?K?AA_?OOM?@@?ocGED____UCCBoO_a?AA@_{?CFCo?GGN??__[GGFCP?gg\CAb`{KIE_?Og[SMa``OoYMaAw?CJNGO@PIKIEp`x[pCDbQkCIFFEg?[cVbA`{?OIDbg__[Q`?o_sb@Aa@qASMKfWxKmWdAxYQECOO?OKGQ___w_VDBGxhi?JNHGO[cRQQa@eGDLfDCOIQMO@?k[jaBqpf,-2643.58633957,,,,40.0,0:01:18.670299,:q_O?K?D??__[CCBAO_WUAAA@W_]GG_?o_WN??__we?@@@w?CCBa@_waEDDBg_S[N```S?ACBaggWSKEbg_mCCCrqC?dEDBQ{W]VKP@Wsj@A`ppi?FHDwog^?CA`WyOMHO?OKYP_`P?x@IFERk?]RJq`[lHBABrQA?A@`@@IAACAr[SKbeeg?k{c`@pOwcRQQa@eGDJeraaGDHFG?_UMTpApf,164,20,20,1021,-2609.60393773
6,0.3,steyvers,4,50,0.7,0.0,stationary,30,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,196,118,118,:q_O?K?AA_?OOM?@@?ocCEC_?OWY?@Ao_WWN??`WGOOI_?OWOMH``?weABAbG?GGDDo_WOV??`P[CEEEoP[?AJGp_woZFEcakKGEaA`{GEDJo?OOQLFPpOk[R_b@xEAJGEBS?U[____khA@bAHo~@@`_wcjCBbG?KGFEFGOs[Y_a@xQGLFEccKn??aP`YABB@qiEGIFdBsskh``pIe?@EBa[SUd`bQQYAAAEhYV,-2695.53417092,,,,52.0,0:01:07.109799,:q_O?KCD?@O?OKHBA@WGKL??`WOKKF_@X?iECBaW_[R@AbG?GGDDo_WWV??`PWo^@@`_wuABGO?GkbBB@p_u?FEcakKGE_`@O}CBJo?OOQLFCGwgUMHoP_{aS_aq@_t?BarcCCCDbacKIJECR`}ABB@pGs[T``@c?ECBbA@cxAEbbSCOJFcqcOULFCBQQEV_?PGoka__oo[i`aA`xO|LJIWW[QTSoP?o[RaaskOKLHHgGGECLQriV,176,20,32,997,-2655.00663516
6,0.3,steyvers,4,50,0.7,0.0,stationary,30,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,169,119,119,:q_O?K?AA_?OOM?@@?oc?AAAo?K?ABAO?k?EE_@`S?EC`@GOKKFCaw?KSJ``_{KUN`@?o[PAAO__WMQ_?P_{b??dGGOIEaCw?GGGFo_waADCAaKgUNGpP@E?EFCWGOKV_@PKC[QfCcKECCBDWpSk___o`iAKIp_xACECDGgWubRo?GOc\__o`hLIGp?hkzCIpRiyKSS~,-2667.50793886,,,,48.0,0:01:27.664404,:q_O?K?AA_?O[?ABAOOOQ?A_?OWQJ?@`g?Y?BAO_cGKFCawGKSJ``_{CEJFoOO[OKFO_cGGFHO@_{b@ADGGOIEaCw?CKGFdWO[OL_a@PESJFcX@EAECbaKGGEJo?geAAFChpHB@`@?gWYTbDQqAABAEgGOWTbBA@ICECDGgWub_?O`Gz@@`@`g}edBqKGGDLfW`THDMjgpPR,147,22,26,1030,-2618.3977538
6,0.3,steyvers,4,50,0.7,0.0,stationary,30,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,194,120,120,:q_O?K?AA_?OOM?@@?oc?EC___WQAC`?o_]?@@@@K?ACCp@K?CH``@OmABBaw?OKIFOogcT?DbwGGECBaw?KII_@PPQECGOOgkhDDDG?Of?Aaa`SpHDcq{?EFDDwWSKJFDgOKGN_`pHozBDBQ@Gr@ABq[KSLLfwWkWLLsqxlFCCbw?KINJGwGOQRPoAPOs[_?_ocbBDFsT_tCDcbYMiY`AQKd?aPosIQENPhn,-2668.08055467,,,,45.0,0:01:14.215934,:q_O?K?AA___[M?C__osCHAA@w?CCCCo?GOIHco`KKGIDoOW[V?A@`OyCDCag?k^@@?o_[V?@`PS?ILgOOgkhDDO?`M?CAdAhaQRJoowgWVLOogW[U`?o_}AFCfBkGSLGCbK?ACBbq[KSLLfw_kWLHeyX[ubaAP{?EDFdc[OQRJfc[?cSLFG?GKHGcxPK}akEgOOUQLgyiaCFCcXI@Cb`gScK]bR^,168,26,19,1012,-2615.10026854
6,0.3,steyvers,4,50,0.7,0.0,stationary,31,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,184,117,117,:q_O?K?AA_?OOM?@@?ocGED____UCCBoO_a?AA@_{?CFCo?GGN??__[GGFCP?gg\CAb`{KIE_?Og[SMa``OoYMaAw?CJNGO@PIKIEp`x[pCDbQkCIFFEg?[cVbA`{?OIDbg__[Q`?o_sb@Aa@qASMKfWxKmWdAxYQECOO?OKGQ___w_VDBGxhi?JNHGO[cRQQa@eGDLfDCOIQMO@?k[jaBqpf,-2742.65753113,,,,45.0,0:01:10.912283,:q_O?K?D??__[CCBAO_WUAAA@W_]AG_?o_WN?@@pK?AABo?GGFEBaG_SSMa@Po}EEDO?GOMIa``OoYMaAwOSRNGO?hIKIEdwo{mWaAphUADBbbS?MQJp`O}?GDAps_[QNO_Wsb@Aa@qACCFERhy?RJeXOmUc``@xh@?@?o__d@@A@XmIEPrRS?{c`@ppGe^QQa@eECAeraaGDHFCC?OJFIw_ckXR^,163,21,24,1017,-2709.04604762
6,0.3,steyvers,4,50,0.7,0.0,stationary,31,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,180,118,118,:q_O?K?AA_?OOM?@@?ocGEC``WWSNAA@WOKHAAAW?GED_?p[GEDEO@Gk\?Cap{o\?A@p?qAAEcgOKGE__o_WT?DcG?_SSIp?gWSR`aah]?JJQqpi?CEbqSOKIIoopQ?DGcgOSOSIoopO|AEca[CCJFO?_s^?Gcb{GEOHHH`?tBMgH_w~CJfcCOST`baIeEDRiXGge_`fSCoa^Qo__kgW,-2716.81389636,,,,49.0,0:01:05.194216,:q_O?K?AA_?OOM?@@`GOQED``wOOJA@`GOcT?@@WOKIJ_?_WSKK_AP[?QJFrg_[P@@BQSGECBOOWWSS_AqC?OHDDAkGGDB@pPMEIIdw?klJJEg?OSLFcg_WST``ac?OKGcbCGIGIDWXO|?@BQPMAACaps?GEEbq@q?KEcQP}AAGCcc?WO_GH_w~CCDQxs{_SP@PUELFCTKKIYRiXGge_``biAWP`@@XOp,161,19,30,1015,-2674.15346162
6,0.3,steyvers,4,50,0.7,0.0,stationary,31,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,174,119,119,:q_O?K?AA_?OOM?@@?ocOJ@@@?kSN@@`W?GKF`@?{?EDBo?WOJ@@`PKCEDEoOWs^BAbW?GQL`@_wwbABAw_SV?AbGWSQM`b@hYCDJOOgc[R_?PhiKFFO?gs]PKO?Ws`?@`PhAIVMOPH?pHFCqxiCS`ABQACELOPKcnFCB@xt@FMiG?KGIJRRPm?PNFxhiu\TjWOStBFGgOWsd,-2731.648819,,,,52.0,0:01:14.070126,:q`??KCD??__[CEC`@GGQIF_?OWU?AB@w?GH?@`O{?EC__ogWN@@`PkCELFo?[?CHEbqK?KFbAw_SV?AaPcKIHFOp_slA@`QsCQMHo?GstCB@pOk\?AbPxCp?@bQC?EDBBQC[OMGdrc?AHGEHGweVLOacGOYOO_piAH_aQ{[OKHECC[yg_?_WOOIKrRPm?PNFxgxD@LfTYuCDLOpqICEL^,151,23,29,1022,-2696.3826261
6,0.3,steyvers,4,50,0.7,0.0,stationary,31,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,176,120,120,:q_O?K?AA_?OOM?@@?ocGEC__oc?ABA@OsKKG``G?CNBA@wOKPACBW?COI```?eAAA@WOuEECAWOKWR_?Og_V@@`GGKGGIo_WWR@AaPhAhCCDWW__RcCqh]CGEbgGSQLGQAX[zGCcBcKQ[MgGWQOIEdBcOIPfCbIQOIRO`aQYMNPPxLHBA@wW__WehCq`TGCcB{?GGJOO{sw\OjN,-2672.9195286,,,,35.0,0:01:07.822266,:q`??K?D??_w?CCBAO_cCEC_?ogYEECPG?CNBA@wOKGGcBW?COIbA@KCCD`BgWWPBECw?CGDCAwGKH@@`@?gjA@``KCEDCbQ@Ih@AAAkKOOHqAXSnGEbgGSQLGQAX[w\cAQ@qOHMFW_[OPcA`hGg[a@QKwcXQQ@QYCKQRPpyINQHgWONBCCAp_zGEhCq`TGCcB{?GGJOO{sw\OjN,158,18,17,1032,-2629.93024922
6,0.3,steyvers,4,50,0.7,0.0,stationary,32,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,184,117,117,:q_O?K?AA_?OOM?@@?ocGED____UCCBoO_a?AA@_{?CFCo?GGN??__[GGFCP?gg\CAb`{KIE_?Og[SMa``OoYMaAw?CJNGO@PIKIEp`x[pCDbQkCIFFEg?[cVbA`{?OIDbg__[Q`?o_sb@Aa@qASMKfWxKmWdAxYQECOO?OKGQ___w_VDBGxhi?JNHGO[cRQQa@eGDLfDCOIQMO@?k[jaBqpf,-2836.23211695,,,,47.0,0:01:26.919382,:q_O?K?D??__[CCBAO_WUAAA@W_]ACCO?OKGEBo?O[OH_?OO]?@@?w_SMGa@PSOIMFoooi?@A@pSSKIEBPsOVAAAXxA?QbA`h]KLFdrCOULIoOg[[Y_@OxGnEDBw?_SJFQ@pICBEcWGGIGFFCCWSMFeRhyIRJeXOmUc``@xh@?@?o_kcV__`?kvDBGxhi?JNHGOWMMHCscg_X``?h[u[SP?hGw__A@WxVCJESv,166,18,29,1012,-2812.37686408
6,0.3,steyvers,4,50,0.7,0.0,stationary,32,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,172,118,118,:q_O?K?AA_?OOM?@@?ocGEC_@?sGIF`@PC?ACAoOOOT?A@PSCGD`a`_uEDBO?_SXDBa@KCKHDoO_SWN_CGpE?EBcWOKKQIp`OkWL_`?gqILKOp_yACDEGggXNJo?_g_SbAq{{|CEDB{gv?AAq[?SOIUs[?KGaaPg{f?QOaPS|@ABRSkw^PhXP?gaUOPXuAAA`gWpLAAaRib,-2730.06723756,,,,27.0,0:01:00.516273,:q_OW?CD??__[?AA@`GGGEC_@?sGIF`@PCCGD____i?CAagGQEIEBWWSKJ``?gqIFCAWGWQJ_`?go^ObCW?WbA@`aPUEIDb@kOIKabRCK\@AAgggXNJo?_g_SMp`X]]]aBA@O~ILfw_ke^_Aa@Qub_@@CSQLFcwAQCQIfgGOYYdfByLJIECAaHX@DfWGGGE`bBYYCHMiD~,158,14,13,1040,-2696.28351777
6,0.3,steyvers,4,50,0.7,0.0,stationary,32,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,193,119,119,:q_O?K?AA_?OOM?@@?oc?ACAo?WU?AA@W?UGDBAG?CCBBO?OKMI_`?gYCJ_?OWSLECBP{GENa@POs^?@`wpCd?@?qSCULFo?GSKN``as?ABAcwGKKJJO_XI?AABqXeUKHdrc?CCFp?g{kX_`QSCCDFoOg_QL`?ookz@EcAPYGQ_?g_gWQ_aphWp?AbwGS]\_@?wiIIECc{S]OIEgo_UVSiw?GHIEHwGskWS^,-2990.07303562,,,,61.0,0:01:57.638034,:q`?G?E?@@?w?CCBAO?GU?BAo?OQJCBAG?CCDBAW?KMG____SLADo?OKIEEoP?s^A@bwggYN``OwqEEEBqHI?A@ca[CSJEbwGSKN``as?ABAcwGGEEDdgXCcT____{eXdbAX[x?@@@{OINJEWGSd@A`pOk]QNOOg_QL`?ookaWMfgGs_QJPAS?D@DBASCKJEdbC?INHdwGKIIFcRie?CBac{OIIECc{?INGEdS?KGDdaydV?@@D[gWf_bQp`P,173,20,41,991,-2912.16185933
6,0.3,steyvers,4,50,0.7,0.0,stationary,32,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,184,120,120,:q_O?K?AA_?OOM?@@?ocCCCAoOWQ?@AO`C?AA@`GWWR??agOKGDDBGOSKHEoOWQACCoO_c`FCBACGEI`?o_g\A@agOOMKFcWXYECDBWgc[SJOOOKPCAbw_[cU_AasKGFHo?OOJ?Ceggso[NOPH?bBEbasCGZ_`pxW|?A@PaACSKgwosh@ACcS?AY`capqAPJP?xKs]a@tk?EEOhgWgzCHFBqv,-2882.13787023,,,,56.0,0:01:19.332368,:q_O?KCD?@?w?CCB____UABAO?GQP??__WQEECoO_iAA@`?ggXBA``GuECEOPKCGHGOOw_WO`?pcGECDB@pACBDCwOOMKFcWXYECDBWgc[SJOOOSKGFp@?{lCBca`Y?IJP?xM?AA@W?ct@AeB`yAHFcAsKYMJOPPmAEBbqpy?CAbCCGgXPGwogYS_`A@hD?BcRQ@DBJFG`CkabaaXg|CBiTk?IEOGSsKSNMpAPo{l,163,21,35,1006,-2839.15532238
6,0.3,steyvers,4,50,0.7,0.0,stationary,33,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,184,117,117,:q_O?K?AA_?OOM?@@?ocGED____UCCBoO_a?AA@_{?CFCo?GGN??__[GGFCP?gg\CAb`{KIE_?Og[SMa``OoYMaAw?CJNGO@PIKIEp`x[pCDbQkCIFFEg?[cVbA`{?OIDbg__[Q`?o_sb@Aa@qASMKfWxKmWdAxYQECOO?OKGQ___w_VDBGxhi?JNHGO[cRQQa@eGDLfDCOIQMO@?k[jaBqpf,-2918.77173461,,,,41.0,0:00:45.036867,:q_O?K?D??__[?CBAO_[CGD`@?{OP?@?o_WN?@@pK?AABo?GGFEBaG_SSMa@Po}EEDO?GOMIa``OoYMaAw?GRNGO?hIKIEdwo{mWaAphOj@A`ppi?FHDwog^?CA`WyOMHO_Wsb@Aa@pp@ABA`xcz?HdxOmUc``BQA?A@`ASCCDCAr[SKbeeg?k{c`@ppGecfCBKOIZMIG_Sc[OO@?k[jaDbN,163,21,20,1021,-2910.12268012
6,0.3,steyvers,4,50,0.7,0.0,stationary,33,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,177,118,118,:q_O?K?AA_?OOM?@@?oc?ED_?OWOJB_?OgY?CA`w?KIE___ge?AAo`GqACA``C?CKEp@Oo^@CbgOSKGDoOWSb?A`qC?EFIoO__b@AAG?WfABABK_UX_?Oo[ZGGo?WWVBB@p[OKGFopHOx@HO?GKIIhGhGxHQQHWGOWLHoqp|Ab_?SKKGGNGS[?Uia``xd@@HHg?cUNNpbsCIT_Er~,-2858.7543639,,,,28.0,0:01:08.742680,:q_O?K?AA_?OOM?A@`G?KJ?@`?kM?@@@OsOIF_?ooiAAAaWOUCDCoO_SKG_?`_uGIEOPGyCDBA@[CEDGo?g[`FCDWGOOP_aG?WfABABK_UX_?Oo[ZGGo?WWVBB@p[OKGNOpHOx@HO?GKIIhGhGxHQQHWGOWLHoqp|Ab_?PQEGGGfBqDFEDfggW]XOOQQY?HDbr{W|@AdXXlP,161,16,12,1036,-2835.76899934
6,0.3,steyvers,4,50,0.7,0.0,stationary,33,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,187,119,119,:q_O?K?AA_?OOM?@@?oc?AD_?ok?GDBO@COIG_?OOKL?@?o_iADCO`[?ABA`gWOON`?o_SV?A@PWq?A@cgXMGDCBqK?EFECa[GEQIP@[?ABAdgGKMIFo?GKWNLPPPUWQHoOWOSQIrBk?AAEDg?GIMHpPCGEEDeIS?AAA@xxA?AHdAtcsZNHWW{sghCqpeERIDs{KefTq@|@LECAqqTNKMfwW_]RJ^,-2894.07905487,,,,42.0,0:01:13.551625,:q_O?K?D??__[?ABAOOk?ABAo?_SL?CP?ga?A@`g?GGDDOOWaCJ_?OgYECCBwOOIJ_@?gkXA@bGW[fCAaAK?EFHCwOKWPIP@[?ECAdgG[SJFdg?CEKFegggjKHCwGKGDDCakoz??_``Y?AAa@pMIG`?ookpKHO?GONNGO?OKORIHW@cu]QopxCseSSaXWrQHdAy]ERRix?|DORP_w_UUQhx`s~?@a@xKl,168,19,23,1015,-2864.14387151
6,0.3,steyvers,4,50,0.7,0.0,stationary,33,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,193,120,120,:q_O?K?AA_?OOM?@@?ocKJ?@?okCGDBo?WONA@aW?GEH``OwaCBAa@K?ACBoOOOQJa`p_yCDBAwgWVAAbXGsfBA`pWyIEBcQ[SMG`@pOkWLaa@H?j?@?pxEADCBgGKIZa@Oo[X@CAWXmMKEdWg[UY__r[WMP``PXeab```hWucbEcYUCDCDaxaABAFWHkxAAbQXQCPHECKWsf`eraiCDBaQ@uCJEBW__[]P^,-2912.96658467,,,,45.0,0:01:22.300991,:q`??K?AA_?WGGEC`?w?GJ@A@w?KGF`?pK?MH`?ogaCDCAW?CCCBo?GGGHDAwg[WM`@OomGDBApcGOLGqPhMEDBapsSKFGcwg[OO`A`WoZDCAQ@U?A@bqKCIGEbgGKJCA`_woaU_a@KKvFEBQkSMJLOOXmKFGo?WOUQJeYIMEEEdccWcYPhWO_kVKOOWOz@LfGOSMLHdCqaCJGcbAEKYRrb`xTAA`pH?zADb@iaGGFFcV,174,19,26,1006,-2864.97960291
6,0.3,steyvers,4,50,0.7,0.0,stationary,34,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,184,117,117,:q_O?K?AA_?OOM?@@?ocGED____UCCBoO_a?AA@_{?CFCo?GGN??__[GGFCP?gg\CAb`{KIE_?Og[SMa``OoYMaAw?CJNGO@PIKIEp`x[pCDbQkCIFFEg?[cVbA`{?OIDbg__[Q`?o_sb@Aa@qASMKfWxKmWdAxYQECOO?OKGQ___w_VDBGxhi?JNHGO[cRQQa@eGDLfDCOIQMO@?k[jaBqpf,-3007.41180549,,,,43.0,0:01:22.743932,:q_O?K?D??__[CCBAO_[CGD`@?{OP?@?o_WN?@@pK?AABo?GGFEBaGWSSMa@Po}EEDO?GOMIFPOogWLFP@[CCHfcG?SdEDBQ{W]VKP@WsgT_`Owwt?Bca{WSN_A@Ok\GFCgOKYP_`P?ww_dBbHs|LHdxOmUc_?rQA?A@`APqAACAr[SKbeeg?k{c`@?wg[QHhHP?rCAeraaGDHFCC?OJFIw`SkXR^,164,20,23,1018,-2985.25623119
6,0.3,steyvers,4,50,0.7,0.0,stationary,34,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,187,118,118,:q_O?K?AA_?OOM?@@?oc?AAAo?OQCBAO?GICCA`g?GGF_@`KOOHDAxWuMJ```S?DCCA`kKL??_o_i?CAaGOOOLcAaSSUP`@PC?CBBA`[CCEBcWGGEDHDgWYCOHDw?SMSLO_xi?@BaqkCCDBcSKOIGOo?`TB?@AAXuK\Qo`hSmbQxSsGKIIfB{KIUMO_p|R?AAb{?ISLITcXVIHFc{DAaPhGOOKKQ^,-3033.39976987,,,,31.0,0:01:10.502861,:q_O?KE?@@?w?CEC_?OOU?AAO_WQAAAOOOWR?@@?{?KHa@P?cSJdbWwmEEDOOSGGGDOos?ABAAg?OIGEo___ZGDCggkbAAaG?GEEDAwGGKP___WSYQJEgWYCOHDw?SMIIEgO[t??`pGkj??__g[aZOp?g`B?ACQiE?ACCaXSzEMhWOsiVPh[iYCIIfB{KIUMOOOW}h_?pP}?DIEdIqKjdCbq]AaPhG?GGEEHN,175,12,19,1019,-3005.4237295
6,0.3,steyvers,4,50,0.7,0.0,stationary,34,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,172,119,119,:q_O?K?AA_?OOM?@@?oc?ECAo?GKJ?@`?gY?@_@`CCGDBo?WOTDDp`c?B?@`G?GGGaBgGKGH`@?okcR_aW?GKKGo?GGJ?@`?g]?@@@Qs?II_?o_WP@ABQcGKKJEW@Ou\_bw?OP@FfwgshKGcbAACCCGw?KMWabQaIABDdrC?EZNO?hiCKJOay]?BBeCkWW]_bwggtKNJWH~,-2967.26580036,,,,27.0,0:01:17.033895,:q`??K?B??__[?AA@`GWOJ??_ok?CBA`g?E?ECO?GOIF_?o_iIJbBG?E?BAO__a?CFOOWORAA@`XGfH_?``E?@Ao?WOIF_?OhY?DDO?WOKG_`@hQCEEDbK?WSLfWG{j?AAGG{~DEdAkOWPHECCGOb_?rCSYSPOOWkmW_?rXyIHLO``YCVRo?o{odbBBs?ANdERSo{l_f~,157,15,12,1041,-2963.32837481
6,0.3,steyvers,4,50,0.7,0.0,stationary,34,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,181,120,120,:q_O?K?AA_?OOM?@@?oc?AD_?_cOJ@@`OwaECBAWOWOH_?OOSR@@`WGONFDo?GGEJ`@?k?CBBOO_SQIGP?wyEHDCw__V?@`_{?AAAbQkYCCAcWW[aYaCxGgYT`CRTg|BA@aXuEKHqP`?fBCbACKQIMo`h[u`_?PhGi_gCbYDFCGDSKOUU_`aX`LKHgWGOwjbA`Y@TVLhW_sbDEeBiYWjU^,-3019.24003,,,,44.0,0:00:56.187220,:q_O?K?AA___[?AA@`G?U?A@`G_UABA`pCKGECo_o_R?@@PKCEDa@wwm?@@?pGk\DCo?OMAAA@PGiGFFOOWcSR`a@WyABB@w?GILIpg?GGDGooxCtCHdxGgjAGejPyGEGCrkKWOHo`GofBCbACKQIMo_WSYVLgW?WQLHDSD?cZOgwWOWOIoo_kl@BCrAYEKMGWGOe[Tp`OkyijeskOYP`@Ph_yeeItf,163,18,26,1018,-2984.91506566
6,0.3,steyvers,4,50,0.7,0.0,stationary,35,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,184,117,117,:q_O?K?AA_?OOM?@@?ocGED____UCCBoO_a?AA@_{?CFCo?GGN??__[GGFCP?gg\CAb`{KIE_?Og[SMa``OoYMaAw?CJNGO@PIKIEp`x[pCDbQkCIFFEg?[cVbA`{?OIDbg__[Q`?o_sb@Aa@qASMKfWxKmWdAxYQECOO?OKGQ___w_VDBGxhi?JNHGO[cRQQa@eGDLfDCOIQMO@?k[jaBqpf,-3103.89541926,,,,42.0,0:00:53.766294,:q_O?K?D??__[GEC`?wGGGDa@wGOP?@?o_WN?@@p?e?@@@w?CCBb@pCKIIFP?gw^BBAg?CIFDBggWSKEbg_mCCCapk{`?AcgogYVbBqxaGJEdGGSMMLO?xGnEDBw?_SJFQ@pICBEcAKCIGFGHOwq\aCqxaSJdhGWOs__?_WOUQ___g_VDBGxhi?JNHGO[[QHhHp?rCAeraaGDDFG?_UMTpApf,163,21,21,1020,-3095.92698044
6,0.3,steyvers,4,50,0.7,0.0,stationary,35,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,174,118,118,:q_O?K?AA_?OOM?@@?ocCD@Ao?OKH@Ao?WSP??_okGHE`?okGECAa@sKIMa`pWyEDBbwGU?CBA@sw]P__ogqIJGo_s?EJGo__S^?@`@?}INGQqHeECDBgGGKSafG?{oYcEBP}EDIfGGS]ZNO?XuEKJUSk?ADCgw_y?@GfWOSkXaa@o{~GFGSaq?JHhDSKUPVO@XLGidBqPdEe,-3082.72153151,,,,46.0,0:01:48.875223,:q_O?K?AA_?OOMAA@`GOQAA_?_WQAD_?pC?ABAoOOQLA@`?kGGDCBggyIFDbaCKIFFoOgWT?A@`?y[NGoOWqEDDcWGY?BDcAKOIFEBw?KGGFpPO{`JGeWWOSM___pQ[QMO@x_tGKEb{g_TMPPo{u]_?qPtHBABAqMqd_@PIMGMKo?HCzAAdbHi?DCB`x}GGFGSaq?JHhDSkaVRJg?CURQPPO{cXPhn,158,16,30,1021,-3064.29411922
