subj,node1,node2,s2017_uinvite_hierarchical_bb_a1_b1,s2017_rw,s2017_fe,s2017_goni,s2017_chan,s2017_kenett,s2017_uinvite_flat,s2017_uinvite_hierarchical_zibb_a2_b1_p5,rating,goniweight
S100,raven,dormouse,0,0,0,0,0,1,0,0,13.25,46.95436413074e-05
S100,platypus,hippopotamus,0,1,0,0,0,0,1,0,42.6666666667,60.00447066265548
S100,dolphin,iguana,0,1,0,0,0,0,1,0,19.4,50.00411300964304
S100,ray,eel,1,1,0,1,1,0,1,1,57.1666666667,60.000208630923922
S100,panda,kangaroo,0,1,0,0,0,0,1,0,52.6,50.00959702250042
S100,vole,human,0,0,0,0,0,1,0,0,60,17.45110442579e-05
S100,echidna,porcupine,1,1,0,1,0,0,1,1,78,10.000218565729823
S100,cricket,lynx,0,0,0,0,0,1,0,0,6.4,50.000268239759329
S100,giraffe,ostrich,0,1,0,0,0,0,1,0,28.1666666667,60.000953741366502
S100,poodle,xerus,0,0,0,0,0,1,0,0,17.0,24.96740295053e-06
S100,moose,camel,0,1,0,0,0,0,1,0,64.6666666667,60.00330829036505
S100,mouse,owl,0,1,0,0,0,0,1,0,13.6,50.0131735526248
S100,spidermonkey,hammerheadshark,0,0,0,0,0,1,0,0,17.3333333333,62.98044177032e-05
S100,pelican,tiger,0,1,0,0,0,0,1,0,5.8,50.00336789920046
S100,seal,panther,0,1,0,0,0,0,1,0,26.6666666667,60.00554362169279
S100,chicken,cougar,0,1,0,0,0,0,1,0,7.83333333333,60.00491772892102
S100,wolverine,sloth,0,0,0,0,0,0,0,1,44.6,50.000968643575353
S100,trout,koi,0,0,0,0,0,0,0,0,72.4,59.93480590106e-06
S100,eagle,lion,0,0,0,0,1,0,0,0,12.6,50.0264861925322
S100,lion,deer,0,1,0,0,0,0,1,0,30.6666666667,60.0381893938837
S100,porcupine,mole,0,1,0,0,0,0,1,1,53.6,50.000546414324558
S100,salamander,tortoise,0,1,0,0,0,0,1,0,55.2,50.000452033668498
S100,hippopotamus,gazelle,0,1,0,0,0,0,1,0,17.4,50.00447066265548
S100,beaver,walrus,0,1,0,0,0,0,1,0,39.8,50.00208630923922
S100,dingo,persian,0,0,0,0,0,0,0,0,46.6666666667,38.94132531095e-05
S100,grizzlybear,polarbear,1,1,0,1,1,0,1,1,91.4,50.00104315461961
S100,salamander,turtle,0,1,0,1,0,0,1,0,45.8333333333,60.00232474458085
S100,skunk,rabbit,0,1,0,0,0,0,1,0,47.0,60.0075405176789
S100,gnat,camel,0,0,0,0,0,0,0,0,6.0,50.000268239759329
S100,dodo,calico,0,0,0,0,0,0,0,0,41.6666666667,31.49022088516e-05
S100,treefrog,quail,1,1,0,0,0,0,1,1,24.0,64.47066265548e-05
S100,sheep,whale,0,1,0,0,0,0,1,0,19.5,60.0128953780596
S100,panda,puma,0,0,0,0,0,0,0,1,38.2,50.00292083293491
S100,bat,bird,0,1,0,0,0,0,0,1,67.5,40.0065569718947
S100,weasel,fish,1,1,0,0,0,0,1,1,8.0,50.00178826506219
S100,badger,rooster,0,1,0,0,0,0,1,0,18.1666666667,60.000794784472085
S100,boaconstrictor,dragonfly,1,1,0,0,1,0,1,1,12.0,51.49022088516e-05
S100,canary,carp,0,0,0,0,0,1,0,0,11.6,56.95436413074e-05
S100,raccoon,fox,0,1,0,0,0,0,1,0,71.25,40.00862341152212
S100,jellyfish,panda,0,1,0,0,0,0,1,0,4.6,50.00250357108707
S100,llama,aardvark,1,1,0,0,0,0,1,0,29.5,60.00160447115302
S100,snake,bat,0,1,0,0,0,0,1,0,11.8,50.0116386251131
S100,pony,mule,0,1,0,1,0,0,1,0,82.0,50.00116237229042
S100,magpie,jackal,0,0,0,0,0,1,0,0,22.8,54.96740295053e-05
S100,crocodile,iguana,0,1,0,0,0,0,1,0,67.6,50.00321887711194
S100,elephant,orangutan,0,1,0,0,0,0,1,0,30.3333333333,60.0084147805982
S100,grasshopper,antelope,0,1,0,0,0,0,1,0,8.0,50.000476870683251
S100,spider,bluebird,0,0,0,0,0,0,0,0,9.5,60.000819621486837
S100,dolphin,catfish,1,1,0,0,1,0,1,1,43.5,60.000228500535724
S100,cardinal,ostrich,0,1,0,0,0,0,1,0,64.0,60.00127165515534
S100,duckling,warthog,0,0,0,0,0,1,0,0,18.8333333333,61.49022088516e-05
S100,brownbear,horse,1,1,1,0,0,0,1,1,26.8,50.0018677435094
S100,bonobo,monkey,1,1,0,0,0,0,1,1,84.25,40.00199689598611
S100,monkey,tiger,0,1,0,0,1,0,1,0,20.8,50.0376082077385
S100,hyena,deer,0,1,0,0,0,0,1,0,45.5,60.00985532745385
S100,duckling,marmot,0,0,0,0,0,1,0,0,21.6,51.98696118021e-05
S100,parrot,robin,0,1,0,0,0,0,1,1,73.1666666667,60.00134119879664
S100,komododragon,salamander,0,0,0,1,0,0,0,0,62.4,50.000839491098639
S100,polarbear,gorilla,0,1,0,0,0,0,1,0,28.6,50.00745110442579
S100,hawk,falcon,0,1,0,0,0,0,1,1,90.6666666667,60.000620925368816
S100,anteater,oxen,0,0,0,0,0,1,0,0,49.6666666667,60.000208630923922
S100,kangaroo,reindeer,0,1,0,0,0,0,1,1,39.6,50.00137100321435
S100,seal,moose,0,1,0,0,0,0,1,0,33.5,60.00661658073011
S100,spider,wasp,0,1,0,0,0,0,1,0,60.6,50.000819621486837
S100,squid,crane,0,0,0,0,0,1,0,0,21.6666666667,66.95436413074e-05
S100,prairiedog,kangaroo,0,1,0,0,0,0,1,0,38.8,50.00251350589297
S100,spider,centipede,0,1,0,0,0,0,1,1,58.6,50.000491772892102
S100,shark,orca,0,0,0,1,0,0,0,0,67.2,50.00205153741857
S100,donkey,bull,0,1,0,0,0,0,1,0,36.6,50.00333809478276
S100,squirrel,marmot,0,1,0,1,0,0,1,1,40.0,40.000993480590106
S100,horse,elk,0,1,0,0,0,0,0,0,65.2,50.010739525179
S100,shrew,ibex,0,0,0,0,0,0,0,0,30.0,27.45110442579e-05
S100,jellyfish,sheep,0,1,0,0,0,0,1,0,5.8,50.00262278875788
S100,cougar,puma,1,1,0,1,1,0,1,0,88.8333333333,60.00104315461961
S100,grasshopper,tarantula,1,1,0,0,0,0,1,1,44.2,50.000178826506219
S100,earthworm,hippopotamus,0,0,0,0,0,1,0,0,1.6,50.000298044177032
S100,duck,alligator,0,1,0,0,0,0,1,0,19.3333333333,60.00980565342435
S100,narwhal,walrus,1,1,0,1,0,0,1,1,83.75,40.000486805489152
S100,spider,mouse,0,1,0,0,0,0,1,0,12.5,60.0127860951947
S100,bluebird,mockingbird,1,1,0,0,1,0,1,1,87.2,54.96740295053e-05
S100,rooster,duck,0,1,0,0,0,0,1,0,70.5,60.00417261847844
S100,orangutan,hummingbird,0,1,0,0,0,0,1,1,5.0,60.00065569718947
S100,koala,chimpanzee,0,1,0,0,0,0,1,0,46.4,50.00496243554758
S100,ferret,parakeet,0,1,0,0,0,0,1,0,9.8,50.00152002530286
S100,dog,mole,0,1,0,0,0,0,1,0,42.2,50.0066066459242
S100,polarbear,pufferfish,1,1,0,0,0,0,1,1,7.4,50.000447066265548
S100,mussel,pig,0,0,0,0,0,1,0,0,9.33333333333,60.00107295903731
S100,snake,bear,0,1,0,0,0,0,1,0,12.5,60.0342105041203
S100,cow,bull,1,1,0,1,1,0,1,1,97.8571428571,70.00865818334277
S100,peacock,anteater,0,0,0,0,0,1,0,0,17.1666666667,60.000695436413074
S100,condor,human,0,0,0,0,0,1,0,0,11.3333333333,69.93480590106e-05
S100,turtle,cat,0,1,0,0,0,0,1,0,12.7142857143,70.0230686193023
S100,beluga,sabertoothedtiger,0,0,0,0,0,0,0,0,9.66666666667,64.96740295053e-06
S100,bat,whale,0,1,0,0,0,0,1,0,11.4285714286,70.00967153354468
S100,parrot,polarbear,0,1,0,0,0,0,1,0,14.8571428571,70.00447066265548
S100,rooster,mole,0,1,0,0,0,0,1,0,12.2,50.000993480590106
S100,scottishshetland,eel,0,0,0,0,0,1,0,0,9.0,46.95436413074e-05
S100,kangaroo,jackal,1,1,0,1,0,0,1,1,34.2857142857,70.00114250267862
S100,cheetah,giraffe,0,1,0,1,0,0,1,0,18.4285714286,70.00175846064449
S100,mouse,hummingbird,0,1,0,0,0,0,1,0,20.5714285714,70.00232474458085
S100,jellyfish,shrimp,1,1,0,0,0,0,1,1,48.2857142857,70.00065569718947
S100,rhinoceros,hawk,0,1,0,0,0,0,1,0,11.5714285714,70.00546414324558
S100,wolverine,mink,1,1,0,0,0,0,1,1,47.3333333333,60.000581186145212
S100,jaguar,gorilla,0,1,0,0,0,0,1,0,31.4285714286,70.00571251339311
S100,scorpion,ibex,0,0,0,0,0,0,0,0,1.0,24.47066265548e-05
S100,brownbear,rattlesnake,0,1,0,1,0,0,1,0,9.0,60.000218565729823
S100,mantis,viper,0,0,0,0,0,1,0,0,16.8333333333,69.93480590106e-06
S100,snake,seacucumber,0,0,0,0,0,0,0,0,20.6666666667,60.000352685609488
S100,chameleon,salamander,0,1,0,0,0,0,1,1,73.2857142857,70.000452033668498
S100,kangaroo,capybara,0,0,0,1,0,0,0,1,35.4,50.00137100321435
S100,bluejay,rabbit,0,1,0,0,0,0,1,0,11.4285714286,70.00479851125021
S100,tiger,deer,0,1,0,0,0,0,1,0,14.6666666667,60.0348016250714
S100,swordfish,seal,0,1,0,0,0,0,1,1,34.1666666667,60.000715306024876
S100,dove,flamingo,0,1,0,0,0,0,1,0,57.8333333333,60.00100838279896
S100,mantaray,steer,0,0,0,0,0,1,0,0,10.4,52.98044177032e-05
S100,mosquito,trout,1,1,0,0,1,0,1,1,14.4285714286,77.94784472085e-05
S100,pelican,penguin,0,1,0,1,1,0,1,0,46.5714285714,70.00160943855597
S100,puma,panther,1,1,0,1,0,0,1,0,92.0,60.00215585288053
S100,giraffe,bird,0,1,0,0,0,0,1,0,11.0,70.00119217670813
S100,chicken,ladybug,1,1,0,0,0,0,1,1,11.4285714286,70.00163924297367
S100,dolphin,cardinal,0,1,0,0,0,0,1,1,9.66666666667,60.00182800428579
S100,hedgehog,bronco,0,0,0,0,0,1,0,0,14.8571428571,72.98044177032e-05
S100,ocelot,marmoset,0,0,0,0,0,1,0,0,58.4,53.97392236042e-05
S100,guineapig,ferret,0,1,0,1,0,0,1,0,64.0,60.00456007590859
S100,cheetah,kangaroo,0,1,0,0,0,0,1,0,13.3333333333,60.0134815316077
S100,bear,hamster,0,1,1,0,0,0,1,0,17.8571428571,70.0240919043101
S100,eagle,blueheron,1,1,0,1,1,0,1,1,65.8571428571,70.000427196653746
S100,rhinoceros,stallion,0,0,0,0,0,1,0,0,22.8333333333,60.000218565729823
S100,snail,panther,0,0,0,0,0,1,0,0,10.2857142857,70.00153989491466
S100,hog,pig,0,1,0,1,1,0,1,1,90.5,60.00250357108707
S100,fawn,bat,0,1,0,0,0,0,1,1,12.6666666667,60.000819621486837
S100,panda,lion,0,1,0,0,0,0,0,0,21.2857142857,70.0258702345664
S100,hyena,koi,0,0,0,0,0,1,0,0,8.0,60.000158956894417
S100,peacock,goat,0,1,0,0,0,0,1,0,11.5714285714,70.00243402744576
S100,steer,ferret,1,0,0,0,0,0,0,0,11.4,50.000337783400636
S100,bobcat,seacucumber,0,0,0,0,0,1,0,0,12.0,74.47066265548e-05
S100,mongoose,owl,0,1,0,0,0,0,1,1,16.1428571429,70.00135113360254
S100,muskrat,seal,0,0,0,0,0,1,0,0,13.1666666667,60.000715306024876
S100,beetle,mole,1,1,0,0,0,0,1,1,9.16666666667,60.000347718206537
S100,minnow,clownfish,0,0,0,0,0,1,0,0,73.4285714286,73.47718206537e-05
S100,bat,raccoon,0,1,0,0,0,0,1,0,19.5,60.00458988032629
S100,parrot,orangutan,0,1,0,0,0,0,1,0,13.1666666667,60.00327848594735
S100,firefly,hammerheadshark,1,1,0,0,0,0,1,1,10.1428571429,74.47066265548e-05
S100,bass,redpanda,0,1,0,0,0,0,1,1,11.0,60.000119217670813
S100,serval,baldeagle,0,0,0,0,0,0,0,0,9.25,49.93480590106e-06
S100,raptor,owl,1,1,0,0,0,0,1,1,14.7142857143,70.000337783400636
S100,dove,alpaca,1,1,0,0,1,0,1,1,11.2857142857,70.000208630923922
S100,komododragon,elephant,0,1,0,0,0,0,1,0,11.1666666667,60.00497237035348
S100,koala,duck,0,1,0,0,0,0,1,0,12.6666666667,60.00771934418512
S100,canary,dormouse,1,1,0,0,0,0,1,1,16.2,56.95436413074e-05
S100,clownfish,greatwhiteshark,1,1,0,0,0,0,1,1,37.3333333333,66.95436413074e-05
S100,mongoose,gecko,0,0,0,0,0,0,0,0,15.8333333333,60.000635827577668
S100,panther,axolotl,0,0,0,0,0,0,0,0,20.6666666667,30.000307978982933
S100,elk,deer,1,1,0,1,1,0,1,1,89.2857142857,70.00708351660746
S100,hippopotamus,emu,0,1,0,0,0,0,1,0,14.7142857143,70.00506675100954
S100,possum,cat,0,1,0,0,0,0,1,0,34.3333333333,60.0070487447868
S100,elephant,emu,0,1,0,0,0,0,1,0,15.0,70.00650233046224
S100,rhinoceros,hippopotamus,1,1,0,1,1,0,1,1,54.4,50.0131139437894
S100,wolverine,gerbil,0,1,0,0,1,0,1,1,23.3333333333,60.00187271091235
S100,snake,rat,0,1,0,0,0,0,1,0,20.7142857143,70.0257460494926
S100,lizard,gorilla,0,1,0,0,0,0,0,0,14.5,60.0114250267862
S100,sheep,chicken,0,1,0,1,0,0,1,0,17.0,60.0144253381683
S100,salmon,squid,1,1,0,1,0,0,1,0,49.5,60.000556349130459
S100,woodpecker,polarbear,0,1,0,0,0,0,1,1,10.5714285714,70.000596088354064
S100,goat,turkey,0,1,0,0,0,0,1,0,16.4285714286,70.00462465214694
S100,narwhal,manatee,1,1,0,1,1,0,1,1,64.8571428571,70.000243402744576
S100,bullfrog,cricket,0,0,0,0,0,1,0,0,18.0,61.49022088516e-05
S100,seagull,viper,0,1,0,0,0,0,1,0,14.3333333333,60.000109282864912
S100,treefrog,toad,0,1,0,0,0,0,1,1,92.5,60.000223533132774
S100,cockatoo,cow,0,0,0,0,0,1,0,0,10.0,50.00164917777958
S100,wolf,lynx,0,1,0,1,0,0,1,0,55.5,60.00527538193346
S100,mole,pika,0,0,0,0,0,0,0,0,25.75,44.96740295053e-05
S100,cow,duck,0,1,0,1,0,0,1,0,17.1428571429,70.0173163666855
S100,python,gull,0,0,0,0,0,1,0,0,10.8571428571,73.47718206537e-05
S100,fish,bug,0,0,0,0,0,0,0,1,14.7142857143,70.000178826506219
S100,snake,mountainlion,0,1,0,0,0,0,1,0,17.8571428571,70.00211611365693
S100,lemur,pufferfish,1,1,0,0,0,0,1,1,11.2857142857,70.000342750803587
S100,giraffe,rat,0,1,0,0,0,0,1,0,10.0,70.00217572249233
S100,beaver,deer,0,1,0,0,1,0,1,0,21.7142857143,70.00923936948798
S100,capuchin,vole,0,0,0,0,0,1,0,0,34.6666666667,31.49022088516e-05
S100,chowchow,killerwhale,0,0,0,0,0,1,0,0,16.0,69.93480590106e-06
S100,seagull,moose,0,1,0,0,0,0,1,1,12.0,70.00202173300087
S100,snake,gecko,0,1,0,0,0,0,1,0,40.3333333333,60.0056429697518
S100,orca,butterfly,0,0,0,0,0,0,0,0,6.5,60.000452033668498
S100,elephant,mouse,0,1,0,0,0,0,1,0,11.5,60.0298342221209
S100,hummingbird,owl,0,0,0,0,0,0,0,1,57.5714285714,70.00101335020191
S100,bear,cod,1,1,0,1,0,0,1,1,17.4285714286,70.000963676172403
S100,goose,chicken,0,1,0,0,0,0,1,0,64.8333333333,60.00819621486837
S100,stallion,ermine,0,0,0,0,0,1,0,0,11.5,23.97392236042e-05
S100,warthog,macaque,0,0,0,0,0,1,0,0,1.0,34.47066265548e-05
S100,lemur,starfish,0,1,0,0,0,0,1,1,10.7142857143,70.00125675294648
S100,tarantula,gorilla,0,1,0,0,0,0,1,0,10.4285714286,70.00149022088516
S100,dinosaur,deer,1,1,0,0,0,0,1,1,14.5714285714,70.00153989491466
S100,hawk,hare,1,0,0,0,0,0,0,0,16.3333333333,60.00111766566387
S100,antelope,vole,0,0,0,0,0,1,0,0,26.4,50.000238435341625
S100,zebra,hyena,0,1,0,0,0,0,1,0,26.1666666667,60.013352379131
S100,hawk,gazelle,0,1,0,0,0,0,1,0,11.4285714286,70.00186277610645
S100,turtle,mouse,0,1,0,0,0,0,1,0,12.8571428571,70.0139484674851
S100,kitten,panther,0,1,0,0,0,0,1,0,73.5714285714,70.000923936948798
S100,salmon,crab,0,1,0,0,0,0,1,1,45.8333333333,60.000437131459647
S100,piranha,clam,1,1,0,0,0,0,1,1,39.2857142857,75.96088354064e-05
S100,ant,moth,0,0,0,1,0,0,0,0,35.0,50.000347718206537
S100,goat,wallaby,0,1,0,0,0,0,1,0,16.2857142857,70.00170381921203
S100,rooster,hen,0,1,0,0,0,0,1,1,97.2857142857,70.000298044177032
S100,cat,leopard,0,0,0,0,0,1,0,0,84.8333333333,60.0205054393798
S100,chipmunk,beaver,0,1,0,1,0,0,1,0,66.0,70.00298044177032
S100,sloth,chimpanzee,0,1,0,0,0,0,1,1,30.1666666667,60.00201179819496
S100,pigeon,deer,0,1,0,0,0,0,1,0,13.1428571429,70.00739149559039
S100,eel,grizzlybear,0,0,0,0,0,0,0,0,8.5,60.000486805489152
S100,sloth,buffalo,0,1,0,0,0,0,1,1,24.4285714286,70.0014157098409
S100,monkey,capuchin,1,1,0,0,1,0,1,1,75.6666666667,30.000332815997685
S100,jellyfish,rabbit,0,0,0,0,0,1,0,0,11.6666666667,60.00411300964304
S100,trout,pika,0,0,0,0,0,1,0,0,3.33333333333,39.93480590106e-06
S100,snake,scorpion,0,1,0,0,0,0,1,0,36.0,70.00105805682846
S100,bobcat,panther,0,1,0,0,0,0,1,0,82.6666666667,60.0013859054232
S100,goldfish,bass,1,1,0,0,1,0,1,1,47.4285714286,75.96088354064e-05
S100,raccoon,owl,0,1,0,0,0,0,1,0,17.5714285714,70.0047289676089
S100,human,panther,1,1,0,0,0,0,1,1,14.0,70.000769947457332
S100,elephant,mule,0,1,0,0,0,0,0,0,22.8571428571,70.00688482048943
S100,boar,pig,0,1,0,1,1,0,1,0,61.0,60.00357653012438
S100,pigeon,mouse,0,1,0,0,0,0,1,0,14.5714285714,70.00929897832339
S100,coyote,nutria,1,0,0,0,0,0,0,1,2.0,30.000307978982933
S100,tapir,pitbull,0,0,0,0,0,1,0,0,33.75,42.48370147526e-05
S100,wolverine,panther,0,1,0,0,0,0,1,0,55.7142857143,70.00200186338906
S100,wren,rabbit,1,1,0,0,0,0,1,1,18.4,50.000685501607173
S100,beetle,fox,0,0,0,0,0,1,0,0,11.5,60.00215585288053
S100,llama,tapir,0,1,0,0,0,0,1,0,18.0,50.000422229250795
S100,monkey,snail,0,1,0,0,0,0,1,0,9.85714285714,70.00332815997685
S100,stinkbug,cat,0,0,0,0,0,1,0,0,13.2857142857,70.00128158996124
S100,komododragon,zebra,0,1,0,0,0,0,1,0,12.0,60.00542440402198
S100,bobcat,steer,0,0,0,0,0,1,0,0,12.5,68.94132531095e-05
S100,pika,bandicoot,1,1,0,0,1,0,1,1,1,19.93480590106e-06
S100,squirrel,meerkat,0,1,0,0,0,0,1,0,65.1428571429,70.00248370147526
S100,dove,eagle,0,1,0,0,0,0,1,0,79.1666666667,60.00149518828811
S100,canary,muskrat,0,0,0,0,0,1,0,0,11.0,50.000139087282615
S100,cow,rooster,0,1,0,1,0,0,1,0,14.0,60.00824588889788
S100,chihuahua,germanshepherd,1,1,0,0,1,0,1,1,67.8571428571,71.49022088516e-05
S100,starfish,trout,0,0,0,0,0,1,0,0,41.1428571429,70.000109282864912
S100,sandshark,stingray,1,1,0,0,1,0,1,1,67.0,63.47718206537e-05
S100,viper,octopus,0,0,0,0,0,1,0,0,14.2857142857,70.000218565729823
S100,giraffe,mongoose,0,1,0,1,0,0,1,0,16.1666666667,60.000238435341625
S100,poodle,flamingo,0,0,0,0,0,1,0,0,11.8333333333,60.000144054685565
S100,llama,bear,0,1,0,0,0,0,1,0,26.8571428571,70.00819124746542
S100,donkey,ox,0,1,0,0,0,0,1,0,51.1428571429,70.00174852583859
S100,skunk,parakeet,0,1,0,0,0,0,1,1,18.6666666667,60.000983545784205
S100,squirrel,gorilla,0,1,0,0,0,0,1,0,16.6666666667,60.0124185073763
S100,turtle,kangaroo,0,1,0,0,0,0,1,0,13.7142857143,70.00822601928608
S100,peccary,horse,0,0,0,0,0,1,0,0,1.0,30.00046693587735
S100,komododragon,salmon,0,0,0,0,0,1,0,0,21.3333333333,60.000516609906855
S100,lizard,bug,1,1,0,0,1,0,1,1,18.4285714286,70.000228500535724
S100,lobster,octopus,0,0,0,1,0,0,0,0,42.1666666667,60.00142067724385
S100,rat,fish,0,1,0,0,0,0,1,0,12.6666666667,60.013054334954
S100,ibex,mule,0,0,0,0,0,1,0,0,30.75,40.000268239759329
S100,humpbackwhale,blueheron,0,0,0,0,0,1,0,0,10.5,61.98696118021e-05
S100,nakedmolerat,lobster,0,0,0,0,0,1,0,0,14.2857142857,76.45762383569e-05
S100,tortoise,octopus,0,0,0,0,0,1,0,0,28.8333333333,60.000764980054382
S100,jellyfish,stingray,0,1,0,0,0,0,1,1,63.8571428571,70.000417261847844
S100,panda,mosquito,0,1,0,0,0,0,1,0,10.4285714286,70.00166904739138
S100,chihuahua,penguin,0,1,0,0,0,0,1,1,19.6666666667,60.000804719277986
S100,dog,chimpanzee,0,1,0,0,0,0,0,0,22.1428571429,70.0178379439954
S100,labradorretriever,goldenretriever,1,1,0,0,1,0,1,1,97.5,64.96740295053e-06
S100,magpie,lizard,0,0,0,0,0,1,0,0,12.0,50.000457001071449
S100,goldfish,porcupine,0,0,0,0,0,1,0,0,12.8333333333,60.000218565729823
S100,bird,hamster,0,1,0,0,0,0,1,0,7.6,50.00993480590106
S100,crocodile,fish,0,1,0,0,0,0,1,0,31.1428571429,70.00643775422389
S100,dinosaur,butterfly,1,1,0,0,0,0,1,1,8.14285714286,70.000322881191784
S100,octopus,fish,0,1,0,0,0,0,1,0,39.4285714286,70.00393418313682
S100,germanshepherd,ewe,0,0,0,0,0,1,0,0,15.3333333333,61.98696118021e-05
S100,isopod,cricket,1,1,0,0,1,0,1,1,1.0,21.49022088516e-05
S100,dog,barracuda,0,1,0,0,0,0,1,1,12.7142857143,70.00132132918484
S100,sparrow,falcon,0,1,0,1,0,0,1,1,78.7142857143,70.000447066265548
S100,bat,deer,0,1,0,0,0,0,1,0,11.2857142857,70.0101633064368
S100,giraffe,millipede,0,0,0,0,0,0,0,1,9.28571428571,78.94132531095e-05
S100,bluebird,swan,0,0,0,0,0,1,0,0,60.1428571429,70.00037255522129
S100,kangaroo,duck,0,1,0,0,0,0,1,0,11.1666666667,60.00959702250042
S100,seahorse,mussel,0,0,0,1,0,0,0,0,38.1428571429,70.000134119879664
S100,nutria,clownfish,0,0,0,0,0,1,0,0,13.0,36.95436413074e-05
S100,possum,bat,0,1,0,0,0,0,1,1,18.5,60.00180316727104
S100,cat,wolf,0,1,0,1,0,0,1,0,38.6666666667,60.0378069038565
S100,coyote,owl,0,1,0,0,0,0,1,0,12.6666666667,60.00523564270986
S100,peccary,howlermonkey,1,1,0,0,1,0,1,1,19.0,24.96740295053e-06
S100,squid,pika,0,0,0,0,0,1,0,0,16.0,36.95436413074e-05
S100,elephant,bird,0,1,1,0,0,0,1,0,10.0,70.0152996010876
S100,fawn,jackal,0,0,0,0,0,1,0,0,29.6666666667,60.000124185073763
S100,kingcobra,oyster,0,0,0,0,0,1,0,0,11.1666666667,69.93480590106e-06
S100,heron,sugarglider,0,0,0,0,0,1,0,0,35.0,64.96740295053e-06
S100,wolf,chimpanzee,0,1,0,0,0,0,1,0,20.1666666667,60.00791307290019
S100,rooster,mosquito,0,1,0,0,0,0,1,0,9.0,70.000794784472085
S100,kinkajou,chimpanzee,1,1,0,1,1,0,1,1,1,10.000402359638993
S100,guineapig,rabbit,0,1,0,1,0,0,1,0,64.6666666667,60.00925427169684
S100,skunk,marmot,1,1,0,1,1,0,1,1,40.8,50.000437131459647
S100,sheep,monkey,0,1,0,0,0,0,0,0,17.0,70.0146439038982
S100,sabertoothedtiger,rooster,1,0,0,0,0,0,0,0,10.7142857143,79.93480590106e-05
S100,squirrel,mouse,0,1,0,0,0,0,1,0,50.5,60.0193728715071
S100,monkey,koala,0,1,0,0,0,0,1,0,29.8571428571,70.0123141919144
S100,bee,worm,0,1,0,0,0,0,1,0,31.0,50.000417261847844
S100,cheetah,cougar,0,1,0,0,0,0,1,0,93.8,50.00439615161122
S100,mantis,vole,0,0,0,0,0,1,0,0,12.0,41.49022088516e-05
S100,skunk,armadillo,0,1,0,0,0,0,1,0,53.0,50.000874262919293
S100,marmoset,gorilla,1,1,0,1,0,0,1,1,57.4,50.000993480590106
S100,lizard,labradorretriever,0,0,0,0,0,0,0,0,13.8,50.000228500535724
S100,echidna,hedgehog,1,1,0,1,0,0,1,1,78.0,35.96088354064e-05
S100,baboon,pig,0,1,0,0,0,0,1,0,30.8,50.00214591807463
S100,goose,pigeon,0,1,0,1,0,0,1,0,64.6,50.00298044177032
S100,dinosaur,octopus,1,1,0,0,0,0,1,1,15.6,50.000546414324558
S100,llama,skunk,0,1,0,0,0,0,1,0,40.0,50.0018578087035
S100,elephant,gazelle,0,1,0,0,1,0,1,0,40.8,50.00573735040786
S100,squid,tick,1,1,0,0,0,0,1,1,17.6,50.000139087282615
S100,hyena,isopod,0,0,0,0,0,1,0,0,17.0,40.000158956894417
S100,steer,seacucumber,0,0,0,0,0,1,0,0,9.0,59.93480590106e-06
S100,wolverine,bear,0,1,0,0,0,0,1,0,45.25,40.00626389512062
S100,spider,humpbackwhale,0,1,0,0,0,0,1,1,6.0,50.000327848594735
S100,kitten,graywolf,1,0,0,0,0,0,0,0,34.6666666667,32.98044177032e-05
S100,ibis,wallaby,1,1,0,0,1,0,1,1,21.0,30.000173859103269
S100,giraffe,humpbackwhale,0,0,0,0,0,1,0,0,28.2,55.96088354064e-05
S100,fish,gecko,0,1,0,0,0,0,1,1,18.2,50.0028612240995
S100,pony,stallion,1,1,0,0,1,0,1,1,93.4,56.45762383569e-05
S100,mountainlion,bear,0,1,0,0,0,0,1,0,54.6,50.00289102851721
S100,bluejay,raven,0,1,0,1,0,0,1,1,84.4,50.000486805489152
S100,dinosaur,chimpanzee,1,1,0,0,0,0,1,1,12.6,50.000670599398321
S100,monitor,wren,0,0,0,0,0,1,0,0,33.0,21.98696118021e-05
S100,cougar,toad,0,0,0,0,0,0,0,0,16.4,50.00111766566387
S100,cockatoo,conure,1,1,0,0,1,0,1,1,61.6666666667,31.98696118021e-05
S100,sheep,bull,0,1,0,0,0,0,1,0,49.8,50.00458988032629
S100,crocodile,dingo,0,1,0,0,0,0,1,0,17.8,50.00321887711194
S100,gazelle,lion,0,1,0,0,0,0,0,0,35.6,50.00923936948798
S100,jackrabbit,chihuahua,0,0,0,0,0,1,0,0,50.2,51.49022088516e-05
S100,guineapig,budgie,0,0,0,0,0,1,0,0,16.0,20.000134119879664
S100,jellyfish,tiger,0,1,0,0,0,0,1,0,6.0,50.00673579840092
S100,shrew,rabbit,0,1,0,0,0,0,1,0,69.5,40.00171375401793
S100,lamb,horse,0,1,0,0,0,0,1,0,44.4,50.0074709740376
S100,anteater,monkey,0,1,0,0,0,0,1,0,48.2,50.0046594239676
S100,goat,sheep,1,1,1,1,1,1,1,1,74.4,50.0107097207613
S100,rat,buffalo,0,1,0,0,0,0,1,0,25.6,50.00688978789238
S100,hyena,jackal,1,1,0,1,0,0,1,0,89.75,40.000794784472085
S100,waterbear,raccoon,0,0,0,0,0,0,0,0,30.75,40.00027817456523
