jeff,beta,numnodes,numlinks,probRewire,numedges,graph_seed,numx,trim,x_seed,toynetwork,cost_inviteirt,time_inviteirt,bestgraph_inviteirt,hit_inviteirt,miss_inviteirt,fa_inviteirt,cr_inviteirt,bestval_inviteirt,cost_invite,time_invite,bestgraph_invite,bestgraph_invite,miss_invite,fa_invite,cr_invite,bestval_invite
0.9,0.909090909,15,4,0.3,30,423,3,0.7,423,15!2fbxgp0rb0v8cllymwoe5piw4n8kkimfs6pjmch140em,20,00:11.7,15!t41uvrwo1ew0ecuwn9yuw807ii6bzqakll1940v91qk,18,12,8,67,-31.7792162,21,FALSE,15!u0skn6keuwhxh8bje86kwboshlhtet3ge7twld95t70,,12,9,66,-30.18356705
0.9,0.909090909,15,4,0.3,30,426,3,0.7,426,15!6yd16tpw4lejhl13bd58y069erg33wbxsrbivgxqha,19,00:12.0,15!2luldqrd6dd11mqw6a5e67n7qxdw5wev7kklk3we2s,16,14,5,70,-26.98680478,18,FALSE,15!2ltargdl28fmb4trgf5fvw6s2w7l2ujszj0xlog3lw,,14,4,71,-24.49399128
0.9,0.909090909,15,4,0.3,30,427,3,0.7,427,15!t52yggrybgee6qpjxv3uojltn8huet9rt0pwwcc0qva,18,00:15.3,15!uyjdpuqpwb5aaj7gxraxnknlh6q50zn65agpkc8keti,17,13,5,70,-29.89756793,19,FALSE,15!uyjdpuqpwb5aaj7gxraxnknlh6q50zn65agpjuhaebm,,14,5,70,-27.37798137
0.9,0.909090909,15,4,0.3,30,429,3,0.7,429,15!2fc5lzs6pyhiorf2475x8z4acyfidnsx9tkzrcj3wlj6,10,00:13.5,15!2fc5jej75a8sxef6ywkhjcjkvxevf4ytixm0wi9qzuo2,21,9,1,74,-28.33551402,10,FALSE,15!2fc5jej75a8sxef6ywkhjcjkvxevegcvqeh7jw5aom4i,,10,0,75,-25.23467568
0.9,0.909090909,15,4,0.3,30,430,3,0.7,430,15!17s0nqyqae6s63j16xgqxbffrqk6ppw6x95yd4yazjlu,17,00:11.8,15!17s030ozwsl0tdhcvvsln19bhi29oea4c8z6twmtjwg2,17,13,4,71,-33.22062711,17,FALSE,15!17s030ozwsl0tdhcvvsln19bhi29oea4c8z6twmtjwg2,,13,4,71,-28.60852683
0.9,0.909090909,15,4,0.3,30,431,3,0.7,431,15!2fbxg1cevaw6z5cb9joi3r3d9sc687a11tpk4b2orb1i,14,00:20.4,15!2fbxgczz058dms0xndr7csy6iehirz7zcc91d1075bfm,18,12,2,73,-27.74199192,16,FALSE,15!2fbwvn3cviq64gc7bnbyfr5nll7nnq635qdfo0nrqdya,,14,2,73,-23.00949338
0.9,0.909090909,15,4,0.3,30,433,3,0.7,433,15!1h7ifa1rn30v4by3xhr4luwl2cfawfwhuyt5b36fbc6,16,00:23.8,15!1lavahi1rbfg6ssddtdtajbuxzws8km630lpmo3rlza,19,11,5,70,-34.36983563,22,FALSE,15!3esatax8o5i7c7vsabv8ag8f1pkr8sh7uoh16e8z2me,,13,9,66,-29.94739518
0.9,0.909090909,15,4,0.3,30,436,3,0.7,436,15!2fk45s621u4vnodyu98jkocefp0wguux1szc4framm92,15,00:14.4,15!20zyw235dy1f4so8i7sea67ew4f2x0mh4p4mtxq7smjq,18,12,3,72,-29.1674133,14,FALSE,15!1mg3fvklgkvn3yvb6yq0ui5mctrajnzm4w36m3l0c3dy,,12,2,73,-27.4150413
0.9,0.909090909,15,4,0.3,30,437,3,0.7,437,15!1n4mz349pyqjn0usctfx7a4cxe0rhvbk28yghcjkbxus,14,00:15.4,15!8fykbphkwrfkjhodwab4xl8o3cwdrad6y1rwrrr02s,20,10,4,71,-30.61223798,14,FALSE,15!8fykbphkwrfkjhodwab4xl8o3cwdrad6y1rwrrr02s,,10,4,71,-29.58032145
0.9,0.909090909,15,4,0.3,30,438,3,0.7,438,15!d7kqc0f4ngdp5l7l761qhy70i8qkunpf1msox9b2amc,14,00:14.3,15!947xoebdnbyolkxlr4zsi0e756191ukbprnn6rd3sxs,19,11,3,72,-27.23717141,13,FALSE,15!947xoebdnbyolkxlpn3uhev385q0tr53bon782b2lhc,,11,2,73,-26.0993636
0.9,0.909090909,15,4,0.3,30,439,3,0.7,439,15!2fc6njtf6w67x528j42pyd5sb11n96kfh8k7bt8gl2ky,19,00:13.7,15!2tw0yg995t1cbeeqc5fyh3j2j7vzb40lz6hf512qiotc,18,12,7,68,-36.53149919,23,FALSE,15!2ty2mk7x58doxpyeiiig5xw0ff7eqddv50bjgh8wdyjk,,13,10,65,-33.14461173
0.9,0.909090909,15,4,0.3,30,441,3,0.7,441,15!t4tj69m70eks452dtxufr1db0xfvv5sqlhhqb6dek1y,11,00:11.8,15!t4sdr3bz6nmko2h5pybubkdhu5hrdzmw6fmxzy8vcau,21,9,2,73,-29.77145418,11,FALSE,15!t4sdr3bz6nmko2h5pybubkdhu5hrdzmw6fmxzy8vcau,,9,2,73,-28.94722815
0.9,0.909090909,15,4,0.3,30,442,3,0.7,442,15!1ma87sgxrvegyy77pthfa9zlc96hhq9pulbffa0xiyvq,19,00:13.5,15!228u9mdv5m3sljgngqeffma3jty2czfywsagy95w2c,16,14,5,70,-29.51122058,19,FALSE,15!228u9mdv5m3sljgngqeffma3jty2czfywsagy95w2c,,14,5,70,-27.61628237
0.9,0.909090909,15,4,0.3,30,443,3,0.7,443,15!2gao4q80u4kpsn8ac1jyet76yx26lc1rg76sofuosmjq,19,00:14.1,15!uzb5g9odi98kug3favek9vffetch76pckpoejk7c942,16,14,5,70,-30.96536351,18,FALSE,15!t6ujzfovky71uewjztcgiqt59ypgo360trmtdqw9ixu,,14,4,71,-27.91146265
0.9,0.909090909,15,4,0.3,30,444,3,0.7,444,15!1ma73pqhkld784p8kd21k4yf7qod1ggov2k6hk5lo268,17,00:16.7,15!1n4vnh94ezo7p2jtqqs636jl98ah5ad0j2cc8ab3wzcw,17,13,4,71,-29.27471273,16,FALSE,15!1n4vnk60kcoh05pzd2bs9w8kriaip5kpdjc6ljbdhdz4,,12,4,71,-26.64694048
0.9,0.909090909,15,4,0.3,30,445,3,0.7,445,15!2fk34858e2j9rijl9pqgfcjlq2ub3miv1s1o6hbyymfa,21,00:14.2,15!20vl6w4y5gkpn9cvhtyktae4iifvhs7rnr6x1me8g6f8,15,15,6,69,-30.83845192,19,FALSE,15!2ffgn2u22n4olzc5g8oo13430duz04tk3gh52xea6ruu,,13,6,69,-26.90529399
0.9,0.909090909,15,4,0.3,30,447,3,0.7,447,15!2fcya3p9eeqw4cki9yla7x0n1ke82e81yos9mbwljc02,23,00:14.4,15!2twtb22tb1hbfka821xsx5ik9940qoi0pww4bzsvmole,16,14,9,66,-32.92764211,27,FALSE,15!17oohjs0msmqoha2m9d3btf3711rk6rb7gj2485b8a9u,,18,9,66,-29.94669604
0.9,0.909090909,15,4,0.3,30,448,3,0.7,448,15!10mnitf7e037imirv8chwplgg4co9tw3fuvpphfwdszm,15,00:17.6,15!1ez3bqblqqapj0v2xcumw0ydunqjb7cccvr4kug8hiiq,17,13,2,73,-31.03621531,14,FALSE,15!1ez3bqcfawtamfmhy73i6oxsg37rvnuf6kce11brmvia,,12,2,73,-27.52496683
0.9,0.909090909,15,4,0.3,30,449,3,0.7,449,15!wrilpo3ldi30u7jd88go8bnab4x2exzodth610so5xo,25,00:11.2,15!uxrcamc6cctli1b1zh7laqnljv4xad4ksniuq32ru9w,14,16,9,66,-30.9898179,24,FALSE,15!uxrcamc6cctli1b1zh7lanyhpho3hnv6vzn55y2u8ec,,16,8,67,-28.14616263
0.9,0.909090909,15,4,0.3,30,450,3,0.7,450,15!xs5703ce1ks9dqwtqedz3s93iab5wpmrtux3y75pmu,14,00:12.5,15!y9yur6ko9vu2seny2917tn92pcpajujrw01jf27k76,19,11,3,72,-28.87809358,15,FALSE,15!y9yur6k5lt6z5c9eccbvdjiau1c51i2p35xxrj8irm,,12,3,72,-27.46199001
0.9,0.909090909,15,4,0.3,30,451,3,0.7,451,15!t6k75fibmfsgo5wgf769kdr0uhf0tl56hd0mjhuohl2,20,00:11.7,15!t49bulrgmlsedovjtacj12i03j24km7n21egb8q7p1e,17,13,7,68,-34.81116652,21,FALSE,15!t49bulrgmlsedovjtacj12i01lxdx6eetm8vjz4jc76,,14,7,68,-31.26628204
0.9,0.909090909,15,4,0.3,30,457,3,0.7,457,15!2fdgp4p2p3nyof80e750gaw63q9difw51x1xtztnqw4i,16,00:12.5,15!t5uancm2szqx0wldh3f47vx35c64f7qmc9nxg28pe76,18,12,4,71,-31.72203192,16,FALSE,15!t5uancm2szqx0wldh3f47vx35c64f7qmc9nxg28pe76,,12,4,71,-31.12648289
0.9,0.909090909,15,4,0.3,30,461,3,0.7,461,15!1mcj4pjrmxtpselrgm5k1vmzyve8fe8jusem4bpyccg2,13,00:12.4,15!4wveokcoqcb8hed1cn46prp99c3nv6jrflozy6exog,20,10,3,72,-30.79274594,13,FALSE,15!4wveokcoqcb8hed1cn46prp99c3nv6jrflozy6exog,,10,3,72,-29.75795254
0.9,0.909090909,15,4,0.3,30,463,3,0.7,463,15!u2u8339jm3fuwz094b5zk3a1niog8kg4h5ulk90c3d2,19,00:11.7,15!890i80csygl42vp2n9ko7yxyut610h6qxg8bz9b7doi,17,13,6,69,-30.56331234,18,FALSE,15!890i80csygjmx1o9alfiz0qh9p98k05flkd4zio9x4y,,13,5,70,-28.6994934
0.9,0.909090909,15,4,0.3,30,464,3,0.7,464,15!hyc4vl52ulhx70xnk80bza115v88cy4czk7pqibpmu,13,00:12.8,15!hxrqmc8dev9wrtcqxjrxxr0vsxh78eaj1a4yrew7ik,20,10,3,72,-28.82540011,14,FALSE,15!hxrqmc8dev9wrtceyg7t5i5jqfneh0f9ft0ork2i30,,11,3,72,-26.76088053
0.9,0.909090909,15,4,0.3,30,466,3,0.7,466,15!1morzxf7bszpmr4xqyig7he0v9ajv6vt4ck5jsc6rz0m,21,00:13.6,15!1moicjtbpwse5tgi1qii0ixl4y1djkkmcdas241orl6o,16,14,7,68,-30.36815155,21,FALSE,15!1moicjtbpwse5lzd9hu7zv43cnvosnhj8z64fyecav40,,15,6,69,-27.81987758
0.9,0.909090909,15,4,0.3,30,467,3,0.7,467,15!uxi456kr1g5s68xhaylxbr4kwr2aomgqeq649kn8b9i,18,00:13.2,15!t406j5k86jk2469rwxgefrgz8ti0mdswb8nrtv6n952,17,13,5,70,-31.82381548,18,FALSE,15!t406j5k86jk2469rwxgefrgz8ti0mdswb8nrtv6n952,,13,5,70,-29.35043811
0.9,0.909090909,15,4,0.3,30,468,3,0.7,468,15!2h6oxj7cms187qchlc0jde3dntyk467nye69k9dghz7q,21,00:11.8,15!v2w5kh0g7y9vx9s01trku4dbaqn4no6p5e68v8udg5i,16,14,7,68,-28.73478943,22,FALSE,15!v2v04ki728recqs4j88iy7gr42bizh2b8x2hv4wylfq,,15,7,68,-27.57604962
0.9,0.909090909,15,4,0.3,30,471,3,0.7,471,15!20t2jvbkxz5m1t10fdluc9ulz76ela9337shtfr8s2n2,19,00:12.8,15!elg0dczcf7sv0w0nx74v42peqzqdpwc45779cyg6jia,16,14,5,70,-27.73149732,20,FALSE,15!elg2ylk3zg2pud0i70btgfnfma6uir829vxmts5flmq,,14,6,69,-25.15727216
0.9,0.909090909,15,4,0.3,30,472,3,0.7,472,15!2fsjh09na80xhysprvf2uepudpz52hhse5ic14rhhxr4,21,00:12.8,15!1m7vol1yf7esg5vnb1xbcuyh1bqdgolljyepxtw4qxk0,14,16,5,70,-24.63717464,23,FALSE,15!1m7vol1jo6nhcmt1ow8zi8a0jdyydctk6gftqhefziow,,18,5,70,-20.90230141
0.9,0.909090909,15,4,0.3,30,475,3,0.7,475,15!2tvijbakzffwyoee22nxeq4zp99h16aydpgxcjlf38ck,16,00:12.7,15!2fbn34e3hpq36ld2eanjvm9c9d52u5hrhwcerwb66nsw,18,12,4,71,-29.78963883,16,FALSE,15!2fbn34e3hpq36ld2eanjvm9c9d52u5hrhwcerwb66nsw,,12,4,71,-27.95876962
0.9,0.909090909,15,4,0.3,30,476,3,0.7,476,15!2fulojin0hr6sr31z8uhmdw746bmhnoj40sagb2wark6,19,00:13.2,15!t6u538i74lfh2elif27mu5rwzfekso0gib348ve7ojm,16,14,5,70,-31.54918005,21,FALSE,15!t6u7oh2yotpbvvlcov70cy6k3qofdovvurhrb5q543m,,15,6,69,-30.55667441
0.9,0.909090909,15,4,0.3,30,478,3,0.7,478,15!225fa0m0studz108xa0y6t9aoi1dhr2aidwu12avoq9u,18,00:12.8,15!1m7xctajrblepd07gz2k9vv6tgf5e2d5uf4tu4ffgzcy,18,12,6,69,-32.21506601,20,FALSE,15!8hmru30mybl4ksdz19xfjvu42nw8df8tdeg17te6ma,,13,7,68,-30.90564045
0.9,0.909090909,15,4,0.3,30,479,3,0.7,479,15!2fbo8uvntzp49y09a3t0ce16ujm7goqxnyhjr00pem0y,19,00:12.6,15!33nym10avp9jmd3plg4ol1egm8zojpqlvrc7kmhm9u,16,14,5,70,-29.465719,21,FALSE,15!33nym10avp9jmd3plfnmruqrv9xr6je1kv0rqiz2f6,,16,5,70,-25.85601869
0.9,0.909090909,15,4,0.3,30,480,3,0.7,480,15!2fd7hnmq77jkzb2acewe1ohnse9xv7tzb2omk3xgg4r6,20,00:15.0,15!2tvrrflw8ye9k7fvgy8xk9nah6ihnrc92ppdd25n7500,15,15,5,70,-31.79591239,21,FALSE,15!2tvrrflw8ye9k7fvgzqtia8tl3isvzfob3sdt0up8cgg,,15,6,69,-28.3658648
0.9,0.909090909,15,4,0.3,30,481,3,0.7,481,15!2fbx1swebctufxwyydwqsutvmiy7l4zk4wvfftm1f8xw,19,00:14.2,15!2g8nl91e6ncu7u5824rwm7qcthoeq8ieu6p0s1ns58uc,16,14,5,70,-31.14336929,21,FALSE,15!2fbvpxcvymnbujzj4dwqk96aewwpbavl5etuko46gkxu,,16,5,70,-28.70942313
0.9,0.909090909,15,4,0.3,30,482,3,0.7,482,15!2fle621r3qu567jq0frx3izqmt7i25hjml1qefnnilfm,21,00:13.2,15!2fbn340zgjihinkooz4lrkoa2clyiep2ecf2mo6zhl34,16,14,7,68,-32.12733698,23,FALSE,15!2fbmjoqnpp4exqmgadf7uh62lz04kgqa0vm2jmj1924g,,15,8,67,-29.09864367
0.9,0.909090909,15,4,0.3,30,484,3,0.7,484,15!2fc6njtu458384iufhrecr84nhqcvlplzjo08u71t69y,15,00:13.6,15!1m7wrfphe3ewduk7z7etibode9c8lv0ckyyif1vap092,21,9,6,69,-34.01609403,15,FALSE,15!1m7wrfphe3ewduk7z7etibode9c8lv0ckyyif1vap092,,9,6,69,-31.41299813
0.9,0.909090909,15,4,0.3,30,485,3,0.7,485,15!t6lx6vaiegnn5a4nxe21hjmjc5d6dgshixebkk8q138,8,00:11.5,15!2v0tnmnus4y2hy7aqnhh39c76u4ibju5db7j5mvgn8,23,7,1,74,-30.47621,10,FALSE,15!2v0tnmnus4y2hy7aqnhh39c3ckc9ql1k8ju5ex5e6c,,9,1,74,-27.52782892
0.9,0.909090909,15,4,0.3,30,486,3,0.7,486,15!1n65wi5k4k3ff544ifslv5n5be9mb7il960621738cg6,20,00:18.1,15!1e4xzqfhu6vf8gbgn5m7q82l96fmbtxp3141sawahos,15,15,5,70,-26.77228763,20,FALSE,15!1e4xzqfhtwddqygddvplsng1efql6lpezxmumah493g,,16,4,71,-25.01955211
0.9,0.909090909,15,4,0.3,30,487,3,0.7,487,15!1m9p9dndn92a1hlu2k3gswhjts281m56nsudvyybpedi,21,00:11.5,15!t5sltml2557lfuxgtrkp2n4ruxbhplfs3z88mayqmxg,15,15,6,69,-25.76790027,22,FALSE,15!t5sltml2557l0wmprpqbm3y8l8dbcq0b0hebk8u5t3o,,16,6,69,-23.38193023
0.9,0.909090909,15,4,0.3,30,490,3,0.7,490,15!2fbxg1piwhrfatgu6bt7u9kdi2czmr5ar7l5bxu2zoci,16,00:11.6,15!2frritg5mf230xzcpkbn05sgb2rp4whcn4nyuokb1ceq,20,10,6,69,-32.85387358,17,FALSE,15!2frritg5mf230qi7xbnczhyyiwga67z6e8tijlxmkkr6,,11,6,69,-29.47313819
0.9,0.909090909,15,4,0.3,30,492,3,0.7,492,15!2fc6nk7jtc3h50ve07kscehyuq94ya7tz2k5c2bhjrr6,16,00:14.8,15!ae9dy12mavkev8q4dtq49mmadb9gazwgh3cg79fya,16,14,2,73,-27.54199523,16,FALSE,15!ae9dy12mavkev8q4dtq49mmadb9gazwgh3cg79fya,,14,2,73,-23.84964043
0.9,0.909090909,15,4,0.3,30,493,3,0.7,493,15!1ticxulxith43oi6p3qdko91y0v82lc6bumj5qmyd8ue,15,00:13.6,15!7a6zvcivn5taafm2r4js01x4kc4ibbsr71pk0gmyn7m,17,13,2,73,-28.17660241,16,FALSE,15!7a6zvcivn5taafm2r4js01x4ghuq2qvwori8xfyyosi,,14,2,73,-25.40767768
0.9,0.909090909,15,4,0.3,30,494,3,0.7,494,15!2fc6njun5ndm4bgsfmdjro3mlv8mo5uz0o2zye4tnaxe,19,00:12.7,15!tcpolqqm5nbf4jw71j6gd3cotias4u92rrshc3f9c,17,13,6,69,-28.508109,20,FALSE,15!tcpns8m6uzofbf4fv8t6wn9oabznijtboszv6kg00,,15,5,70,-24.37208932
0.9,0.909090909,15,4,0.3,30,496,3,0.7,496,15!20s1f6jtve025qyp4zamyphabwvfe3ylwpmw8jsm0xsa,22,00:13.8,15!10dpuv35in3m9xaqse57vczignp1c09aa7ul3ytfavbe,15,15,7,68,-26.50843613,22,FALSE,15!10dpuv35in3m9xaqse57vczignp1c09aa7ul3ytfavbe,,15,7,68,-22.20631361
0.9,0.909090909,15,4,0.3,30,498,3,0.7,498,15!2fbwvz3u6554zs1r47de3vnfvq890jw0c4pv7u0t143m,17,00:12.8,15!1m8n96yxa7vo2kog12cxwlbneg3me599v6cbqtqos8w0,17,13,4,71,-32.65586424,17,FALSE,15!1m8n96yxa7vo2kog12cxwlbneg3me599v6cbqtqos8w0,,13,4,71,-28.88150383
0.9,0.909090909,15,4,0.3,30,499,3,0.7,499,15!3ptw13nnesb08q9fcwly6vsetpq9qxhotqbyt5pt0cm,20,00:14.4,15!1n4e9p08kmv68ida0r4d5iknpl22ju025w26hamevf2c,16,14,6,69,-31.04666305,22,FALSE,15!1n4e9p0fy5tqwx89dn61ro94r8tv1wpw35d8tcil8zr8,,14,8,67,-28.85046934
0.9,0.909090909,15,4,0.3,30,500,3,0.7,500,15!2tvaha5p98u4pvs491noay0wb4thpk3zbrrluio62m12,22,00:12.0,15!1840fc78tujydfcic3rivfa7x9jivq0lpq4vhs19unlw,15,15,7,68,-29.99888361,21,FALSE,15!17nn2ghwyft5evws0qaf0yevg58df2osa2j1abfaibd0,,15,6,69,-28.55433256
0.9,0.909090909,15,4,0.3,30,501,3,0.7,501,15!2fc6nk6jwggkkr21r47cjlqcqabdw9uqzl7uib6szg2e,16,00:11.7,15!2fcykgmcz0al7ssbqrd9mxvsdnzxgya20594x63ew2sc,21,9,7,68,-34.78597166,16,FALSE,15!2fcykgmcz0al7ssbqrd9mxvsdnzxgya20594x63ew2sc,,9,7,68,-32.19059017
0.9,0.909090909,15,4,0.3,30,502,3,0.7,502,15!1n4wjj2re7oze4aa5vvdvgt3ft392hbniqwxrkbu52na,14,00:11.6,15!1n4nc0kj3uc50zhptg129ukne7447n9r0a7txvi401lw,20,10,4,71,-29.0386229,15,FALSE,15!86yig1ieadmwjc8m35mqz18w8epycuap16atkqz8kdg,,12,3,72,-27.70303109
0.9,0.909090909,15,4,0.3,30,503,3,0.7,503,15!wsj33kea02qxb0c622bcdsd7p88gqowfs65w6bz20w2,14,00:15.6,15!43m08ojdqk5yw4775zlc8eraj93kh4trcew0finjeo2,19,11,3,72,-34.07591528,16,FALSE,15!43m08ojdqk5yzurlaaogl9g3vfq1u4uli38z6hkjvuq,,12,4,71,-31.50203298
0.9,0.909090909,15,4,0.3,30,504,3,0.7,504,15!2fbx8ftkgbm7gaa3vt1jf00fx4vqkd2lcio0zviqkg0k,14,00:15.3,15!t49lxdcr73ao7ude1wq811h3m7a52l0fc1xipvotnh0,20,10,4,71,-33.46749014,18,FALSE,15!uzspk5c89ev4p0rfzqqk7xdcvj8rwnjtpocwxlmax3o,,11,7,68,-31.29194717
0.9,0.909090909,15,4,0.3,30,505,3,0.7,505,15!t5aqcaldmjoi9drkitp52f2lrdf5d2gkf1ld7xvi03w,18,00:13.9,15!1m84tk4shwkvke68mdim1bvp99ly640u66nshndu0d58,18,12,6,69,-29.78407066,18,FALSE,15!1m84tk4shwkvke68mdim1bvp99ly640u66nshndu0d58,,12,6,69,-29.00629296
0.9,0.909090909,15,4,0.3,30,506,3,0.7,506,15!2fc662ugebiaesq2dfcsgxlsumkity521fmhaw30agwy,19,00:11.5,15!t4ing8dw0ac67snpj2p9xt2dz54qh3gibmd1bz25a1s,16,14,5,70,-27.87483673,19,FALSE,15!t4im5m3i8678t25secu9ziqxjh3jzuxonbr67439tds,,15,4,71,-24.84602083
0.9,0.909090909,15,4,0.3,30,507,3,0.7,507,15!1mgmfmuvgwpn8gqecp7kap53fji5tfxy3alax5a7lssm,16,00:14.5,15!1mgkph0x4fej72f0o92eqamrprue3bniohxwxsrxlix0,17,13,3,72,-27.10945958,17,FALSE,15!1mgkph0x4fej72f0o92eqamrprue3bniohx7zttk0x6s,,14,3,72,-25.0492886
0.9,0.909090909,15,4,0.3,30,508,3,0.7,508,15!2fbnnw7ywr91qhrixue0pfv71dgxdok4ygyon2ht6ubq,16,00:19.5,15!1m84tllmsz8wshjspy1btkn4397mhm6vg4xh8u04kp38,17,13,3,72,-28.82863466,18,FALSE,15!1m84tlktavem9hcnbao3cag4gx7nb1afcnl4phin9kp0,,15,3,72,-23.28588547
0.9,0.909090909,15,4,0.3,30,510,3,0.7,510,15!1m9z09lzc8grmfsqb4dpqmoytt7ona03drps7web08w6,16,00:12.3,15!20tjirsclq27snrilnybq9o98sk6oblb94i6trqq54i2,19,11,5,70,-30.75075778,15,FALSE,15!20tjirt63twibnyo0bbk7jv8v4k5uwhrclt5h2dee616,,10,5,70,-29.25324355
0.9,0.909090909,15,4,0.3,30,511,3,0.7,511,15!18wy38tq0tkm52aqlieapg00ndo6anysb78pnk97uhom,20,00:11.4,15!u4mywemgaiqyk6d94zgh4cr6nti72apialzvk2txy5i,18,12,8,67,-32.53245427,21,FALSE,15!u4mywemgaiqyk6d94zgh4cr6nti72apialzvjl2nxnm,,13,8,67,-30.69666451
0.9,0.909090909,15,4,0.3,30,514,3,0.7,514,15!2fbo8vl5zwl2j7kd5ld7r749uqncyywywd8seujyiwas,17,00:11.7,15!17nw7t1jwn9dmo3fi8afyr9orgoxfy3l2s2xecwvkk5i,19,11,6,69,-29.74339196,20,FALSE,15!17nw7hdzb78cebet0y3z7whqqcnock95j7uon0vx24ue,,14,6,69,-25.64331786
0.9,0.909090909,15,4,0.3,30,515,3,0.7,515,15!2h5dq7jmk7ulspqo96dbdymjdu07l7xg3jyfcaqjp4xw,19,00:11.2,15!19jogltdddq7ad8t4hnr3hgk5fnolu5pysl70sn2ade4,18,12,7,68,-30.50141831,20,FALSE,15!17q70fowouowzi4mwen8o2k4k7dbcacsszuqpgn4j51o,,14,6,69,-28.22840485
0.9,0.909090909,15,4,0.3,30,516,3,0.7,516,15!2fbo8jxyfbedmux6yujrr07x5ivo0fcn6ggehdb15t6q,22,00:13.6,15!2h4vvtlubmnptp9pds58cc81gn5i66mlda43dv1hz9j6,13,17,5,70,-27.73868412,23,FALSE,15!2kruqv8hawm5i0s2u0okga33r8a8kji9hqgnywupcwea,,17,6,69,-23.33716415
0.9,0.909090909,15,4,0.3,30,518,3,0.7,518,15!2fc644x0xs3uo8t6ahwu25ffcvte5zuy0oodvdax5vlu,20,00:13.3,15!ek4p41cikagcvg0c04p9tcku4j9kr211fnhu6sjny82,16,14,6,69,-30.60673445,22,FALSE,15!ek4p41chiyb2o5viwovv4gdcksmug1c3a0fqxkgr7r6,,16,6,69,-28.30471692
0.9,0.909090909,15,4,0.3,30,519,3,0.7,519,15!1qbr5bz4i8jzjqmxglz11uyumlm9djlrkq3nwlmoenta,21,00:13.6,15!2frzv9thttlfbzqn4cju1x753zy1rnge85vftljr556w,17,13,8,67,-30.92395366,22,FALSE,15!2frzv9thttlfbxvcxae6pd6omjfxczoclygozaf8y7wo,,14,8,67,-28.24919008
0.9,0.909090909,15,4,0.3,30,520,3,0.7,520,15!2fbegi3vfb44axyd92gmjavj99vk084f4nuopoduj7rq,18,00:13.6,15!wrrqx4hekqmymidvqx9ep2s9c6ra0r2byp31fxvfvgw,18,12,6,69,-31.03131617,18,FALSE,15!wrrqx4hekqmymidvqx9ep2s9c6ra0r2byp31fxvfvgw,,12,6,69,-29.97160692
0.9,0.909090909,15,4,0.3,30,521,3,0.7,521,15!1m9ffvzfduu3m90q5fages8utulo9fzkj4v0ebvpo0zq,18,00:11.8,15!20tagg5h1649wrlod7zlwt6mgdv4zm6orm77lr9d47ie,18,12,6,69,-31.26354809,18,FALSE,15!20tagg5h1649wrlod7zlwt6mgdv4zm6orm77lr9d47ie,,12,6,69,-27.93998343
0.9,0.909090909,15,4,0.3,30,523,3,0.7,523,15!1mkp77s0t0ak9m8y3ti9tqm15oqwn0hqsmnykc04nbwm,17,00:12.4,15!4m1pwlybn010xbmrobbx05l1xmpbs1bdsracf9gav8,17,13,4,71,-27.29450989,17,FALSE,15!4m1pwlybn010xbmrobbx05l0z299mlbftz7drwjv2c,,14,3,72,-22.32127088
0.9,0.909090909,15,4,0.3,30,524,3,0.7,524,15!11azud9m16mfqj8mjosgagblxyflssldnsfn8xr1x7ba,13,00:12.0,15!878l1u8upc524b3duoztmmkvdlw3fd7ztpd0r1isric,19,11,2,73,-30.80353573,15,FALSE,15!878l1u8upc524b35v9s37wtx1fwhrekbprdd85n9f7o,,12,3,72,-26.66739725
0.9,0.909090909,15,4,0.3,30,525,3,0.7,525,15!2h5nssmjqa2egqsuo423mbec90yzmppd501q8hkekgw0,17,00:12.0,15!1oy5hisadtextbco84sqjc7nkih4pmre1kbbym53twg0,19,11,6,69,-33.21516974,17,FALSE,15!1oy5hisadtextbco84sqjc7nkih4pmre1kbbym53twg0,,11,6,69,-31.25756305
0.9,0.909090909,15,4,0.3,30,526,3,0.7,526,15!2fe7cpd0u1ocf39cs4lm5vcgvrvxhf5ifly1gm1k9ix0,20,00:12.0,15!1tmfyevgt5bfjwt906vih59boapyx5f4ynpq1fj4fz7o,17,13,7,68,-30.10478876,20,FALSE,15!1tmfo1x5qwebxzp0jh1lymssr1fgom0v93e2giowor9g,,14,6,69,-28.05959666
0.9,0.909090909,15,4,0.3,30,528,3,0.7,528,15!2h4vvy0d2jqdbb75k90x7ljota1jtcl3tvtacqclh1qe,20,00:12.3,15!2q8v8fs1jvr62efab1al3evj0qvv1oscd7apr9xx9n0,16,14,6,69,-30.89867945,20,FALSE,15!2q8v8fs1jvr62efab1al3evj0qvv1oscd7apr9xx9n0,,14,6,69,-28.51900668
0.9,0.909090909,15,4,0.3,30,533,3,0.7,533,15!2fd7hoqkclatybl90c6svi6t5plplsys7d7xf06ofjk6,16,00:17.2,15!1m9glbj02nhm9q60lw7hwkzu7kz7j7a9zioz6ysqr5tw,20,10,6,69,-34.48378638,16,FALSE,15!1n67b2xntgwxhqgeyvhk62c9mloah7lupg8nzquvtq2s,,9,7,68,-32.7680805
