numlinks,prob_rewire,graphtype,numgraphs,numnodes,trim,jump,startX,numx,jumptype,irttype,irt_weight,beta,rcutoff,recorddir,other_limit,followtype,windowgraph_threshold,prior_samplesize,startGraph,windowgraph_size,triangle_limit,prune_limit,numedges,graph_seed,x_seed,truegraph,ll_tg,method,cost,ll,time,bestgraph,hit,miss,fa,cr
6,0.3,steyvers,5,50,0.7,0.0,stationary,15,stationary,gamma,0.9,0.909090909091,20,records/,100,avg,0.25,10000,windowgraph,2,100,100,163,5,5,:q_O?K?AA_?OOM?@@?oc?CCAoOOU?B`?osOIE``@K?BACopGmAAAaGWcZDBAW?GLAAqPhAIHGo?gWdCDBqHSl@CAPXAQJFEG_s^AAopHOpJFOo_YEHIEG?SkV_`@?c~?@?pxM?@_aAyIQOIOogoo`abGGKKJ_DxxSvCBCbs?IGEGhH_}`dbbKCmaTQQH]QSM^,,windowgraph,136.0,-inf,0:00:00.061253,:qa_hOY]@et@lE@Pcrj`Qr^CoAPY~R_T{pbSTJvlh`LJFETEHTPJqQ`r,32,131,5,1057
6,0.3,steyvers,5,50,0.7,0.0,stationary,16,stationary,gamma,0.9,0.909090909091,20,records/,100,avg,2,10000,windowgraph,2,100,100,190,1,1,:q_O?K?AA_?OOM?@@?ocCECAo?GQ?AA@ggWN?@?osKIHDOO[KGDBoOSOKF__pcGGDBOpGsb?@@OomKHHoOOyAAB@p`AABECGGOIV_bACCEGGdg?CaU_?_gWUR_@pHYACBBP{CGEECipgvAFOo_SKNaAbXqACA`rp}CKGER{K_VNhW?GGDHO?HD?b_?_oaAAIgWWomWROq@|VCAbsSSwdSpOqySZMOO`^,,windowgraph,159.0,-inf,0:00:00.241750,:qc?hWU_Kh_@[SQR_biwqnOgcitsRYoDb[wjNlgHHy_X`yBY@FAfDSMYWONhd[|D[QzhPqH,41,149,10,1025
6,0.3,steyvers,5,50,0.7,0.0,stationary,16,stationary,gamma,0.9,0.909090909091,20,records/,100,avg,2,10000,windowgraph,2,100,100,175,2,2,:q_O?K?AA_?OOM?@@?ocCED_?OOSL??_o_U?AA`_{CCB_`?gi?BBo?_aAHEBWOiAACo_W}CIGo`PCd@GO?GGOK_BWWOcRIoOOqAH`@q@eQK_?OPGtABAPp?rKEoP?knAAbbHu?@A`_{wq\bCBKCKIEOo_Sn@EfZQHF@@DBQMABADcKGTFGES{wqf__okCCGEDtkCaRMIg@W|?L^,,windowgraph,153.0,-inf,0:00:00.271456,:qb_G[s@KdSoOg^JcTqlAwQfEYskn`ArbKW_\nUSCfFDIGwekMfu_XAuaRjFn,32,143,10,1040
6,0.3,steyvers,5,50,0.7,0.0,stationary,16,stationary,gamma,0.9,0.909090909091,20,records/,100,avg,2,10000,windowgraph,2,100,100,170,3,3,:q_O?K?AA_?OOM?@@?oc?ECAo?[?ABAOOgWP@@@?geAHDOOOKGI`?pOqECA``KCVCDB@sK\?BoOOKSMa`_xCfDCba[CN@@@psCH@DAwGc\?@aG_gWMGQQXUSXaAPsOnAEBaKCe\_?O_SWR_csSKGEIOqPOnMMO?HmSXNP?gyADHuRqe?BDID[?GZSRaXtCjcbbSw_bTJn,,windowgraph,132.0,-inf,0:00:00.323418,:qc?HggXCdrIO]BTHtoTcSJcqIDMr`GsrmOOaiPqTqvXNYq\c{h_IJYbVYpidv,40,130,2,1053
6,0.3,steyvers,5,50,0.7,0.0,stationary,16,stationary,gamma,0.9,0.909090909091,20,records/,100,avg,2,10000,windowgraph,2,100,100,183,4,4,:q_O?K?AA_?OOM?@@?oc?AAAp?gY?@@o?WY?@@`WGOII_A@S?AAA`ggWN?EOO_STBAa`s?OKFo?WqCCCAqCGGJGDG_WMMdBAKKIJGQqH]AACP?hSp@DbAH]ABABQk?KMJPA`m?BBA`xICGDdWWg^DIEBKSUSIeGo[[U_?PCOSKNOp?ogYeBw`xNOJgG`dHBBDAk_sgdcAy@DCBBPp@H??_`N,,windowgraph,142.0,-inf,0:00:00.239950,:qb@X?I?B`pHgIKFeSPs}XOj@iKuVGaoP`Cn]JTB[iCT`aa\epF_AH`ySYfvi{kqciZrI@DO_`n,48,135,7,1035
6,0.3,steyvers,5,50,0.7,0.0,stationary,16,stationary,gamma,0.9,0.909090909091,20,records/,100,avg,2,10000,windowgraph,2,100,100,183,5,5,:q_O?K?AA_?OOM?@@?oc?CBAO?WOLA@o?GKH??`G?KKF____eEEBoOOKIH_?_WUCB_`@K?KFEO?GGED__q@M?@@?p{CF?BAQXQAAIO?_wf?@`@pUEE_`?wkr@@?pHiABJPPGwt@FdRS?IJHDw?Sc``@?pUCBAdBkGeV_`@cKGZQO_ge?BAbsCSQLFcw`UKJMOo_|AcSOca]AC`aQImGMHfsN,,windowgraph,165.0,-inf,0:00:00.269839,:qb@H_a[Dh@pGqg@GTqXQqHlaGwkrGIVogyjaHP?pVIRJrJ]d?aefsk{iZbw[{Eaj,30,153,12,1030
6,0.3,steyvers,5,50,0.7,0.0,stationary,16,stationary,gamma,0.9,0.909090909091,20,records/,100,avg,0.25,10000,windowgraph,2,100,100,190,1,1,:q_O?K?AA_?OOM?@@?ocCECAo?GQ?AA@ggWN?@?osKIHDOO[KGDBoOSOKF__pcGGDBOpGsb?@@OomKHHoOOyAAB@p`AABECGGOIV_bACCEGGdg?CaU_?_gWUR_@pHYACBBP{CGEECipgvAFOo_SKNaAbXqACA`rp}CKGER{K_VNhW?GGDHO?HD?b_?_oaAAIgWWomWROq@|VCAbsSSwdSpOqySZMOO`^,,windowgraph,162.0,-inf,0:00:00.064352,:qc?hWU_Kh_@[Sf@FTpd]`PjVbUC[TpexHy_X`yBY@FAfDSMYWONhd[|D[QzhPqH,36,154,8,1027
6,0.3,steyvers,5,50,0.7,0.0,stationary,16,stationary,gamma,0.9,0.909090909091,20,records/,100,avg,0.25,10000,windowgraph,2,100,100,175,2,2,:q_O?K?AA_?OOM?@@?ocCED_?OOSL??_o_U?AA`_{CCB_`?gi?BBo?_aAHEBWOiAACo_W}CIGo`PCd@GO?GGOK_BWWOcRIoOOqAH`@q@eQK_?OPGtABAPp?rKEoP?knAAbbHu?@A`_{wq\bCBKCKIEOo_Sn@EfZQHF@@DBQMABADcKGTFGES{wqf__okCCGEDtkCaRMIg@W|?L^,,windowgraph,151.0,-inf,0:00:00.056723,:qb_G[s@KdSoOg^TCTqlAwQfEYskn`ArbKW_\s@QaMHjBh|gF]PHtbv,29,146,5,1045
6,0.3,steyvers,5,50,0.7,0.0,stationary,16,stationary,gamma,0.9,0.909090909091,20,records/,100,avg,0.25,10000,windowgraph,2,100,100,170,3,3,:q_O?K?AA_?OOM?@@?oc?ECAo?[?ABAOOgWP@@@?geAHDOOOKGI`?pOqECA``KCVCDB@sK\?BoOOKSMa`_xCfDCba[CN@@@psCH@DAwGc\?@aG_gWMGQQXUSXaAPsOnAEBaKCe\_?O_SWR_csSKGEIOqPOnMMO?HmSXNP?gyADHuRqe?BDID[?GZSRaXtCjcbbSw_bTJn,,windowgraph,136.0,-inf,0:00:00.057908,:qc?HgiHOES_{EiRj_jGgVHcSI]CbRMx@DRM[luRukfXNIWAaugtukYh\,35,135,1,1054
6,0.3,steyvers,5,50,0.7,0.0,stationary,16,stationary,gamma,0.9,0.909090909091,20,records/,100,avg,0.25,10000,windowgraph,2,100,100,183,4,4,:q_O?K?AA_?OOM?@@?oc?AAAp?gY?@@o?WY?@@`WGOII_A@S?AAA`ggWN?EOO_STBAa`s?OKFo?WqCCCAqCGGJGDG_WMMdBAKKIJGQqH]AACP?hSp@DbAH]ABABQk?KMJPA`m?BBA`xICGDdWWg^DIEBKSUSIeGo[[U_?PCOSKNOp?ogYeBw`xNOJgG`dHBBDAk_sgdcAy@DCBBPp@H??_`N,,windowgraph,144.0,-inf,0:00:00.063466,:qb@X?I?B`pHgIKFeSPs}gOj@iKuVGaoP`Cn]JTB[iCT`ajLaNfEFhPi^]jqrIQhnKgCTAAE,45,138,6,1036
6,0.3,steyvers,5,50,0.7,0.0,stationary,16,stationary,gamma,0.9,0.909090909091,20,records/,100,avg,0.25,10000,windowgraph,2,100,100,183,5,5,:q_O?K?AA_?OOM?@@?oc?CBAO?WOLA@o?GKH??`G?KKF____eEEBoOOKIH_?_WUCB_`@K?KFEO?GGED__q@M?@@?p{CF?BAQXQAAIO?_wf?@`@pUEE_`?wkr@@?pHiABJPPGwt@FdRS?IJHDw?Sc``@?pUCBAdBkGeV_`@cKGZQO_ge?BAbsCSQLFcw`UKJMOo_|AcSOca]AC`aQImGMHfsN,,windowgraph,164.0,-inf,0:00:00.062227,:qb@HoUcFCbI_EmRIUPLoMJKtJwS\TpCg_WjdHdxed?anrqmtBn?s^,25,158,6,1036
6,0.3,steyvers,5,50,0.7,0.0,stationary,17,stationary,gamma,0.9,0.909090909091,20,records/,100,avg,2,10000,windowgraph,2,100,100,190,1,1,:q_O?K?AA_?OOM?@@?ocCECAo?GQ?AA@ggWN?@?osKIHDOO[KGDBoOSOKF__pcGGDBOpGsb?@@OomKHHoOOyAAB@p`AABECGGOIV_bACCEGGdg?CaU_?_gWUR_@pHYACBBP{CGEECipgvAFOo_SKNaAbXqACA`rp}CKGER{K_VNhW?GGDHO?HD?b_?_oaAAIgWWomWROq@|VCAbsSSwdSpOqySZMOO`^,,windowgraph,157.0,-inf,0:00:00.254965,:qc?hWUe?DpQ[C\KeCI|AbPJVPLj?ULramKu_cbRt?rBsEsAMDMIgXaYWONhd[|D[Qi\sgxC,43,147,10,1025
6,0.3,steyvers,5,50,0.7,0.0,stationary,17,stationary,gamma,0.9,0.909090909091,20,records/,100,avg,2,10000,windowgraph,2,100,100,187,2,2,:q_O?K?AA_?OOM?@@?oc?AB_?OgYCBA@OsGEC`@@KOQIcag?YABAp?ggV??_oouCBAAXGi?BBa@hAGGHpp@KhA@`Oo_hEHo?WyAGCcBC?ABDOowa?ACBgGSiZaAAXYABEcGWOQI__p?glA@a`[?EDDbwXM?EEcr{SSNIO?O|EecFG?G_RLGg`Kq```?hdB??``ieIHDDBqiACGHwWTBORjgGGGET~,,windowgraph,165.0,-inf,0:00:00.266784,:qdAYGeV?fcw{YlMcUoxU\ThrQCiXcHrX}LLh@GjMEZiu[CY\\@Mi~,30,157,8,1030
6,0.3,steyvers,5,50,0.7,0.0,stationary,17,stationary,gamma,0.9,0.909090909091,20,records/,100,avg,2,10000,windowgraph,2,100,100,181,3,3,:q_O?K?AA_?OOM?@@?ocCGD___c?AD`?pCGGF___oa?E`@@S?ABAaGGGEC_?O[?AA@`w?KULGo?WkdBDca[KKLFo_WS\?AA@sCQPHDQs_QMJo@CCKIEo?OWl@@`@{SKFGEyhaCCECrcGGFEpqHGpEBaGOSWOHDx_w`CAgW_WoZMoPOuJCAfCCSKMNQr`yCIEcb[WOQHp@PlPAFDg?CILF~,,windowgraph,152.0,-inf,0:00:00.273738,:qb@XGM]A`bHtEUQkAQs_QVlajo]paBcX@eWOePZkCSLt@CEoO[NQb]{SZS[PQB,35,146,6,1038
6,0.3,steyvers,5,50,0.7,0.0,stationary,17,stationary,gamma,0.9,0.909090909091,20,records/,100,avg,2,10000,windowgraph,2,100,100,176,4,4,:q_O?K?AA_?OOM?@@?ocMCCA`g?]ABAOOWSRCA`_waEJ__o{CEFEoOWOQI`?ooiABEoOWS`?A@PC?MO_aQKGECBcGGcSN`bQKKGOJOo_{nABcHGg^DCbrc[_Z_@QPUAB_cRCKQMGgCKKaT_?OPMCCEbqP]CCBcAss]QQoPP?sa`bPqIGe_Cgg[QURO?_g]TSP?gWVDCjY@Yo`PG~,,windowgraph,145.0,-inf,0:00:00.295888,:qa_HOMLJg_yW?JT?pz?udZ@@x{SQNMPr\Gj`KUCCM?GHtw{spIfU\aY@JupzA@Aa,38,138,7,1042
6,0.3,steyvers,5,50,0.7,0.0,stationary,17,stationary,gamma,0.9,0.909090909091,20,records/,100,avg,2,10000,windowgraph,2,100,100,178,5,5,:q_O?K?AA_?OOM?@@?ocCED_?O_Y?@A@Os?CB__o_]IFDOOgYAA@`?gYIFCAgOSRDBOOok`OGo?GKGD__pk[SSdDWGKJ@CbWOKIGEqa`U?BA@RKKGJGOPo{eZ_`?gWrAA@WOKGHEcxPOt@BA@hEENKO?GOKWaeSSKMJJOowlLCDbbsCG]SP_w_XSiGY`iABDErqAACBJgGOKaa`a@F,,windowgraph,137.0,-inf,0:00:00.257984,:qb`gsAYCbsPXA_PatPPQSTkAP{GnSIuW`A\^@QXPOtPfeKhdDUbassww]nIGobWIIGZU{LEGfi@J,48,130,7,1040
6,0.3,steyvers,5,50,0.7,0.0,stationary,17,stationary,gamma,0.9,0.909090909091,20,records/,100,avg,0.25,10000,windowgraph,2,100,100,190,1,1,:q_O?K?AA_?OOM?@@?ocCECAo?GQ?AA@ggWN?@?osKIHDOO[KGDBoOSOKF__pcGGDBOpGsb?@@OomKHHoOOyAAB@p`AABECGGOIV_bACCEGGdg?CaU_?_gWUR_@pHYACBBP{CGEECipgvAFOo_SKNaAbXqACA`rp}CKGER{K_VNhW?GGDHO?HD?b_?_oaAAIgWWomWROq@|VCAbsSSwdSpOqySZMOO`^,,windowgraph,159.0,-inf,0:00:00.065188,:qc?hWUe?DpQ[C\KeCI|AbPJVbUC[TpexGs|OKo|@l?b`RaiEWeeCByXVNPVCif\IMPN,40,150,9,1026
6,0.3,steyvers,5,50,0.7,0.0,stationary,17,stationary,gamma,0.9,0.909090909091,20,records/,100,avg,0.25,10000,windowgraph,2,100,100,187,2,2,:q_O?K?AA_?OOM?@@?oc?AB_?OgYCBA@OsGEC`@@KOQIcag?YABAp?ggV??_oouCBAAXGi?BBa@hAGGHpp@KhA@`Oo_hEHo?WyAGCcBC?ABDOowa?ACBgGSiZaAAXYABEcGWOQI__p?glA@a`[?EDDbwXM?EEcr{SSNIO?O|EecFG?G_RLGg`Kq```?hdB??``ieIHDDBqiACGHwWTBORjgGGGET~,,windowgraph,161.0,-inf,0:00:00.062591,:qdAYGee?hpwtY\Gl`xtwfLGQkgu^bRYOQIr`eymALMm_i~,28,159,2,1036
6,0.3,steyvers,5,50,0.7,0.0,stationary,17,stationary,gamma,0.9,0.909090909091,20,records/,100,avg,0.25,10000,windowgraph,2,100,100,181,3,3,:q_O?K?AA_?OOM?@@?ocCGD___c?AD`?pCGGF___oa?E`@@S?ABAaGGGEC_?O[?AA@`w?KULGo?WkdBDca[KKLFo_WS\?AA@sCQPHDQs_QMJo@CCKIEo?OWl@@`@{SKFGEyhaCCECrcGGFEpqHGpEBaGOSWOHDx_w`CAgW_WoZMoPOuJCAfCCSKMNQr`yCIEcb[WOQHp@PlPAFDg?CILF~,,windowgraph,153.0,-inf,0:00:00.055029,:qb@XGM]A`bHtEUQkAQs_QVlajo^CFGqBKo`KavWGgZiAGLggvnDEtFCT,32,149,4,1040
6,0.3,steyvers,5,50,0.7,0.0,stationary,17,stationary,gamma,0.9,0.909090909091,20,records/,100,avg,0.25,10000,windowgraph,2,100,100,176,4,4,:q_O?K?AA_?OOM?@@?ocMCCA`g?]ABAOOWSRCA`_waEJ__o{CEFEoOWOQI`?ooiABEoOWS`?A@PC?MO_aQKGECBcGGcSN`bQKKGOJOo_{nABcHGg^DCbrc[_Z_@QPUAB_cRCKQMGgCKKaT_?OPMCCEbqP]CCBcAss]QQoPP?sa`bPqIGe_Cgg[QURO?_g]TSP?gWVDCjY@Yo`PG~,,windowgraph,144.0,-inf,0:00:00.064485,:qa_HOMLP@so?Ui@bu@lIuABrwgc^FLsamCpWOX?@MnFeqhupL?dz]IDD,34,142,2,1047
6,0.3,steyvers,5,50,0.7,0.0,stationary,17,stationary,gamma,0.9,0.909090909091,20,records/,100,avg,0.25,10000,windowgraph,2,100,100,178,5,5,:q_O?K?AA_?OOM?@@?ocCED_?O_Y?@A@Os?CB__o_]IFDOOgYAA@`?gYIFCAgOSRDBOOok`OGo?GKGD__pk[SSdDWGKJ@CbWOKIGEqa`U?BA@RKKGJGOPo{eZ_`?gWrAA@WOKGHEcxPOt@BA@hEENKO?GOKWaeSSKMJJOowlLCDbbsCG]SP_w_XSiGY`iABDErqAACBJgGOKaa`a@F,,windowgraph,140.0,-inf,0:00:00.070355,:qb`gsAYCbsPXA_PatPPQSTkAP{GnSIuWcy}Acqa`ibNqeYs[UefFBtxPECZAe{LEGfiF,43,135,5,1042
6,0.3,steyvers,5,50,0.7,0.0,stationary,18,stationary,gamma,0.9,0.909090909091,20,records/,100,avg,2,10000,windowgraph,2,100,100,190,1,1,:q_O?K?AA_?OOM?@@?ocCECAo?GQ?AA@ggWN?@?osKIHDOO[KGDBoOSOKF__pcGGDBOpGsb?@@OomKHHoOOyAAB@p`AABECGGOIV_bACCEGGdg?CaU_?_gWUR_@pHYACBBP{CGEECipgvAFOo_SKNaAbXqACA`rp}CKGER{K_VNhW?GGDHO?HD?b_?_oaAAIgWWomWROq@|VCAbsSSwdSpOqySZMOO`^,,windowgraph,156.0,-inf,0:00:00.253605,:qc?hWUaL`o@[SfMeRADc`Pgdh[et_JExpU^ZOQRt?rBfUsAMDMIgXaYWONhd[|D[Qi\sgxCJ~,45,145,11,1024
6,0.3,steyvers,5,50,0.7,0.0,stationary,18,stationary,gamma,0.9,0.909090909091,20,records/,100,avg,2,10000,windowgraph,2,100,100,173,2,2,:q_O?K?AA_?OOM?@@?oc?AA@`W?SL?_?o_WP?CQ@K?CCCAWOQ?A@`WWUEDBBwOKWL```HAIEGO_WS\@EBg?WYScApc?N?BeG?SQKEo?Gch?BeGGSf?BeW?C[YMo?gc~SLpAXOs_cAP[C[T`?p`kxMIPOw_q_agc{SQ_bAqPi?cRPAa@P?BfgGKGaUQQ@GeUTOOOweSRqQ@Gf,,windowgraph,142.0,-inf,0:00:00.288244,:qa`H?AS?CQI?}CKhcAL[VF_@rCufFn@bM?^SaDH?knMIvHtfQHdcbUQggbabKPCgUQqPXTP,41,132,10,1042
6,0.3,steyvers,5,50,0.7,0.0,stationary,18,stationary,gamma,0.9,0.909090909091,20,records/,100,avg,2,10000,windowgraph,2,100,100,166,3,3,:q_O?K?AA_?OOM?@@?oc?CBAOo_YCC_`g?MAACO?WiEEEOoouWLFQPk?CFEbgOOKFEo@gyACA`hGs`KEbwGGFMHoO_[ZOHDbKGHBBB`xM?@Lp?{GQQMRqpiATNsbyEAA@`WH}CBAFScCEV_?p?knBCCbyUAAA`ckWMa`?qyQEVRp?xGghTO`HqGFEeRSc`@@dsqf,,windowgraph,123.0,-inf,0:00:00.279897,:qa_XWaFBer@scZMhcWhIQLGRz@CfYGOHo{fRLp{?{kYifyh|BSnvY{_UVtdsd\NQIITScw^beXH@\VRI^,52,114,9,1050
6,0.3,steyvers,5,50,0.7,0.0,stationary,18,stationary,gamma,0.9,0.909090909091,20,records/,100,avg,2,10000,windowgraph,2,100,100,176,4,4,:q_O?K?AA_?OOM?@@?oc?F?A@WGKIF``gWWRCBaG_mABBaw?CGDCBWocT??__[?KHDOog_QLGO@G{bFCBWg[hFCBaPQ?BAcGGGGFEBg?SOLaEGGOIPJo_wqWWMO?o{bBB@ppAEFEO?gqMO`aPO{f@@aASWQ]dbQ`eQb_Bq[OSOHGG?CEWaaq`aUWOGWH`SkddHGgab_?_wwvIFc~,,windowgraph,138.0,-inf,0:00:00.293566,:qc?xOMPMEs?SYeNGrYo[cSkApc?ZWjrH`qKPb@{IA`HDQGpyULIE\Gh@jBap`b?`eBbDQQb_QQHN,46,130,8,1041
6,0.3,steyvers,5,50,0.7,0.0,stationary,18,stationary,gamma,0.9,0.909090909091,20,records/,100,avg,2,10000,windowgraph,2,100,100,181,5,5,:q_O?K?AA_?OOM?@@?ocCCD_?OgY?B`?o_]ADB@w?OII_`?wm?@@`p[CEFEoOOQ?JEPpWo`@A`_wsbC`Bw?k_Pa`phIAFEcWwkWTJo?GKOHdbAh[pDBa`[kX@Ba`Xm?CBcgxGj@@@AcOoY_?p@eGKLOohGvCBAW@e?JNo_wgUQLo?_SMZQUBSGMHQqp`UMTOuBQDZ@LFG?CSKEqp`CobW^,,windowgraph,135.0,-inf,0:00:00.332865,:q`_gK_FA@`@CU[BEoOSq`S@ByCujV_a@LSmWmBHPmGQoB`xQt?@aHdmKHs?kdjJlIeCLhAiUubcs^KPkN,53,128,7,1037
6,0.3,steyvers,5,50,0.7,0.0,stationary,18,stationary,gamma,0.9,0.909090909091,20,records/,100,avg,0.25,10000,windowgraph,2,100,100,190,1,1,:q_O?K?AA_?OOM?@@?ocCECAo?GQ?AA@ggWN?@?osKIHDOO[KGDBoOSOKF__pcGGDBOpGsb?@@OomKHHoOOyAAB@p`AABECGGOIV_bACCEGGdg?CaU_?_gWUR_@pHYACBBP{CGEECipgvAFOo_SKNaAbXqACA`rp}CKGER{K_VNhW?GGDHO?HD?b_?_oaAAIgWWomWROq@|VCAbsSSwdSpOqySZMOO`^,,windowgraph,167.0,-inf,0:00:00.047988,:qd`YW?VRfRH`AqOgtkGzGHNSBKNQAfDSMY_eTrsV?TC,26,164,3,1032
6,0.3,steyvers,5,50,0.7,0.0,stationary,18,stationary,gamma,0.9,0.909090909091,20,records/,100,avg,0.25,10000,windowgraph,2,100,100,173,2,2,:q_O?K?AA_?OOM?@@?oc?AA@`W?SL?_?o_WP?CQ@K?CCCAWOQ?A@`WWUEDBBwOKWL```HAIEGO_WS\@EBg?WYScApc?N?BeG?SQKEo?Gch?BeGGSf?BeW?C[YMo?gc~SLpAXOs_cAP[C[T`?p`kxMIPOw_q_agc{SQ_bAqPi?cRPAa@P?BfgGKGaUQQ@GeUTOOOweSRqQ@Gf,,windowgraph,142.0,-inf,0:00:00.040643,:qa`H?AS?CQI?}CKhcJ?]@[BvbMGGScAylrQHdcbUQggbpCQqUQT^,32,141,1,1051
6,0.3,steyvers,5,50,0.7,0.0,stationary,18,stationary,gamma,0.9,0.909090909091,20,records/,100,avg,0.25,10000,windowgraph,2,100,100,166,3,3,:q_O?K?AA_?OOM?@@?oc?CBAOo_YCC_`g?MAACO?WiEEEOoouWLFQPk?CFEbgOOKFEo@gyACA`hGs`KEbwGGFMHoO_[ZOHDbKGHBBB`xM?@Lp?{GQQMRqpiATNsbyEAA@`WH}CBAFScCEV_?p?knBCCbyUAAA`ckWMa`?qyQEVRp?xGghTO`HqGFEeRSc`@@dsqf,,windowgraph,138.0,-inf,0:00:00.051962,:qa_X_MFLeQPkyePhRZ@MsOmB`|wN_FtR}EheJq|X\HfhQRc[rHji^,31,135,3,1056
6,0.3,steyvers,5,50,0.7,0.0,stationary,18,stationary,gamma,0.9,0.909090909091,20,records/,100,avg,0.25,10000,windowgraph,2,100,100,176,4,4,:q_O?K?AA_?OOM?@@?oc?F?A@WGKIF``gWWRCBaG_mABBaw?CGDCBWocT??__[?KHDOog_QLGO@G{bFCBWg[hFCBaPQ?BAcGGGGFEBg?SOLaEGGOIPJo_wqWWMO?o{bBB@ppAEFEO?gqMO`aPO{f@@aASWQ]dbQ`eQb_Bq[OSOHGG?CEWaaq`aUWOGWH`SkddHGgab_?_wwvIFc~,,windowgraph,147.0,-inf,0:00:00.044002,:qc?xOMPMEs?SYgLjCj?kX?Euq{qXPbwaCcTeDbQ`fQIOYowkWWoGX`b]HPoN,33,143,4,1045
6,0.3,steyvers,5,50,0.7,0.0,stationary,18,stationary,gamma,0.9,0.909090909091,20,records/,100,avg,0.25,10000,windowgraph,2,100,100,181,5,5,:q_O?K?AA_?OOM?@@?ocCCD_?OgY?B`?o_]ADB@w?OII_`?wm?@@`p[CEFEoOOQ?JEPpWo`@A`_wsbC`Bw?k_Pa`phIAFEcWwkWTJo?GKOHdbAh[pDBa`[kX@Ba`Xm?CBcgxGj@@@AcOoY_?p@eGKLOohGvCBAW@e?JNo_wgUQLo?_SMZQUBSGMHQqp`UMTOuBQDZ@LFG?CSKEqp`CobW^,,windowgraph,143.0,-inf,0:00:00.056765,:q`_gK_FA@`GkwZ@@RIhAZTjoPLSmWmag`JC?@aHdmLg@YsmsiWOwTlgxLeGuF,40,141,2,1042
6,0.3,steyvers,5,50,0.7,0.0,stationary,19,stationary,gamma,0.9,0.909090909091,20,records/,100,avg,2,10000,windowgraph,2,100,100,190,1,1,:q_O?K?AA_?OOM?@@?ocCECAo?GQ?AA@ggWN?@?osKIHDOO[KGDBoOSOKF__pcGGDBOpGsb?@@OomKHHoOOyAAB@p`AABECGGOIV_bACCEGGdg?CaU_?_gWUR_@pHYACBBP{CGEECipgvAFOo_SKNaAbXqACA`rp}CKGER{K_VNhW?GGDHO?HD?b_?_oaAAIgWWomWROq@|VCAbsSSwdSpOqySZMOO`^,,windowgraph,155.0,-inf,0:00:00.284926,:qd`Y?qe?DpQ[C\KeCGko`PHSQsmRYoDb[wjNlgHHy_XrbjY@FA`BaiFLKGFsqm]amHTMyS[aD~,46,144,11,1024
6,0.3,steyvers,5,50,0.7,0.0,stationary,19,stationary,gamma,0.9,0.909090909091,20,records/,100,avg,2,10000,windowgraph,2,100,100,173,2,2,:q_O?K?AA_?OOM?@@?ocCCBA@W?CED___s?ABCOOWUAA@o?GKH@@`@cGGDBOOWQEJ____S\@@aG[?AD_@PWsb@@@PpQEJGOP`EACAaQcCDDBBgGGtBJo@OmEVMraHWvGCa``iAADegGoZEDBAPe?PIeWO]WPMPQH`J?CGW?WUKHOp@IACQp`Os]SMP`OtZBCPBADMi_?_XdP,,windowgraph,130.0,-inf,0:00:00.303969,:qebHwMVDh_ygAhJGSZOIwALSA{?TVfDb[_tYMRP{i?PIp|@aO`bAqTIGHdBxOtZoKGW@dP,47,126,4,1048
6,0.3,steyvers,5,50,0.7,0.0,stationary,19,stationary,gamma,0.9,0.909090909091,20,records/,100,avg,2,10000,windowgraph,2,100,100,181,3,3,:q_O?K?AA_?OOM?@@?oc?EC_?OcKL?@@G?CGECo@S?ABAo__[SK_`@GiCHDO?OKNDB@pSCCBGp?g[SMaAPo}QIIO?_SMIa`pPCd??`?hI?@AA`s?SJebqCGMIFEG?OOI_Cq`Wq\_A@PuIFDCbCCCHHO?`YDECAaK_~IFBsKgy^___hD@?DHwOch@DeRSgaV_ccK?ADCOp?gb?A`pPyOPQ^,,windowgraph,145.0,-inf,0:00:00.331535,:qb_GskTOBpYW]QNj@wkEBIDrP{]{XbX@@EW^dGZh}I_rtBKkqYjscKaOPwhN,39,142,3,1041
6,0.3,steyvers,5,50,0.7,0.0,stationary,19,stationary,gamma,0.9,0.909090909091,20,records/,100,avg,2,10000,windowgraph,2,100,100,185,4,4,:q_O?K?AA_?OOM?@@?oc?AA@`W?CEC_@?k?CBBO?gaMG_?OW[P@@bG{?ECAaW?GR?@@Os_SJEOOw_b?@APPEQO_?O`MKGCaa@Y?@@@?g}CNIOOgqMKcAPO{l??_oha?@Geh`Kn@GoOWoZCAcXPIAEHdcC?aWMo_gWa_QoA`x@@AfgOKON_?OO_TGDAp`MIVMIw?CWL_?OP]GDCb@kCKNGiGOdL,,windowgraph,149.0,-inf,0:00:00.333856,:q_P?S[FJBaHwMRQDT@Kc`Rl@W|]{@GsyHQZPdCiqAo\rfcCE^jDTramZVeyN,38,147,2,1038
