subj,method,item1,item2,edge
S102,uinvite_flat,elephant,horse,0
S102,uinvite_flat,elephant,sheep,0
S102,uinvite_flat,elephant,goat,0
S102,uinvite_flat,elephant,rooster,0
S102,uinvite_flat,elephant,mosquito,0
S102,uinvite_flat,elephant,lion,0
S102,uinvite_flat,elephant,tiger,0
S102,uinvite_flat,cheetah,elephant,0
S102,uinvite_flat,elephant,leopard,0
S102,uinvite_flat,elephant,lynx,0
S102,uinvite_flat,bobcat,elephant,0
S102,uinvite_flat,elephant,wolf,0
S102,uinvite_flat,elephant,rabbit,0
S102,uinvite_flat,elephant,frog,1
S102,uinvite_flat,bear,rhinoceros,0
S102,uinvite_flat,cat,rhinoceros,1
S102,uinvite_flat,dog,rhinoceros,0
S102,uinvite_flat,hamster,rhinoceros,0
S102,uinvite_flat,gerbil,rhinoceros,0
S102,uinvite_flat,guineapig,rhinoceros,0
S102,uinvite_flat,pig,rhinoceros,0
S102,uinvite_flat,cow,rhinoceros,0
S102,uinvite_flat,horse,rhinoceros,0
S102,uinvite_flat,rhinoceros,sheep,0
S102,uinvite_flat,goat,rhinoceros,0
S102,uinvite_flat,rhinoceros,rooster,0
S102,uinvite_flat,mosquito,rhinoceros,0
S102,uinvite_flat,lion,rhinoceros,0
S102,uinvite_flat,rhinoceros,tiger,0
S102,uinvite_flat,cheetah,rhinoceros,0
S102,uinvite_flat,leopard,rhinoceros,0
S102,uinvite_flat,lynx,rhinoceros,0
S102,uinvite_flat,bobcat,rhinoceros,0
S102,uinvite_flat,rhinoceros,wolf,0
S102,uinvite_flat,rabbit,rhinoceros,0
S102,uinvite_flat,frog,rhinoceros,0
S102,uinvite_flat,elephant,rhinoceros,1
S102,uinvite_flat,bear,mouse,0
S102,uinvite_flat,cat,mouse,0
S102,uinvite_flat,dog,mouse,0
S102,uinvite_flat,hamster,mouse,0
S102,uinvite_flat,gerbil,mouse,0
S102,uinvite_flat,guineapig,mouse,0
S102,uinvite_flat,mouse,pig,0
S102,uinvite_flat,cow,mouse,0
S102,uinvite_flat,horse,mouse,0
S102,uinvite_flat,mouse,sheep,0
S102,uinvite_flat,goat,mouse,0
S102,uinvite_flat,mouse,rooster,0
S102,uinvite_flat,mosquito,mouse,0
S102,uinvite_flat,lion,mouse,0
S102,uinvite_flat,mouse,tiger,0
S102,uinvite_flat,cheetah,mouse,0
S102,uinvite_flat,leopard,mouse,0
S102,uinvite_flat,lynx,mouse,0
S102,uinvite_flat,bobcat,mouse,0
S102,uinvite_flat,mouse,wolf,0
S102,uinvite_flat,mouse,rabbit,1
S102,uinvite_flat,frog,mouse,0
S102,uinvite_flat,elephant,mouse,0
S102,uinvite_flat,mouse,rhinoceros,1
S102,uinvite_flat,bear,shrew,0
S102,uinvite_flat,cat,shrew,0
S102,uinvite_flat,dog,shrew,0
S102,uinvite_flat,hamster,shrew,0
S102,uinvite_flat,gerbil,shrew,0
S102,uinvite_flat,guineapig,shrew,0
S102,uinvite_flat,pig,shrew,0
S102,uinvite_flat,cow,shrew,0
S102,uinvite_flat,horse,shrew,0
S102,uinvite_flat,sheep,shrew,0
S102,uinvite_flat,goat,shrew,0
S102,uinvite_flat,rooster,shrew,0
S102,uinvite_flat,mosquito,shrew,0
S102,uinvite_flat,lion,shrew,0
S102,uinvite_flat,shrew,tiger,0
S102,uinvite_flat,cheetah,shrew,0
S102,uinvite_flat,leopard,shrew,0
S102,uinvite_flat,lynx,shrew,0
S102,uinvite_flat,bobcat,shrew,0
S102,uinvite_flat,shrew,wolf,0
S102,uinvite_flat,rabbit,shrew,0
S102,uinvite_flat,frog,shrew,0
S102,uinvite_flat,elephant,shrew,0
S102,uinvite_flat,rhinoceros,shrew,0
S102,uinvite_flat,mouse,shrew,1
S102,uinvite_flat,bear,hare,0
S102,uinvite_flat,cat,hare,0
S102,uinvite_flat,dog,hare,0
S102,uinvite_flat,hamster,hare,0
S102,uinvite_flat,gerbil,hare,0
S102,uinvite_flat,guineapig,hare,0
S102,uinvite_flat,hare,pig,0
S102,uinvite_flat,cow,hare,0
S102,uinvite_flat,hare,horse,0
S102,uinvite_flat,hare,sheep,0
S102,uinvite_flat,goat,hare,0
S102,uinvite_flat,hare,rooster,0
S102,uinvite_flat,hare,mosquito,0
S102,uinvite_flat,hare,lion,0
S102,uinvite_flat,hare,tiger,0
S102,uinvite_flat,cheetah,hare,0
S102,uinvite_flat,hare,leopard,0
S102,uinvite_flat,hare,lynx,0
S102,uinvite_flat,bobcat,hare,0
S102,uinvite_flat,hare,wolf,0
S102,uinvite_flat,hare,rabbit,1
S102,uinvite_flat,frog,hare,0
S102,uinvite_flat,elephant,hare,0
S102,uinvite_flat,hare,rhinoceros,0
S102,uinvite_flat,hare,mouse,0
S102,uinvite_flat,hare,shrew,1
S102,uinvite_flat,bear,woodchuck,0
S102,uinvite_flat,cat,woodchuck,0
S102,uinvite_flat,dog,woodchuck,0
S102,uinvite_flat,hamster,woodchuck,0
S102,uinvite_flat,gerbil,woodchuck,0
S102,uinvite_flat,guineapig,woodchuck,0
S102,uinvite_flat,pig,woodchuck,0
S102,uinvite_flat,cow,woodchuck,0
S102,uinvite_flat,horse,woodchuck,0
S102,uinvite_flat,sheep,woodchuck,0
S102,uinvite_flat,goat,woodchuck,0
S102,uinvite_flat,rooster,woodchuck,0
S102,uinvite_flat,mosquito,woodchuck,0
S102,uinvite_flat,lion,woodchuck,0
S102,uinvite_flat,tiger,woodchuck,0
S102,uinvite_flat,cheetah,woodchuck,0
S102,uinvite_flat,leopard,woodchuck,0
S102,uinvite_flat,lynx,woodchuck,0
S102,uinvite_flat,bobcat,woodchuck,0
S102,uinvite_flat,wolf,woodchuck,0
S102,uinvite_flat,rabbit,woodchuck,0
S102,uinvite_flat,frog,woodchuck,0
S102,uinvite_flat,elephant,woodchuck,0
S102,uinvite_flat,rhinoceros,woodchuck,0
S102,uinvite_flat,mouse,woodchuck,0
S102,uinvite_flat,shrew,woodchuck,0
S102,uinvite_flat,hare,woodchuck,1
S102,uinvite_flat,bear,beaver,0
S102,uinvite_flat,beaver,cat,0
S102,uinvite_flat,beaver,dog,0
S102,uinvite_flat,beaver,hamster,0
S102,uinvite_flat,beaver,gerbil,0
S102,uinvite_flat,beaver,guineapig,0
S102,uinvite_flat,beaver,pig,0
S102,uinvite_flat,beaver,cow,0
S102,uinvite_flat,beaver,horse,0
S102,uinvite_flat,beaver,sheep,0
S102,uinvite_flat,beaver,goat,0
S102,uinvite_flat,beaver,rooster,0
S102,uinvite_flat,beaver,mosquito,0
S102,uinvite_flat,beaver,lion,0
S102,uinvite_flat,beaver,tiger,0
S102,uinvite_flat,beaver,cheetah,0
S102,uinvite_flat,beaver,leopard,0
S102,uinvite_flat,beaver,lynx,0
S102,uinvite_flat,beaver,bobcat,0
S102,uinvite_flat,beaver,wolf,0
S102,uinvite_flat,beaver,rabbit,0
S102,uinvite_flat,beaver,frog,0
S102,uinvite_flat,beaver,elephant,0
S102,uinvite_flat,beaver,rhinoceros,0
S102,uinvite_flat,beaver,mouse,0
S102,uinvite_flat,beaver,shrew,0
S102,uinvite_flat,beaver,hare,0
S102,uinvite_flat,beaver,woodchuck,1
S102,uinvite_flat,bear,chipmunk,0
S102,uinvite_flat,cat,chipmunk,0
S102,uinvite_flat,chipmunk,dog,0
S102,uinvite_flat,chipmunk,hamster,0
S102,uinvite_flat,chipmunk,gerbil,0
S102,uinvite_flat,chipmunk,guineapig,0
S102,uinvite_flat,chipmunk,pig,0
S102,uinvite_flat,chipmunk,cow,0
S102,uinvite_flat,chipmunk,horse,0
S102,uinvite_flat,chipmunk,sheep,0
S102,uinvite_flat,chipmunk,goat,0
S102,uinvite_flat,chipmunk,rooster,0
S102,uinvite_flat,chipmunk,mosquito,0
S102,uinvite_flat,chipmunk,lion,0
S102,uinvite_flat,chipmunk,tiger,0
S102,uinvite_flat,cheetah,chipmunk,0
S102,uinvite_flat,chipmunk,leopard,0
S102,uinvite_flat,chipmunk,lynx,0
S102,uinvite_flat,bobcat,chipmunk,0
S102,uinvite_flat,chipmunk,wolf,0
S102,uinvite_flat,chipmunk,rabbit,0
S102,uinvite_flat,chipmunk,frog,0
S102,uinvite_flat,chipmunk,elephant,0
S102,uinvite_flat,chipmunk,rhinoceros,0
S102,uinvite_flat,chipmunk,mouse,0
S102,uinvite_flat,chipmunk,shrew,0
S102,uinvite_flat,chipmunk,hare,0
S102,uinvite_flat,chipmunk,woodchuck,0
S102,uinvite_flat,beaver,chipmunk,1
S102,uinvite_flat,bear,squirrel,0
S102,uinvite_flat,cat,squirrel,0
S102,uinvite_flat,dog,squirrel,0
S102,uinvite_flat,hamster,squirrel,0
S102,uinvite_flat,gerbil,squirrel,0
S102,uinvite_flat,guineapig,squirrel,0
S102,uinvite_flat,pig,squirrel,0
S102,uinvite_flat,cow,squirrel,0
S102,uinvite_flat,horse,squirrel,0
S102,uinvite_flat,sheep,squirrel,0
S102,uinvite_flat,goat,squirrel,1
S102,uinvite_flat,rooster,squirrel,0
S102,uinvite_flat,mosquito,squirrel,0
S102,uinvite_flat,lion,squirrel,0
S102,uinvite_flat,squirrel,tiger,0
S102,uinvite_flat,cheetah,squirrel,0
S102,uinvite_flat,leopard,squirrel,0
S102,uinvite_flat,lynx,squirrel,0
S102,uinvite_flat,bobcat,squirrel,0
S102,uinvite_flat,squirrel,wolf,0
S102,uinvite_flat,rabbit,squirrel,0
S102,uinvite_flat,frog,squirrel,0
S102,uinvite_flat,elephant,squirrel,0
S102,uinvite_flat,rhinoceros,squirrel,0
S102,uinvite_flat,mouse,squirrel,0
S102,uinvite_flat,shrew,squirrel,0
S102,uinvite_flat,hare,squirrel,0
S102,uinvite_flat,squirrel,woodchuck,0
S102,uinvite_flat,beaver,squirrel,0
S102,uinvite_flat,chipmunk,squirrel,1
S102,uinvite_flat,bear,wombat,0
S102,uinvite_flat,cat,wombat,0
S102,uinvite_flat,dog,wombat,0
S102,uinvite_flat,hamster,wombat,0
S102,uinvite_flat,gerbil,wombat,0
S102,uinvite_flat,guineapig,wombat,0
S102,uinvite_flat,pig,wombat,0
S102,uinvite_flat,cow,wombat,0
S102,uinvite_flat,horse,wombat,0
S102,uinvite_flat,sheep,wombat,0
S102,uinvite_flat,goat,wombat,0
S102,uinvite_flat,rooster,wombat,0
S102,uinvite_flat,mosquito,wombat,0
S102,uinvite_flat,lion,wombat,0
S102,uinvite_flat,tiger,wombat,0
S102,uinvite_flat,cheetah,wombat,0
S102,uinvite_flat,leopard,wombat,0
S102,uinvite_flat,lynx,wombat,0
S102,uinvite_flat,bobcat,wombat,0
S102,uinvite_flat,wolf,wombat,0
S102,uinvite_flat,rabbit,wombat,0
S102,uinvite_flat,frog,wombat,0
S102,uinvite_flat,elephant,wombat,0
S102,uinvite_flat,rhinoceros,wombat,0
S102,uinvite_flat,mouse,wombat,0
S102,uinvite_flat,shrew,wombat,0
S102,uinvite_flat,hare,wombat,0
S102,uinvite_flat,wombat,woodchuck,0
S102,uinvite_flat,beaver,wombat,0
S102,uinvite_flat,chipmunk,wombat,0
S102,uinvite_flat,squirrel,wombat,1
S102,uinvite_flat,bear,wallaby,0
S102,uinvite_flat,cat,wallaby,0
S102,uinvite_flat,dog,wallaby,0
S102,uinvite_flat,hamster,wallaby,0
S102,uinvite_flat,gerbil,wallaby,0
S102,uinvite_flat,guineapig,wallaby,0
S102,uinvite_flat,pig,wallaby,0
S102,uinvite_flat,cow,wallaby,0
S102,uinvite_flat,horse,wallaby,0
S102,uinvite_flat,sheep,wallaby,0
S102,uinvite_flat,goat,wallaby,1
S102,uinvite_flat,rooster,wallaby,0
S102,uinvite_flat,mosquito,wallaby,0
S102,uinvite_flat,lion,wallaby,0
S102,uinvite_flat,tiger,wallaby,0
S102,uinvite_flat,cheetah,wallaby,0
S102,uinvite_flat,leopard,wallaby,0
S102,uinvite_flat,lynx,wallaby,0
S102,uinvite_flat,bobcat,wallaby,0
S102,uinvite_flat,wallaby,wolf,0
S102,uinvite_flat,rabbit,wallaby,0
S102,uinvite_flat,frog,wallaby,0
S102,uinvite_flat,elephant,wallaby,0
S102,uinvite_flat,rhinoceros,wallaby,0
S102,uinvite_flat,mouse,wallaby,0
S102,uinvite_flat,shrew,wallaby,0
S102,uinvite_flat,hare,wallaby,0
S102,uinvite_flat,wallaby,woodchuck,0
S102,uinvite_flat,beaver,wallaby,0
S102,uinvite_flat,chipmunk,wallaby,0
S102,uinvite_flat,squirrel,wallaby,0
S102,uinvite_flat,wallaby,wombat,0
S102,uinvite_flat,bear,kangaroo,0
S102,uinvite_flat,cat,kangaroo,0
S102,uinvite_flat,dog,kangaroo,0
S102,uinvite_flat,hamster,kangaroo,0
S102,uinvite_flat,gerbil,kangaroo,0
S102,uinvite_flat,guineapig,kangaroo,0
S102,uinvite_flat,kangaroo,pig,0
S102,uinvite_flat,cow,kangaroo,0
S102,uinvite_flat,horse,kangaroo,0
S102,uinvite_flat,kangaroo,sheep,0
S102,uinvite_flat,goat,kangaroo,0
S102,uinvite_flat,kangaroo,rooster,0
S102,uinvite_flat,kangaroo,mosquito,0
S102,uinvite_flat,kangaroo,lion,0
S102,uinvite_flat,kangaroo,tiger,0
S102,uinvite_flat,cheetah,kangaroo,0
S102,uinvite_flat,kangaroo,leopard,0
S102,uinvite_flat,kangaroo,lynx,0
S102,uinvite_flat,bobcat,kangaroo,0
S102,uinvite_flat,kangaroo,wolf,0
S102,uinvite_flat,kangaroo,rabbit,0
S102,uinvite_flat,frog,kangaroo,0
S102,uinvite_flat,elephant,kangaroo,0
S102,uinvite_flat,kangaroo,rhinoceros,0
S102,uinvite_flat,kangaroo,mouse,0
S102,uinvite_flat,kangaroo,shrew,0
S102,uinvite_flat,hare,kangaroo,0
S102,uinvite_flat,kangaroo,woodchuck,0
S102,uinvite_flat,beaver,kangaroo,0
S102,uinvite_flat,chipmunk,kangaroo,0
S102,uinvite_flat,kangaroo,squirrel,0
S102,uinvite_flat,kangaroo,wombat,0
S102,uinvite_flat,kangaroo,wallaby,1
S102,uinvite_flat,bear,koala,0
S102,uinvite_flat,cat,koala,0
S102,uinvite_flat,dog,koala,0
S102,uinvite_flat,hamster,koala,0
S102,uinvite_flat,gerbil,koala,0
S102,uinvite_flat,guineapig,koala,0
S102,uinvite_flat,koala,pig,0
S102,uinvite_flat,cow,koala,0
S102,uinvite_flat,horse,koala,0
S102,uinvite_flat,koala,sheep,0
S102,uinvite_flat,goat,koala,0
S102,uinvite_flat,koala,rooster,0
S102,uinvite_flat,koala,mosquito,0
S102,uinvite_flat,koala,lion,0
S102,uinvite_flat,koala,tiger,0
S102,uinvite_flat,cheetah,koala,0
S102,uinvite_flat,koala,leopard,0
S102,uinvite_flat,koala,lynx,0
S102,uinvite_flat,bobcat,koala,0
S102,uinvite_flat,koala,wolf,0
S102,uinvite_flat,koala,rabbit,0
S102,uinvite_flat,frog,koala,0
S102,uinvite_flat,elephant,koala,0
S102,uinvite_flat,koala,rhinoceros,0
S102,uinvite_flat,koala,mouse,0
S102,uinvite_flat,koala,shrew,0
S102,uinvite_flat,hare,koala,0
S102,uinvite_flat,koala,woodchuck,0
S102,uinvite_flat,beaver,koala,0
S102,uinvite_flat,chipmunk,koala,0
S102,uinvite_flat,koala,squirrel,0
S102,uinvite_flat,koala,wombat,0
S102,uinvite_flat,koala,wallaby,0
S102,uinvite_flat,kangaroo,koala,1
S102,uinvite_flat,bear,buffalo,0
S102,uinvite_flat,buffalo,cat,0
S102,uinvite_flat,buffalo,dog,0
S102,uinvite_flat,buffalo,hamster,0
S102,uinvite_flat,buffalo,gerbil,0
S102,uinvite_flat,buffalo,guineapig,0
S102,uinvite_flat,buffalo,pig,0
S102,uinvite_flat,buffalo,cow,0
S102,uinvite_flat,buffalo,horse,0
S102,uinvite_flat,buffalo,sheep,0
S102,uinvite_flat,buffalo,goat,0
S102,uinvite_flat,buffalo,rooster,0
S102,uinvite_flat,buffalo,mosquito,0
S102,uinvite_flat,buffalo,lion,0
S102,uinvite_flat,buffalo,tiger,1
S102,uinvite_flat,buffalo,cheetah,0
S102,uinvite_flat,buffalo,leopard,0
S102,uinvite_flat,buffalo,lynx,0
S102,uinvite_flat,bobcat,buffalo,0
S102,uinvite_flat,buffalo,wolf,0
S102,uinvite_flat,buffalo,rabbit,0
S102,uinvite_flat,buffalo,frog,0
S102,uinvite_flat,buffalo,elephant,0
S102,uinvite_flat,buffalo,rhinoceros,0
S102,uinvite_flat,buffalo,mouse,0
S102,uinvite_flat,buffalo,shrew,0
S102,uinvite_flat,buffalo,hare,0
S102,uinvite_flat,buffalo,woodchuck,0
S102,uinvite_flat,beaver,buffalo,0
S102,uinvite_flat,buffalo,chipmunk,0
S102,uinvite_flat,buffalo,squirrel,0
S102,uinvite_flat,buffalo,wombat,0
S102,uinvite_flat,buffalo,wallaby,0
S102,uinvite_flat,buffalo,kangaroo,0
S102,uinvite_flat,buffalo,koala,1
S102,uinvite_flat,bear,mink,0
S102,uinvite_flat,cat,mink,0
S102,uinvite_flat,dog,mink,0
S102,uinvite_flat,hamster,mink,0
S102,uinvite_flat,gerbil,mink,0
S102,uinvite_flat,guineapig,mink,0
S102,uinvite_flat,mink,pig,0
S102,uinvite_flat,cow,mink,0
S102,uinvite_flat,horse,mink,0
S102,uinvite_flat,mink,sheep,0
S102,uinvite_flat,goat,mink,0
S102,uinvite_flat,mink,rooster,0
S102,uinvite_flat,mink,mosquito,0
S102,uinvite_flat,lion,mink,1
S102,uinvite_flat,mink,tiger,0
S102,uinvite_flat,cheetah,mink,0
S102,uinvite_flat,leopard,mink,0
S102,uinvite_flat,lynx,mink,0
S102,uinvite_flat,bobcat,mink,0
S102,uinvite_flat,mink,wolf,0
S102,uinvite_flat,mink,rabbit,0
S102,uinvite_flat,frog,mink,0
S102,uinvite_flat,elephant,mink,0
S102,uinvite_flat,mink,rhinoceros,0
S102,uinvite_flat,mink,mouse,0
S102,uinvite_flat,mink,shrew,0
S102,uinvite_flat,hare,mink,0
S102,uinvite_flat,mink,woodchuck,0
S102,uinvite_flat,beaver,mink,0
S102,uinvite_flat,chipmunk,mink,0
S102,uinvite_flat,mink,squirrel,0
S102,uinvite_flat,mink,wombat,0
S102,uinvite_flat,mink,wallaby,0
S102,uinvite_flat,kangaroo,mink,0
S102,uinvite_flat,koala,mink,0
S102,uinvite_flat,buffalo,mink,1
S102,uinvite_flat,bear,ermine,0
S102,uinvite_flat,cat,ermine,0
S102,uinvite_flat,dog,ermine,0
S102,uinvite_flat,ermine,hamster,0
S102,uinvite_flat,ermine,gerbil,0
S102,uinvite_flat,ermine,guineapig,0
S102,uinvite_flat,ermine,pig,0
S102,uinvite_flat,cow,ermine,0
S102,uinvite_flat,ermine,horse,0
S102,uinvite_flat,ermine,sheep,0
S102,uinvite_flat,ermine,goat,0
S102,uinvite_flat,ermine,rooster,0
S102,uinvite_flat,ermine,mosquito,0
S102,uinvite_flat,ermine,lion,0
S102,uinvite_flat,ermine,tiger,0
S102,uinvite_flat,cheetah,ermine,0
S102,uinvite_flat,ermine,leopard,0
S102,uinvite_flat,ermine,lynx,0
S102,uinvite_flat,bobcat,ermine,0
S102,uinvite_flat,ermine,wolf,0
S102,uinvite_flat,ermine,rabbit,0
S102,uinvite_flat,ermine,frog,0
S102,uinvite_flat,elephant,ermine,0
S102,uinvite_flat,ermine,rhinoceros,0
S102,uinvite_flat,ermine,mouse,0
S102,uinvite_flat,ermine,shrew,0
S102,uinvite_flat,ermine,hare,0
S102,uinvite_flat,ermine,woodchuck,0
S102,uinvite_flat,beaver,ermine,0
S102,uinvite_flat,chipmunk,ermine,0
S102,uinvite_flat,ermine,squirrel,0
S102,uinvite_flat,ermine,wombat,0
S102,uinvite_flat,ermine,wallaby,0
S102,uinvite_flat,ermine,kangaroo,0
S102,uinvite_flat,ermine,koala,0
S102,uinvite_flat,buffalo,ermine,0
S102,uinvite_flat,ermine,mink,1
S102,uinvite_flat,bear,weasel,0
S102,uinvite_flat,cat,weasel,0
S102,uinvite_flat,dog,weasel,0
S102,uinvite_flat,hamster,weasel,0
S102,uinvite_flat,gerbil,weasel,0
S102,uinvite_flat,guineapig,weasel,0
S102,uinvite_flat,pig,weasel,0
S102,uinvite_flat,cow,weasel,0
S102,uinvite_flat,horse,weasel,0
S102,uinvite_flat,sheep,weasel,0
S102,uinvite_flat,goat,weasel,0
S102,uinvite_flat,rooster,weasel,0
S102,uinvite_flat,mosquito,weasel,0
S102,uinvite_flat,lion,weasel,0
S102,uinvite_flat,tiger,weasel,0
S102,uinvite_flat,cheetah,weasel,0
S102,uinvite_flat,leopard,weasel,0
S102,uinvite_flat,lynx,weasel,0
S102,uinvite_flat,bobcat,weasel,0
S102,uinvite_flat,weasel,wolf,0
S102,uinvite_flat,rabbit,weasel,0
S102,uinvite_flat,frog,weasel,0
S102,uinvite_flat,elephant,weasel,0
S102,uinvite_flat,rhinoceros,weasel,0
S102,uinvite_flat,mouse,weasel,0
S102,uinvite_flat,shrew,weasel,0
S102,uinvite_flat,hare,weasel,1
S102,uinvite_flat,weasel,woodchuck,0
S102,uinvite_flat,beaver,weasel,0
S102,uinvite_flat,chipmunk,weasel,0
S102,uinvite_flat,squirrel,weasel,0
S102,uinvite_flat,weasel,wombat,0
S102,uinvite_flat,wallaby,weasel,0
S102,uinvite_flat,kangaroo,weasel,0
S102,uinvite_flat,koala,weasel,0
S102,uinvite_flat,buffalo,weasel,0
S102,uinvite_flat,mink,weasel,0
S102,uinvite_flat,ermine,weasel,1
S102,uinvite_flat,bear,otter,0
S102,uinvite_flat,cat,otter,0
S102,uinvite_flat,dog,otter,0
S102,uinvite_flat,hamster,otter,0
S102,uinvite_flat,gerbil,otter,0
S102,uinvite_flat,guineapig,otter,0
S102,uinvite_flat,otter,pig,0
S102,uinvite_flat,cow,otter,0
S102,uinvite_flat,horse,otter,0
S102,uinvite_flat,otter,sheep,0
S102,uinvite_flat,goat,otter,0
S102,uinvite_flat,otter,rooster,0
S102,uinvite_flat,mosquito,otter,0
S102,uinvite_flat,lion,otter,0
S102,uinvite_flat,otter,tiger,0
S102,uinvite_flat,cheetah,otter,0
S102,uinvite_flat,leopard,otter,0
S102,uinvite_flat,lynx,otter,0
S102,uinvite_flat,bobcat,otter,0
S102,uinvite_flat,otter,wolf,0
S102,uinvite_flat,otter,rabbit,0
S102,uinvite_flat,frog,otter,0
S102,uinvite_flat,elephant,otter,0
S102,uinvite_flat,otter,rhinoceros,0
S102,uinvite_flat,mouse,otter,0
S102,uinvite_flat,otter,shrew,0
S102,uinvite_flat,hare,otter,0
S102,uinvite_flat,otter,woodchuck,0
S102,uinvite_flat,beaver,otter,1
S102,uinvite_flat,chipmunk,otter,0
S102,uinvite_flat,otter,squirrel,0
S102,uinvite_flat,otter,wombat,0
S102,uinvite_flat,otter,wallaby,0
S102,uinvite_flat,kangaroo,otter,0
S102,uinvite_flat,koala,otter,0
S102,uinvite_flat,buffalo,otter,0
S102,uinvite_flat,mink,otter,0
S102,uinvite_flat,ermine,otter,1
S102,uinvite_flat,otter,weasel,1
S102,uinvite_flat,bear,dolphin,0
S102,uinvite_flat,cat,dolphin,0
S102,uinvite_flat,dog,dolphin,0
S102,uinvite_flat,dolphin,hamster,0
S102,uinvite_flat,dolphin,gerbil,0
S102,uinvite_flat,dolphin,guineapig,0
S102,uinvite_flat,dolphin,pig,0
S102,uinvite_flat,cow,dolphin,0
S102,uinvite_flat,dolphin,horse,0
S102,uinvite_flat,dolphin,sheep,0
S102,uinvite_flat,dolphin,goat,0
S102,uinvite_flat,dolphin,rooster,0
S102,uinvite_flat,dolphin,mosquito,0
S102,uinvite_flat,dolphin,lion,0
S102,uinvite_flat,dolphin,tiger,0
S102,uinvite_flat,cheetah,dolphin,0
S102,uinvite_flat,dolphin,leopard,0
S102,uinvite_flat,dolphin,lynx,0
S102,uinvite_flat,bobcat,dolphin,0
S102,uinvite_flat,dolphin,wolf,0
S102,uinvite_flat,dolphin,rabbit,0
S102,uinvite_flat,dolphin,frog,0
S102,uinvite_flat,dolphin,elephant,0
S102,uinvite_flat,dolphin,rhinoceros,0
S102,uinvite_flat,dolphin,mouse,0
S102,uinvite_flat,dolphin,shrew,0
S102,uinvite_flat,dolphin,hare,0
S102,uinvite_flat,dolphin,woodchuck,0
S102,uinvite_flat,beaver,dolphin,0
S102,uinvite_flat,chipmunk,dolphin,0
S102,uinvite_flat,dolphin,squirrel,0
S102,uinvite_flat,dolphin,wombat,0
S102,uinvite_flat,dolphin,wallaby,0
S102,uinvite_flat,dolphin,kangaroo,0
S102,uinvite_flat,dolphin,koala,0
S102,uinvite_flat,buffalo,dolphin,0
S102,uinvite_flat,dolphin,mink,0
S102,uinvite_flat,dolphin,ermine,0
S102,uinvite_flat,dolphin,weasel,0
S102,uinvite_flat,dolphin,otter,1
S102,uinvite_flat,bear,chinchilla,0
S102,uinvite_flat,cat,chinchilla,0
S102,uinvite_flat,chinchilla,dog,0
S102,uinvite_flat,chinchilla,hamster,0
S102,uinvite_flat,chinchilla,gerbil,0
S102,uinvite_flat,chinchilla,guineapig,0
S102,uinvite_flat,chinchilla,pig,0
S102,uinvite_flat,chinchilla,cow,0
S102,uinvite_flat,chinchilla,horse,0
S102,uinvite_flat,chinchilla,sheep,0
S102,uinvite_flat,chinchilla,goat,0
S102,uinvite_flat,chinchilla,rooster,0
S102,uinvite_flat,chinchilla,mosquito,0
S102,uinvite_flat,chinchilla,lion,0
S102,uinvite_flat,chinchilla,tiger,0
S102,uinvite_flat,cheetah,chinchilla,0
S102,uinvite_flat,chinchilla,leopard,0
S102,uinvite_flat,chinchilla,lynx,0
S102,uinvite_flat,bobcat,chinchilla,0
S102,uinvite_flat,chinchilla,wolf,0
S102,uinvite_flat,chinchilla,rabbit,0
S102,uinvite_flat,chinchilla,frog,0
S102,uinvite_flat,chinchilla,elephant,0
S102,uinvite_flat,chinchilla,rhinoceros,0
S102,uinvite_flat,chinchilla,mouse,1
S102,uinvite_flat,chinchilla,shrew,0
S102,uinvite_flat,chinchilla,hare,0
S102,uinvite_flat,chinchilla,woodchuck,0
S102,uinvite_flat,beaver,chinchilla,0
S102,uinvite_flat,chinchilla,chipmunk,0
S102,uinvite_flat,chinchilla,squirrel,0
S102,uinvite_flat,chinchilla,wombat,0
S102,uinvite_flat,chinchilla,wallaby,0
S102,uinvite_flat,chinchilla,kangaroo,0
S102,uinvite_flat,chinchilla,koala,0
S102,uinvite_flat,buffalo,chinchilla,0
S102,uinvite_flat,chinchilla,mink,1
S102,uinvite_flat,chinchilla,ermine,0
S102,uinvite_flat,chinchilla,weasel,0
S102,uinvite_flat,chinchilla,otter,0
S102,uinvite_flat,chinchilla,dolphin,0
S102,uinvite_flat,bear,oxen,0
S102,uinvite_flat,cat,oxen,0
S102,uinvite_flat,dog,oxen,0
S102,uinvite_flat,hamster,oxen,0
S102,uinvite_flat,gerbil,oxen,0
S102,uinvite_flat,guineapig,oxen,0
S102,uinvite_flat,oxen,pig,0
S102,uinvite_flat,cow,oxen,0
S102,uinvite_flat,horse,oxen,0
S102,uinvite_flat,oxen,sheep,0
S102,uinvite_flat,goat,oxen,0
S102,uinvite_flat,oxen,rooster,0
S102,uinvite_flat,mosquito,oxen,0
S102,uinvite_flat,lion,oxen,0
S102,uinvite_flat,oxen,tiger,0
S102,uinvite_flat,cheetah,oxen,1
S102,uinvite_flat,leopard,oxen,0
S102,uinvite_flat,lynx,oxen,0
S102,uinvite_flat,bobcat,oxen,0
S102,uinvite_flat,oxen,wolf,0
S102,uinvite_flat,oxen,rabbit,0
S102,uinvite_flat,frog,oxen,0
S102,uinvite_flat,elephant,oxen,0
S102,uinvite_flat,oxen,rhinoceros,0
S102,uinvite_flat,mouse,oxen,0
