numlinks,prob_rewire,graphtype,numgraphs,numnodes,trim,jump,startX,numx,jumptype,irttype,irt_weight,beta,rcutoff,recorddir,triangle_limit,startGraph,prune_limit,other_limit,rcutoff,followtype,numedges,graph_seed,x_seed,truegraph,ll_tg,ll_tg_prior,ll_tg_irt,ll_tg_irt_prior,cost_rw,time_rw,bestgraph_rw,hit_rw,miss_rw,fa_rw,cr_rw,ll_rw,cost_fe,time_fe,bestgraph_fe,hit_fe,miss_fe,fa_fe,cr_fe,ll_fe,cost_uinvite,time_uinvite,bestgraph_uinvite,hit_uinvite,miss_uinvite,fa_uinvite,cr_uinvite,ll_uinvite,cost_windowgraph,time_windowgraph,bestgraph_windowgraph,hit_windowgraph,miss_windowgraph,fa_windowgraph,cr_windowgraph,ll_windowgraph
6,0.3,steyvers,4,50,0.7,0.0,stationary,32,stationary,gamma,0.9,0.909090909091,20,records/,100,naiverw,100,100,20,avg,189,120,120,:q_O?K?AA_?OOM?@@?ocCCBAO?OQEC_?OWQ?BA@W?CP?@`@Om?GDbG?CIE_@?k?EMFpOo_WN_?o_gbACAW?CKMa@P?eACCo?O[SQ`@q{?GDDBgG_QN_?_o{jDBbAPOnABap`e?EIOO_g\?AaP_sr?A`b{K]O_@`HGr?BFsLCu]_Dr@u?IEFW?[QJIO?xpL?FhWgXBHDdDCSUUNtsqeIL`?o_U?DFCb^,-2859.63939653,,,,331.0,0:00:00.039713,:q_OW?CD??__[CCBAOOOKH?@@?kKGD_?o_SP??_o_SR??__W_R??_o_SOIDo?WWOJEO?GKGDBAPOkZ??`?gcSLFO?GKIHDB`{CCBB@p?o[N_?o_WMGDB@o{b@@@?o_QP_?OOKKFCbaC?ECAa@H?aQHoOOKGHDbQXU?AA@pGgWNHO_woeUJo?OOIECa`_w]SIdx?c]PHDAp]?@@@_wg[NGDRCGECA`pOoaQIDr[GIFDb@g{mWKegGKKIEbqPOn@@@?w_SJFBqHKiVKo?GKGDCb@g{_PKeb{?AA@`Oog[NIDRPkw]No?WOIGCb`x?aWKebYA?@@?o_WQJEbqHGgXMFSS?CBBA`Ws]OKerp|?`Pp`xCgTLfg?KMGCb@xGmWLfBhxCb_?OO[SJECB@cy]_?OWOIFCapx?eSKEbh|Ge_@OwkgUKEbXoy]OgcYPL?AaP_w]PKERYDCdROOWOIEEBaHKiVLfRp|?`QiGGKOHDbAHOkYMFcALGgToO_SOJIdbPs}_QHtAdVFCbPpOmWLfSAHKhaa@Os]PKfsAlXA@`?gWOKGcqp_qZMGTs?AAA`_wcSMGCahWu[NFsAPIfTJTrB,183,6,325,711,-3117.90152412,159.0,0:00:00.000475,:q`_WoEU@f?OtWB?@CgP]T[AvacCGMkpW[cdfMpqdpLNQzAf,30,159,0,1036,-inf,51.0,0:00:52.028851,:q_OW?CD??_wOKH@@?oc?CC`o?[?ECAo?Ga?BAA`[_UK_?OgY?CCbg?K\ECB@{KGEFcWOOOH_@g_SOH_`@K?CCBaPPICFJp?gg[NcAQs?CNIpOwocV`@pWsrEDDGGOSM_AP_sr?A``pgu^`bqC?KHHEW?W}`bCRXy?KJeBhy?IEFW?CMHDdG?SMSMHg?|Iea``aEQJIIGgkkYNxdKSYP`?o_U?MHErqv,164,25,26,1010,-2818.96221564,130.0,0:00:00.357442,:q`?XWEHGDbI?K\Kgo`DSP@CqaSGMVdBhC?]TbcgwspEIQhcS~BFcHHGrONgXxC|VKPpPu?RbfCs|IeafsKkggadb}XRLGohplJ,69,120,10,1026,-inf
6,0.3,steyvers,4,50,0.7,0.0,stationary,33,stationary,gamma,0.9,0.909090909091,20,records/,100,naiverw,100,100,20,avg,184,117,117,:q_O?K?AA_?OOM?@@?ocGED____UCCBoO_a?AA@_{?CFCo?GGN??__[GGFCP?gg\CAb`{KIE_?Og[SMa``OoYMaAw?CJNGO@PIKIEp`x[pCDbQkCIFFEg?[cVbA`{?OIDbg__[Q`?o_sb@Aa@qASMKfWxKmWdAxYQECOO?OKGQ___w_VDBGxhi?JNHGO[cRQQa@eGDLfDCOIQMO@?k[jaBqpf,-2918.77173461,,,,329.0,0:00:00.041017,:q_O?K?AA_?OOM?@@?ocGED____SL??___SN@@?o_WMG_?OOKGEBaG?CCFCAPS?AA@`?wm?@@?pOq?CA`_w_X?@`?gWOIDb@s?CCAbPo}EDBAPS?ADBaPOkWLFCAKSKFDAp_s[OGcg?CGDBaqS?AAA``GkWLFOpx?gT_@?ggUKFCaXUCBBA`hSnEBbPo{kVKO?GGECBap_sgTJo?GKIFDb@gwcRIDQxi?@@?og[OKFcaxi?EBa@O{_RKo?W[OHDAppGeUJerkCGGEba@Gu]_?_WgYMGCQXSkWKegGGIFCAPOoYMFcaXWsZMFRyACCA``Ow]QHdax_q\NFsC?EDEb`xKgUJeBHgw\_@P?cSJECrPs{^OGxOkYMHecQQECAa`Ws]PHDR@csZOHW?CCBAA@WoYNGCaXSm[NgC[CCCA`_w_QJEBaHKkZMFRq@Af``Oow_QJeBHlF@@AP_saTKEb[?ABA``GgULHfcYPMg____WMHDB@gwcRIDr`|AaPhCi\VDB@pOw_UJeSIHTBA@OwoaQJebXo{^PIG?KGDBaa@GiVMFsADH?Ba@Gk[SIfsILGj____c]SJDrH|IeUjuF,181,3,326,715,-3209.5563162,151.0,0:00:00.000464,:q`??KOFE@qPCkDF`qHTCFRBTaD_L[?Ca|w\GHWPuX@C`A|WAMcgYJcyr,33,151,0,1041,-inf,43.0,0:00:34.389476,:q_O?K?D??__[?AA@`GOMAAA@W_]ACCO?OKGEBo?O[R??__{?AA@p_waGDDBg_S[N``Os?AFDPOogWLFP@[GIHfcG@IKIEdwo{mWaAphOj@A`ppi?DBca{WSN_A@Ok\GFCg?GELGCWGGIGFFCCg[XMfghKmXdAxYQECFcRQA?A@`@@Gn@@A@XmIEPrRS?U]QO__[SMHCscg_X``?h[u[SP?hGx?CApqmGHJESv,168,16,27,1014,-2893.68021126,132.0,0:00:00.360784,:q`_gwEQGe?W\?^BBSp_uVHfcJ?WTNJEHkCN\BCxs_dAEcWKWzVMQxYQELOSh?mKbeeb[?{cbcsd?rgafH?k[jfcApf,60,124,8,1033,-inf
6,0.3,steyvers,4,50,0.7,0.0,stationary,33,stationary,gamma,0.9,0.909090909091,20,records/,100,naiverw,100,100,20,avg,189,118,118,:q_O?K?AA_?OOM?@@?oc?GD_?_WOJ@@?ogYCDBOOg_R@AO?OOV?@`?g]?AAbW?SRA@`@o}ABAAACGECFCWWWYOGooosfPHDG?OIP_?ocKIFEoO`?jGCeI`UgX__po{lA@baSKYS_@?hQ?DIGG?S_PJgG?q[`PO?OWk__@P@M?CIHWWOSLOOP?gaeiDRL?aRcCqqmEDKEgOKIELJGGSOIFji`Sr@CAdN,-2995.47914769,,,,350.0,0:00:00.040888,:q`??K?AA_?OOM?A@`G?CCCAo?OKGDBO?GGEDBOOOOIECOOgWMGCoOOQAAA@pGm?A@`?g[SJEO?GGEDB@pGgWL_?oge?CA`p?c[N_?OWOIFCBPpA?@@?o_[OMFcAKKKFCa`_s]OGo_WWMGEcwOWSPHCqc?ACA`p?cWMFcAHUABAA@gwiU`?o_SMGCapg{eV____WQJFcAXOjAB@p?cYWba`_scSIeRS?ACFcAHKgTJEBHgv@@`Oog[NHDaxctA@`p_w]OHCq`WmXLFW?KGFDBQ@OkWKfRs?CCA`p?oYMHdAhcu\_?ogWMGDb@g{eSIeBXp@?@@?gWMGCa`Wo]OGcap[w]OGW?[UKEba`e[NGcbHs{_Ogg?CCEBa@Gs]PHDAp[s\NFsADFDB@p?cSJEcQXOkVLFCAU?@A@`Os_SJDr@|?dRO_WOIECAPOkWLGCQPKiXLfsADCdROOg[OIECAHSm[NHgWWMOGdAhcu[QHdCGSOGcaXSk^OGdCKGECCaXOkYMfsqmABBaPWw_QHdB@g{^OHSqq?BA@OocWNGCQPcs]OGTAdUkUo?GKIFCA`W{cVKEbq@KhUjgGOeSIeRXoz??_p?cSJIEBhxAh,180,9,341,695,-3238.35287649,158.0,0:00:00.000463,:q`?W_IFG@Oh_QFNCsOcMgRgto\cAOcVAcwl^@p[OS`dOXoCubSuIwXb,31,158,0,1036,-inf,74.0,0:00:42.392309,:q`??K?AA_?OOM?A@`G?OJBA@W?CCD`@OsCEDCAWKGGFDo?WOIFDbG?CCBEo?geGDFBw?CECAaACKGMGooos`AB@p?sfAGdG_c]P``@CGEDBbWGOKOIq@HagTiEWGS[NJO_Wwc\``?wsh?AbAc?ISOO?h?aQJGG?q[`PO?GWOUNGGg_aRIO?`Omd``?gWY_cAaH\LBIEY@CeUcCt[CEWLPOphXBCA`xH?miDRKCSh,156,33,41,995,-2930.04405065,136.0,0:00:00.364336,:q`?W_?FE?QOOUAGCr@[KNAaryPEiSfu@[CjHKTZKw]U`Bbk[hSoWHcxAabDkw@JLcCStOiZMSAHKlRTuBU{]miDRKCShV~,61,128,8,1028,-inf
6,0.3,steyvers,4,50,0.7,0.0,stationary,33,stationary,gamma,0.9,0.909090909091,20,records/,100,naiverw,100,100,20,avg,181,119,119,:q_O?K?AA_?OOM?@@?oc?AB_?Ok?GF_`?gY?Fa`gGGIGCoosGIG__ogy?AA@Ps?AAA`gGK[N_?PXAAABBWO_QK__`GqOHIo`_w_SdbQcCCTJOpk?AHEo_h?cWfCB@u?DHeGh?|DBAQxqIECpOomOKJo_gsvEGqPXtJHECa`Wt?A@psCKWSO?Gwy`PrRHkxCAcBD?o\OO@G{bKIdrcSQ[T~,-2920.06404381,,,,325.0,0:00:00.039906,:q_O?K?AA_?OOM?@@?oc?AB_?OgY?BA@wGGECA`_{?ACBaGOOIEDO?GGEDCAW?CCBA``CGIFCB@kCCBA``?gUKFO?OOIECbgGGECA`_w_V@@``Gw]O_?OWSOHDApg{_PHOOOKKKEcAHI?A@``?cSKGCqcCCCCAPWo[NGca`UCFCAP`CjAAAPWo[OGdAsKKJEbq`Sl@@@@HCeTJEG?KGEEBQc?AECapgw]PHDwGGGDFcAPSp?@`?ww]OHDQp_z?@`?gWQJEB`xGeUKFg?CCCA`pWw]OHCq`[o\NFwgWOHEBah[qYMGGOOIECap_{_SJFSC?AAA``W{eTKebY@Aa_`_w_QKFCa`WmZOo?GGIFDbPpOiXLfBy@F?@`_wkaRIEb`tBAAaPWs_UMFRyHGd_a@GkWNGcaXOiUJeck?CCA`_w_SMFcA`|?bQO?GOIECBaPKgUKFBp|AaRIG?CEDBa@Go[NGCQX[w\NGtC?QKEbq`_qZMHSydTAA@OwcUOHdQp_y^QHcyhVDDcAPOoZMfby@Ml_?OWcSNGCQXhPBBAP_{iVKEbaPOh`@OwcWMGdaxoy]OgcY\OhTjDrB,179,2,323,721,-3201.87128993,152.0,0:00:00.000491,:q`_g[I]B`BiOEVW@Ba@QsAm`RDAeWo`guOXZrf\GQKgfR]Gf,29,152,0,1044,-inf,52.0,0:00:36.880928,:q_O?K?AA_?OOM?@@?oc?AB_@W?ON@A@Oo]?Fa@OsCCDCAWWYCFCOOWSWM`@?oyAAA``[CEMFo?GSUO_bQK_QKGOOOORACAQKGWMGDAskYS__ahYEL_?OocZAAcAPa[OKFW?S[RKO`p?e]a``Gom[`@OoeADBAsS_QKJoPhcvBBCWOcU\QqP`GgULO?OOMMIOO_WoeSOOg[[RMrRHkxCAcBD?o\NGG?c]PeDQxqIHMFd^,165,16,36,1008,-2889.21685306,121.0,0:00:00.355146,:q`_G[IM?d??_]LLBRpsycBFoXlWRGCbH`AULITQsKZHhEHp?pMHvi}KVVkeyKczHHDbS?GFDPdCwzLKfG`Ay]OJXxEWTJfHHr,67,114,7,1037,-inf
6,0.3,steyvers,4,50,0.7,0.0,stationary,33,stationary,gamma,0.9,0.909090909091,20,records/,100,naiverw,100,100,20,avg,196,120,120,:q_O?K?AA_?OOM?@@?oc?ED`?o_UCBA@O{GIF___WOPDBa@KGGGCag?OIG`?pSGIGCawGGGL__o_yGGEBW_S_Qa@p`CdCCBAS?AIGOossgT____s`KEdG`?rACA`sKIGDbXOwxCBA@Oy?BAAwGGGX_CAPeGULop?scTNo_W_WPIpr@iAULq@h_sc`?o`uCDCAw`WqZ_?p`C}j`A@Ooidaa@h}C[`@PxHGgaA``j,-2948.73526204,,,,337.0,0:00:00.039984,:q_O?K?AA_?OS?AA@o?GKGD___WOJA@`Oo]?AA`w?CCCA`_waEDBa@KCCDCAPOm?@@`?gWOJEO?GGEFDApc?ABA@Ow_QIDbW?CCBAA`kCECAaPWo[NGO?OcWLFP?gcWLGCgWOMKEbqHIACCA``Gh??`Oo_SJFBqC?AA@`_w_[Ra@p?saQIDWGGGDCa`gw]OGdQsoYOGca`U?@@`@Os_UKo?OSOIDbaHGeX``@?kYMIeBc[OIFDBcGECA``?cSJFBqHy?BA@PX?iUMo?GGGDCa`_s]QIDRHoy__?OWOMHEBq@GeUKew?OIFDBa@Wu`_?og_WLFBqPKiWLFRyDDA@`?gWMHDBA@CcTJeRiDH@BaP`_qYQO?GWeUKERYMCDBA@gw]QHdAh_qYMhGGGECA`pGgWNIEri@CbQHW?CCCAa@GgUKEbqhk}`QHTC?ACBa`h?iUJeRY@AfSig?CEDBa@Wo[PIDbHk{^OGsi`Qj_?`?cSKHdAhWoXLFSAPIeSITQq?CA`p?gUKEb`xGiWLFbyPSk`APpGi[NhTat\?@@POkWLFBqPOiXLEr`s}_PhCq`Qi_`?g[OIEB`x?aRIebiTKfUJeF,186,10,327,702,-3222.33636531,165.0,0:00:00.000465,:q`?WK_DDd`xoiVRHTotcCCevPWu}CBWbLYFeLYOXuDUgo`E{C[hIN,31,165,0,1029,-inf,48.0,0:00:32.106681,:q_O?KCD??_g?CCB_@WGKHAA`wOSN@A@OwaIFCAWO_R?A@PCGEFDOo_SOHDo?GGGL_`@soZDGCg_[WPHP@?od?DCGWYYSIoOOOYOeBQcO_X`A@OyEGDbXPqECBA@Oy?BAAwGGGIKoA@GrULgWW_YTNo``Ci\beBSCkZaa@h_sc`?o_[zAAa@[OkZ_?p?oaXTo`?ggTQiH?kY^QObcGIIFccaaGIEEn,168,28,20,1009,-2889.54039368,140.0,0:00:00.349837,:qc`O{aIFCqXwSVP?rI@IWPHRG@A?BBTAlAYSaDbKGSM`axOwxBBBPsnCOKsApmY^ipr@ikZPuBSKzJjE{AmidcVBqzaCL^,65,131,9,1020,-inf
6,0.3,steyvers,4,50,0.7,0.0,stationary,34,stationary,gamma,0.9,0.909090909091,20,records/,100,naiverw,100,100,20,avg,184,117,117,:q_O?K?AA_?OOM?@@?ocGED____UCCBoO_a?AA@_{?CFCo?GGN??__[GGFCP?gg\CAb`{KIE_?Og[SMa``OoYMaAw?CJNGO@PIKIEp`x[pCDbQkCIFFEg?[cVbA`{?OIDbg__[Q`?o_sb@Aa@qASMKfWxKmWdAxYQECOO?OKGQ___w_VDBGxhi?JNHGO[cRQQa@eGDLfDCOIQMO@?k[jaBqpf,-3007.41180549,,,,336.0,0:00:00.041069,:q_O?K?AA_?OOM?@@?ocGED____SL??___SN@@?o_WMG_?OOKGEBaG?CCFCAPS?AA@`?wm?@@?pOq?CA`_w_X?@`?gWOIDb@s?CCAbPo}EDBAPS?ADBaPOkWLFCAKSKFDAp_s[OGcg?CGDBaqS?AAA``GkWLFOpx?gT_@?ggUKFCaXUCBBA`hSnEBbPo{iUJeG?CCBA@pWoYSIdw?CEDBap_s[QHdAh[t??__WSMGEBqP[sZ_@_w_SNGCr@e?BBa@GgUMHCqp[u\_`@?cYMGCbXy?A@a`gw_PHdQp_qY___g[OHDB@gw]QHdbPkw\NgGOOIEDB`xGeUJeBHs{^OO?WSYMFcq`WmWKeb`u?DCAPOkWRJebhw}_Pq`Ws[RLGccKGDDApg{aQIeBHgu_Qo?GGECCAp_s]OHCqh[w^OGwGGGDB@p?cUKFCQXWu[Mfby@Af``Oow_QJeBHlF@@AP_saTKEb[?ABA``GgULHfcYPMg____WMHDB@gwcRIDr`|AaPhCi\VDB@pOw_UJeSIHTBA@OwoaQJebXo{^PHDC?ECA`pP?cTJfBy@Ac_@p?cUMIDRyDEcToOOOQNIDaxc}dRJTzB,181,3,333,708,-3321.19432363,150.0,0:00:00.000465,:q`??KOFE@qPCkDF`qHTCFRBTaD_L[?Ca|w\GHWPuX@C`A{]k@FQSLDq\X,34,150,0,1041,-inf,34.0,0:01:04.514176,:q_O?K?D??__[CCBAO_[CCCAo__]GG_?_WWN?@@pK?AABo?GGFEBaG_SSMa@Po}EDBO?GOMIFPOogWLFP@[CCHfcG?SSQbA`kW]VKP@WsgT_`Owwt?Bca{WSN_A@Ok\GFCgOKYOGoOg_[[OP?owq\NOAX[rIDqscKGYOO?OKGQ__`?kvDBGxhi?JNHGO[[QHhHP?rCAeraaGDHFG?_UMTpApf,167,17,17,1024,-2979.84063502,129.0,0:00:00.360078,:q`_gwEQGe?W\?^BBSp_uVHfcJ?WTNJEHkCN?bBxs_dAEcWKWzVMQxYQELOSh?mKbeeb[?{cbcsd?rgafH?k[jfcApf,62,122,7,1034,-inf
6,0.3,steyvers,4,50,0.7,0.0,stationary,34,stationary,gamma,0.9,0.909090909091,20,records/,100,naiverw,100,100,20,avg,172,118,118,:q_O?K?AA_?OOM?@@?oc?AAA@W?GEC_?g_WN@@?oc?KF_?o_U?@AOOWuECDO_wyAABBGGKSO_?gGyACDCgWob?Aa`hIMM_`@h]?A@`?kKKFLOb[C[SKRQ`Sz@Aaapm?ACcB@m?ABO`COSNdCAHpD?AaPYEYXNOQ`yCZMHGOKGMLORIYMOHOo__ZIPo@o{cY_bb@uALVJyhz,-2870.89730876,,,,318.0,0:00:00.041095,:q_O?K?AA_?OOM?@@?oc?AAA@W?GECBO?OON@@`?o]?@@?o_e?@@`?o]?@@?o_SMG_?O_WOI___W[Z?@`?ogUM_?_WOIEBa@GkWM_?OOOKHDB@{CEDDAp`A?A@`Ow_QJHO?OWYMGca[CECBAPOo]PHDGGGEDBAp_{aQ_@P?cSJEbqHGeSIoOwcYMHdGGKGDBaPOs]QIDw?GECA``GgWLFCQk?ABA`_wcSJFDaxiCDB@pH?aTLEwGs[QIDR@gvLFDAh_s\_`?g[OIECQp[oXLfBs?CEBaPOkWNGCQX[oYLfG?GGECaphOmYOO_WWOHDBQPqABAAPOs]PHDRHgw^POogg_PHDApo{`PO?WSKHDbaH_qYNgCKsgTJeRqQAEDBaHOq\NFss?CBBap`?aRJEBPkwc`?o_SOIDb@p?cWKebXtAbQHSq\P@@A`gw]QIDQxcs[MfciYMHDCAPKgTJeri@AcSo_WOIGCa`_s_PIDRHs{_RPOwg]TKFsYPT?@@?o[QJEBPo{_QKEbyUACB@pWs[OKEbh|EcRHtC?AJEb`xOo\QHtax^CDBqhs{eRjn,171,1,317,736,-3269.93714046,140.0,0:00:00.000478,:q_OGoCJAd`iPADTHU?wyB?lVOGwpL_ogUObHkvlGG\euA@mw]Q,32,140,0,1053,-inf,18.0,0:00:45.851003,:q_O?K?AA_?OOMABAO?GGGD_?_WQ?Aa@gGGH?B@w?KGD_?OcCCL``@SGMM____WX@@aaC?CDBaXsCGIHOp`E?DDBQS[\@ABQ{?CBA@WWWMY`EwGwgWedAhuADDDb[?CHGEB[?CE`AG_g^IGCRaI?DCasKsiXNOQ`yu[QO_WO[YfESs[QOHOo__ZIPo@o{cY_bb@uYMVJyhz,163,9,9,1044,-2867.85304378,101.0,0:00:00.348133,:q`?Gg?FCc`hWYJO?@psGXIGO?TSdKGpPk[\V`PbTCvMIEHhOiXMoPPYQRbQG_g]TdCAHpDECasKsiXNTBtkwcfUSs[_QcBXQM]Q_bb@uYmVtAhxN,80,92,9,1044,-inf
6,0.3,steyvers,4,50,0.7,0.0,stationary,34,stationary,gamma,0.9,0.909090909091,20,records/,100,naiverw,100,100,20,avg,180,119,119,:q_O?K?AA_?OOM?@@?ocCED`@?kCEDBOOWOIE_?OWOR?A`g_UECCAP[KIEEooouAFCoogWYO`?o_[TABAPPA?@@Ca[KZ??_acKKO`bW?gcVKOpkWbLLOogwbBCaaCCEEEp?gWOP`bR{KmXfDRqIYb_`?pUOHIfWWSKLa`cATNBFdR@qGHNhWGSKi_?_q\P_QiGo`?eefS]@IgUoOWS_i,-2993.42382421,,,,340.0,0:00:00.041279,:q_O?KCD?@?w?CCBAOOOKJA@`?k?ABA`g?CECA``C?ABA@PK?CCA``?iCCAaP[GECBA@GgVBA`_wcUL_?oo_ULFOOOSKFCb@g}?@@?ogWOIEcGGGECBa@Gg[N_?OOKGDBA@GgUOHO?GGMIGca[?AA@`pWs]S_?OOKGEBaPOo_QHdGW_QMFcAPYECAaPOkWLFCQ{?CHDBAHGgVKO?WOOLFBq@CiW_`_wk[OGdQxiOIEbqh_t??__WS[PIeBHgxBA@OwcSMGCaXOoZ___okYNGcq`WmYLfW_SKFCA`_s]PHDaxw~??a`gw_PHdQxgw^`aPOwgVKebhyMMIdrqIUKEbahg}`PGwGKGECapg{aTJgCK?EFCAQXSybQHW?KIECAPOs[PIERPkw^OGSiYADBA@GkWOHdsATNBEBPo{cTKEba@AaPhTCCGGCa`_{eSIdaxs}d_?OgWOHDbaH[y^OHCiXMgTO?GGIEDb@o{_PHdb@kybQhcy`QiTp?ok[QIerq@IfSJGGSKFCCq`SmWKgCQLKgSix?s[PJFRyDEcRo?OOILOHTAhUkUjg?CEDB@pGgUNGCQPKgUMfcADEdRHtAdSj,175,5,335,710,-3310.77827369,148.0,0:00:00.000538,:q`?WGIKBc_W[A[DBOwKMeAhU?\]F[LVosbCVqG{wv@[aA\a^P_R[DF,32,148,0,1045,-inf,41.0,0:00:32.281566,:q_OWGI?A@o?GGEC__okGGD_?OWYABA@W?CEC_@OsOJBAA@GmEDBBWWWZ@BaWWSKLGO__[TABAPPA?@@Ca[u?@@@AcKQO`bXPGmW`bWpEYY``PpEEHDCGGWYNa`_w_cVNrQH}EVKrahxDLNgwGOKTcAQhu?DBBWgWQJOHS{K]TKFG__QRNhW?CIEGgDS?CEQhtE@Iga`pA@KjefS[TIgUoOWS__T^,163,17,24,1021,-2969.19725993,113.0,0:00:00.362951,:q_OoKIH@`@XO?B?a@WcWULeqYCGNACcg?CCFHT_GGhOkaaP]ZPeeBSyQIbAwmGmXifcTTFTcF\A@Ifebqh_x^aikybIgcGCtCyboHTAu`,75,105,8,1037,-inf
6,0.3,steyvers,4,50,0.7,0.0,stationary,34,stationary,gamma,0.9,0.909090909091,20,records/,100,naiverw,100,100,20,avg,195,120,120,:q_O?K?AA_?OOM?@@?oc?ACAoOOU?@@?w?CJ?A@gGGEDBO?GKGJ_?owa?BCBWGGECDo?WaACDbGOOIK_@_wcV@@awWOUN___W[dIDopgyGECBAs?EIEBg?KSM`BA@iKFHoOhOp?@?p@?r?@a@gy?BBeCCkW[_@pxG~NHDRKCCBQO?w{c^eBbSOWcaAP_xL?@bSAECCAgscKM`TPQ`_|AEDCUDT@BBqKCUSNJTv,-3054.5867352,,,,340.0,0:00:00.041089,:q`??KCD??__[?AAAO?GGECAo?GGJ??__WOL??`?ga?CA`gGGEDBO?GGGIDo?W[OHDo?OKGFCBWGGECBa@Wq?A@`p?cULFOOWOIFCa`WoYM_?__SMIDb@hA?CA`_w_QO___W_QJEBw?CECA`_wkYMFcAHMAA@`?g[OIHDAk?GDDAq[KOIDbPo{hBA@Oo_SKHDQpa?@@`POkWMFcQXOiVKO?GKGIDbPo{gTJDr@iCKEbq@CiYLo_o[OIDbQX[r@A`_wcYOHdBC?AA@`?g_SJEBPx?aQHdApcsZMo?GKOJEBPpGeVKEr{?ABA@p?cWLIDR@gu[NFsCOIEDbA`SqYMFSC?CFCap_w]OHERp}KNGCQPSkXMfs[?AA@`PWw]SIdb@cubQO?OKIFDB@xGiYLfBp|Cb```?cSKFCAH_s[PP?gWOKFBq@CcYMHC{?GECap_wcSIer`|IeSO?WcWLFBqp_qZNgCIPIfSO_WOIHDb@gw_QIGSYPIh___W[WOHDbHgw`QHTIiEDBAqPOoZNGCYmAACB@pGeSKFbyHEfSITQm?MKFbyDMiUJgGGGDB@p?gUNGcqh[qYMfcATKn_`POkYOGca`WmWKfcQTQiUJTrB,190,5,335,695,-3350.25814164,165.0,0:00:00.000473,:q`?WGIMA`OWsY[?hBIoIoMaRJpOp?Kq@uGVcHX_?}thRO|aio],30,165,0,1030,-inf,54.0,0:00:49.173401,:q`??KCD??__[?AAAO?GKGD___kCCE_?Ok?GE`?ogY?@AA`[?EG_?pCCCBDo?WaACDbGOOIKEo?o[QO__p[CECDcwGGEDBchOmEJEbg_WOQJO?ggUK_?pOyCKGEgo[f@AdBC?EGEBqpe?BCB@gwp?@`rAAUKMO?O[]^fcahWrA@aqaQ?DFcb{o[YMP@`@HCCb@pPL?@bPq@BAAccYQEFJIghOo]`BAaJAi____W]PQoPXOq]Ujn,173,22,32,998,-3007.64119525,127.0,0:00:00.371656,:qa?WwEQ@ApH_Q?GfaxCqJEBaYoSNIDrPsOOUdQ`so_YbCwharLFOowso_lFK`GiXirr{gWYMRHGxLLOG[YQMiadB@yWaoihxEUSNJTv,74,121,6,1024,-inf
6,0.3,steyvers,4,50,0.7,0.0,stationary,35,stationary,gamma,0.9,0.909090909091,20,records/,100,naiverw,100,100,20,avg,184,117,117,:q_O?K?AA_?OOM?@@?ocGED____UCCBoO_a?AA@_{?CFCo?GGN??__[GGFCP?gg\CAb`{KIE_?Og[SMa``OoYMaAw?CJNGO@PIKIEp`x[pCDbQkCIFFEg?[cVbA`{?OIDbg__[Q`?o_sb@Aa@qASMKfWxKmWdAxYQECOO?OKGQ___w_VDBGxhi?JNHGO[cRQQa@eGDLfDCOIQMO@?k[jaBqpf,-3103.89541926,,,,346.0,0:00:00.042364,:q_O?K?AA_?OOM?@@?ocGED____SL??___SN@@?o_WMG_?OOKGEBaG?CCFCAPS?AA@`?wm?@@?pOq?CA`_w_X?@`?gWOIDb@s?CCAa@gw^BA``Gi?@A`pGgUKEba@EIEBa`WoYMGCQS?ACA`pXI?@@@OocUKEbgW{_SIo?_SOIDb@pGeT`?oogYPIdwo[YMFdQp[p??__WOMHDb@hOiV_?OWSMJEBPpGeSIdrS?AA@`Ow_WNHDrPm?EBa@O{_RKEW?KMGCa`WwcRJDrXuACCAPgw_QLfg?GEIEba@CeTJEBHiAAA`p?cSKEb`xGeULEr`s}_`@?gWSMFcAPKkVKERhw}__?o_SYMFcq`WmWKeb`u?DCAPOkWRJebhw}_Pq`Ws[RLGccKGDCa`Ws]PHDR@csZOHW?CCBAA@WoYNGCaXSmXMFsAMAAA@Oo[OHDb@pCeSJEr`s{^OGS{KIEFCAP[oXLgwGGQKEcQh_sZ_?OWSKHDAphK{bQHtCCCCB@pGgWLFCaXOmZMFsIHEcQht[SKFDBa@WmXOgdSKGDBbAHGmYLfBp|CcSO?WOIFDCAPSm[NgCIQ?FCAPWwgTNgSYPV@@@@G{gUJeRyTKlVkN,181,3,343,698,-3440.01507855,149.0,0:00:00.000481,:q`??KOFE@qPCkDF`qHTCFRBTaD_L[?Ca|wSMcCkGzK_aO`]NU?bhIEaxMk~,35,149,0,1041,-inf,31.0,0:00:53.386556,:q_O?K?D??__[CCBAO_[CGD`@?{CGG_?_WOKF_?_we?@@@w?CCBb@pCKIIFP?gw^BA`g?CMIFPOogWLFP@[GIHDbXxA?CDCgogZEFdrCOUL_`Owwt?Bca{WSN_A@Ok\GFCgOKYOGoOg_[[OQ`pcy]aCqxaSJdhGWOs__?_WOd@@A@XmIEPrRS?U]QO_wwcRQQa@eGDLfDCOIQMO@?k[jaDbN,168,16,15,1026,-3072.34351198,126.0,0:00:00.370737,:q`_gwESEcoW\?^BBRh_uiHErqCAKIGrqpaZ@BoGo}\GHO_Wsb@OPbl[xJdhGWt@QcAwqMYYLoBqQMRQSBMaI[cApqm]UK~,66,118,8,1033,-inf
