subj,node1,node2,s2017_uinvite_hierarchical_bb_a1_b1,s2017_rw,s2017_fe,s2017_goni,s2017_chan,s2017_kenett,s2017_uinvite_flat,s2017_uinvite_hierarchical_zibb_a2_b1_p5,rating,numratings,gtom
S100,monkey,orangutan,0,1,0,1,0,0,1,0,90.8,5,0.418604651163
S100,elephant,seal,0,1,0,0,0,0,1,0,13.5,6,0.92
S100,jackrabbit,chipmunk,0,0,0,0,0,1,0,0,24.0,6,0.9
S100,cheetah,tiger,0,1,0,1,0,0,1,0,78.0,6,0.62962962963
S100,chicken,penguin,0,1,0,0,0,0,0,0,23.0,6,0.76
S100,sheep,boar,0,1,0,0,0,0,1,1,16.1666666667,6,0.793103448276
S100,panda,capybara,0,0,0,0,0,1,0,0,14.0,5,0.790697674419
S100,eagle,bluebird,0,0,0,1,0,0,0,0,61.3333333333,6,0.333333333333
S100,oxen,buffalo,1,1,0,1,1,0,1,1,85.0,6,0.542857142857
S100,treefrog,eagle,0,0,0,1,0,0,0,0,7.0,6,0.857142857143
S100,magpie,frog,0,1,0,0,0,0,1,1,5.5,4,0.814814814815
S100,coyote,zebra,0,1,0,0,0,0,1,0,16.6666666667,6,0.703703703704
S100,dragonfly,goose,0,0,0,0,0,1,0,0,9.83333333333,6,1.0
S100,alpaca,parakeet,0,0,0,0,0,1,0,0,11.1666666667,6,0.971428571429
S100,snake,mole,0,1,0,0,0,0,1,0,8.33333333333,6,0.878787878788
S100,chipmunk,alligator,0,1,0,0,0,0,1,0,4.5,6,0.95652173913
S100,bluejay,badger,0,1,0,0,0,0,1,0,7.33333333333,6,0.882352941176
S100,cougar,clownfish,0,0,0,0,0,1,0,0,6.66666666667,6,1.0
S100,elephant,panda,0,1,0,0,0,0,1,0,16.0,6,0.8
S100,reindeer,pteordactyl,0,0,0,0,0,0,0,0,4.0,5,1.0
S100,moth,wren,0,0,0,0,0,1,0,0,8.0,3,0.85
S100,rat,macaque,0,0,0,0,0,1,0,0,7.5,4,0.958333333333
S100,ibis,goby,0,0,0,0,0,1,0,0,1,1,0.714285714286
S100,seagull,hawk,0,1,0,0,0,0,1,0,63.6666666667,6,0.818181818182
S100,giraffe,penguin,0,1,0,1,0,0,1,0,7.0,6,0.774193548387
S100,cat,armadillo,0,1,0,0,0,0,1,0,12.0,6,0.916666666667
S100,narwhal,otter,0,1,0,0,0,0,1,1,34.8,5,0.842105263158
S100,human,fish,0,0,0,0,0,0,0,1,7.83333333333,6,0.727272727273
S100,cheetah,hippopotamus,0,1,0,0,0,0,1,0,8.16666666667,6,0.875
S100,panda,toucan,0,1,0,0,0,0,1,1,11.3333333333,6,0.744186046512
S100,giraffe,gerbil,0,1,0,0,0,0,1,0,7.33333333333,6,0.967741935484
S100,maltese,bandicoot,0,0,0,0,0,1,0,0,32.25,4,1.0
S100,weasel,tick,0,0,0,0,0,0,0,0,14.5,6,0.807692307692
S100,dinosaur,leopard,0,1,0,0,0,0,1,1,6.5,6,0.731707317073
S100,dog,pig,0,1,0,0,0,0,1,0,16.5,6,1.0
S100,turtle,bird,0,1,0,0,0,0,1,0,19.2,5,0.795918367347
S100,hedgehog,flea,0,0,0,0,0,1,0,0,4.83333333333,6,0.833333333333
S100,rhinoceros,ape,0,0,0,0,0,1,0,0,8.0,6,0.896551724138
S100,hippopotamus,macaque,0,0,0,0,0,0,0,1,10.0,5,0.6875
S100,cat,pig,0,1,0,1,0,0,1,0,6.16666666667,6,0.916666666667
S100,rhinoceros,parrot,0,1,0,0,0,0,1,0,8.33333333333,6,0.862068965517
S100,nightingale,mongoose,0,0,0,0,0,1,0,0,16.6666666667,6,0.434782608696
S100,turkey,pig,0,1,0,1,0,0,1,0,10.0,6,0.52380952381
S100,toucan,finch,1,1,0,0,0,0,1,1,60.8333333333,6,0.710526315789
S100,guineapig,weasel,0,0,0,1,0,0,0,0,52.6666666667,6,0.730769230769
S100,goat,ostrich,0,1,0,0,0,0,1,0,15.3333333333,6,0.885714285714
S100,caterpillar,ant,1,1,0,0,0,0,1,1,31.5,6,0.342105263158
S100,bulldog,alpaca,1,1,0,0,1,0,1,1,7.16666666667,6,0.823529411765
S100,fly,deer,0,1,0,0,0,0,1,0,3.5,6,0.861111111111
S100,fox,ladybug,0,0,0,0,0,1,0,0,6.83333333333,6,0.857142857143
S100,peacock,ostrich,0,1,0,0,0,0,1,0,55.6666666667,6,0.885714285714
S100,tiger,fox,0,1,1,0,0,0,1,0,35.1666666667,6,0.703703703704
S100,kangaroo,baldeagle,0,0,0,0,0,1,0,0,4.5,6,0.823529411765
S100,monkey,penguin,0,1,0,0,0,0,1,0,5.66666666667,6,0.88
S100,dragon,buzzard,0,0,0,0,0,1,0,0,6.0,6,0.823529411765
S100,shark,salmon,0,1,0,0,0,0,1,0,46.0,6,0.666666666667
S100,salmon,anchovy,0,1,0,0,1,0,1,0,68.3333333333,6,0.142857142857
S100,coyote,monkey,0,1,0,0,0,0,1,0,10.3333333333,6,0.72
S100,horse,bull,0,1,0,1,0,0,0,0,64.5,6,0.704545454545
S100,rat,dormouse,1,1,0,0,0,0,1,1,80.1666666667,6,0.958333333333
S100,fawn,rabbit,0,1,0,0,0,0,1,0,12.8333333333,6,0.909090909091
S100,raccoon,pitbull,0,0,0,0,0,1,0,0,7.66666666667,6,1.0
S100,beaver,raccoon,1,1,0,0,0,0,1,1,46.0,5,0.695652173913
S100,vulture,robin,0,0,0,0,0,1,0,0,46.3333333333,6,0.674418604651
S100,chipmunk,buffalo,0,0,0,0,0,1,0,0,14.0,6,0.888888888889
S100,bobcat,mongoose,0,0,0,0,0,0,0,0,23.3333333333,6,0.80701754386
S100,mink,lynx,0,1,0,1,0,0,1,0,31.3333333333,6,0.692307692308
S100,bengaltiger,polarbear,0,1,0,0,1,0,1,1,13.0,6,0.625
S100,conure,eel,0,0,0,0,0,1,0,0,8.33333333333,3,0.947368421053
S100,hippopotamus,monkey,0,1,0,0,0,0,1,0,8.0,6,0.8125
S100,bee,oyster,0,0,0,0,0,1,0,0,2.83333333333,6,0.8
S100,koi,isopod,0,0,0,0,0,1,0,0,19.8,5,1.0
S100,flamingo,deer,0,0,0,0,0,1,0,0,6.66666666667,6,0.827586206897
S100,fly,butterfly,0,1,0,1,1,0,1,1,58.8333333333,6,0.823529411765
S100,mouse,moose,0,1,0,0,0,0,1,0,4.0,6,0.851851851852
S100,komododragon,hare,0,0,0,0,0,1,0,0,8.16666666667,6,0.928571428571
S100,labradorretriever,penguin,0,0,0,0,0,1,0,0,6.33333333333,6,1.0
S100,rhinoceros,ferret,0,1,0,0,0,0,1,0,4.16666666667,6,0.931034482759
S100,mule,yak,0,0,0,0,0,1,0,0,69.0,6,0.916666666667
S100,koi,ape,1,1,0,0,1,0,1,1,5.5,6,0.6
S100,panda,owl,0,1,0,0,0,0,1,0,9.0,6,0.673076923077
S100,hyena,alligator,0,1,0,0,0,0,1,0,17.3333333333,6,0.782608695652
S100,spider,weasel,0,0,0,0,0,1,0,0,7.5,6,0.807692307692
S100,sparrow,finch,1,1,0,1,0,0,1,1,69.1666666667,6,0.631578947368
S100,shrew,emu,1,1,0,0,0,0,1,1,19.6,5,0.863636363636
S100,dolphin,walrus,0,1,0,1,0,0,1,0,20.3333333333,6,0.72
S100,bonobo,gorilla,0,0,0,1,1,0,0,0,44.0,4,0.372093023256
S100,beaver,anchovy,0,0,0,0,0,1,0,0,5.83333333333,6,1.0
S100,jellyfish,mantaray,1,1,0,1,1,0,1,1,36.5,6,0.589743589744
S100,mouse,rabbit,0,1,0,1,0,0,1,0,38.6666666667,6,0.863636363636
S100,whale,crab,0,1,0,0,0,0,1,0,18.8333333333,6,0.806451612903
S100,starfish,mantis,0,0,0,0,0,0,0,0,20.3333333333,6,1.0
S100,antelope,buffalo,1,1,0,1,0,0,1,1,34.6666666667,6,0.72972972973
S100,horse,reindeer,0,1,0,0,0,0,1,0,57.0,6,0.9
S100,crow,starfish,0,0,0,0,0,1,0,0,6.66666666667,6,0.878787878788
S100,hippopotamus,horse,0,1,0,0,0,0,1,0,16.8333333333,6,0.8125
S100,panda,bengaltiger,1,1,0,0,1,0,1,1,6.5,6,0.291666666667
S100,bullfrog,toad,1,1,0,0,1,0,1,1,90.0,5,0.857142857143
S100,turtle,rabbit,0,1,0,0,0,0,1,0,12.3333333333,6,0.818181818182
S100,raven,robin,0,0,0,1,0,1,0,0,52.5,6,0.390243902439
S100,boaconstrictor,howlermonkey,0,0,0,0,0,1,0,0,8.0,6,0.8
S100,rhinoceros,monkey,0,1,0,0,0,0,1,0,8.16666666667,6,0.862068965517
S100,ostrich,chicken,0,1,0,0,0,0,1,0,36.5,6,0.828571428571
S100,parrot,flamingo,0,1,0,0,0,0,1,0,47.6666666667,6,0.827586206897
S100,hyena,cow,0,1,0,0,0,0,0,0,13.1666666667,6,0.933333333333
S100,lizard,flamingo,0,1,0,0,0,0,1,0,10.1666666667,6,0.793103448276
S100,bulldog,wildcat,1,1,0,0,0,0,1,1,12.6666666667,6,0.882352941176
S100,blackbear,rattlesnake,1,1,0,1,1,0,1,1,8.33333333333,6,0.676470588235
S100,ferret,gecko,0,1,0,1,0,0,1,0,8.66666666667,6,0.742857142857
S100,seal,polarbear,0,1,0,1,0,0,1,0,33.5,6,0.485714285714
S100,slug,fish,1,1,0,0,0,0,1,1,6.33333333333,6,0.781818181818
S100,bass,lark,0,0,0,0,0,1,0,0,5.75,4,0.541666666667
S100,falcon,pufferfish,0,0,0,0,0,1,0,0,6.0,5,0.777777777778
S100,pigeon,pufferfish,0,0,0,0,0,1,0,0,11.8333333333,6,0.826086956522
S100,stinkbug,leopard,0,0,0,0,0,1,0,0,7.66666666667,6,0.923076923077
S100,beardeddragon,snail,0,0,0,0,0,1,0,0,9.33333333333,6,1.0
S100,gnat,centipede,0,0,0,0,0,1,0,0,18.6666666667,6,0.869565217391
S100,pigeon,sheep,0,0,0,0,0,1,0,0,5.2,5,0.739130434783
S100,antelope,aardvark,0,1,1,0,0,0,1,0,20.6666666667,6,0.806451612903
S100,kangaroo,wolf,0,1,0,0,0,0,1,0,6.83333333333,6,0.770833333333
S100,bear,alpaca,0,1,1,0,0,0,1,0,11.4,5,0.928571428571
S100,buzzard,puppy,0,0,0,0,0,0,0,0,6.16666666667,6,0.923076923077
S100,cassowary,cheetah,0,0,0,0,0,1,0,0,2.0,2,0.909090909091
S100,fly,blackbear,0,1,0,0,0,0,1,1,4.0,6,0.833333333333
S100,pelican,meerkat,0,1,0,0,0,0,1,1,8.5,6,0.774193548387
S100,fawn,elk,1,1,0,1,0,0,1,1,73.3333333333,6,0.695652173913
S100,macaw,warthog,0,0,0,0,0,1,0,0,7.0,3,0.892857142857
S100,horse,bat,0,1,0,0,0,0,1,0,5.16666666667,6,0.80487804878
S100,bee,tarantula,0,1,0,0,0,0,1,1,18.3333333333,6,0.815789473684
S100,fox,penguin,0,1,0,0,0,0,1,0,6.66666666667,6,0.76
S100,vole,owl,0,0,0,0,0,1,0,0,18.0,2,0.740740740741
S100,woodchuck,duck,0,1,0,0,0,0,1,0,23.4,5,0.837837837838
S100,crocodile,hummingbird,0,1,0,0,0,0,1,1,3.66666666667,6,0.793103448276
S100,zebra,monkey,0,1,0,1,0,0,1,0,11.5,6,0.851851851852
S100,shrimp,crab,0,1,0,1,0,0,1,0,48.8333333333,6,0.516129032258
S100,rhinoceros,cat,0,1,0,0,0,0,1,0,4.5,6,1.0
S100,elephant,flamingo,0,1,0,0,0,0,1,0,8.0,6,0.84
S100,antelope,opossum,0,0,0,0,0,1,0,0,16.8333333333,6,0.837837837838
S100,sabertoothedtiger,cheetah,1,1,0,0,1,0,1,1,66.1666666667,6,0.866666666667
S100,cow,oxen,0,0,0,1,0,0,0,0,88.3333333333,6,0.657142857143
S100,badger,fox,0,1,0,0,0,0,1,0,49.8333333333,6,0.882352941176
S100,zebra,reindeer,0,0,0,0,0,1,0,0,54.3333333333,6,1.0
S100,redpanda,panda,1,1,0,1,1,0,1,1,65.1666666667,6,0.772727272727
S100,wren,finch,1,1,0,0,1,0,1,1,64.25,4,0.75
S100,sparrow,hummingbird,1,1,0,0,1,0,1,1,72.0,6,0.622641509434
S100,cobra,manx,1,1,0,0,1,0,1,1,1.5,4,0.333333333333
S100,rooster,pig,0,1,0,1,0,0,1,0,3.4,5,0.52380952381
S100,elephant,pigeon,0,1,0,0,0,0,1,0,1.16666666667,6,0.95652173913
S100,iguana,horse,0,1,0,0,0,0,1,0,2.66666666667,6,0.829787234043
S100,crocodile,hippopotamus,0,1,0,1,0,0,1,0,26.6666666667,6,1.0
S100,grasshopper,honeybadger,1,1,0,0,0,0,1,1,1.33333333333,6,0.971428571429
S100,blackbear,fox,1,0,0,0,0,0,0,0,17.6666666667,6,0.772727272727
S100,monkey,bandicoot,0,0,0,0,0,1,0,0,20.8,5,0.923076923077
S100,anaconda,badger,0,0,0,0,0,1,0,0,11.3333333333,6,0.882352941176
S100,ant,elk,0,1,0,0,0,0,1,0,2.0,6,0.695652173913
S100,sheep,lion,0,1,0,0,0,0,1,0,19.5,6,0.884615384615
S100,spider,tarantula,0,1,0,0,0,0,1,0,94.5,6,0.763157894737
S100,shrew,mouse,0,1,0,1,0,0,1,1,65.4,5,1.0
S100,bessbug,dragonfly,0,0,0,0,0,1,0,0,12.3333333333,3,0.769230769231
S100,marmoset,cod,0,0,0,0,0,0,0,0,14.1666666667,6,1.0
S100,cow,platypus,0,0,0,0,0,0,0,0,11.3333333333,6,0.888888888889
S100,stinkbug,ladybug,1,1,0,0,1,0,1,1,72.2,5,0.461538461538
S100,dingo,kangaroo,1,1,0,1,0,0,1,1,38.5,6,0.604651162791
S100,goose,mule,0,1,0,1,0,0,1,1,8.33333333333,6,0.911764705882
S100,dingo,lemur,0,1,0,1,1,0,1,1,29.4,5,0.604651162791
S100,boaconstrictor,parrot,0,0,0,0,0,1,0,0,1.4,5,0.8125
S100,nakedmolerat,puma,0,0,0,0,0,1,0,0,16.0,5,1.0
S100,zebra,elk,0,1,0,0,0,0,0,0,54.0,6,0.869565217391
S100,hog,eel,1,1,0,0,0,0,1,1,4.16666666667,6,0.857142857143
S100,hawk,cow,0,1,0,0,0,0,0,0,2.33333333333,6,0.969696969697
S100,dinosaur,lizard,1,1,0,1,1,0,1,1,58.8333333333,6,0.777777777778
S100,sunbear,deer,1,1,0,0,1,0,1,1,9.0,4,0.818181818182
S100,cat,hedgehog,0,0,0,0,0,0,0,0,29.3333333333,6,0.916666666667
S100,goat,graywolf,1,1,0,0,1,0,1,1,25.8333333333,6,0.733333333333
S100,toad,rabbit,0,1,0,0,0,0,1,0,4.0,6,0.954545454545
S100,sheep,duck,0,1,0,1,0,0,1,0,2.83333333333,6,0.758620689655
S100,hedgehog,armadillo,1,1,0,0,0,0,1,1,57.0,6,0.884615384615
S100,eagle,sparrow,0,1,0,1,1,0,1,1,68.1666666667,6,0.555555555556
S100,fly,bee,0,1,0,1,0,0,1,0,80.8333333333,6,0.611111111111
S100,koi,serval,0,0,0,0,0,1,0,0,1.5,4,0.733333333333
S100,tasmaniandevil,squid,0,0,0,0,0,0,0,0,2.0,6,0.633333333333
S100,bear,rabbit,0,1,0,0,0,0,1,0,16.6666666667,6,0.954545454545
S100,giraffe,fox,0,1,0,0,0,0,1,0,13.5,6,0.806451612903
S100,snake,parrot,0,1,0,0,0,0,1,0,2.16666666667,6,0.848484848485
S100,bessbug,porcupine,0,0,0,0,0,1,0,0,1.33333333333,3,0.869565217391
S100,shark,muskrat,1,1,0,1,0,0,1,1,3.66666666667,6,0.666666666667
S100,cockatoo,gull,1,1,0,0,1,0,1,0,42.5,6,0.307692307692
S100,sugarglider,gopher,1,1,0,0,1,0,1,1,34.0,4,0.818181818182
S100,guineapig,pig,0,1,0,0,0,0,1,0,32.3333333333,6,0.952380952381
S100,dolphin,mantaray,1,1,0,0,0,0,1,1,55.8333333333,6,0.615384615385
S100,aardvark,moose,0,1,0,1,0,0,1,0,19.5,6,0.928571428571
S100,turtle,human,1,0,0,0,0,0,0,1,2.0,6,0.803921568627
S100,wolverine,wombat,0,1,0,0,0,0,1,1,37.1666666667,6,0.75
S100,newt,frog,1,1,0,0,0,0,1,1,49.75,4,0.8
S100,fawn,macaque,0,0,0,0,0,1,0,0,1.4,5,0.958333333333
S100,kitten,mouse,0,1,0,0,0,0,1,1,19.5,6,0.851851851852
S100,crocodile,elephant,0,1,0,0,0,0,1,0,1.66666666667,6,0.96
S100,sunbear,nutria,0,0,0,0,0,1,0,0,6.5,4,0.636363636364
S100,goose,donkey,0,1,0,0,0,0,1,0,3.83333333333,6,0.735294117647
S100,lobster,bug,0,0,0,0,0,1,0,0,14.6666666667,6,0.896551724138
S100,hedgehog,butterfly,1,1,0,0,0,0,1,1,1.83333333333,6,0.866666666667
S100,scorpion,mule,1,1,0,0,0,0,1,1,2.33333333333,6,1.0
S100,shark,dog,0,1,0,0,0,0,1,0,2.83333333333,6,0.615384615385
S100,axolotl,gecko,0,0,0,0,0,1,0,0,38.0,4,0.828571428571
S100,jellyfish,bird,0,1,0,0,0,0,1,0,1.33333333333,6,0.897435897436
S100,elephant,llama,0,1,0,0,0,0,0,0,15.1666666667,6,1.0
S100,salmon,ox,0,0,0,0,0,1,0,0,1.5,6,0.857142857143
S100,penguin,rabbit,0,1,0,0,0,0,1,0,6.83333333333,6,0.818181818182
S100,condor,bass,0,0,0,0,0,0,0,0,14.0,6,0.8
S100,cheetah,python,0,1,0,0,0,0,1,1,1.83333333333,6,0.710526315789
S100,peacock,grizzlybear,0,1,0,0,0,0,1,0,3.16666666667,6,0.461538461538
S100,kitten,dog,0,1,0,1,0,0,1,1,35.6666666667,6,0.769230769231
S100,groundhog,marmoset,0,1,0,0,0,0,1,1,30.0,6,0.787878787879
S100,komododragon,chinchilla,0,0,0,0,0,1,0,0,17.5,6,0.967741935484
S100,horse,penguin,0,1,0,0,0,0,1,0,4.66666666667,6,0.787234042553
S100,giraffe,duck,0,1,0,0,0,0,0,0,2.16666666667,6,0.903225806452
S100,lion,mongoose,0,1,0,0,0,0,1,0,28.8333333333,6,0.807692307692
S100,seal,gorilla,0,1,0,0,0,0,1,0,11.6666666667,6,0.914285714286
S100,salmon,isopod,0,0,0,0,0,1,0,0,16.4,5,1.0
S100,peacock,bear,0,1,0,0,0,0,1,0,4.0,6,0.5
S100,rhinoceros,reindeer,0,1,0,0,0,0,1,0,23.3333333333,6,0.95
S100,shark,octopus,0,1,0,1,0,0,1,0,19.8333333333,6,0.58064516129
S100,stallion,wasp,0,0,0,0,0,0,0,0,1.33333333333,6,0.875
S100,panther,lynx,0,1,0,1,0,0,1,1,78.1666666667,6,0.6
S100,seal,pig,0,0,0,0,0,1,0,0,16.6,5,0.857142857143
S100,chameleon,woodchuck,0,0,0,0,0,1,0,0,3.5,6,0.945945945946
S100,goldenretriever,hornet,0,0,0,0,0,1,0,0,9.66666666667,6,1.0
S100,zebra,liger,1,1,0,0,1,0,1,1,36.6,5,0.727272727273
S100,bonobo,howlermonkey,1,1,0,0,1,0,1,1,66.75,4,0.4
S100,chameleon,ox,1,1,0,0,0,0,1,1,2.16666666667,6,0.825
S100,toucan,deer,0,1,1,0,0,0,1,0,3.0,6,0.875
S100,cougar,leopard,0,1,0,1,0,0,1,1,62.3333333333,6,0.176470588235
S100,sloth,crab,0,1,0,0,0,0,1,1,8.66666666667,6,0.870967741935
S100,moose,anchovy,0,0,0,0,0,1,0,0,1.4,5,1.0
S100,komododragon,rabbit,0,1,0,0,0,0,1,0,7.8,5,0.954545454545
S100,panther,falcon,1,1,0,0,0,0,1,1,1.66666666667,6,0.789473684211
S100,dolphin,platypus,0,1,0,0,0,0,1,0,35.1666666667,6,0.560975609756
S100,redpanda,bullfrog,0,0,0,0,0,1,0,0,2.16666666667,6,1.0
S100,pony,bulldog,0,0,0,0,0,1,0,0,15.1666666667,6,0.823529411765
S100,shark,koala,0,1,0,0,0,0,1,0,1.16666666667,6,0.84375
S100,anteater,llama,0,1,0,1,0,0,1,1,27.0,6,0.88
S100,turtle,vulture,1,1,0,0,0,0,1,1,3.5,6,0.744186046512
S100,cougar,tiger,0,1,0,1,0,0,1,0,76.3333333333,6,0.647058823529
S100,badger,wombat,0,0,0,0,0,1,0,0,64.5,6,0.941176470588
S100,prairiedog,hornet,0,0,0,0,0,1,0,0,1.2,5,0.8
S100,sealion,whale,0,1,0,0,0,0,1,0,28.1666666667,6,0.5
S100,swallow,quail,0,0,0,0,0,1,0,0,67.3333333333,6,1.0
S100,cow,deer,0,1,0,0,0,0,1,0,34.5,6,0.916666666667
S100,panda,orangutan,0,0,0,1,0,0,0,0,35.3333333333,6,0.906976744186
S100,rat,skunk,0,1,0,0,0,0,1,0,46.1666666667,6,0.791666666667
S100,ocelot,mosquito,0,0,0,0,0,1,0,0,11.0,5,1.0
S100,bee,donkey,0,1,0,0,0,0,1,0,1.5,6,0.894736842105
S100,cat,squirrel,0,1,0,0,0,0,1,0,27.1666666667,6,0.833333333333
S100,tarantula,octopus,0,1,0,0,0,0,1,0,16.5,6,0.842105263158
S100,bluebird,finch,0,1,0,0,0,0,1,0,70.6,5,0.606060606061
S100,rooster,owl,0,1,0,0,0,0,1,1,62.1666666667,6,0.622222222222
S100,anteater,duck,0,0,0,0,0,1,0,0,3.83333333333,6,0.904761904762
S100,horse,panda,0,1,0,0,0,0,1,0,18.8333333333,6,0.829787234043
S100,beluga,pitbull,0,0,0,0,0,1,0,0,1.5,6,1.0
S100,eagle,hummingbird,0,1,0,0,0,0,1,0,57.3333333333,6,0.509433962264
S100,coyote,cat,0,1,0,0,0,0,1,0,35.3333333333,6,0.75
S100,zebra,bear,0,1,1,0,0,0,1,0,18.1666666667,6,0.888888888889
S100,rattlesnake,alligator,0,1,0,0,0,0,1,0,24.6666666667,6,0.913043478261
S100,cat,tiger,0,1,0,0,0,0,1,0,58.3333333333,6,0.833333333333
S100,aardvark,budgie,0,0,0,0,0,0,0,0,1.4,5,1.0
S100,sheep,pig,0,1,0,1,0,0,1,0,33.6666666667,6,0.619047619048
S100,wolverine,squirrel,0,1,0,0,0,0,1,1,28.0,6,0.653846153846
S100,antelope,bug,0,0,0,0,0,1,0,0,2.5,6,0.945945945946
S100,lion,duck,0,1,0,0,0,0,0,0,2.83333333333,6,0.884615384615
S100,crow,magpie,1,1,0,1,1,0,1,1,70.0,5,0.703703703704
S100,seal,sandshark,0,0,0,0,0,1,0,0,17.3333333333,6,0.909090909091
S100,cardinal,grizzlybear,0,0,0,0,0,1,0,0,1.16666666667,6,0.807692307692
S100,rat,cougar,0,1,0,0,0,0,1,0,12.8333333333,6,0.941176470588
S100,hawk,woodchuck,0,0,0,1,0,0,0,0,11.8333333333,6,0.666666666667
S100,cougar,mongoose,1,0,0,0,0,0,0,0,36.6666666667,6,0.705882352941
S100,oyster,manatee,0,0,0,0,0,1,0,0,19.3333333333,6,0.8
S100,antelope,gazelle,1,1,0,1,1,0,1,1,75.6666666667,6,0.823529411765
S100,dragonfly,hog,0,0,0,0,0,1,0,0,3.0,6,1.0
S100,squirrel,octopus,0,1,0,0,0,0,1,0,2.0,6,0.769230769231
S100,bullfrog,zebu,0,0,0,0,0,1,0,0,9.0,3,1.0
S100,zebra,yak,0,1,0,0,0,0,1,1,38.3333333333,6,0.407407407407
S100,goat,rooster,0,1,0,0,0,0,1,0,6.16666666667,6,0.725
S100,tuna,salmon,1,1,0,1,1,0,1,1,82.1666666667,6,0.794117647059
S100,elephant,fox,0,1,0,0,0,0,1,0,11.8333333333,6,0.68
S100,hog,ostrich,0,0,0,0,0,1,0,0,11.6666666667,6,0.914285714286
S100,hippopotamus,bat,0,1,0,0,0,0,1,0,10.1666666667,6,0.9375
S100,butterfly,mosquito,0,0,0,1,0,0,0,0,73.1666666667,6,0.545454545455
S100,tiger,leopard,0,1,0,1,0,0,1,0,72.3333333333,6,0.592592592593
S100,spider,mosquito,0,0,0,1,0,0,0,0,23.8333333333,6,0.636363636364
S100,monkey,gorilla,1,1,0,1,1,0,1,1,73.8333333333,6,0.511627906977
S100,goat,dog,0,1,0,0,0,0,0,0,23.5,6,1.0
S100,dolphin,stingray,0,1,0,0,0,0,1,0,39.8333333333,6,0.405405405405
S100,monkey,kangaroo,0,1,0,0,0,0,1,0,23.8333333333,6,0.770833333333
S100,giraffe,frog,0,1,0,0,0,0,1,0,8.83333333333,6,1.0
S100,jaguar,panther,0,1,0,1,0,0,1,0,82.1666666667,6,0.485714285714
S100,komododragon,beluga,0,0,0,0,0,1,0,0,2.83333333333,6,1.0
S100,bluejay,beaver,0,1,0,0,0,0,1,0,1.5,6,0.72972972973
S100,capybara,wombat,0,1,0,0,0,0,1,1,61.0,4,0.9
S100,zebra,owl,0,1,0,0,0,0,1,0,16.3333333333,6,0.925925925926
S100,mink,leopard,0,1,0,0,0,0,1,0,35.6,5,0.846153846154
S100,opossum,raccoon,1,1,0,0,1,0,1,1,62.0,6,0.608695652174
S100,seagull,gecko,0,1,0,0,0,1,1,0,2.33333333333,6,0.838235294118
S100,rat,raccoon,0,1,0,1,0,0,1,0,34.3333333333,6,0.869565217391
S100,germanshepherd,ferret,0,0,0,0,0,1,0,0,17.8333333333,6,1.0
S100,hare,woodchuck,1,1,0,0,0,0,1,1,24.8333333333,6,0.892857142857
S100,flamingo,chameleon,0,0,0,0,0,0,0,0,14.0,6,0.965517241379
S100,ibis,donkey,1,1,0,0,0,0,1,1,18.0,4,0.789473684211
S100,cardinal,goby,0,0,0,0,0,1,0,0,1.0,4,0.785714285714
S100,platypus,wildcat,0,0,0,0,0,1,0,0,12.5,6,0.892857142857
S100,goldfish,parrot,0,1,0,0,0,0,1,0,1.66666666667,6,0.608695652174
S100,zebra,aardvark,0,1,1,0,0,0,1,0,12.3333333333,6,0.925925925926
S100,spider,carpetbeetle,1,1,0,0,0,0,1,1,49.5,6,0.730769230769
S100,vulture,hornet,0,0,0,0,0,1,0,0,9.16666666667,6,0.888888888889
S100,python,mongoose,0,0,0,0,0,1,0,0,4.16666666667,6,0.75
S100,seagull,parrot,0,1,0,0,0,0,1,0,66.5,6,0.893617021277
S100,chicken,cow,1,1,1,1,1,0,1,1,2.8,5,0.666666666667
S100,seal,owl,0,1,0,0,0,0,1,0,2.0,6,0.8
S100,groundhog,camel,0,0,0,0,0,1,0,0,10.8333333333,6,0.923076923077
S100,muskrat,mouse,0,1,0,0,0,0,1,1,44.6666666667,6,0.740740740741
S100,humpbackwhale,hammerheadshark,1,1,0,0,0,0,1,1,49.0,6,0.8
S100,seagull,raven,0,1,0,0,0,0,1,0,61.6666666667,6,0.926829268293
S100,tasmaniandevil,alligator,0,0,0,0,0,1,0,0,3.66666666667,6,0.869565217391
S100,tiger,mouse,0,1,0,0,0,0,0,0,11.8333333333,6,1.0
S100,spider,bullfrog,1,1,0,0,1,0,1,1,15.3333333333,6,0.857142857143
S100,spider,scorpion,1,1,0,1,0,0,1,1,68.5,6,0.870967741935
S100,monitor,salamander,1,1,0,1,1,0,1,1,27.8333333333,6,0.913043478261
S100,carp,mouse,0,0,0,0,0,1,0,0,1.5,6,0.851851851852
S100,giraffe,lizard,0,1,0,0,0,0,1,0,15.3333333333,6,0.903225806452
S100,koala,wallaby,0,0,0,1,0,0,0,0,44.6666666667,6,0.53125
S100,ewe,whale,0,1,0,0,0,0,1,1,9.8,5,0.837837837838
S100,crocodile,guineapig,0,1,0,0,0,0,1,0,2.5,6,0.931034482759
S100,sugarglider,walrus,0,0,0,0,0,0,0,0,14.75,4,0.909090909091
S100,hawk,flamingo,0,1,0,0,0,0,1,0,51.8333333333,6,0.896551724138
S100,pony,tiger,0,1,0,0,0,0,1,0,23.5,6,0.962962962963
