numlinks,prob_rewire,graphtype,numgraphs,numnodes,trim,jump,startX,numx,jumptype,irttype,irt_weight,beta,rcutoff,recorddir,triangle_limit,startGraph,prune_limit,other_limit,rcutoff,followtype,numedges,graph_seed,x_seed,truegraph,ll_tg,ll_tg_prior,ll_tg_irt,ll_tg_irt_prior,cost_windowgraph,time_windowgraph,bestgraph_windowgraph,hit_windowgraph,miss_windowgraph,fa_windowgraph,cr_windowgraph,ll_windowgraph
6,0.3,steyvers,4,50,0.7,0,stationary,33,stationary,gamma,0.9,0.909090909,20,records/,100,windowgraph,100,100,20,avg,176,118,118,:q_O?K?AA_?OOM?@@?oc?AC`@?kCIE_`PC?AC____i?CAaW_SSJ``G?SR??_o_m?AA``OqACAapk?UOa@PkSUQ`a`cGWLIOPOuADBO?gWXCHr@kSUQIqaPSzQIfgGOKKGCwGS_U_?`?kpAA`wO_aQLPRPq?CA`scCGLMgW?l@DChGgkc]a``hGh@A`qH\HSRiwQa?DFoO`uCDEHn,-2933.420381,,,,84,00:01.7,:q`?GS?CB_?_[QCCAoOkCJ??`GOiCCCawOiEC_@PK?EN`@`SOULdpOouIMHOpSGWLIO?GgUL_`?sSKPa@Q[oZDDcakgcTJFYPSy]_`?ogWOHegh?l?@A@XaCFDcr[GOPHCrSSs[_@?g[Oc_bPqDDJKGGWSQNdcbsCYSKgGGGIFGhIa\VADdTC?]O_`A`tBDCBBQLL,129,47,37,1012,-3227.699755
6,0.3,steyvers,4,50,0.7,0,stationary,33,stationary,gamma,0.9,0.909090909,20,records/,100,windowgraph,100,100,20,avg,172,119,119,:q_O?K?AA_?OOM?@@?oc?AD_?ocKJ?@AG?ONDCAW?GEC_`P[?ACEO?GGED_`P[CGFDB`{GEKFo?gw]P`bqHI?BBagwgj?@a@[?SUjEGg[ONIDww_^@@cb[?ANGOQHKtUKO?Wyk^_@AHSlDDcBk{s]eo_WOIFdB@qYF?@baSC]OHppOw]a`?qS?F@Gecc?GDBah_xL?AAbQn,-2839.137912,,,,84,00:01.8,:q_OW?EI??__cEEC``W?GPF__`?e?A@`GgWV@AAPc?CBAoOOOR@AA`o}CBEBwg{bPHO?OKTFIq@XKl?JTbCSMGFdA{_]SIoOXGv@FcGHMkWKoooo\UKER{?ECGdggg_\febskZA@`?{gWMFop{?KFFCgGW]OHfS[[SLFBsSGcS_@pP_w\_cRqQIIOR@qY?ILGcqlX,127,45,39,1014,-3046.281708
6,0.3,steyvers,4,50,0.7,0,stationary,33,stationary,gamma,0.9,0.909090909,20,records/,100,windowgraph,100,100,20,avg,180,120,120,:q_O?K?AA_?OOM?@@?oc?AB_`gGKGD_?osCGD_?osCEDBag?KUK_`GGWMK``Pk?EHGO?_WYP__ooe?BABaSCEEHopCGED____UKH_?_`[pCBBQPQEDEcWoscZ__osCKT``bs[UNNO?_sa\ip?osbBAeB[KSVKPAPmECBCG_WMGEBwGGEO_@_yAKSLfS{CKKOo__oweTQpxxZ@DIDsOKh,-2966.194488,,,,92,00:01.8,:q`_g?GF??__[?B??`gGGGD_@gkYABAagWkX@AP_wmIL`aQC?GGEooo_QP_?Ooc\@@`a[KPBB@qkGGDbAW?GGTJeG?OYQIOogsaQIOPhIKSbCakGEEJFgwk]]_@@hCzTNp@hCfBAaR@mCIEDr@iGIGca`kzBBCB{[OKFo?GGEONo?o[y_bDBXtNEDbCIeADKHdIiUNNGTkgwbSItsOKNS~,134,46,46,999,-3155.23404
6,0.3,steyvers,4,50,0.7,0,stationary,34,stationary,gamma,0.9,0.909090909,20,records/,100,windowgraph,100,100,20,avg,184,117,117,:q_O?K?AA_?OOM?@@?ocGED____UCCBoO_a?AA@_{?CFCo?GGN??__[GGFCP?gg\CAb`{KIE_?Og[SMa``OoYMaAw?CJNGO@PIKIEp`x[pCDbQkCIFFEg?[cVbA`{?OIDbg__[Q`?o_sb@Aa@qASMKfWxKmWdAxYQECOO?OKGQ___w_VDBGxhi?JNHGO[cRQQa@eGDLfDCOIQMO@?k[jaBqpf,-3007.411805,,,,94,00:01.8,:q_O?KI?@@?wWQCB_`?kONG_?Oo]?ACOOO]?@@pp?qII_@@gw^BBAg?[SOa``OoYMaAqSGQJfcAc?\EDBQ{W]UKQphU?@Beg?SMQJp`xa?GDBh?wdA@bQHiADEbgOOK\ecqxqSJdhGWt@CDbq@IAACAP[SKMPrRPm?BNHGO[QQHdscw_XaebXpPCAcbaA?GDbd[O]OJDrIZ,131,53,41,1000,-3299.874945
6,0.3,steyvers,4,50,0.7,0,stationary,34,stationary,gamma,0.9,0.909090909,20,records/,100,windowgraph,100,100,20,avg,189,118,118,:q_O?K?AA_?OOM?@@?ocCCB_?__SL?A@_{GEF``?o]?DCo__SMI_?OOKXAAAgwoYM_?o_SSK``@cG[N__owySKFp?g[`BDBaCG[Q_aQ@Cl?@@`p]?BAagOOIRabQpi?AA@a[{d?@bBcGGRJDwg[_P_@pX?vA@`RCGFA@`QIQCDDbWWoh@@a`pmCGHdSSGY[`@SsKSOKOO_SWdbABkSMOcfsYQCDCAP~,-3142.161189,,,,87,00:02.0,:q`??K?D@@?wOQAA_P?sCCF``?o]?DboOOKOK`@Gg[WLFO?OSSK__o_eCMFoo{gWLFooxAEFFO`o{dCCcAHY?EFCa{CEI`?pPKrDEdbS?GEfcgWoxAACqp]EDBcG?[UOIew?CCBAcrCICBAa@PDH?@@PWstDDbCkKkZPO`@Kia`@PhpRAAhgWg_UKP?go[dRp`@uEDBgXH|?bQO`?c^,140,49,38,998,-3383.849747
6,0.3,steyvers,4,50,0.7,0,stationary,34,stationary,gamma,0.9,0.909090909,20,records/,100,windowgraph,100,100,20,avg,181,119,119,:q_O?K?AA_?OOM?@@?oc?ED___cGEFa@W?GEC_@?{CGD_?OOSTABA`[?GIEo@g}AA@bW`ECBA@PcKGGGpG?OKHEO?gg]OaAQsO\?@?p_sfCA``PAKIDbgOcvHKO?gg]V_@@h[~EDDw?OMMjgWW[OPLFXH_|GMhGGcUNPOPy]G]Qo_WOYMMOOOKGEaaa@uGXPIT[KSMGfW?KILHop@PHAM^,-2932.691727,,,,63,00:01.5,:q_OG?CD??__[?AA@o?k?AAAOo{OJ?AP?{SN@Ap`[?GIEo@g}AA@bW`ECBAbGWOOPddG_WQIEO@xAGHJQPsGEKHp?gWSNGP`WyCDCew?coZaa`x?n?EdA{WSV_@@t?m`baAHgzHJEBs_yc_`@Gk]a_bs{OQXNHWOOOLFCbcCESLGGgg_\aESQdVGDBaHtVDEctsKOSQHgOki[,146,35,28,1016,-3088.327107
6,0.3,steyvers,4,50,0.7,0,stationary,34,stationary,gamma,0.9,0.909090909,20,records/,100,windowgraph,100,100,20,avg,180,120,120,:q_O?K?AA_?OOM?@@?oc?AAAo?OQ?CA`wOONAAAWO[R@AaW?KKGa@Pk?AAA@OsCEHFo@Gk^DBBwWs`@@@W_cVCDdWGOMIIdgxSkVaAQC?EDEDGOcaUdDwGwd?ABWGGELGegxWnCCBap[r@IdbaEMIJEHGo_PLqPxm_PQP@?wma___WW[SbA@k?G]eeb{OQNIgYyHXKLoOWwqkbetcc]d,-2937.883771,,,,70,00:01.5,:q_OW?ECB`@GK?H?A@wOONAA@PKGNH_@`COIL_?OOSL@@b@{k^DBBx?s`@@BaKSQJbawG[STJPqh]GMIo?gqCHGdhP]AMHO?WOIL`?phukVaA@pKiUJeYhWm[OppPWmWcbA@EQNHEy@DHCCBayIAA@``pQKG_ABsWYPHebyeGNIfCLSm`PJH`lHBAa@pdCkbetcc]d,139,41,29,1016,-3117.378028
6,0.3,steyvers,4,50,0.7,0,stationary,35,stationary,gamma,0.9,0.909090909,20,records/,100,windowgraph,100,100,20,avg,184,117,117,:q_O?K?AA_?OOM?@@?ocGED____UCCBoO_a?AA@_{?CFCo?GGN??__[GGFCP?gg\CAb`{KIE_?Og[SMa``OoYMaAw?CJNGO@PIKIEp`x[pCDbQkCIFFEg?[cVbA`{?OIDbg__[Q`?o_sb@Aa@qASMKfWxKmWdAxYQECOO?OKGQ___w_VDBGxhi?JNHGO[cRQQa@eGDLfDCOIQMO@?k[jaBqpf,-3103.895419,,,,90,00:02.0,:q_O?KI?@@?wWQCB_`?kONCCO?GWN?@A@KCCF_?O[[OKaag?OYMFoooi?DBa`sSKIEBPsOUQ`APWu]O_BgogYPJp`xWpJEdAk?AFLO?g[cVbBrC?OIFQASGELGCRSCIMOO__WzCEcqx_xIDqscKY_aApx?d@@A@[SKMPrRPm?BNHGO[cRJhHp?rDLEraaGDDFG?_UMTp@xOkVKhn,135,49,41,1000,-3346.223071
6,0.3,steyvers,4,50,0.7,0,stationary,35,stationary,gamma,0.9,0.909090909,20,records/,100,windowgraph,100,100,20,avg,169,118,118,:q_O?K?AA_?OOM?@@?ocCCB__ocGIEBoOWaABAoO_iAFDO?WOII___WOT@Do?WUAAABQCCEHEcG?MCBGO_weCFCdWWgZ?AA`_}IIJrQ@E?Ra@`pE?CEcgO[j@CfWWYCFNO?gcYSaegPSlDDB@s?GKFeGOKKMIO?GGPABfgwg\ANGW?GEDCSBQMCMIO`qyADEbc{?YYM~,-3042.878989,,,,102,00:02.0,:q`??KACB`?ocCCBAOOccPBAoOci?BAOO_iAJ_?w?CCOaaPhAEK``QC[OHa`pHGjBDAphE?CDB@{SSLFDwgs_P_Aq[KKM_@APi?ABdWGcSJMp`GshABaAhy?@AaPhQIOLQ@pSk\_bA@eGFDB@x_ud`?oowgT_?O_WONLhGOWMdca`qUg]NgSye?A@`PC?[OLGwOwhBOjgGcYMRo@hgz,122,47,55,1001,-3304.64708
6,0.3,steyvers,4,50,0.7,0,stationary,35,stationary,gamma,0.9,0.909090909,20,records/,100,windowgraph,100,100,20,avg,188,119,119,:q_O?K?AA_?OOM?@@?oc?ABAo?GSL??_gGKGE____WP?@@pSCKFCaggWNBAa@[CCDCpPk?AFCo?G[QI_`?giAEDbGG[QQ``PhQILca`cGIHaa`{KKFDDHWsaQLo?OsrEBcApuMLJDrk{tBABrHuGLKegWgg[baqHGz@Ccgp?mXLOO_[]U``q`q?FIP?w{kf_@tL?|@IoOWgeaa`pHLJABAqHuKUMjN,-3110.259396,,,,81,00:01.8,:q_O?K?AA_?OOM?BAO?[CJ@@@O{CGD_`g?[T@@AWgWNBCOOOcTDEo?G[R??aQKGIKbAp_yAFCcgWshLGQPccnDDP_wgYSdcQPm?X_@_x?k\_BQp[zYaB`xczCEdBHiEIIErc[UPHFGGcSJHEscW_VKecCCGFFdbkKg[_@qaMULFdc{@ROMfhHKj@@aaX_tDCcsaUCEDbAHt@EJFTf,142,46,35,1002,-3352.226692
6,0.3,steyvers,4,50,0.7,0,stationary,35,stationary,gamma,0.9,0.909090909,20,records/,100,windowgraph,100,100,20,avg,176,120,120,:q_O?K?AA_?OOM?@@?oc?AD__ogY?@@`OsCECCOOoa?@Co?WSR@BA@SCED_?OkCOI`?o_[P@AOO`I?FCa`s?SS_?P?e?@AA@c_QJEDHWogWdbBKGEFFOOg[OMbew?COH_a@SCMPcca[?SMbaQ`UEDIEw?SKF_?Ok?EDKOBIQMMLhGwgd@ACQTlR@HCsKOISIdskGQQHjgwhT??bN,-3186.210865,,,,85,00:02.0,:q_O?KCD?@OO[?DCA`gGKIE_`?gaAG_AW?OIH_``?iFD_a@OyCBA@pkCECaCAS?QM_AacOKG_`@CcWSdbA`aUKHeWWSN@A`p?yMZ_@@?eAACAgwca[cca[?SMbaQ`So[`ba`m?BA`ps?ANNOox[oZ_BBHhHJEbbYQGFDOO_{_PHHgG[uh_bqHGe_Op?hOiVQhwOccRKJgwhT??bA@Ol,135,41,44,1005,-3395.589826
6,0.3,steyvers,4,50,0.7,0,stationary,36,stationary,gamma,0.9,0.909090909,20,records/,100,windowgraph,100,100,20,avg,184,117,117,:q_O?K?AA_?OOM?@@?ocGED____UCCBoO_a?AA@_{?CFCo?GGN??__[GGFCP?gg\CAb`{KIE_?Og[SMa``OoYMaAw?CJNGO@PIKIEp`x[pCDbQkCIFFEg?[cVbA`{?OIDbg__[Q`?o_sb@Aa@qASMKfWxKmWdAxYQECOO?OKGQ___w_VDBGxhi?JNHGO[cRQQa@eGDLfDCOIQMO@?k[jaBqpf,-3193.193354,,,,86,00:02.1,:q_O?KI?@@?wWQCB_`?kONCCO?GWN?@A@KCCF_?O[[OKaag?OYMFoooi?DBa`sSKIEBPsOUQ__`k{`?bA`hCnEFdaxaULIDW?CMY_@OxGnEFeG?_SJFQASGELGCRSCIMOO__WzCEcqx_xIDfhYQELOP@W{_Q__`?mIEFGxhKsZ_?pXxHABcaX\HFGPRPkwga@PPq?GDbd[O]SJESqv,138,46,40,1001,-3462.658567
6,0.3,steyvers,4,50,0.7,0,stationary,36,stationary,gamma,0.9,0.909090909,20,records/,100,windowgraph,100,100,20,avg,162,118,118,:q_O?K?AA_?OOM?@@?oc?AD___WUAAA`g?U?A@`WGQCBAAG?GGK`@`cCKFCQ@[?EDFoP{GIEDp_xCd@BaG?CCP``@@MGKEcw_SSL_``xEECFO?HClLMOOxUWLKO?WknABBG?GEDDPApqGDHFhOum__?S[PFKKOOW]?BJFCCOk```DKOOKNoOPp?ajFDY}Ei,-3047.976128,,,,75,00:01.8,:q_OWK?D?@o?GUCBA`gGGL?Ao?WUAE`?oc?CCEO_oqAABAHC?EDFpp{?CDDp_xCd@BaG`ChBAAA[OYR_?ogiAEFcWWwn??cQssx@BbqPUOKEeGGknABBAs?CBAag`WxCAcaXSm]dBRHuEVOOS[cubRrAX_~@@erq]EIJFCCOITJESKKGaQIW__WWNiW?CCFHfCAIk[Tjwwok\T^,131,31,44,1019,-3328.740685
6,0.3,steyvers,4,50,0.7,0,stationary,36,stationary,gamma,0.9,0.909090909,20,records/,100,windowgraph,100,100,20,avg,187,119,119,:q_O?K?AA_?OOM?@@?oc?AA@`WOKJ?@?osGEE``_weABA@gW_QI___wgV?BA@cSSL_?`[GEKFO?GOIE``?g_T?EBg_ScR___WWXBBAPSCQP_`Ow{jDCDwOSOLJPPkGMIKo_wgVCB@rSWWRMp`PKkV_?OocvVLOO`IAONPPhs|AAESkGGQJHWG[YZRO_aaAADdsKSY\NIX?whA@bGgtQkaBT[GW`S^,-3199.057687,,,,83,00:01.8,:q_OG?IAA___[?AAAo_k?CDd@?o]ABA@`SKRADAw?_XFDBWOk\@@AWGOIE``?hI?KFP?hGf@@?ooqEECagGcb@AdX@]CMGDbCSZFCabKCMIDfW_WMGLPa[oeUJoOocvVLFwHGiUKOQ@g|DEerhyCXQoaPXJ@BbRHlLCSO`X\BBAbRhxRECBaaIEFEOogtQkaBsalXHECSI`T,138,49,34,1004,-3448.226648
6,0.3,steyvers,4,50,0.7,0,stationary,36,stationary,gamma,0.9,0.909090909,20,records/,100,windowgraph,100,100,20,avg,188,120,120,:q_O?K?AA_?OOM?@@?oc?AA@o__YAAA`gGGEG_@p?eACA`pCKGEBaWGGGF_`pCCGK``pcOMKGOOOSUMa``CCCBAoO_ch?@`?gmAEDcwWOKHEOOOkWP_@pKCCGCaa[KIECoOhIIHGOopaEEKP``Ct?Aaw_WMSKpP@MIHNOox|?b____S\BBcBsWsabedKKKFEO_ohKjhhGGScXRp?o\EehhGGKGFEdN,-3166.090764,,,,99,00:01.9,:q_O?KIAA@o?WQ?@@`GSICG_@@CCGD``?oeAC_oOOOQK`pp`AADDbgg_d@@QQc?ABAAqcCMJFoo_WQK`APWq?FCa`sCOHDBbCKKHDCqswcV_`PHAQKHeGWWOWbA@`?aY_Aw_WMXaaA[SQ]``_x|FCAbaQUEHDcBsWsabbRQeKFEDByHLEDHd\Kmc_`PpGmXRp?o[QPPhiYPZAA@phOi\R~,135,53,46,991,-3463.262575
6,0.3,steyvers,4,50,0.7,0,stationary,37,stationary,gamma,0.9,0.909090909,20,records/,100,windowgraph,100,100,20,avg,184,117,117,:q_O?K?AA_?OOM?@@?ocGED____UCCBoO_a?AA@_{?CFCo?GGN??__[GGFCP?gg\CAb`{KIE_?Og[SMa``OoYMaAw?CJNGO@PIKIEp`x[pCDbQkCIFFEg?[cVbA`{?OIDbg__[Q`?o_sb@Aa@qASMKfWxKmWdAxYQECOO?OKGQ___w_VDBGxhi?JNHGO[cRQQa@eGDLfDCOIQMO@?k[jaBqpf,-3283.880091,,,,87,00:02.0,:q_O?KI?@@?wWQCB_`?kONG_?Oo]?ACAWGGN??_ww_XDDO?_s[N```S?IFCa`sSKIEBPsOUQ__`k{_S_BgogYPJp`xWmWdbQk?AFLO?g[cVbBrC?OIDbh@ICBEcAHiADFGGOOK\aBQX[pIDfhYQELOP@W{_Q__`?mIEFGxhKsZ_?pXxHABcaX\HMGPRPkwga@PPq?GDbd[O]UKhdn,137,47,40,1001,-3574.055831
6,0.3,steyvers,4,50,0.7,0,stationary,37,stationary,gamma,0.9,0.909090909,20,records/,100,windowgraph,100,100,20,avg,189,118,118,:q_O?K?AA_?OOM?@@?oc?CBA@WGGHAAO_WSL??___U?@A@WWWV??`@KSQK_@Oo]?@@`@CKIE_?OkGKKGoOOW^HDDGGOIOaa`xClDBAP`A?@@``PICBB@q[?B@DcGO_`??`QSSWO`@_wi?DBBw_SUKMOO`\@?A@`y@B?AErqEACA`aKCIVaBsAQCEBiKAPR@FeRYU?@LhW@mED_?O_SUKlfdYqGOLhTf,-3379.267692,,,,86,00:02.0,:q_OW?IF?@?wWQ?@@@GSGL??__gY?@A@WocV??___eIHEOOgYECCAw[GJAECWKcSS_`?h?dDDBqHYGECbACCKIFcacGf?`AqCGOO_`QSSWObaPS?IEFp@Wox@@@@@GkV_@`xOs__@BXxB@A@OpEADJo__|?bQO__\?gagCaeANKesk?AJGcbYTVAKesiqEPOO?_SUKMjjXxUkecB@lIkW^,142,47,39,997,-3560.957257
6,0.3,steyvers,4,50,0.7,0,stationary,37,stationary,gamma,0.9,0.909090909,20,records/,100,windowgraph,100,100,20,avg,162,119,119,:q_O?K?AA_?OOM?@@?oc?AB_?_[GKF_?_[?EH_?_WUAECO?WcT@BAP[Y?IFO?{?CCEoPWw`?@`p@I?BCag?KTA@ba[?CHFOQHWpCBdGWk\BDDg?CQJ_?Pc?R?IEB|O}_abQpkxBBBGHSk]_?qpdH?@@p[GQMKoO\lD?Ko_Wkyecaa@Cgi_?pkwnKPpCqmWc,-3251.196754,,,,84,00:01.8,:q_O?K?AA_O?OQ?A_?wSKN?Cp?kCKG`agoeAEdBg?]?AABWGk`?A@p?sdBCagWcSJ`?ogk[R_?`GyAPJP?xQEJFQPWsv??aP[?WLMo@HQEWNsa`|@DEdbXqIECB@pyAKHDRHxD?@`bIQ?AA@p?kvACbbKCEGQUraI?OKo_WWU\RQPP?ai_?ph_{^fDt[WWNPoOaXVKGDQyLGl,126,36,48,1015,-3572.666762
6,0.3,steyvers,4,50,0.7,0,stationary,37,stationary,gamma,0.9,0.909090909,20,records/,100,windowgraph,100,100,20,avg,181,120,120,:q_O?K?AA_?OOM?@@?ocCF@@?w?QCBBp?o]?@@?ogiCBA@O{?CBA`wOOMK_@Oo]AADb@{?KJ_oO_SV??_gGWUQ_`_xKh@@`aS?CBAOOOk]S``Q`acV_`P?qCBCor[?IF`a`p}?DFdG?`BA@`R@y_SIfGOoxOIDSc?EWLOOWO]Y`?rkCCJECGwczDB@xH[y_Roo_WiX_?`P?j?@Fg?OKHO^,-3340.506912,,,,84,00:01.9,:q_OG?CD@_P?kCCB_@GWUNADO_WSN?@`wO[SK_@?gmAADO?omB@AaPWy?@_``OmAEBcqcCEEHCw?GEC__`W{hBADBDGn@@@P?o`ACcGWSv?A`pc?EMNp?g_UNIO?G_[```Q`_|OIFGWoxOIDSc?o```@xhDA@b@huAJECBC[Q\_@_w}QVMgC{KGEKiG?CST`FcY]?CBAPQ@N,135,46,38,1006,-3568.755214
6,0.3,steyvers,4,50,0.7,0,stationary,38,stationary,gamma,0.9,0.909090909,20,records/,100,windowgraph,100,100,20,avg,184,117,117,:q_O?K?AA_?OOM?@@?ocGED____UCCBoO_a?AA@_{?CFCo?GGN??__[GGFCP?gg\CAb`{KIE_?Og[SMa``OoYMaAw?CJNGO@PIKIEp`x[pCDbQkCIFFEg?[cVbA`{?OIDbg__[Q`?o_sb@Aa@qASMKfWxKmWdAxYQECOO?OKGQ___w_VDBGxhi?JNHGO[cRQQa@eGDLfDCOIQMO@?k[jaBqpf,-3367.265262,,,,87,00:02.0,:q_O?KI?@@?wWQCB_`?kONG_?Oo]?ACoOO]?@@pp?qIIa@Po}EEDO?wcSOa``OoYMaAqSGQJErq@Q@EDBQH]KNJDrCkYT_?Owwt?A`qP]KNKO@?g\GFCgOKYOGegGS[_`@?puGLHdrCgVJQOpiAGGDbq@Gx@@A@[SKMPrQXgv?@arqQCFHCqyQMOaebXpPCAcbc?OJFHD[O]UKhdn,137,47,40,1001,-3679.915061
6,0.3,steyvers,4,50,0.7,0,stationary,38,stationary,gamma,0.9,0.909090909,20,records/,100,windowgraph,100,100,20,avg,195,118,118,:q_O?K?AA_?OOM?@@?oc?B@@oO_U?@A@`C?CDCoO_SN?@@?{CCIEO?__UL`@PSCCD`A`sOIGFO?GGEKFOO_[\??_ps?CNGo?GGXFCaph?jECa`pKj?FDAkGECFdgO{rABbA{GEKHo?OSj?@bbsCCHaaphTB?IeRQICKFDS[CGaa@Ppa?IHdayE?@@BA[CEDBdGOS^AEDWOOKFSraHKicdCs{SOHIIGXLYmdiTV,-3484.101796,,,,92,00:02.3,:q`?WGI?@_?OWQ?@_?xG?ACBAGgeAC_?__]?@@BG?OOJ`@PSCCDDQ`sSOKFO?GIAFGo?GKb?FcW?CXFCaphAKHDBaXUASIo_WOSNJO`xcvABbA{GEDCbq[?CDJOo_wk]`AQ{kYTOqppKgTLGh_wiY_`CIHFCAaBAI?RJDrAEAABa@cCMS`@P_{}geCAkGGECIT[s[PHhCsgWRRpP?ccSRIG?KSONJTsl?hT^,147,48,44,986,-3765.318517
6,0.3,steyvers,4,50,0.7,0,stationary,38,stationary,gamma,0.9,0.909090909,20,records/,100,windowgraph,100,100,20,avg,165,119,119,:q_O?K?AA_?OOM?@@?oc?H??`?s?GDBO?cSL@@@?g]OJ`?p?eCBBAGOa?KEo_kCEGDAwGWMGb@p@MCBBo?_WMJ_BWgaGEBcqcCKRKoOg_SPloPXKh?@aGOa?FcApc?ILFDW_WgUOP?xHBCAbWxOyb_@Oo_Q]_@sCCGEDdX?lHSLOpxCjEDBaaeOSMtc[?jJHdQv,-3382.871542,,,,70,00:02.0,:q_OG?CD@@?w?CCBAPo?OL?A@OsgGDBOOg]V?@a@KWOL`@`C?WL`@P_}ABCA`[]KFCBa[CCBBo?_WMHDo@kUGEBdGHKkX_a@PCpBDCRPmARIDW?KOM`AG?]OJEO?goYMJeG_WgUOPAQEGDEfwxKg\PhGOSMGCfcK?MHOP?o_VGDeCIQeSLGwOw]PIp?og[RIIX@OyejGw?[UTdcqidX,136,29,41,1019,-3610.121611
6,0.3,steyvers,4,50,0.7,0,stationary,38,stationary,gamma,0.9,0.909090909,20,records/,100,windowgraph,100,100,20,avg,179,120,120,:q_O?K?AA_?OOM?@@?oc?CBA@WOKJ??_gOKN@@?w?KJ??aGOMCBBo?__Z@@?pSKOIGOO__SO`aaKGIK_`PC?AT_agGob@CDW?CEJFdg?KGG`?o`OjACBBSGEM_cG?KmWLO_WSWZ`aaCKGSbErcK|??_pW|@A@`OqE?BKGGGgn?CBA``B@CBqS_WSTO@``TAJDt[CWPIeTSCOIGP@?tL,-3347.678951,,,,80,00:02.0,:q_OW?CD@_?OOKH?@@?kGJ??_gwaD?@`WG_TA`?owe?BABWGGEIcAPPAACCCGWgbDEPPCCKT_agHEAGHDW?_UNIdg?OtAAAPp?gT`BBSGEHFEy@GrBDcQx_tDEDRXyEIGOo`QKSLfGWSKLLFBs?ABFgGOKIEDgWXKgWLgC{CSVcBA`_u`cBqQYGKIFtS?OKHeDQqQUJgT[CaTKigG_SOSq@g|L,142,37,43,1003,-3553.762102
6,0.3,steyvers,4,50,0.7,0,stationary,39,stationary,gamma,0.9,0.909090909,20,records/,100,windowgraph,100,100,20,avg,184,117,117,:q_O?K?AA_?OOM?@@?ocGED____UCCBoO_a?AA@_{?CFCo?GGN??__[GGFCP?gg\CAb`{KIE_?Og[SMa``OoYMaAw?CJNGO@PIKIEp`x[pCDbQkCIFFEg?[cVbA`{?OIDbg__[Q`?o_sb@Aa@qASMKfWxKmWdAxYQECOO?OKGQ___w_VDBGxhi?JNHGO[cRQQa@eGDLfDCOIQMO@?k[jaBqpf,-3467.271182,,,,86,00:02.0,:q_O?KI?@@?wWQCB_`?kONG_?Oo]?ACoOO]?@@ppCSTCAb`{KKI_@pGg`DBA`_s\CDcgOcULfcAcAKIEcQ{W]UJeHWsj??`ppi?DBca{?KN_@p?g\GFCgOKYOGegGS[_`@?puGLHdrCgVJQOpiAGGDbq@Gx@@A@[SKMMgxhKsZ_?pXxHABcaX\HFGEWhgu[SP?hGx?CApqPVCFdbIZ,138,46,40,1001,-3788.959184
6,0.3,steyvers,4,50,0.7,0,stationary,39,stationary,gamma,0.9,0.909090909,20,records/,100,windowgraph,100,100,20,avg,183,118,118,:q_O?K?AA_?OOM?@@?ocCED__o_UACA`w?CCEBoOOOP@@`@?eCBAa`[GOKaAgGKL?@?o_[VADAw_gbIGoaSGGM`aqCGIFFo?GGJ@A@p?eADCcAK?CDBcGGKQKGP@sGUR``@HSm]_`QCGEYLpQCSKWKgGW[UMHO?WWQIKO_XhBABEb{GEZaDWOKULeCR@lP?@a@Hi?@EQwWOm^`A@aiUKMHDV,-3600.895026,,,,100,00:02.3,:q`??KICB_?OcKJCApwOWNC__`KSSJ`A@cOT??``c?CBBapkGOIdCXPECQ_@@sk`AFoOg[]S_`p?g_V_?Og[_P`CAcCEHEP@sGKQHo_WOQTJfBt?oZ`dApgvBGDwgWMWKgGW[[QIDg?KKHDEGGKGJIgWOWs^`?qpmACCDAkGEJEBRsSWPKEtC?ABA@p@Ct??`pGoxJEBRCKGUJfwO_Widb@ppGi,134,49,51,991,-3913.87029
6,0.3,steyvers,4,50,0.7,0,stationary,39,stationary,gamma,0.9,0.909090909,20,records/,100,windowgraph,100,100,20,avg,169,119,119,:q_O?K?AA_?OOM?@@?ocCCB_?ocKL?BAGoeABAo_WOJ?@?oc?H@@@OoaAAA`gGOMHbBQC?GFCAwGOJ?EdG?O`BA@PcGEK`@BCOMJHp@X?h??`Qpm?LKObKKY\`@?xuEDEDwPyGFGo_h[}`bgwPGjCJEWPy?A@gCQaEHFCw`MGDGcs[G{habCcoeULEw`CmfTjG_[QbU^,-3361.581467,,,,65,00:01.7,:q_O?K?B??_g?CCB`?w?MEEBo?o[PECoOWUCBAo_WQ?C___gWP@@@OsCGFCagOWYOcAppAAD_BQPQ?CGOo_qEJ`@BCOMJHqq@CgY_@PXSv?CbPpaCKKopgwzABeBkKWV`@a@yMMGdGOSm^OprQMCOHDYp_rANGCQ]CBNGCQaEMHpAY]IPHCsYi{_OgdKSWceCr@gvCGdrQ\Uka`pHdEk,142,27,38,1018,-3551.94679
