method,simnum,listnum,hit,miss,fa,cr,cost,startseed
chan,27,47,149,244,10,12317,254.0,4050
chan,27,48,149,244,10,12317,254.0,4050
chan,27,49,150,243,9,12318,252.0,4050
chan,27,50,147,246,12,12315,258.0,4050
chan,28,1,66,327,27,12300,354.0,4200
chan,28,2,91,302,30,12297,332.0,4200
chan,28,3,102,291,48,12279,339.0,4200
chan,28,4,115,278,44,12283,322.0,4200
chan,28,5,123,270,54,12273,324.0,4200
chan,28,6,129,264,58,12269,322.0,4200
chan,28,7,131,262,49,12278,311.0,4200
chan,28,8,137,256,52,12275,308.0,4200
chan,28,9,131,262,54,12273,316.0,4200
chan,28,10,138,255,51,12276,306.0,4200
chan,28,11,135,258,50,12277,308.0,4200
chan,28,12,138,255,50,12277,305.0,4200
chan,28,13,134,259,46,12281,305.0,4200
chan,28,14,129,264,43,12284,307.0,4200
chan,28,15,128,265,41,12286,306.0,4200
chan,28,16,130,263,35,12292,298.0,4200
chan,28,17,134,259,33,12294,292.0,4200
chan,28,18,138,255,29,12298,284.0,4200
chan,28,19,139,254,26,12301,280.0,4200
chan,28,20,140,253,24,12303,277.0,4200
chan,28,21,140,253,22,12305,275.0,4200
chan,28,22,141,252,22,12305,274.0,4200
chan,28,23,142,251,21,12306,272.0,4200
chan,28,24,141,252,21,12306,273.0,4200
chan,28,25,142,251,18,12309,269.0,4200
chan,28,26,144,249,16,12311,265.0,4200
chan,28,27,145,248,15,12312,263.0,4200
chan,28,28,148,245,12,12315,257.0,4200
chan,28,29,148,245,12,12315,257.0,4200
chan,28,30,150,243,11,12316,254.0,4200
chan,28,31,150,243,11,12316,254.0,4200
chan,28,32,153,240,9,12318,249.0,4200
chan,28,33,151,242,10,12317,252.0,4200
chan,28,34,151,242,10,12317,252.0,4200
chan,28,35,152,241,9,12318,250.0,4200
chan,28,36,152,241,9,12318,250.0,4200
chan,28,37,153,240,7,12320,247.0,4200
chan,28,38,154,239,6,12321,245.0,4200
chan,28,39,154,239,6,12321,245.0,4200
chan,28,40,153,240,7,12320,247.0,4200
chan,28,41,153,240,7,12320,247.0,4200
chan,28,42,152,241,8,12319,249.0,4200
chan,28,43,150,243,10,12317,253.0,4200
chan,28,44,151,242,9,12318,251.0,4200
chan,28,45,151,242,9,12318,251.0,4200
chan,28,46,151,242,9,12318,251.0,4200
chan,28,47,152,241,9,12318,250.0,4200
chan,28,48,151,242,9,12318,251.0,4200
chan,28,49,151,242,9,12318,251.0,4200
chan,28,50,151,242,9,12318,251.0,4200
chan,29,1,78,315,16,12311,331.0,4350
chan,29,2,92,301,41,12286,342.0,4350
chan,29,3,111,282,55,12272,337.0,4350
chan,29,4,111,282,53,12274,335.0,4350
chan,29,5,112,281,57,12270,338.0,4350
chan,29,6,123,270,61,12266,331.0,4350
chan,29,7,127,266,49,12278,315.0,4350
chan,29,8,134,259,45,12282,304.0,4350
chan,29,9,134,259,44,12283,303.0,4350
chan,29,10,136,257,43,12284,300.0,4350
chan,29,11,139,254,37,12290,291.0,4350
chan,29,12,143,250,26,12301,276.0,4350
chan,29,13,137,256,30,12297,286.0,4350
chan,29,14,140,253,27,12300,280.0,4350
chan,29,15,141,252,26,12301,278.0,4350
chan,29,16,141,252,27,12300,279.0,4350
chan,29,17,142,251,24,12303,275.0,4350
chan,29,18,138,255,25,12302,280.0,4350
chan,29,19,139,254,21,12306,275.0,4350
chan,29,20,140,253,20,12307,273.0,4350
chan,29,21,143,250,19,12308,269.0,4350
chan,29,22,145,248,14,12313,262.0,4350
chan,29,23,146,247,13,12314,260.0,4350
chan,29,24,146,247,14,12313,261.0,4350
chan,29,25,148,245,12,12315,257.0,4350
chan,29,26,148,245,12,12315,257.0,4350
chan,29,27,149,244,12,12315,256.0,4350
chan,29,28,149,244,12,12315,256.0,4350
chan,29,29,150,243,10,12317,253.0,4350
chan,29,30,151,242,9,12318,251.0,4350
chan,29,31,152,241,9,12318,250.0,4350
chan,29,32,150,243,9,12318,252.0,4350
chan,29,33,150,243,9,12318,252.0,4350
chan,29,34,151,242,8,12319,250.0,4350
chan,29,35,151,242,8,12319,250.0,4350
chan,29,36,151,242,8,12319,250.0,4350
chan,29,37,151,242,8,12319,250.0,4350
chan,29,38,151,242,8,12319,250.0,4350
chan,29,39,151,242,8,12319,250.0,4350
chan,29,40,149,244,10,12317,254.0,4350
chan,29,41,151,242,8,12319,250.0,4350
chan,29,42,152,241,7,12320,248.0,4350
chan,29,43,152,241,7,12320,248.0,4350
chan,29,44,153,240,6,12321,246.0,4350
chan,29,45,153,240,6,12321,246.0,4350
chan,29,46,153,240,6,12321,246.0,4350
chan,29,47,154,239,5,12322,244.0,4350
chan,29,48,153,240,6,12321,246.0,4350
chan,29,49,153,240,6,12321,246.0,4350
chan,29,50,152,241,7,12320,248.0,4350
chan,30,1,64,329,27,12300,356.0,4500
chan,30,2,80,313,56,12271,369.0,4500
chan,30,3,95,298,62,12265,360.0,4500
chan,30,4,106,287,70,12257,357.0,4500
chan,30,5,114,279,69,12258,348.0,4500
chan,30,6,122,271,69,12258,340.0,4500
chan,30,7,120,273,75,12252,348.0,4500
chan,30,8,119,274,62,12265,336.0,4500
chan,30,9,125,268,55,12272,323.0,4500
chan,30,10,129,264,47,12280,311.0,4500
chan,30,11,131,262,45,12282,307.0,4500
chan,30,12,132,261,43,12284,304.0,4500
chan,30,13,133,260,40,12287,300.0,4500
chan,30,14,134,259,35,12292,294.0,4500
chan,30,15,134,259,33,12294,292.0,4500
chan,30,16,137,256,29,12298,285.0,4500
chan,30,17,140,253,27,12300,280.0,4500
chan,30,18,144,249,24,12303,273.0,4500
chan,30,19,143,250,23,12304,273.0,4500
chan,30,20,142,251,20,12307,271.0,4500
chan,30,21,140,253,19,12308,272.0,4500
chan,30,22,139,254,20,12307,274.0,4500
chan,30,23,146,247,13,12314,260.0,4500
chan,30,24,144,249,15,12312,264.0,4500
chan,30,25,146,247,13,12314,260.0,4500
chan,30,26,146,247,14,12313,261.0,4500
chan,30,27,147,246,12,12315,258.0,4500
chan,30,28,146,247,13,12314,260.0,4500
chan,30,29,148,245,11,12316,256.0,4500
chan,30,30,147,246,12,12315,258.0,4500
chan,30,31,146,247,13,12314,260.0,4500
chan,30,32,146,247,13,12314,260.0,4500
chan,30,33,148,245,11,12316,256.0,4500
chan,30,34,149,244,13,12314,257.0,4500
chan,30,35,148,245,14,12313,259.0,4500
chan,30,36,147,246,15,12312,261.0,4500
chan,30,37,146,247,13,12314,260.0,4500
chan,30,38,146,247,13,12314,260.0,4500
chan,30,39,146,247,13,12314,260.0,4500
chan,30,40,149,244,10,12317,254.0,4500
chan,30,41,149,244,10,12317,254.0,4500
chan,30,42,148,245,11,12316,256.0,4500
chan,30,43,148,245,11,12316,256.0,4500
chan,30,44,148,245,11,12316,256.0,4500
chan,30,45,150,243,9,12318,252.0,4500
chan,30,46,151,242,8,12319,250.0,4500
chan,30,47,151,242,8,12319,250.0,4500
chan,30,48,151,242,8,12319,250.0,4500
chan,30,49,150,243,9,12318,252.0,4500
chan,30,50,150,243,9,12318,252.0,4500
chan,31,1,57,336,40,12287,376.0,4650
chan,31,2,90,303,51,12276,354.0,4650
chan,31,3,100,293,62,12265,355.0,4650
chan,31,4,101,292,72,12255,364.0,4650
chan,31,5,111,282,69,12258,351.0,4650
chan,31,6,120,273,69,12258,342.0,4650
chan,31,7,124,269,59,12268,328.0,4650
chan,31,8,121,272,55,12272,327.0,4650
chan,31,9,125,268,56,12271,324.0,4650
chan,31,10,126,267,52,12275,319.0,4650
chan,31,11,128,265,45,12282,310.0,4650
chan,31,12,127,266,43,12284,309.0,4650
chan,31,13,129,264,44,12283,308.0,4650
chan,31,14,130,263,40,12287,303.0,4650
chan,31,15,133,260,36,12291,296.0,4650
chan,31,16,134,259,33,12294,292.0,4650
chan,31,17,131,262,37,12290,299.0,4650
chan,31,18,134,259,34,12293,293.0,4650
chan,31,19,134,259,32,12295,291.0,4650
chan,31,20,136,257,30,12297,287.0,4650
chan,31,21,135,258,28,12299,286.0,4650
chan,31,22,133,260,27,12300,287.0,4650
chan,31,23,136,257,28,12299,285.0,4650
chan,31,24,141,252,19,12308,271.0,4650
chan,31,25,143,250,17,12310,267.0,4650
chan,31,26,143,250,17,12310,267.0,4650
chan,31,27,146,247,16,12311,263.0,4650
chan,31,28,144,249,16,12311,265.0,4650
chan,31,29,146,247,16,12311,263.0,4650
chan,31,30,146,247,14,12313,261.0,4650
chan,31,31,147,246,13,12314,259.0,4650
chan,31,32,149,244,12,12315,256.0,4650
chan,31,33,148,245,12,12315,257.0,4650
chan,31,34,148,245,12,12315,257.0,4650
chan,31,35,149,244,11,12316,255.0,4650
chan,31,36,151,242,10,12317,252.0,4650
chan,31,37,151,242,10,12317,252.0,4650
chan,31,38,152,241,9,12318,250.0,4650
chan,31,39,153,240,9,12318,249.0,4650
chan,31,40,152,241,9,12318,250.0,4650
chan,31,41,151,242,8,12319,250.0,4650
chan,31,42,151,242,9,12318,251.0,4650
chan,31,43,151,242,8,12319,250.0,4650
chan,31,44,148,245,11,12316,256.0,4650
chan,31,45,150,243,9,12318,252.0,4650
chan,31,46,148,245,11,12316,256.0,4650
chan,31,47,149,244,11,12316,255.0,4650
chan,31,48,146,247,13,12314,260.0,4650
chan,31,49,145,248,14,12313,262.0,4650
chan,31,50,145,248,14,12313,262.0,4650
chan,32,1,63,330,31,12296,361.0,4800
chan,32,2,99,294,33,12294,327.0,4800
chan,32,3,119,274,51,12276,325.0,4800
chan,32,4,118,275,60,12267,335.0,4800
chan,32,5,129,264,67,12260,331.0,4800
chan,32,6,127,266,61,12266,327.0,4800
chan,32,7,127,266,58,12269,324.0,4800
chan,32,8,127,266,58,12269,324.0,4800
chan,32,9,133,260,53,12274,313.0,4800
chan,32,10,130,263,51,12276,314.0,4800
chan,32,11,131,262,39,12288,301.0,4800
chan,32,12,139,254,34,12293,288.0,4800
chan,32,13,140,253,33,12294,286.0,4800
chan,32,14,140,253,35,12292,288.0,4800
chan,32,15,141,252,31,12296,283.0,4800
chan,32,16,142,251,31,12296,282.0,4800
chan,32,17,140,253,29,12298,282.0,4800
chan,32,18,140,253,28,12299,281.0,4800
chan,32,19,140,253,26,12301,279.0,4800
chan,32,20,140,253,27,12300,280.0,4800
chan,32,21,144,249,20,12307,269.0,4800
chan,32,22,144,249,20,12307,269.0,4800
chan,32,23,145,248,20,12307,268.0,4800
chan,32,24,149,244,17,12310,261.0,4800
chan,32,25,146,247,18,12309,265.0,4800
chan,32,26,148,245,17,12310,262.0,4800
chan,32,27,148,245,15,12312,260.0,4800
chan,32,28,151,242,12,12315,254.0,4800
chan,32,29,152,241,8,12319,249.0,4800
chan,32,30,152,241,13,12314,254.0,4800
chan,32,31,153,240,12,12315,252.0,4800
chan,32,32,155,238,4,12323,242.0,4800
chan,32,33,154,239,5,12322,244.0,4800
chan,32,34,154,239,5,12322,244.0,4800
chan,32,35,154,239,5,12322,244.0,4800
chan,32,36,153,240,6,12321,246.0,4800
chan,32,37,152,241,7,12320,248.0,4800
chan,32,38,152,241,7,12320,248.0,4800
chan,32,39,153,240,6,12321,246.0,4800
chan,32,40,153,240,7,12320,247.0,4800
chan,32,41,153,240,7,12320,247.0,4800
chan,32,42,153,240,7,12320,247.0,4800
chan,32,43,153,240,7,12320,247.0,4800
chan,32,44,152,241,8,12319,249.0,4800
chan,32,45,152,241,8,12319,249.0,4800
chan,32,46,152,241,8,12319,249.0,4800
chan,32,47,154,239,6,12321,245.0,4800
chan,32,48,155,238,5,12322,243.0,4800
chan,32,49,155,238,5,12322,243.0,4800
chan,32,50,156,237,5,12322,242.0,4800
chan,33,1,68,325,20,12307,345.0,4950
chan,33,2,98,295,36,12291,331.0,4950
chan,33,3,111,282,47,12280,329.0,4950
chan,33,4,114,279,58,12269,337.0,4950
chan,33,5,115,278,61,12266,339.0,4950
chan,33,6,125,268,58,12269,326.0,4950
chan,33,7,130,263,55,12272,318.0,4950
chan,33,8,128,265,52,12275,317.0,4950
chan,33,9,129,264,50,12277,314.0,4950
chan,33,10,130,263,47,12280,310.0,4950
chan,33,11,128,265,47,12280,312.0,4950
chan,33,12,133,260,45,12282,305.0,4950
chan,33,13,134,259,38,12289,297.0,4950
chan,33,14,138,255,34,12293,289.0,4950
chan,33,15,139,254,31,12296,285.0,4950
chan,33,16,138,255,35,12292,290.0,4950
chan,33,17,139,254,30,12297,284.0,4950
chan,33,18,139,254,31,12296,285.0,4950
chan,33,19,137,256,32,12295,288.0,4950
chan,33,20,138,255,32,12295,287.0,4950
chan,33,21,143,250,23,12304,273.0,4950
chan,33,22,143,250,17,12310,267.0,4950
chan,33,23,145,248,19,12308,267.0,4950
chan,33,24,143,250,20,12307,270.0,4950
chan,33,25,146,247,13,12314,260.0,4950
chan,33,26,146,247,13,12314,260.0,4950
chan,33,27,147,246,12,12315,258.0,4950
chan,33,28,147,246,12,12315,258.0,4950
chan,33,29,147,246,12,12315,258.0,4950
chan,33,30,147,246,12,12315,258.0,4950
chan,33,31,148,245,11,12316,256.0,4950
chan,33,32,148,245,11,12316,256.0,4950
chan,33,33,147,246,12,12315,258.0,4950
chan,33,34,149,244,10,12317,254.0,4950
chan,33,35,149,244,10,12317,254.0,4950
chan,33,36,149,244,10,12317,254.0,4950
chan,33,37,149,244,10,12317,254.0,4950
chan,33,38,149,244,10,12317,254.0,4950
chan,33,39,149,244,10,12317,254.0,4950
chan,33,40,149,244,10,12317,254.0,4950
chan,33,41,151,242,8,12319,250.0,4950
chan,33,42,151,242,9,12318,251.0,4950
chan,33,43,149,244,10,12317,254.0,4950
chan,33,44,151,242,8,12319,250.0,4950
chan,33,45,151,242,8,12319,250.0,4950
chan,33,46,152,241,8,12319,249.0,4950
chan,33,47,150,243,9,12318,252.0,4950
chan,33,48,152,241,7,12320,248.0,4950
chan,33,49,153,240,6,12321,246.0,4950
chan,33,50,153,240,6,12321,246.0,4950
chan,34,1,53,340,35,12292,375.0,5100
chan,34,2,82,311,55,12272,366.0,5100
chan,34,3,100,293,73,12254,366.0,5100
chan,34,4,105,288,70,12257,358.0,5100
chan,34,5,110,283,66,12261,349.0,5100
chan,34,6,115,278,75,12252,353.0,5100
chan,34,7,119,274,70,12257,344.0,5100
chan,34,8,124,269,56,12271,325.0,5100
chan,34,9,128,265,54,12273,319.0,5100
chan,34,10,125,268,49,12278,317.0,5100
chan,34,11,130,263,43,12284,306.0,5100
chan,34,12,129,264,39,12288,303.0,5100
chan,34,13,131,262,32,12295,294.0,5100
chan,34,14,134,259,29,12298,288.0,5100
chan,34,15,137,256,27,12300,283.0,5100
chan,34,16,134,259,29,12298,288.0,5100
chan,34,17,139,254,25,12302,279.0,5100
chan,34,18,139,254,23,12304,277.0,5100
chan,34,19,141,252,21,12306,273.0,5100
chan,34,20,142,251,20,12307,271.0,5100
chan,34,21,143,250,19,12308,269.0,5100
chan,34,22,146,247,16,12311,263.0,5100
chan,34,23,147,246,16,12311,262.0,5100
chan,34,24,145,248,16,12311,264.0,5100
chan,34,25,147,246,15,12312,261.0,5100
chan,34,26,148,245,13,12314,258.0,5100
chan,34,27,151,242,10,12317,252.0,5100
chan,34,28,151,242,10,12317,252.0,5100
chan,34,29,151,242,12,12315,254.0,5100
chan,34,30,153,240,9,12318,249.0,5100
chan,34,31,153,240,10,12317,250.0,5100
chan,34,32,154,239,8,12319,247.0,5100
chan,34,33,154,239,8,12319,247.0,5100
chan,34,34,152,241,9,12318,250.0,5100
chan,34,35,152,241,8,12319,249.0,5100
chan,34,36,152,241,8,12319,249.0,5100
chan,34,37,151,242,9,12318,251.0,5100
chan,34,38,152,241,8,12319,249.0,5100
chan,34,39,153,240,7,12320,247.0,5100
chan,34,40,154,239,6,12321,245.0,5100
chan,34,41,154,239,6,12321,245.0,5100
chan,34,42,154,239,6,12321,245.0,5100
chan,34,43,154,239,6,12321,245.0,5100
chan,34,44,156,237,3,12324,240.0,5100
chan,34,45,157,236,2,12325,238.0,5100
chan,34,46,157,236,2,12325,238.0,5100
chan,34,47,157,236,2,12325,238.0,5100
chan,34,48,158,235,1,12326,236.0,5100
chan,34,49,157,236,2,12325,238.0,5100
chan,34,50,157,236,2,12325,238.0,5100
chan,35,1,64,329,33,12294,362.0,5250
chan,35,2,100,293,57,12270,350.0,5250
chan,35,3,112,281,63,12264,344.0,5250
chan,35,4,127,266,62,12265,328.0,5250
chan,35,5,140,253,58,12269,311.0,5250
chan,35,6,135,258,55,12272,313.0,5250
chan,35,7,132,261,49,12278,310.0,5250
chan,35,8,130,263,45,12282,308.0,5250
chan,35,9,124,269,46,12281,315.0,5250
chan,35,10,133,260,45,12282,305.0,5250
chan,35,11,128,265,37,12290,302.0,5250
chan,35,12,131,262,37,12290,299.0,5250
chan,35,13,134,259,33,12294,292.0,5250
chan,35,14,135,258,33,12294,291.0,5250
chan,35,15,138,255,29,12298,284.0,5250
chan,35,16,138,255,24,12303,279.0,5250
chan,35,17,144,249,22,12305,271.0,5250
chan,35,18,143,250,23,12304,273.0,5250
chan,35,19,144,249,19,12308,268.0,5250
chan,35,20,144,249,21,12306,270.0,5250
chan,35,21,149,244,14,12313,258.0,5250
chan,35,22,149,244,15,12312,259.0,5250
chan,35,23,149,244,15,12312,259.0,5250
chan,35,24,148,245,16,12311,261.0,5250
chan,35,25,148,245,15,12312,260.0,5250
chan,35,26,148,245,15,12312,260.0,5250
chan,35,27,145,248,15,12312,263.0,5250
chan,35,28,146,247,14,12313,261.0,5250
chan,35,29,146,247,14,12313,261.0,5250
chan,35,30,147,246,15,12312,261.0,5250
chan,35,31,146,247,14,12313,261.0,5250
chan,35,32,148,245,11,12316,256.0,5250
chan,35,33,148,245,11,12316,256.0,5250
chan,35,34,149,244,11,12316,255.0,5250
chan,35,35,150,243,10,12317,253.0,5250
chan,35,36,151,242,9,12318,251.0,5250
chan,35,37,148,245,11,12316,256.0,5250
chan,35,38,150,243,9,12318,252.0,5250
chan,35,39,151,242,8,12319,250.0,5250
chan,35,40,151,242,8,12319,250.0,5250
chan,35,41,151,242,8,12319,250.0,5250
chan,35,42,151,242,8,12319,250.0,5250
chan,35,43,151,242,8,12319,250.0,5250
chan,35,44,151,242,8,12319,250.0,5250
chan,35,45,152,241,7,12320,248.0,5250
chan,35,46,152,241,7,12320,248.0,5250
chan,35,47,154,239,5,12322,244.0,5250
chan,35,48,154,239,5,12322,244.0,5250
chan,35,49,154,239,5,12322,244.0,5250
chan,35,50,154,239,5,12322,244.0,5250
chan,36,1,49,344,38,12289,382.0,5400
chan,36,2,91,302,60,12267,362.0,5400
chan,36,3,98,295,68,12259,363.0,5400
chan,36,4,104,289,70,12257,359.0,5400
chan,36,5,111,282,71,12256,353.0,5400
chan,36,6,121,272,62,12265,334.0,5400
chan,36,7,121,272,53,12274,325.0,5400
chan,36,8,125,268,54,12273,322.0,5400
chan,36,9,130,263,49,12278,312.0,5400
chan,36,10,128,265,52,12275,317.0,5400
chan,36,11,125,268,49,12278,317.0,5400
chan,36,12,125,268,49,12278,317.0,5400
chan,36,13,127,266,43,12284,309.0,5400
chan,36,14,128,265,44,12283,309.0,5400
chan,36,15,136,257,36,12291,293.0,5400
chan,36,16,137,256,34,12293,290.0,5400
chan,36,17,136,257,35,12292,292.0,5400
chan,36,18,141,252,29,12298,281.0,5400
chan,36,19,138,255,29,12298,284.0,5400
chan,36,20,143,250,23,12304,273.0,5400
chan,36,21,143,250,21,12306,271.0,5400
chan,36,22,144,249,21,12306,270.0,5400
chan,36,23,144,249,19,12308,268.0,5400
chan,36,24,145,248,18,12309,266.0,5400
chan,36,25,145,248,17,12310,265.0,5400
chan,36,26,145,248,15,12312,263.0,5400
chan,36,27,147,246,13,12314,259.0,5400
chan,36,28,147,246,12,12315,258.0,5400
chan,36,29,147,246,12,12315,258.0,5400
chan,36,30,147,246,12,12315,258.0,5400
chan,36,31,147,246,12,12315,258.0,5400
chan,36,32,148,245,13,12314,258.0,5400
chan,36,33,148,245,13,12314,258.0,5400
chan,36,34,149,244,13,12314,257.0,5400
chan,36,35,148,245,14,12313,259.0,5400
chan,36,36,148,245,14,12313,259.0,5400
chan,36,37,148,245,13,12314,258.0,5400
chan,36,38,149,244,12,12315,256.0,5400
chan,36,39,150,243,11,12316,254.0,5400
chan,36,40,151,242,10,12317,252.0,5400
chan,36,41,151,242,10,12317,252.0,5400
chan,36,42,152,241,9,12318,250.0,5400
chan,36,43,152,241,9,12318,250.0,5400
chan,36,44,153,240,8,12319,248.0,5400
chan,36,45,153,240,6,12321,246.0,5400
chan,36,46,154,239,5,12322,244.0,5400
chan,36,47,153,240,6,12321,246.0,5400
chan,36,48,152,241,7,12320,248.0,5400
chan,36,49,152,241,7,12320,248.0,5400
chan,36,50,152,241,7,12320,248.0,5400
chan,37,1,52,341,29,12298,370.0,5550
chan,37,2,86,307,36,12291,343.0,5550
chan,37,3,101,292,53,12274,345.0,5550
chan,37,4,110,283,65,12262,348.0,5550
chan,37,5,118,275,61,12266,336.0,5550
chan,37,6,118,275,58,12269,333.0,5550
chan,37,7,124,269,51,12276,320.0,5550
chan,37,8,130,263,44,12283,307.0,5550
chan,37,9,132,261,43,12284,304.0,5550
chan,37,10,137,256,36,12291,292.0,5550
chan,37,11,135,258,35,12292,293.0,5550
chan,37,12,136,257,30,12297,287.0,5550
chan,37,13,138,255,31,12296,286.0,5550
chan,37,14,137,256,29,12298,285.0,5550
chan,37,15,139,254,23,12304,277.0,5550
chan,37,16,142,251,19,12308,270.0,5550
chan,37,17,142,251,19,12308,270.0,5550
chan,37,18,141,252,19,12308,271.0,5550
chan,37,19,142,251,18,12309,269.0,5550
chan,37,20,146,247,16,12311,263.0,5550
chan,37,21,145,248,14,12313,262.0,5550
chan,37,22,147,246,14,12313,260.0,5550
chan,37,23,145,248,16,12311,264.0,5550
chan,37,24,147,246,16,12311,262.0,5550
chan,37,25,146,247,14,12313,261.0,5550
chan,37,26,148,245,14,12313,259.0,5550
chan,37,27,148,245,12,12315,257.0,5550
chan,37,28,150,243,10,12317,253.0,5550
chan,37,29,151,242,10,12317,252.0,5550
chan,37,30,150,243,10,12317,253.0,5550
chan,37,31,150,243,10,12317,253.0,5550
chan,37,32,149,244,11,12316,255.0,5550
chan,37,33,149,244,11,12316,255.0,5550
chan,37,34,151,242,9,12318,251.0,5550
chan,37,35,151,242,9,12318,251.0,5550
chan,37,36,153,240,7,12320,247.0,5550
chan,37,37,153,240,6,12321,246.0,5550
chan,37,38,153,240,6,12321,246.0,5550
chan,37,39,153,240,7,12320,247.0,5550
chan,37,40,153,240,7,12320,247.0,5550
chan,37,41,153,240,7,12320,247.0,5550
chan,37,42,152,241,8,12319,249.0,5550
chan,37,43,151,242,9,12318,251.0,5550
chan,37,44,152,241,8,12319,249.0,5550
chan,37,45,151,242,9,12318,251.0,5550
chan,37,46,152,241,8,12319,249.0,5550
chan,37,47,152,241,8,12319,249.0,5550
chan,37,48,152,241,8,12319,249.0,5550
chan,37,49,153,240,7,12320,247.0,5550
chan,37,50,153,240,7,12320,247.0,5550
chan,38,1,59,334,27,12300,361.0,5700
chan,38,2,99,294,50,12277,344.0,5700
chan,38,3,117,276,62,12265,338.0,5700
chan,38,4,128,265,68,12259,333.0,5700
chan,38,5,130,263,68,12259,331.0,5700
chan,38,6,136,257,59,12268,316.0,5700
chan,38,7,135,258,52,12275,310.0,5700
chan,38,8,138,255,48,12279,303.0,5700
chan,38,9,139,254,54,12273,308.0,5700
chan,38,10,137,256,44,12283,300.0,5700
chan,38,11,142,251,40,12287,291.0,5700
chan,38,12,137,256,41,12286,297.0,5700
chan,38,13,138,255,34,12293,289.0,5700
chan,38,14,134,259,32,12295,291.0,5700
chan,38,15,135,258,29,12298,287.0,5700
chan,38,16,140,253,23,12304,276.0,5700
chan,38,17,143,250,25,12302,275.0,5700
chan,38,18,144,249,23,12304,272.0,5700
chan,38,19,141,252,24,12303,276.0,5700
chan,38,20,138,255,23,12304,278.0,5700
chan,38,21,140,253,20,12307,273.0,5700
chan,38,22,140,253,20,12307,273.0,5700
chan,38,23,139,254,21,12306,275.0,5700
chan,38,24,139,254,21,12306,275.0,5700
chan,38,25,140,253,20,12307,273.0,5700
chan,38,26,143,250,17,12310,267.0,5700
chan,38,27,147,246,13,12314,259.0,5700
chan,38,28,146,247,14,12313,261.0,5700
chan,38,29,147,246,13,12314,259.0,5700
chan,38,30,146,247,14,12313,261.0,5700
chan,38,31,146,247,14,12313,261.0,5700
chan,38,32,146,247,14,12313,261.0,5700
chan,38,33,147,246,14,12313,260.0,5700
chan,38,34,148,245,12,12315,257.0,5700
chan,38,35,148,245,12,12315,257.0,5700
chan,38,36,147,246,13,12314,259.0,5700
chan,38,37,147,246,13,12314,259.0,5700
chan,38,38,147,246,13,12314,259.0,5700
chan,38,39,147,246,13,12314,259.0,5700
chan,38,40,147,246,13,12314,259.0,5700
chan,38,41,149,244,11,12316,255.0,5700
chan,38,42,149,244,11,12316,255.0,5700
chan,38,43,151,242,10,12317,252.0,5700
chan,38,44,151,242,10,12317,252.0,5700
chan,38,45,152,241,8,12319,249.0,5700
chan,38,46,152,241,8,12319,249.0,5700
chan,38,47,154,239,5,12322,244.0,5700
chan,38,48,154,239,5,12322,244.0,5700
chan,38,49,155,238,4,12323,242.0,5700
chan,38,50,155,238,4,12323,242.0,5700
chan,39,1,54,339,23,12304,362.0,5850
chan,39,2,84,309,49,12278,358.0,5850
chan,39,3,107,286,67,12260,353.0,5850
chan,39,4,114,279,57,12270,336.0,5850
chan,39,5,125,268,63,12264,331.0,5850
chan,39,6,125,268,68,12259,336.0,5850
chan,39,7,125,268,66,12261,334.0,5850
chan,39,8,124,269,57,12270,326.0,5850
chan,39,9,120,273,60,12267,333.0,5850
chan,39,10,125,268,59,12268,327.0,5850
chan,39,11,125,268,49,12278,317.0,5850
chan,39,12,130,263,40,12287,303.0,5850
chan,39,13,137,256,35,12292,291.0,5850
chan,39,14,138,255,33,12294,288.0,5850
chan,39,15,139,254,28,12299,282.0,5850
chan,39,16,139,254,25,12302,279.0,5850
chan,39,17,143,250,26,12301,276.0,5850
chan,39,18,141,252,27,12300,279.0,5850
chan,39,19,143,250,25,12302,275.0,5850
chan,39,20,143,250,27,12300,277.0,5850
chan,39,21,142,251,23,12304,274.0,5850
chan,39,22,142,251,22,12305,273.0,5850
chan,39,23,138,255,29,12298,284.0,5850
chan,39,24,141,252,25,12302,277.0,5850
chan,39,25,142,251,24,12303,275.0,5850
chan,39,26,143,250,20,12307,270.0,5850
chan,39,27,145,248,20,12307,268.0,5850
chan,39,28,146,247,20,12307,267.0,5850
chan,39,29,145,248,20,12307,268.0,5850
chan,39,30,148,245,19,12308,264.0,5850
chan,39,31,146,247,14,12313,261.0,5850
chan,39,32,147,246,14,12313,260.0,5850
chan,39,33,148,245,13,12314,258.0,5850
chan,39,34,148,245,13,12314,258.0,5850
chan,39,35,148,245,12,12315,257.0,5850
chan,39,36,147,246,13,12314,259.0,5850
chan,39,37,147,246,13,12314,259.0,5850
chan,39,38,147,246,13,12314,259.0,5850
chan,39,39,149,244,11,12316,255.0,5850
chan,39,40,149,244,11,12316,255.0,5850
chan,39,41,149,244,11,12316,255.0,5850
chan,39,42,151,242,9,12318,251.0,5850
chan,39,43,153,240,7,12320,247.0,5850
chan,39,44,153,240,7,12320,247.0,5850
chan,39,45,153,240,7,12320,247.0,5850
chan,39,46,153,240,6,12321,246.0,5850
chan,39,47,153,240,6,12321,246.0,5850
chan,39,48,153,240,6,12321,246.0,5850
chan,39,49,152,241,7,12320,248.0,5850
chan,39,50,153,240,6,12321,246.0,5850
chan,40,1,60,333,31,12296,364.0,6000
chan,40,2,88,305,52,12275,357.0,6000
chan,40,3,108,285,63,12264,348.0,6000
