subj,node1,node2,s2017_uinvite_hierarchical_bb_a1_b1,s2017_rw,s2017_fe,s2017_goni,s2017_chan,s2017_kenett,s2017_uinvite_flat,s2017_uinvite_hierarchical_zibb_a2_b1_p5
S100,eagle,meerkat,0,1,0,0,0,0,1,0
S100,humpbackwhale,whale,0,1,0,0,0,0,1,1
S100,weasel,raptor,0,0,0,0,0,1,0,0
S100,horse,hen,0,0,0,0,0,1,0,0
S100,possum,ferret,0,1,0,1,0,0,1,0
S100,fox,ladybug,0,0,0,0,0,1,0,0
S100,gull,wallaby,0,0,0,0,0,1,0,0
S100,zebra,eagle,0,1,0,0,0,0,1,0
S100,elephant,rabbit,0,1,0,0,0,0,1,0
S100,shark,dolphin,1,1,0,1,0,0,1,1
S100,seal,moose,0,1,0,0,0,0,1,0
S100,goat,ram,0,1,0,1,1,0,1,1
S100,anaconda,iguana,0,0,0,0,0,1,0,0
S100,wolverine,wolf,0,1,0,0,0,0,1,0
S100,camel,bandicoot,1,1,0,0,1,0,1,1
S100,cheetah,python,0,1,0,0,0,0,1,1
S100,otter,bear,0,1,0,0,0,0,1,0
S100,graywolf,toad,0,0,0,0,0,1,0,0
S100,beaver,mouse,0,1,0,0,0,0,1,0
S100,ostrich,orangutan,0,1,0,0,0,0,1,0
S100,sheep,turkey,0,1,0,0,0,0,1,0
S100,rat,fox,0,1,0,0,0,0,1,0
S100,cockroach,centipede,0,1,0,0,1,0,1,1
S100,crow,anteater,0,0,0,0,0,1,0,0
S100,eagle,macaw,0,0,0,1,0,0,0,0
S100,cheetah,panther,1,1,0,1,1,0,1,1
S100,bronco,emu,0,0,0,0,0,1,0,0
S100,salmon,isopod,0,0,0,0,0,1,0,0
S100,seagull,squirrel,0,1,0,0,0,0,1,0
S100,cat,alligator,0,1,0,0,0,0,1,0
S100,dinosaur,leopard,0,1,0,0,0,0,1,1
S100,shark,manatee,0,1,0,0,0,0,1,0
S100,bonobo,lemur,1,1,0,0,0,0,1,1
S100,horse,panther,0,1,0,0,0,0,0,0
S100,iguana,cow,0,1,0,0,0,0,1,0
S100,bulldog,honeybadger,0,1,0,0,0,0,1,1
S100,pig,armadillo,0,1,0,0,0,0,1,0
S100,ferret,mole,0,1,0,0,0,0,1,0
S100,spider,gazelle,0,1,0,0,0,0,1,0
S100,shark,puma,0,0,0,0,0,1,0,0
S100,zebra,conure,0,0,0,0,0,1,0,0
S100,koala,hyena,0,1,0,0,0,0,1,0
S100,coyote,hamster,0,1,0,0,0,0,1,0
S100,elephant,dog,0,1,0,0,0,0,1,0
S100,parrot,hyena,0,1,0,0,0,0,1,0
S100,parrot,bear,0,1,0,0,0,0,1,0
S100,tapir,beaver,0,1,0,1,0,0,1,1
S100,sheep,whale,0,1,0,0,0,0,1,0
S100,turkey,rooster,0,1,0,1,0,0,1,1
S100,seal,swan,0,1,0,0,0,0,1,0
S100,snake,mouse,0,1,0,0,0,0,1,0
S100,llama,chicken,0,1,0,0,0,0,1,0
S100,komododragon,chinchilla,0,0,0,0,0,1,0,0
S100,snake,bird,0,1,0,1,0,0,1,0
S100,seagull,blowfish,1,1,0,0,1,0,1,1
S100,elephant,zebra,0,1,1,1,0,0,1,0
S100,hippopotamus,wallaby,0,1,0,0,0,0,1,0
S100,hog,crab,0,0,0,0,0,1,0,0
S100,cat,greatwhiteshark,0,1,0,0,0,0,1,0
S100,dolphin,cow,0,1,0,0,0,0,1,0
S100,wasp,butterfly,0,1,0,0,0,0,1,0
S100,hyena,aardvark,0,1,0,0,0,0,1,0
S100,giraffe,panda,0,1,0,0,0,0,1,0
S100,butterfly,tarantula,0,1,0,0,0,0,1,0
S100,cat,ape,0,1,0,0,0,0,1,0
S100,bronco,cow,1,1,0,0,1,0,1,1
S100,germanshepherd,ferret,0,0,0,0,0,1,0,0
S100,antelope,vole,0,0,0,0,0,1,0,0
S100,cassowary,bengaltiger,0,0,0,0,0,1,0,0
S100,turtle,tortoise,1,1,0,1,1,0,1,1
S100,macaw,yak,0,0,0,0,0,1,0,0
S100,cheetah,wolf,0,1,0,1,0,0,1,0
S100,pigeon,lark,0,0,0,0,0,1,0,0
S100,rhinoceros,deer,0,1,0,0,0,0,1,0
S100,cassowary,alpaca,0,1,0,0,0,0,1,1
S100,dove,bison,0,0,0,0,0,1,0,0
S100,zebra,ox,0,1,0,0,0,0,1,0
S100,hippopotamus,alligator,0,1,0,0,0,0,1,0
S100,goldfish,gecko,0,0,0,1,0,0,0,0
S100,ostrich,flamingo,0,1,0,1,0,0,1,1
S100,tiger,bruin,0,0,0,0,0,1,0,0
S100,cheetah,platypus,0,1,0,0,0,0,1,0
S100,baboon,gorilla,0,1,0,1,0,0,1,1
S100,kingcobra,bee,1,1,0,0,0,1,1,1
S100,iguana,snake,0,1,0,0,0,0,1,0
S100,redpanda,penguin,0,1,0,0,0,0,1,0
S100,spider,crab,0,1,0,0,0,0,1,0
S100,mink,marlin,0,0,0,0,0,1,0,0
S100,ferret,beaver,0,1,0,0,0,0,1,0
S100,shark,snake,0,1,0,0,0,0,1,0
S100,skunk,parakeet,0,1,0,0,0,0,1,1
S100,puma,wolf,0,1,0,0,0,0,1,0
S100,platypus,wildcat,0,0,0,0,0,1,0,0
S100,mule,aardvark,0,1,0,0,0,0,1,1
S100,tiger,arcticfox,0,0,0,0,0,1,0,0
S100,salamander,bronco,0,0,0,0,0,1,0,0
S100,pelican,chowchow,0,0,0,0,0,1,0,0
S100,mink,buffalo,1,1,0,0,0,0,1,1
S100,beaver,moose,0,0,0,0,0,1,0,0
S100,lion,viper,0,0,0,0,0,1,0,0
S100,squirrel,finch,0,1,0,0,0,0,1,0
S100,macaque,buffalo,0,0,0,0,0,1,0,0
S100,toucan,finch,1,1,0,0,0,0,1,1
S100,magpie,sealion,0,0,0,0,0,1,0,0
S100,hamster,shrimp,0,1,0,0,0,0,1,0
S100,bird,duck,0,1,0,1,0,0,1,1
S100,ostrich,puma,0,1,0,0,0,0,1,0
S100,goat,kangaroo,0,1,0,0,0,0,1,0
S100,deer,pig,0,1,0,0,0,0,1,0
S100,seahorse,fish,0,1,0,0,0,0,1,0
S100,gecko,parakeet,0,0,0,0,0,1,0,0
S100,macaw,buffalo,0,0,0,0,0,1,0,0
S100,shark,salmon,0,1,0,0,0,0,1,0
S100,parrot,gorilla,0,1,0,0,0,0,1,0
S100,scottishshetland,elephant,0,0,0,0,0,1,0,0
S100,butterfly,crab,0,1,0,0,0,0,1,0
S100,bluebird,swan,0,0,0,0,0,1,0,0
S100,shrew,hen,1,1,0,0,0,0,1,1
S100,hedgehog,bronco,0,0,0,0,0,1,0,0
S100,cheetah,rat,0,1,0,0,0,0,1,0
S100,sloth,worm,0,1,0,0,0,0,1,0
S100,antelope,zebra,0,1,0,0,0,0,1,0
S100,redpanda,bullfrog,0,0,0,0,0,1,0,0
S100,parrot,polarbear,0,1,0,0,0,0,1,0
S100,ibis,bison,0,0,0,0,0,1,0,0
S100,seagull,raven,0,1,0,0,0,0,1,0
S100,ewe,elk,1,1,0,1,0,0,1,1
S100,terrier,blackbear,0,0,0,0,0,1,0,0
S100,vulture,fish,0,1,0,0,0,1,1,0
S100,raccoon,lobster,0,1,0,0,0,0,1,0
S100,jellyfish,turtle,0,1,0,0,0,0,1,0
S100,python,bluewhale,0,0,0,0,0,1,0,0
S100,panda,cow,0,1,0,0,0,0,0,0
S100,sealion,whale,0,1,0,0,0,0,1,0
S100,sabertoothedtiger,rooster,1,0,0,0,0,0,0,0
S100,bison,weevil,0,0,0,0,0,1,0,0
S100,jackrabbit,iguana,0,0,0,0,0,1,0,0
S100,woodpecker,honeybadger,0,0,0,0,0,1,0,0
S100,komododragon,beluga,0,0,0,0,0,1,0,0
S100,ferret,tortoise,0,0,0,0,0,1,0,0
S100,bee,cottonmouth,1,1,0,0,1,0,1,1
S100,squirrel,lizard,0,1,0,0,0,0,1,0
S100,horse,guineapig,0,1,0,0,0,0,1,0
S100,bird,vulture,0,1,0,0,0,0,1,1
S100,bandicoot,oxen,0,0,0,0,0,1,0,0
S100,dove,eagle,0,1,0,0,0,0,1,0
S100,nakedmolerat,narwhal,0,0,0,0,0,1,0,0
S100,giraffe,ostrich,0,1,0,0,0,0,1,0
S100,snake,fox,0,1,0,0,0,0,1,0
S100,nakedmolerat,butterfly,0,0,0,0,0,1,0,0
S100,turkey,jackal,0,0,0,0,0,1,0,0
S100,squirrel,fish,0,1,0,0,0,0,1,0
S100,emu,walrus,0,0,0,0,0,1,0,0
S100,elephant,walrus,0,1,0,0,0,0,0,0
S100,turtle,skunk,0,0,0,0,0,1,0,0
S100,rat,bear,0,1,0,0,0,0,1,0
S100,capuchin,hammerheadshark,0,0,0,0,0,1,0,0
S100,dove,flamingo,0,1,0,0,0,0,1,0
S100,cat,pig,0,1,0,1,0,0,1,0
S100,viper,octopus,0,0,0,0,0,1,0,0
S100,cheetah,iguana,0,0,0,0,0,1,0,0
S100,kangaroo,alligator,0,1,0,0,0,0,1,0
S100,giraffe,duck,0,1,0,0,0,0,0,0
S100,zebra,lizard,0,1,0,0,0,0,1,0
S100,tasmaniandevil,gecko,1,1,0,0,1,0,1,1
S100,zebra,bear,0,1,1,0,0,0,1,0
S100,duck,fish,0,1,0,0,0,0,1,0
S100,spidermonkey,parrot,0,1,0,0,0,0,1,1
S100,boaconstrictor,germanshepherd,0,0,0,0,0,1,0,0
S100,boaconstrictor,anteater,0,1,0,0,0,0,1,1
S100,cat,human,0,1,0,0,0,0,1,1
S100,tarantula,fox,1,1,0,0,1,0,1,1
S100,eagle,pig,0,1,0,0,0,0,0,0
S100,ferret,cicada,0,0,0,0,0,1,0,0
S100,grasshopper,crab,0,0,0,1,0,0,0,0
S100,bonobo,macaque,1,1,0,1,1,0,1,1
S100,ibis,seagull,1,1,0,0,0,0,1,1
S100,seahorse,starfish,1,1,0,1,1,0,1,1
S100,raptor,millipede,0,0,0,0,0,1,0,0
S100,snake,deer,0,1,0,0,0,0,1,0
S100,gopher,fisher,1,1,0,0,0,0,1,1
S100,cougar,clownfish,0,0,0,0,0,1,0,0
S100,kangaroo,buffalo,0,1,0,0,0,0,1,0
S100,seahorse,chipmunk,1,1,0,0,0,0,1,1
S100,treefrog,blueheron,1,1,0,1,1,0,1,1
S100,weasel,squirrel,0,1,0,0,0,0,1,0
S100,seagull,turtle,0,0,0,0,0,0,0,1
S100,elephant,dingo,0,1,0,0,0,0,1,0
S100,chinchilla,gecko,0,1,0,1,1,0,1,1
S100,coyote,panda,0,1,0,0,0,0,1,0
S100,hawk,owl,0,1,0,1,0,0,1,0
S100,jellyfish,seahorse,1,1,0,1,0,0,1,1
S100,goldfish,finch,0,0,0,0,0,1,0,0
S100,scorpion,parakeet,0,0,0,0,0,1,0,0
S100,goat,chinchilla,0,1,0,0,0,0,1,0
S100,moth,wren,0,0,0,0,0,1,0,0
S100,bear,cow,0,1,0,0,0,0,0,0
S100,vole,swan,1,1,0,0,1,0,1,1
S100,bessbug,stinkbug,0,0,0,1,0,0,0,0
S100,ferret,mouse,0,1,0,1,0,0,1,0
S100,beaver,wolf,0,1,0,0,0,0,1,0
S100,antelope,horse,0,1,0,0,0,0,1,0
S100,bluejay,oriole,1,1,0,0,0,0,1,1
S100,dolphin,ram,0,1,0,0,0,0,1,0
S100,budgie,chimpanzee,0,0,0,0,0,1,0,0
S100,shrew,chinchilla,0,1,0,0,1,0,1,0
S100,kitten,mouse,0,1,0,0,0,0,1,1
S100,goldfish,parrot,0,1,0,0,0,0,1,0
S100,stinkbug,goose,0,0,0,0,0,1,0,0
S100,kitten,mongoose,1,0,0,0,0,0,1,1
S100,clownfish,manatee,0,1,0,0,0,0,1,1
S100,ostrich,octopus,0,1,0,0,0,0,1,0
S100,dingo,wolf,0,1,0,1,1,0,1,1
S100,wolverine,porcupine,0,0,0,0,0,0,0,1
S100,lizard,gecko,1,1,0,1,1,0,1,1
S100,hyena,bear,0,1,0,0,0,0,0,0
S100,cardinal,ostrich,0,1,0,0,0,0,1,0
S100,goat,mule,0,1,0,1,0,0,1,0
S100,ocelot,zebra,1,1,0,0,0,0,1,1
S100,liger,toucan,0,0,0,0,0,1,0,0
S100,dove,rat,0,1,0,0,0,0,1,0
S100,catfish,lobster,0,0,0,0,0,1,0,0
S100,pelican,crab,0,1,0,0,0,0,1,0
S100,sparrow,marlin,0,1,0,0,0,0,1,1
S100,goby,grizzlybear,0,0,0,0,0,1,0,0
S100,ostrich,koala,0,1,0,0,0,0,1,0
S100,ferret,gerbil,0,1,0,1,0,0,1,1
S100,dog,tiger,0,1,1,0,0,0,1,0
S100,possum,otter,0,1,0,0,0,0,1,0
S100,lemur,hornet,0,0,0,0,0,1,0,0
S100,shark,dog,0,1,0,0,0,0,1,0
S100,hippopotamus,nightingale,0,0,0,0,0,1,0,0
S100,platypus,seal,0,1,0,0,0,0,1,0
S100,fox,gecko,0,1,0,0,0,0,1,0
S100,fish,bug,0,0,0,0,0,0,0,1
S100,tyrannosaurusrex,velociraptor,1,1,0,0,1,0,1,1
S100,seagull,axolotl,0,0,0,0,0,1,0,0
S100,lemur,penguin,0,1,0,0,0,0,1,0
S100,chicken,rabbit,0,1,0,0,0,0,1,0
S100,xerus,flamingo,0,0,0,0,0,1,0,0
S100,seal,mouse,0,0,0,0,0,1,0,0
S100,wolverine,wombat,0,1,0,0,0,0,1,1
S100,hawk,cow,0,1,0,0,0,0,0,0
S100,ant,owl,0,0,0,0,0,1,0,0
S100,crow,robin,0,1,0,1,1,0,1,1
S100,coyote,armadillo,0,1,0,0,0,0,1,0
S100,peacock,gazelle,0,1,0,0,0,0,1,0
S100,wolverine,bear,0,1,0,0,0,0,1,0
S100,elephant,rattlesnake,0,1,0,0,0,0,1,0
S100,zebra,reindeer,0,0,0,0,0,1,0,0
S100,hare,penguin,0,1,0,0,0,0,1,0
S100,parrot,mole,0,1,0,0,0,0,1,0
S100,panda,wolf,0,1,0,0,0,0,0,0
S100,woodpecker,bluejay,0,1,0,0,0,0,1,0
S100,starfish,duck,0,1,0,0,0,0,1,0
S100,hare,woodchuck,1,1,0,0,0,0,1,1
S100,horse,moose,0,1,0,0,0,0,0,0
S100,cardinal,goby,0,0,0,0,0,1,0,0
S100,grasshopper,panda,0,0,0,0,0,1,0,0
S100,rhinoceros,gorilla,0,1,0,0,0,0,0,0
S100,capybara,camel,0,1,0,0,0,0,1,0
S100,goat,bunny,0,1,0,0,0,0,1,1
S100,mule,buffalo,0,0,0,0,0,1,0,0
S100,rat,macaque,0,0,0,0,0,1,0,0
S100,jaguar,lion,0,1,0,1,0,0,1,0
S100,peccary,dog,0,0,0,0,0,1,0,0
S100,elephant,bear,0,1,0,0,0,0,1,0
S100,sealion,walrus,1,1,0,1,1,0,1,1
S100,snake,scorpion,0,1,0,0,0,0,1,0
S100,bobcat,moose,0,1,0,0,0,0,1,0
S100,seagull,spider,0,1,0,0,0,0,1,1
S100,pony,raptor,1,1,0,0,0,0,1,1
S100,dolphin,starfish,0,0,0,1,0,0,0,0
S100,dingo,bear,0,1,0,0,0,0,1,0
S100,eagle,horse,0,1,0,0,0,0,0,0
S100,antelope,bug,0,0,0,0,0,1,0,0
S100,koala,wombat,0,0,0,0,0,1,0,0
S100,squirrel,gerbil,0,1,0,0,0,0,1,0
S100,snake,ferret,0,1,0,0,0,0,1,0
S100,fly,hawk,0,0,0,0,0,1,0,0
S100,spider,mantaray,0,1,0,1,0,0,1,1
S100,peccary,jackal,0,0,0,0,0,1,0,0
S100,platypus,monkey,0,1,0,0,0,0,1,0
S100,flamingo,penguin,0,1,0,0,0,0,1,0
S100,brownbear,rattlesnake,0,1,0,1,0,0,1,0
S100,mantaray,stork,0,0,0,0,0,1,0,0
S100,shrew,lemur,0,0,0,0,0,1,0,0
S100,boar,fox,0,0,0,0,0,0,0,1
S100,koala,capybara,0,1,0,0,0,0,1,0
S100,groundhog,beaver,1,1,0,1,1,0,1,1
S100,monkey,alligator,0,1,0,0,0,0,1,0
S100,spider,scorpion,1,1,0,1,0,0,1,1
S100,porcupine,crab,0,0,0,0,0,1,0,0
S100,elephant,mongoose,0,1,0,0,0,0,1,0
S100,shark,alligator,0,1,0,0,0,0,1,0
S100,owl,finch,0,1,0,0,0,0,1,0
S100,kingcobra,stingray,1,1,0,0,1,0,1,1
S100,dolphin,rabbit,0,1,0,0,0,0,1,0
S100,wolf,rabbit,0,1,0,0,0,0,1,0
S100,panda,owl,0,1,0,0,0,0,1,0
S100,ant,vole,0,0,0,0,0,1,0,0
S100,sugarglider,barracuda,0,0,0,0,0,1,0,0
S100,elephant,leopard,0,1,0,0,0,0,1,0
S100,yak,buffalo,1,1,0,0,0,1,1,1
S100,horse,buffalo,0,1,0,0,0,0,1,0
S100,bear,chowchow,1,1,0,0,1,0,1,1
S100,koala,chimpanzee,0,1,0,0,0,0,1,0
S100,sealion,seal,1,1,0,1,1,0,1,1
S100,spider,cricket,0,1,0,0,0,0,1,0
S100,orca,manatee,0,1,0,1,0,0,1,1
S100,snake,seal,0,1,0,0,0,0,1,0
S100,turtle,dog,0,1,0,0,0,0,1,0
S100,dolphin,chihuahua,0,1,0,0,0,0,1,1
S100,rat,chicken,0,1,0,1,0,0,1,0
S100,pelican,lizard,0,1,0,0,0,0,1,0
S100,skunk,wren,0,0,0,0,0,1,0,0
S100,turtle,fish,0,1,0,0,0,0,1,0
S100,gazelle,gorilla,0,1,0,0,0,0,1,0
S100,chipmunk,tick,0,0,0,0,0,1,0,0
S100,earthworm,hippopotamus,0,0,0,0,0,1,0,0
S100,graywolf,pitbull,0,0,0,0,0,1,0,0
S100,bison,pig,0,1,0,0,0,0,1,0
S100,elephant,lion,0,1,0,0,0,0,1,0
S100,anaconda,badger,0,0,0,0,0,1,0,0
S100,rat,duck,0,1,0,0,0,0,1,0
S100,cassowary,cheetah,0,0,0,0,0,1,0,0
S100,oriole,raven,1,1,0,1,1,0,1,1
S100,catfish,shrimp,1,1,0,0,1,0,1,1
S100,cardinal,grizzlybear,0,0,0,0,0,1,0,0
S100,llama,worm,0,1,0,0,0,0,1,1
S100,elephant,cougar,0,1,0,0,0,0,1,0
S100,goose,cat,0,1,0,0,0,0,1,0
S100,shark,seahorse,0,1,0,1,0,0,1,0
S100,baboon,hamster,0,1,0,0,0,0,1,1
S100,anteater,ostrich,0,1,0,0,0,0,1,0
S100,llama,tiger,0,1,0,0,0,0,1,0
S100,giraffe,bear,0,1,0,0,0,0,1,0
S100,seal,wolf,0,1,0,0,0,0,1,0
S100,gazelle,deer,0,1,0,0,0,0,1,0
S100,dolphin,bluewhale,0,1,0,1,0,0,1,0
S100,sheep,squirrel,0,1,0,0,0,0,1,0
S100,python,panther,0,0,0,1,0,0,0,0
S100,possum,blueheron,0,0,0,0,0,1,0,0
S100,moose,fox,0,1,0,0,0,0,1,0
S100,cobra,panther,0,1,0,0,0,0,1,1
S100,raccoon,rabbit,0,1,0,0,0,0,1,0
S100,lamb,pig,0,1,0,1,0,0,1,0
S100,donkey,ape,0,1,0,0,0,0,1,0
S100,lemur,dormouse,0,0,0,0,0,1,0,0
S100,parrot,sloth,0,1,1,0,0,0,1,0
S100,muskrat,seal,0,0,0,0,0,1,0,0
S100,aardvark,raccoon,0,1,0,0,0,0,1,0
S100,woodchuck,duck,0,1,0,0,0,0,1,0
S100,bat,quail,0,1,0,0,1,0,1,0
S100,giraffe,seal,0,1,0,0,0,0,1,0
S100,elephant,platypus,0,1,0,0,0,0,1,0
S100,persian,pitbull,1,1,0,0,1,0,1,1
S100,anteater,egret,0,0,0,0,0,1,0,0
S100,zebra,rat,0,1,0,0,0,0,0,0
S100,spermwhale,hare,1,1,0,0,1,0,1,1
S100,goat,cow,0,1,1,1,0,0,1,0
S100,fly,nutria,0,0,0,0,0,1,0,0
S100,dinosaur,octopus,1,1,0,0,0,0,1,1
S100,dragon,lobster,0,0,0,0,0,1,0,0
S100,starfish,octopus,0,1,0,1,1,0,1,1
S100,hamster,gecko,0,1,0,0,0,0,1,0
S100,emu,alligator,0,1,0,0,0,0,1,0
S100,rhinoceros,moose,0,1,0,0,0,0,0,0
S100,starfish,ant,0,1,0,0,0,0,1,1
S100,cockatoo,lion,0,1,1,0,0,0,1,1
S100,carpetbeetle,macaw,0,0,0,0,0,1,0,0
S100,monitor,skunk,0,0,0,0,0,1,0,0
S100,starfish,bronco,0,0,0,0,0,1,0,0
S100,hyena,lizard,0,1,0,0,0,0,1,0
S100,piranha,squid,1,1,0,0,0,0,1,1
S100,goldenretriever,buzzard,0,0,0,0,0,1,0,0
S100,hyena,alligator,0,1,0,0,0,0,1,0
S100,mantis,viper,0,0,0,0,0,1,0,0
S100,giraffe,bunny,0,1,0,0,0,0,1,0
S100,butterfly,beaver,0,1,0,0,0,0,1,0
S100,bee,oyster,0,0,0,0,0,1,0,0
S100,wildebeest,fox,0,1,0,0,0,0,1,0
S100,raven,dormouse,0,0,0,0,0,1,0,0
S100,goose,donkey,0,1,0,0,0,0,1,0
S100,sealion,squid,0,0,0,1,0,0,0,0
S100,hog,cat,0,0,0,0,0,1,0,0
S100,kingcobra,rattlesnake,1,1,0,1,1,0,1,1
S100,possum,raccoon,1,1,0,1,1,0,1,1
S100,squirrel,pig,0,1,0,0,0,0,1,0
S100,marlin,seacucumber,1,1,0,0,1,0,1,1
S100,wallaby,wombat,0,1,0,0,0,0,1,0
S100,canary,moose,0,0,0,0,0,1,0,0
S100,moose,camel,0,1,0,0,0,0,1,0
S100,antelope,wolverine,0,1,0,0,0,0,1,1
S100,turtle,gnat,0,1,0,0,0,0,1,1
S100,cockroach,ant,1,1,0,1,0,0,1,1
S100,peacock,vulture,1,1,0,0,0,0,1,1
S100,komododragon,dodo,0,1,0,0,0,0,1,1
S100,pheasant,monkey,0,1,0,0,0,0,1,1
S100,zebra,owl,0,1,0,0,0,0,1,0
S100,maltese,bandicoot,0,0,0,0,0,1,0,0
S100,opossum,bug,0,0,0,0,0,1,0,0
S100,platypus,dingo,0,1,0,1,0,0,1,0
S100,moose,elk,1,1,0,1,0,0,1,1
S100,sugarglider,cattle,0,0,0,0,0,1,0,0
S100,penguin,rabbit,0,1,0,0,0,0,1,0
S100,snake,hummingbird,0,1,0,0,0,0,1,0
S100,cheetah,bear,0,1,0,0,0,0,1,0
S100,rhinoceros,guineapig,0,1,0,0,0,0,1,0
S100,bison,centipede,0,0,0,0,0,1,0,0
S100,hare,bug,0,0,0,0,0,1,0,0
S100,dolphin,platypus,0,1,0,0,0,0,1,0
S100,ostrich,salmon,0,1,0,0,0,0,1,0
S100,earthworm,marmot,0,0,0,0,0,1,0,0
S100,fly,gnat,0,1,0,1,0,0,1,0
S100,crow,canary,0,1,0,0,0,0,1,0
S100,raccoon,pitbull,0,0,0,0,0,1,0,0
S100,pelican,gull,1,1,0,0,1,0,1,1
S100,antelope,viper,0,0,0,0,0,1,0,0
S100,emu,raptor,0,0,0,0,0,1,0,0
S100,lemur,leopard,0,1,0,0,0,0,1,0
S100,cardinal,bluejay,1,1,0,1,1,0,1,1
S100,hyena,tiger,0,1,0,0,0,0,1,0
S100,marmoset,mosquito,0,0,0,0,0,1,0,0
S100,beluga,tapir,0,0,0,0,0,1,0,0
S100,iguana,horse,0,1,0,0,0,0,1,0
S100,ferret,lizard,0,1,0,0,0,0,1,0
S100,falcon,barracuda,0,0,0,0,0,1,0,0
S100,chicken,lion,0,1,0,0,0,0,1,0
S100,snake,frog,0,1,0,1,1,0,1,0
S100,zebra,gazelle,0,1,0,1,0,0,1,1
S100,porcupine,pig,0,1,0,0,0,0,1,0
S100,goldenretriever,mosquito,1,1,0,0,1,0,1,1
S100,parrot,mouse,0,1,0,0,0,0,1,0
S100,woodpecker,hamster,0,1,0,0,0,0,1,0
S100,hippopotamus,cat,0,1,0,0,0,0,1,0
S100,cod,flamingo,0,0,0,0,0,1,0,0
S100,tortoise,frog,0,0,0,1,0,0,0,0
S100,wildebeest,lion,0,1,0,0,0,0,0,0
S100,stallion,alpaca,0,0,0,0,0,1,0,0
S100,rhinoceros,snake,0,1,0,0,0,0,1,0
S100,horse,wallaby,0,1,0,0,0,0,1,0
S100,spider,ape,0,1,0,0,0,0,1,0
S100,nutria,clownfish,0,0,0,0,0,1,0,0
