id,listnum,category,item,RT,RTstart,group
A103,4,fruits,banana,11506,64322,Experiment1
A103,4,fruits,mandarin,7454,71776,Experiment1
A103,4,fruits,starfruit,7152,78928,Experiment1
A103,4,fruits,passionfruit,4932,83860,Experiment1
A103,4,fruits,pomegranate,2615,86475,Experiment1
A103,4,fruits,marionberry,3239,89714,Experiment1
A103,4,fruits,fig,4104,93818,Experiment1
A103,4,fruits,date,3024,96842,Experiment1
A103,4,fruits,plum,8731,105573,Experiment1
A103,4,fruits,cantaloupe,6810,112383,Experiment1
A103,4,fruits,watermelon,3516,115899,Experiment1
A103,4,fruits,honeydew,4945,120844,Experiment1
A103,4,fruits,apple,3980,124824,Experiment1
A103,4,fruits,grape,17736,142560,Experiment1
A103,4,fruits,grapefruit,3231,145791,Experiment1
A103,4,fruits,kiwi,1567,147358,Experiment1
A103,4,fruits,durian,23164,170522,Experiment1
A103,4,fruits,cherry,5354,175876,Experiment1
A103,5,animals,cat,2415,2415,Experiment1
A103,5,animals,dog,612,3027,Experiment1
A103,5,animals,mouse,1315,4342,Experiment1
A103,5,animals,rat,645,4987,Experiment1
A103,5,animals,koala,5289,10276,Experiment1
A103,5,animals,sloth,1133,11409,Experiment1
A103,5,animals,slowloris,1804,13213,Experiment1
A103,5,animals,deer,1325,14538,Experiment1
A103,5,animals,squirrel,1920,16458,Experiment1
A103,5,animals,chipmunk,2849,19307,Experiment1
A103,5,animals,moose,2209,21516,Experiment1
A103,5,animals,hawk,756,22272,Experiment1
A103,5,animals,eagle,1555,23827,Experiment1
A103,5,animals,bluejay,1751,25578,Experiment1
A103,5,animals,hamster,2987,28565,Experiment1
A103,5,animals,gerbil,4577,33142,Experiment1
A103,5,animals,zebra,3032,36174,Experiment1
A103,5,animals,giraffe,3777,39951,Experiment1
A103,5,animals,hippopotamus,1237,41188,Experiment1
A103,5,animals,lion,1115,42303,Experiment1
A103,5,animals,redpanda,2095,44398,Experiment1
A103,5,animals,panda,970,45368,Experiment1
A103,5,animals,bat,1143,46511,Experiment1
A103,5,animals,bee,15633,62144,Experiment1
A103,5,animals,cheetah,1676,63820,Experiment1
A103,5,animals,leopard,1914,65734,Experiment1
A103,5,animals,ocelot,1721,67455,Experiment1
A103,5,animals,snake,1076,68531,Experiment1
A103,5,animals,wolf,805,69336,Experiment1
A103,5,animals,bear,1958,71294,Experiment1
A103,5,animals,monkey,6071,77365,Experiment1
A103,5,animals,orangutan,6139,83504,Experiment1
A103,5,animals,gorilla,2975,86479,Experiment1
A103,5,animals,chimpanzee,4329,90808,Experiment1
A103,5,animals,horse,3889,94697,Experiment1
A103,5,animals,seacow,6103,100800,Experiment1
A103,5,animals,kangaroo,1984,102784,Experiment1
A103,5,animals,yellowjacket,5928,108712,Experiment1
A103,5,animals,hyena,11378,120090,Experiment1
A103,5,animals,sugarglider,11736,131826,Experiment1
A103,5,animals,blackheadedgull,4975,136801,Experiment1
A103,5,animals,seagull,1993,138794,Experiment1
A103,5,animals,sealion,2130,140924,Experiment1
A103,5,animals,seal,2602,143526,Experiment1
A103,5,animals,mantis,5047,148573,Experiment1
A103,5,animals,rhinoceros,6507,155080,Experiment1
A103,5,animals,antelope,1605,156685,Experiment1
A103,5,animals,pig,3485,160170,Experiment1
A103,5,animals,boar,4763,164933,Experiment1
A103,5,animals,human,5103,170036,Experiment1
A103,5,animals,marmoset,6408,176444,Experiment1
A103,5,animals,lemur,1777,178221,Experiment1
A103,6,vegetables,kale,3834,3834,Experiment1
A103,6,vegetables,potato,3438,7272,Experiment1
A103,6,vegetables,onion,2506,9778,Experiment1
A103,6,vegetables,garlic,1104,10882,Experiment1
A103,6,vegetables,chard,2322,13204,Experiment1
A103,6,vegetables,cabbage,1532,14736,Experiment1
A103,6,vegetables,spinach,1616,16352,Experiment1
A103,6,vegetables,broccoli,4891,21243,Experiment1
A103,6,vegetables,cauliflower,3157,24400,Experiment1
A103,6,vegetables,cucumber,2565,26965,Experiment1
A103,6,vegetables,bellpepper,2063,29028,Experiment1
A103,6,vegetables,corn,8068,37096,Experiment1
A103,6,vegetables,pea,1836,38932,Experiment1
A103,6,vegetables,jalapeno,10173,49105,Experiment1
A103,6,vegetables,brusselsprout,3339,52444,Experiment1
A103,6,vegetables,eggplant,1797,54241,Experiment1
A103,6,vegetables,pumpkin,3644,57885,Experiment1
A103,6,vegetables,squash,1911,59796,Experiment1
A103,6,vegetables,broccolini,4943,64739,Experiment1
A103,6,vegetables,asparagus,5175,69914,Experiment1
A103,6,vegetables,seaweed,24769,94683,Experiment1
A103,6,vegetables,rutabaga,10557,105240,Experiment1
A103,6,vegetables,greenbean,10688,115928,Experiment1
A103,6,vegetables,lettuce,19336,135264,Experiment1
A103,6,vegetables,radish,5629,140893,Experiment1
A103,6,vegetables,carrot,11117,152010,Experiment1
A103,6,vegetables,wheat,27499,179509,Experiment1
A103,7,animals,cat,2219,2219,Experiment1
A103,7,animals,dog,603,2822,Experiment1
A103,7,animals,human,1222,4044,Experiment1
A103,7,animals,bear,988,5032,Experiment1
A103,7,animals,rat,1136,6168,Experiment1
A103,7,animals,pig,739,6907,Experiment1
A103,7,animals,cow,1188,8095,Experiment1
A103,7,animals,seacow,1283,9378,Experiment1
A103,7,animals,chicken,3681,13059,Experiment1
A103,7,animals,panda,2457,15516,Experiment1
A103,7,animals,redpanda,1380,16896,Experiment1
A103,7,animals,boar,2457,19353,Experiment1
A103,7,animals,lemur,4845,24198,Experiment1
A103,7,animals,gorilla,4582,28780,Experiment1
A103,7,animals,orangutan,3053,31833,Experiment1
A103,7,animals,donkey,1040,32873,Experiment1
A103,7,animals,horse,712,33585,Experiment1
A103,7,animals,deer,2493,36078,Experiment1
A103,7,animals,raptor,9435,45513,Experiment1
A103,7,animals,dinosaur,3326,48839,Experiment1
A103,7,animals,marmoset,2234,51073,Experiment1
A103,7,animals,hamster,4674,55747,Experiment1
A103,7,animals,alpaca,2199,57946,Experiment1
A103,7,animals,sheep,4180,62126,Experiment1
A103,7,animals,goat,2270,64396,Experiment1
A103,7,animals,llama,3661,68057,Experiment1
A103,7,animals,woolymammoth,6324,74381,Experiment1
A103,7,animals,elephant,1468,75849,Experiment1
A103,7,animals,zebra,2069,77918,Experiment1
A103,7,animals,goose,5174,83092,Experiment1
A103,7,animals,hawk,1233,84325,Experiment1
A103,7,animals,swan,1592,85917,Experiment1
A103,7,animals,kangaroo,5224,91141,Experiment1
A103,7,animals,mouse,5048,96189,Experiment1
A103,7,animals,crane,2030,98219,Experiment1
A103,7,animals,cranefly,2813,101032,Experiment1
A103,7,animals,fly,615,101647,Experiment1
A103,7,animals,duck,2345,103992,Experiment1
A103,7,animals,hawk,2984,106976,Experiment1
A103,7,animals,crow,1339,108315,Experiment1
A103,7,animals,raven,2668,110983,Experiment1
A103,7,animals,mink,1439,112422,Experiment1
A103,7,animals,seal,3822,116244,Experiment1
A103,7,animals,otter,1739,117983,Experiment1
A103,7,animals,polarbear,5377,123360,Experiment1
A103,7,animals,dolphin,5906,129266,Experiment1
A103,7,animals,penguin,1543,130809,Experiment1
A103,7,animals,catfish,2113,132922,Experiment1
A103,7,animals,whale,1041,133963,Experiment1
A103,7,animals,belugawhale,5480,139443,Experiment1
A103,7,animals,sealion,3855,143298,Experiment1
A103,7,animals,seacow,2193,145491,Experiment1
A103,7,animals,cow,3006,148497,Experiment1
A103,7,animals,lion,3280,151777,Experiment1
A103,7,animals,wolf,1440,153217,Experiment1
A103,7,animals,cheetah,2738,155955,Experiment1
A103,7,animals,leopard,3181,159136,Experiment1
A103,7,animals,ocelot,2160,161296,Experiment1
A103,7,animals,tiger,2003,163299,Experiment1
A103,7,animals,piranha,8929,172228,Experiment1
A103,7,animals,flyingsquirrel,7960,180188,Experiment1
A103,8,fruits,strawberry,3420,3420,Experiment1
A103,8,fruits,pineapple,3839,7259,Experiment1
A103,8,fruits,raspberry,4178,11437,Experiment1
A103,8,fruits,kiwi,3426,14863,Experiment1
A103,8,fruits,cantaloupe,6352,21215,Experiment1
A103,8,fruits,honeydew,2781,23996,Experiment1
A103,8,fruits,passionfruit,2867,26863,Experiment1
A103,8,fruits,pomegranate,4319,31182,Experiment1
A103,8,fruits,marionberry,3020,34202,Experiment1
A103,8,fruits,apple,858,35060,Experiment1
A103,8,fruits,fig,536,35596,Experiment1
A103,8,fruits,pear,1072,36668,Experiment1
A103,8,fruits,plum,3144,39812,Experiment1
A103,8,fruits,pear,3225,43037,Experiment1
A103,8,fruits,boysenberry,10413,53450,Experiment1
A103,8,fruits,peach,1893,55343,Experiment1
A103,8,fruits,cherry,5743,61086,Experiment1
A103,8,fruits,blueberry,4443,65529,Experiment1
A103,8,fruits,grape,3512,69041,Experiment1
A103,8,fruits,durian,1978,71019,Experiment1
A103,8,fruits,date,704,71723,Experiment1
A103,8,fruits,cantaloupe,5373,77096,Experiment1
A103,8,fruits,watermelon,2625,79721,Experiment1
A103,8,fruits,grapefruit,6694,86415,Experiment1
A103,8,fruits,blackberry,7388,93803,Experiment1
A103,8,fruits,salmonberry,1814,95617,Experiment1
A103,8,fruits,banana,1797,97414,Experiment1
A103,8,fruits,lime,1603,99017,Experiment1
A103,8,fruits,lemon,1247,100264,Experiment1
A103,8,fruits,orange,1553,101817,Experiment1
A103,8,fruits,mandarin,3764,105581,Experiment1
A103,8,fruits,coconut,31424,137005,Experiment1
A103,8,fruits,grapple,28902,165907,Experiment1
A103,8,fruits,crabapple,8241,174148,Experiment1
A103,8,fruits,cranberry,2201,176349,Experiment1
A103,8,fruits,craisen,4850,181199,Experiment1
A104,0,vegetables,lettuce,6353,6353,Experiment1
A104,0,vegetables,broccoli,2912,9265,Experiment1
A104,0,vegetables,pea,2064,11329,Experiment1
A104,0,vegetables,corn,3263,14592,Experiment1
A104,0,vegetables,potato,2082,16674,Experiment1
A104,0,vegetables,greenbean,7489,24163,Experiment1
A104,0,vegetables,cauliflower,10258,34421,Experiment1
A104,0,vegetables,celery,3632,38053,Experiment1
A104,0,vegetables,carrot,2529,40582,Experiment1
A104,0,vegetables,zucchini,6305,46887,Experiment1
A104,0,vegetables,onion,10387,57274,Experiment1
A104,0,vegetables,garlic,6554,63828,Experiment1
A104,0,vegetables,asparagus,32285,96113,Experiment1
A104,0,vegetables,leek,7233,103346,Experiment1
A104,0,vegetables,kale,1791,105137,Experiment1
A104,0,vegetables,spinach,5157,110294,Experiment1
A104,0,vegetables,squash,24316,134610,Experiment1
A104,0,vegetables,bellpepper,18681,153291,Experiment1
A104,1,animals,dog,3114,3114,Experiment1
A104,1,animals,cat,1072,4186,Experiment1
A104,1,animals,horse,1279,5465,Experiment1
A104,1,animals,elephant,1650,7115,Experiment1
A104,1,animals,lemur,1167,8282,Experiment1
A104,1,animals,squirrel,6048,14330,Experiment1
A104,1,animals,groundhog,5459,19789,Experiment1
A104,1,animals,horse,1855,21644,Experiment1
A104,1,animals,raccoon,3636,25280,Experiment1
A104,1,animals,opossum,4284,29564,Experiment1
A104,1,animals,baldeagle,5138,34702,Experiment1
A104,1,animals,woodpecker,2880,37582,Experiment1
A104,1,animals,bluejay,2897,40479,Experiment1
A104,1,animals,marmot,4320,44799,Experiment1
A104,1,animals,killerwhale,6389,51188,Experiment1
A104,1,animals,greatwhiteshark,2557,53745,Experiment1
A104,1,animals,dolphin,4097,57842,Experiment1
A104,1,animals,fox,1120,58962,Experiment1
A104,1,animals,polarbear,3569,62531,Experiment1
A104,1,animals,tiger,5536,68067,Experiment1
A104,1,animals,buffalo,6690,74757,Experiment1
A104,1,animals,wildebeest,3746,78503,Experiment1
A104,1,animals,deer,5503,84006,Experiment1
A104,1,animals,platypus,4611,88617,Experiment1
A104,1,animals,python,1887,90504,Experiment1
A104,1,animals,anaconda,3552,94056,Experiment1
A104,1,animals,parrot,2908,96964,Experiment1
A104,1,animals,mouse,6022,102986,Experiment1
A104,1,animals,ferret,20308,123294,Experiment1
A104,1,animals,rabbit,3412,126706,Experiment1
A104,1,animals,pig,3405,130111,Experiment1
A104,1,animals,porcupine,15155,145266,Experiment1
A104,1,animals,hedgehog,4081,149347,Experiment1
A104,1,animals,trout,7730,157077,Experiment1
A104,1,animals,owl,16467,173544,Experiment1
A104,2,fruits,orange,4982,4982,Experiment1
A104,2,fruits,lemon,2405,7387,Experiment1
A104,2,fruits,apple,1676,9063,Experiment1
A104,2,fruits,grapefruit,8627,17690,Experiment1
A104,2,fruits,cantaloupe,12226,29916,Experiment1
A104,2,fruits,kiwi,8640,38556,Experiment1
A104,2,fruits,mango,15459,54015,Experiment1
A104,2,fruits,strawberry,22628,76643,Experiment1
A104,2,fruits,grape,5281,81924,Experiment1
A104,2,fruits,lime,20164,102088,Experiment1
A104,2,fruits,banana,30855,132943,Experiment1
A104,2,fruits,cranberry,26579,159522,Experiment1
A104,3,vegetables,pea,5298,5298,Experiment1
A104,3,vegetables,corn,1200,6498,Experiment1
A104,3,vegetables,lettuce,7524,14022,Experiment1
A104,3,vegetables,onion,11407,25429,Experiment1
A104,3,vegetables,leek,927,26356,Experiment1
A104,3,vegetables,kale,2465,28821,Experiment1
A104,3,vegetables,spinach,2145,30966,Experiment1
A104,3,vegetables,broccoli,3360,34326,Experiment1
A104,3,vegetables,artichoke,10466,44792,Experiment1
A104,3,vegetables,garlic,8850,53642,Experiment1
A104,3,vegetables,potato,9251,62893,Experiment1
A104,3,vegetables,greenbean,8000,70893,Experiment1
A104,3,vegetables,zucchini,18724,89617,Experiment1
A104,3,vegetables,asparagus,44168,133785,Experiment1
A104,4,fruits,banana,4809,4809,Experiment1
A104,4,fruits,apple,1854,6663,Experiment1
A104,4,fruits,orange,1519,8182,Experiment1
A104,4,fruits,lime,1234,9416,Experiment1
A104,4,fruits,lemon,2016,11432,Experiment1
A104,4,fruits,grapefruit,8930,20362,Experiment1
A104,4,fruits,kiwi,961,21323,Experiment1
A104,4,fruits,strawberry,5488,26811,Experiment1
A104,4,fruits,cranberry,2833,29644,Experiment1
A104,4,fruits,grape,3617,33261,Experiment1
A104,4,fruits,blueberry,15346,48607,Experiment1
A104,4,fruits,coconut,17988,66595,Experiment1
A104,4,fruits,pineapple,5648,72243,Experiment1
A104,4,fruits,watermelon,4419,76662,Experiment1
A104,4,fruits,cantaloupe,2350,79012,Experiment1
A104,4,fruits,mango,11603,90615,Experiment1
A104,4,fruits,peach,21908,112523,Experiment1
A104,4,fruits,cherry,3889,116412,Experiment1
A104,5,animals,tiger,4689,4689,Experiment1
A104,5,animals,lion,1376,6065,Experiment1
A104,5,animals,polarbear,2688,8753,Experiment1
A104,5,animals,cougar,1760,10513,Experiment1
A104,5,animals,opossum,4034,14547,Experiment1
A104,5,animals,raccoon,2511,17058,Experiment1
A104,5,animals,groundhog,3426,20484,Experiment1
A104,5,animals,hedgehog,1744,22228,Experiment1
A104,5,animals,pig,1536,23764,Experiment1
A104,5,animals,python,5441,29205,Experiment1
A104,5,animals,koalabear,6224,35429,Experiment1
A104,5,animals,pandabear,6195,41624,Experiment1
A104,5,animals,platypus,4575,46199,Experiment1
A104,5,animals,crocodile,3313,49512,Experiment1
A104,5,animals,alligator,3600,53112,Experiment1
A104,5,animals,scorpion,6465,59577,Experiment1
A104,5,animals,deer,9106,68683,Experiment1
A104,5,animals,parrot,4386,73069,Experiment1
A104,5,animals,buffalo,15874,88943,Experiment1
A104,5,animals,baldeagle,2352,91295,Experiment1
A104,5,animals,otter,4962,96257,Experiment1
A104,5,animals,lemur,992,97249,Experiment1
A104,5,animals,skunk,8481,105730,Experiment1
A104,5,animals,moose,8994,114724,Experiment1
A104,5,animals,caribou,6273,120997,Experiment1
A104,5,animals,elk,2512,123509,Experiment1
A104,5,animals,wildebeest,4340,127849,Experiment1
A104,5,animals,elephant,1390,129239,Experiment1
A104,5,animals,greatwhiteshark,5024,134263,Experiment1
A104,5,animals,dolphin,5185,139448,Experiment1
A104,5,animals,trout,1936,141384,Experiment1
A104,5,animals,lobster,1489,142873,Experiment1
A104,5,animals,crab,4576,147449,Experiment1
A104,5,animals,fox,4657,152106,Experiment1
A104,5,animals,owl,5058,157164,Experiment1
A104,5,animals,ferret,6032,163196,Experiment1
A104,5,animals,pig,8018,171214,Experiment1
A104,5,animals,boar,2114,173328,Experiment1
A104,6,vegetables,onion,6472,6472,Experiment1
A104,6,vegetables,garlic,1824,8296,Experiment1
A104,6,vegetables,greenbean,4993,13289,Experiment1
A104,6,vegetables,limabean,5520,18809,Experiment1
A104,6,vegetables,leek,8643,27452,Experiment1
A104,6,vegetables,corn,1984,29436,Experiment1
A104,6,vegetables,pea,2385,31821,Experiment1
A104,6,vegetables,asparagus,10322,42143,Experiment1
A104,6,vegetables,spinach,2672,44815,Experiment1
A104,6,vegetables,zucchini,8513,53328,Experiment1
A104,6,vegetables,greenpepper,7953,61281,Experiment1
A104,6,vegetables,cauliflower,24680,85961,Experiment1
A104,6,vegetables,celery,40179,126140,Experiment1
A104,6,vegetables,carrot,9875,136015,Experiment1
A104,6,vegetables,shallot,23558,159573,Experiment1
A104,7,fruits,orange,6907,6907,Experiment1
A104,7,fruits,lemon,1694,8601,Experiment1
A104,7,fruits,lime,1234,9835,Experiment1
A104,7,fruits,strawberry,5313,15148,Experiment1
A104,7,fruits,cherry,2832,17980,Experiment1
A104,7,fruits,grape,1695,19675,Experiment1
A104,7,fruits,cranberry,5411,25086,Experiment1
A104,7,fruits,banana,1790,26876,Experiment1
A104,7,fruits,coconut,2945,29821,Experiment1
A104,7,fruits,pineapple,4194,34015,Experiment1
A104,7,fruits,mango,1967,35982,Experiment1
A104,7,fruits,peach,4132,40114,Experiment1
A104,7,fruits,kiwi,3789,43903,Experiment1
A104,7,fruits,watermelon,17189,61092,Experiment1
A104,7,fruits,apple,85567,146659,Experiment1
A104,8,animals,polarbear,4602,4602,Experiment1
A104,8,animals,koalabear,2161,6763,Experiment1
A104,8,animals,pandabear,1662,8425,Experiment1
A104,8,animals,grizzlybear,11107,19532,Experiment1
A104,8,animals,mongoose,4863,24395,Experiment1
A104,8,animals,cougar,3169,27564,Experiment1
A104,8,animals,tiger,3073,30637,Experiment1
A104,8,animals,lion,1360,31997,Experiment1
A104,8,animals,opossum,5521,37518,Experiment1
A104,8,animals,raccoon,1728,39246,Experiment1
A104,8,animals,skunk,1632,40878,Experiment1
A104,8,animals,python,4785,45663,Experiment1
A104,8,animals,anaconda,5313,50976,Experiment1
A104,8,animals,crocodile,7794,58770,Experiment1
A104,8,animals,alligator,3733,62503,Experiment1
A104,8,animals,platypus,3852,66355,Experiment1
A104,8,animals,scorpion,3634,69989,Experiment1
A104,8,animals,lobster,1539,71528,Experiment1
A104,8,animals,jellyfish,2445,73973,Experiment1
A104,8,animals,octopus,6850,80823,Experiment1
A104,8,animals,crab,6400,87223,Experiment1
A104,8,animals,starfish,4753,91976,Experiment1
A104,8,animals,porcupine,9778,101754,Experiment1
A104,8,animals,buffalo,10162,111916,Experiment1
A104,8,animals,baldeagle,3216,115132,Experiment1
A104,8,animals,wolverine,5185,120317,Experiment1
A104,8,animals,badger,2901,123218,Experiment1
A104,8,animals,lemur,1341,124559,Experiment1
A104,8,animals,ferret,1647,126206,Experiment1
A104,8,animals,pig,2800,129006,Experiment1
A104,8,animals,boar,944,129950,Experiment1
A104,8,animals,sheep,9396,139346,Experiment1
A104,8,animals,deer,1999,141345,Experiment1
A104,8,animals,wildebeest,2432,143777,Experiment1
A104,8,animals,elephant,1345,145122,Experiment1
A104,8,animals,bluewhale,4050,149172,Experiment1
A104,8,animals,dolphin,2478,151650,Experiment1
