max_converge,theta,numgraphs,edgestotweak,numkeep,maxlen,jeff,numperseed,beta,offset,numnodes,numlinks,probrewire,numedges,graph_seed,numx,trim,x_seed,cost_orig,cost_irt,cost_noirt,time_irt,time_noirt,bestgraph_irt,bestgraph_noirt,disconnected_graph,hit_orig,miss_orig,fa_orig,cr_orig,hit_irt,miss_irt,fa_irt,cr_irt,hit_noirt,miss_noirt,fa_noirt,cr_noirt
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,37,7,1,37,23,6,3,04:25.5,02:39.3,8ntig91sar3pkaheymvv32s5nq5exn0eouw8lnliyh2,8bjhrqtuefxnvx59un5fk00jle2ez1ujlwyzj5m9iiu,0,30,0,23,52,27,3,3,72,28,2,1,74
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,38,7,1,38,31,20,21,06:07.7,02:42.8,2fbvsgr6wlrm8g6dafwx0dglt49jwcsc1ro8pjsiksne,2g8mi85unf985j1tx6v4qdkae3cvdrv4xkb1d14whk3u,0,26,4,27,48,18,12,8,67,18,12,9,66
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,39,7,1,39,24,11,13,04:45.1,02:32.8,5p640zcbsdndlbxfd9mlxnjo25wabh43pscdhcyxcno,5p640zcbsdndlbxq0hmten9mtamkiwoj0q40jd5lq38,0,28,2,22,53,23,7,4,71,23,7,6,69
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,40,7,1,40,25,12,8,04:10.5,02:15.4,1277ydtnxksqfgqx4xsofr8xpfpudqa7qzq6q2u6yj9g,uxa7n98s4ts8tt9j3s5epakno9fksie50nxwabu0xl0,0,27,3,22,53,24,6,6,69,25,5,3,72
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,41,7,1,41,27,4,7,05:12.6,02:35.0,emoqwjjbfgeqxkuhdn569nlsunwg89j16a7u8p1gh6o,emoqwjbxx2u75iizxkzbcnazovuce0cbww4v9d3bq4i,0,28,2,25,50,27,3,1,74,26,4,3,72
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,42,7,1,42,32,18,20,07:20.2,02:36.3,2h5oero6sk2hgcxzldnn6xofybzw2klljl9yabjgrybk,2h5oeul7jv283t5iizop61lboqrj982ivzdl8qt0fm74,0,27,3,29,46,20,10,8,67,20,10,10,65
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,43,7,1,43,27,6,9,05:53.2,02:21.2,t843esu85nch80auzdicym28fu59lmlzcyxtx6g75ls,t843fj29hweszsu9k9f9fe73rwdy0ge7lccvi6yecdc,0,26,4,23,52,25,5,1,74,24,6,3,72
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,44,7,1,44,29,7,8,06:01.1,02:20.2,2bope7m418nnz7vzq3n44wzs5y0hh7qniuds1q6cx69y,2bope7m418nnz7vzq3n44wx323n0nf1e4xpwc61czkee,0,27,3,26,49,25,5,2,73,24,6,2,73
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,45,7,1,45,30,7,9,05:15.5,02:32.0,1mahkh1ry0yk4704te8fon4pk9e3u9u8s4t4mzanxa84,1mahkh1s03muofyjuelhq4i83i5ygmzwedum51quvhms,0,26,4,26,49,24,6,1,74,24,6,3,72
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,46,7,1,46,33,19,21,05:10.1,02:44.6,7yia6tbnzj7a4k2i8at84zw7zk4r1nrrqn4e1zzuwr8,f8g0a2yjfwjdry13j0cb5izjtzw4ytd6iddrfl2zyok,0,24,6,27,48,18,12,7,68,17,13,8,67
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,47,7,1,47,27,8,11,05:21.7,02:45.1,gdnyk4167ts97r5vtvfglgeayudbwvh15z7n9iyfif4,gdnyk48krji373mblz7sbwy0pfkh63x4s9ei4yzf2f4,0,28,2,25,50,24,6,2,73,23,7,4,71
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,48,7,1,48,32,11,16,04:56.6,02:16.2,2fm5ugikqt19jgff9e08xbwh7q0a94oroxxtv9pc8w10,2fq993up6hxq0qf1fv3hgv3g15f2qayb88dwa6t1quxw,0,29,1,31,44,26,4,7,68,25,5,11,64
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,49,7,1,49,32,8,14,05:49.3,02:43.3,k0uqi94uncp1wpumnkviigbn8hp68iedqovpatw2vii,l1oshkb6d2a9be68fdtukyo7lfcz7yp1gs3yg3hyfii,0,27,3,29,46,25,5,3,72,23,7,7,68
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,50,7,1,50,30,11,12,05:37.5,03:06.6,2fc4xeeat3bq5kizge2pr7vmqbg8suhqtkjvlr3s677q,2fc4xeeat3bq5l87s1dvwmmjic1xz65bugxfeb2zbsw6,0,26,4,26,49,23,7,4,71,23,7,5,70
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,51,7,1,51,22,10,12,03:12.3,02:32.2,10fh3g55k2wored7ie2zc7kvg387fisbhy4mohrqt1r8,10fh3g54mw3ts6a9zt0yzwq5bcikg4a3y2yq1rt4y7tw,0,27,3,19,56,27,3,7,68,23,7,5,70
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,52,7,1,52,27,12,12,06:19.3,01:56.4,2h53y4z8vh7zneh8ipkd0volk02iqr5f2xadkzywtw5w,2h65cwv6ztedhatzzpmsa3iubkh3jb6ogfumnij9klqs,0,28,2,25,50,22,8,4,71,25,5,7,68
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,53,7,1,53,24,5,6,04:00.6,02:07.3,2fcx4nf90we8fq3nwa5tx7nibwk32x99tsazewav9dkw,2h6ek68kijdg9vul5st7a3fhpunia4sg1e1va4tbruv4,0,28,2,22,53,26,4,1,74,26,4,2,73
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,54,7,1,54,22,8,9,04:07.1,02:24.7,10g936xpkncjo3u1g4vhijjgqb3u9dpkjzjmqimp5sva,2mnv7baj8v4883fcuap233mb8qneg99h7eafrejs08di,0,29,1,21,54,25,5,3,72,25,5,4,71
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,55,7,1,55,28,11,19,05:23.8,02:41.7,2tas7y6uzc0e1zn9lo9ujif4fvxo8xlv6c2a6160aq,2tas81vm64aa37pt4xramh76sa12zft2st482vvqpu,0,27,3,25,50,24,6,5,70,21,9,10,65
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,56,7,1,56,24,9,10,04:01.1,01:58.0,1m7xdsae30lgc61dv8xbm4nlvch1m3t9cxyb2xlx9a10,1m7xds9kkwr5t5u8glk34ugm90h2fiwt9gncfmz908hw,0,28,2,22,53,25,5,4,71,24,6,4,71
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,57,7,1,57,32,9,11,04:53.9,02:23.4,h5lj0kyxi0pwp0t05c9rdn9byvy64hucupe6ykotnq,h5lgtwuwqtq6d3u7fs99kq38xmto9ecvaj8p7a989y,0,27,3,29,46,25,5,4,71,23,7,4,71
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,58,7,1,58,34,14,17,04:14.1,03:20.1,17p5mtci71g7prtgb8n3ha1l5v8qvow9afo27cuf93qa,17t90bw4jo91vtevt7q7hqyplh2mwre67pf5fvmilteq,0,26,4,30,45,24,6,8,67,23,7,10,65
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,59,7,1,59,24,16,18,03:48.7,01:36.7,1mp26ed75v6h2byg4pm55asq6tsbeyi6dnly10sk84au,f1b83kf1um9kz6twe6996colqe6z66gwmk1vh6o40cm,0,26,4,20,55,22,8,8,67,21,9,9,66
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,60,7,1,60,31,18,19,04:42.0,03:25.8,tkdipd48jpkb6nsg1ccddgeub48k6ap5118n10s39s6,tkdipd3bcwv8pf3is9l8u3vl15wgoafcna2oip2vebq,0,25,5,26,49,21,9,9,66,19,11,8,67
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,61,7,1,61,30,14,15,05:23.7,02:06.8,2iyn3kh7j801mhc6x51mo2sj1lglcwu9skrd8w7g10dw,1puw779jooaamzf9ujetd618hvvtvvdnz9ufu26p1id0,0,26,4,26,49,21,9,5,70,20,10,5,70
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,62,7,1,62,21,9,13,04:31.8,02:35.4,1thkjh345lxfqvi4zl7i28zp7itebe2vrwei3m0j4b5w,tax5tfhlx582e08qfxyyea9i738ijed8wr9p2ninh50,0,29,1,20,55,25,5,4,71,24,6,7,68
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,63,7,1,63,28,9,12,05:06.1,02:59.9,2fbdb8rdi7k8zc2x13vzqks8cxsnjjw2bld8on9gmzeq,2fbmol1ioquy0in9j52hjzh4nn86rzh0zwey84robkjm,0,28,2,26,49,24,6,3,72,23,7,5,70
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,64,7,1,64,24,12,15,05:29.8,01:52.8,96hnw1a8mypw8sktks9004nhtgl1k4zh15dgrwe2ex2,96hnw1a8mypw9q7x3uv3glov0pr04q2t78ckl5d1fke,0,30,0,24,51,22,8,4,71,22,8,7,68
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,65,7,1,65,25,5,7,04:36.5,02:02.5,1pweb1m9wngbtqv50zsauduxe9otkp7ucguud462xx7q,1pweg83ffrwvjdtem3ud0ywnf70skhvk30r85c0bi0yu,0,30,0,25,50,27,3,2,73,27,3,4,71
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,66,7,1,66,29,12,12,04:43.4,03:00.0,2ht765vqw5jjjplzre59dbw5i7upbe88hk88qdj5mh2,1ydbyorjjpdqdb388u56i6j6wolfqzbbbrt6tour4zq,0,29,1,28,47,27,3,9,66,25,5,7,68
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,67,7,1,67,23,11,14,05:11.8,02:35.2,unswpqz3u4yeeowjf7i8qwqerl8fkr5tehotfpjy43o,unrr8e1qqfq5x7iakxzy9gytdfqi6zgt2nptqnggft0,0,30,0,23,52,22,8,3,72,20,10,4,71
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,68,7,1,68,28,9,16,06:30.8,02:10.0,1m86k2p7bzv18b7wbjhpwwdmk8g3q52m2c52qif4y2kk,1mojwyejfpb0ggwoteqjwed5aqrwajnye0l430yo3cp0,0,27,3,25,50,23,7,2,73,20,10,6,69
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,69,7,1,69,25,6,9,05:17.2,03:05.7,2h5mxyrbl8e40nagt7m1hwlpl3310u5nfhhp2akw4nic,2i3ehrs7b3fd2zze4vpmfpz12365748xwf8kv3laoohs,0,29,1,24,51,25,5,1,74,23,7,2,73
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,70,7,1,70,31,13,20,04:50.3,03:02.8,20ubu938ss6hukr4hzdimdzu8ny3k0lei8ol6un86s9e,20ucwxw5qj1gbyuz0dcjbsqabk3ooausz318iw0xsec0,0,28,2,29,46,24,6,7,68,18,12,8,67
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,71,7,1,71,25,11,12,05:57.1,02:51.3,mtexpf4glppso3kwabtfzjfpb3la167j0wv8hmaraiq,mtds9im7yo9y7but9c1szbnwrw6utrf3ar4bg4k8hs2,0,28,2,23,52,24,6,5,70,24,6,6,69
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,72,7,1,72,25,12,15,05:08.7,01:50.3,4d3axvq1nu7fugwkqx97csu3wa57022d8nkn4jz469w,4d3b0smfbjn0nmp1yapcs83xrh02b8wle9j0kikjdms,0,29,1,24,51,24,6,6,69,25,5,10,65
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,73,7,1,73,25,4,14,04:59.2,02:47.9,2s2p5wyzcu7kyx6dx5dyntak67o7iat6jyvjdxfjbia,1eg7hfdvj51vnts3dr0t7pz3od3owj9do9x5ya8qn9e,0,30,0,25,50,29,1,3,72,23,7,7,68
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,74,7,1,74,29,7,12,05:31.9,03:16.6,1o2y0reu93katvd01z535tvx1yk6tcjqx7fozl3wdmpy,1o4zowtyaoqq77g4qaeyd36ivw6kvcdpoadcx25ndpae,0,28,2,27,48,26,4,3,72,24,6,6,69
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,75,7,1,75,33,14,15,06:43.5,02:29.3,2lr69ttj2sa2pp4s8r1w0up1v0iie6iagrtr6is8g8qo,2lr69ttj2sa2pp4s8sjryvakyxitmelpp5wrmhhahg74,0,25,5,28,47,23,7,7,68,23,7,8,67
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,76,7,1,76,27,13,16,05:28.5,03:25.1,lvci46prjyromezt65qq5o6ebph0281w5ejh7qc82eu,lvchycxgty92g2olth0n8tnr6z4er0nkymmta1tmzw0,0,27,3,24,51,23,7,6,69,20,10,6,69
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,77,7,1,77,35,12,11,06:05.5,03:04.0,eknnhd7d5r9hcx508v3iimndrjgw886u2ifaubof6ro,eoqzpaietn9nirsq168f07t56qmrrcq01stjzn2itj8,0,25,5,30,45,22,8,4,71,22,8,3,72
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,78,7,1,78,34,9,11,05:28.9,02:38.4,218dneeogtxw78eo0vgu2xoqbnv214diuu9oajem0suk,218dneeogtxw78eo0vgs6qfzowzg5bz0ts8thxfd6z4c,0,26,4,30,45,24,6,3,72,23,7,4,71
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,79,7,1,79,29,11,17,04:50.5,02:03.5,2fdxeozjxo7sun3zoit1fl9fbw3e3wn5ttw40oxl7zte,1tl57nhnkijnlvb9elrz1x2y89y4df3hlsv8c0ocewz6,0,25,5,24,51,24,6,5,70,23,7,10,65
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,80,7,1,80,29,10,13,03:55.9,02:07.4,1moa4bfo5dyo7h2sa8zkwwq44hyrwlutu5hj5xqfhcsu,1moskn1kone4nw11uwayv7js179b7zlo6rmg345cz4ni,0,27,3,26,49,24,6,4,71,24,6,7,68
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,81,7,1,81,27,8,10,05:33.1,02:55.3,1mdk0p3d8motgn3xmjazhgcz4ec1dnasqlhunwcpsb6c,1mdk0p3d8motgn3xmjazhgcz4ec1dnauoob0u57ygcd0,0,29,1,26,49,26,4,4,71,25,5,5,70
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,82,7,1,82,27,15,13,04:14.1,02:07.4,4jzxvu7gdlweljhivk6gfzk18ziflqz88r0ydmgxem8,4jzxvu7wz0euj8zwvfgx2469sp17yjp2gliqty782yw,0,26,4,23,52,21,9,6,69,23,7,6,69
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,83,7,1,83,29,14,14,05:08.5,02:47.5,1o3pnyktpkb9tnnd48lw04jvvypd83en4740ddzk5pgs,1o378ybbwo4uuw3o4ttbvjlu2wqjs6kohibllu973z7w,0,29,1,28,47,23,7,7,68,22,8,6,69
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,84,7,1,84,26,8,9,04:14.9,01:52.0,2fbxg1ci3yhjqz0qvtzq0s87ka3je0rwl51lj7uvat4y,2h5evk5tllgrl4ro5cn1hgr46hwcngw4pzfu3xevipl6,0,28,2,24,51,26,4,4,71,26,4,5,70
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,85,7,1,85,29,15,15,07:28.1,02:44.8,tc7d27pryzsf8zquncyljeyy1d9s1tvea8h9szobnt2,tdqm56prji1vzok4jusr0znl4kg2pi1tq7j4a3e7oee,0,26,4,25,50,23,7,8,67,25,5,10,65
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,86,7,1,86,32,9,10,04:10.1,02:55.8,1rpn3m31h97mjohca44ive8bm0dd3d6rrrpbetccba82,1quy4k8qhkr3mirja4x8j6sle9a41v2znxwc34y5dn9e,0,27,3,29,46,25,5,4,71,24,6,4,71
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,87,7,1,87,25,9,10,05:20.7,02:19.4,uyjj82ud27kqha840az2zlzedp2jf86n7kb3686uj46,uyk3xzgg4f2a0jw4sspgbcc30sq2brmae4qj8soq152,0,28,2,23,52,26,4,5,70,25,5,5,70
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,88,7,1,88,27,10,12,06:11.0,02:51.3,v5gsfmir82pnhvimfnpcyvkjt8y3fhz7tmzvayal5pe,21z3kwowls08ongr9lx8al1exexy1twz4074tup0076,0,29,1,26,49,25,5,5,70,23,7,5,70
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,89,7,1,89,21,10,12,05:17.1,01:47.8,tbyq9pwi1q71ud9tosrm7zjew17550vntfe9eoz6azw,tbyqa30jr6vhxjoc2ojar0o8hhn0vboo3x47npn69f0,0,29,1,20,55,23,7,3,72,23,7,5,70
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,90,7,1,90,25,12,16,03:59.8,03:03.0,1mj6irfkxnpkq133jz2uafvs1qnhuxh5vmrm88drb5o2,1mazubkwzyc68rd8eacad7g7lqguhupn1tv0npxu91ai,0,27,3,22,53,24,6,6,69,21,9,7,68
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,91,7,1,91,30,8,12,05:08.0,02:51.3,t8d90taf3h6xok9429lyqf3ncemzqbkty9vycc0c17a,eup7f5v6uujvj191k0nxv6ve5quqwn2q3i6ka9q912,0,27,3,27,48,24,6,2,73,23,7,5,70
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,92,7,1,92,23,10,13,04:58.8,02:03.0,2tvj78dqxn14r2xb8iiufde34bdsigcub5nozpsqr2n6,2xihzulp4tylgnc38pjih6vrq1dckm3mjp356rba642q,0,28,2,21,54,25,5,5,70,24,6,7,68
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,93,7,1,93,25,8,9,05:38.8,02:56.2,2mluleo8rk3xl2qi15wd25hp52kt9dhf2t96d46596v8,2n27yadkmyuqjm68cjdgwmd1m6vyq0t8igv0kks4lj44,0,29,1,24,51,24,6,2,73,24,6,3,72
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,94,7,1,94,32,17,16,05:59.4,02:25.9,f09o5gqqq18shdotgtdwrruq4knh83n18l9m69uto22,in8j73dpzzogt4gyxbujjfjftvlt7m2pl3i88fpjdoi,0,25,5,27,48,18,12,5,70,19,11,5,70
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,95,7,1,95,36,12,14,05:57.3,03:04.0,1mgmtwq8tolxxvu9f0w67aq2pdaa86iuwqey2aolj2f4,1mgmtwq8tolxxvu99pal954damb3toadvoyryo2pineo,0,24,6,30,45,24,6,6,69,23,7,7,68
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,96,7,1,96,29,11,12,06:16.4,03:44.9,hnf4zbdrkwojifhlbcxdcngqnwfairwmv34voihr0k,hnf4zbdrkwojifk645vg4vjl2wa3kxq601uqrpmn7o,0,28,2,27,48,23,7,4,71,21,9,3,72
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,97,7,1,97,25,14,11,04:42.5,01:58.2,1mr2ba00125s20x7evst4n6khyey5uaxaxyomcli9z5w,1mr2ba00125560hurxeiizl8hckgfp5m04pwa7qz0rwk,0,28,2,23,52,24,6,8,67,25,5,6,69
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,98,7,1,98,23,9,12,04:35.2,02:45.0,2fepavy5tdyuh6o4ns63i15salmgx6yyighzkit7fnr8,2fepg2fbcj0eb1en32au4oet1gqabb36c5nv34c5sp38,0,29,1,22,53,24,6,3,72,23,7,5,70
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,99,7,1,99,20,8,8,03:13.4,01:57.1,2tvrs5hf8h2gv3q8zcqwdcezp6zkliiprj1nnussvdz6,20s0x2w1rpgut0jttw7f0tqbpw2o1n497gjq5hsv3w5e,0,29,1,19,56,25,5,3,72,24,6,2,73
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,0,8,1,0,24,7,7,05:49.7,02:37.2,2fcya3c55f9jb9ssxwm87urohpg5wxouwceq0e93wa36,2fcya3c55faukghj14kwzxayjcb841sd0rfpj0vlnfv6,0,30,0,24,51,27,3,4,71,27,3,4,71
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,1,8,1,1,38,15,20,06:53.1,02:25.1,2njlkzx9urfeovvvyeanopd55xhmjlo68ipc4b47b8sm,11c85xqoa1g3ec4h7crsugfb90gi6wnkyxhls9dogqx2,0,28,2,36,39,24,6,9,66,22,8,12,63
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,2,8,1,2,23,10,9,03:55.4,02:24.7,1x4l05c79jto8mzpt9dn1ztehkx1s59unf57noozmgpy,2q8bm5lk1umbm7sef56jue46417b0thnprt1tjjt6ps6,0,28,2,21,54,24,6,4,71,24,6,3,72
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,3,8,1,3,23,6,7,05:01.2,03:00.6,217v8iw2ldoxs7sd0g42kdfwrtk6x9wzq99t7l7su6tm,217v7vkxehmvbif41vr52nvzyagr0tg0unjkeh5k1u16,0,30,0,23,52,26,4,2,73,26,4,3,72
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,4,8,1,4,26,5,10,06:26.7,01:47.5,2iz4d5xku6994fdvkmfvxvics76knly923iienm6tlhi,2iz5systd7buzirmae5y8rm6jfs06h4lg2ol22m8juau,0,29,1,25,50,25,5,0,75,26,4,6,69
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,5,8,1,5,33,10,12,06:27.6,03:19.5,1vjiliq2h15cq87ckjorlraxz0z6nznc7p98x0qucwci,1vk10jpqfumysb3wfqogrwkyrdcqc33pnfcr6u65hooy,0,28,2,31,44,27,3,7,68,25,5,7,68
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,6,8,1,6,22,6,7,06:38.5,03:42.0,ekosw7m9hjgvp9gupukqdyiqm6293fgdd2pr7m51c1w,ekosxo2c61lj8ujnvmdtqt0hr63111ari5phjkc0tac,0,30,0,22,53,25,5,1,74,25,5,2,73
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,7,8,1,7,29,10,10,05:07.4,02:43.0,f8yscwb1ldga4hzsq731qnps30ro18t6jqws05fg1sc,f8yscwb1ldga4hzneli3kwg2qaamz9l4cl5yqp0z098,0,28,2,27,48,25,5,5,70,24,6,4,71
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,8,8,1,8,35,12,11,06:09.3,02:57.7,10i1rn1zif068lney2wlv2ts5iihonevjm2orkz0p4p4,10i1rn1zif068lney2wlv2t3vjx4mo3mypyfn2r6k6iw,0,25,5,30,45,22,8,4,71,22,8,3,72
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,9,8,1,9,28,8,6,06:21.5,03:29.5,7bqrlxf1hiqjh3ymav13y5o5ae4jgwokx1zbmrqjmru,7bqrg3mqri7xarnebpzusc6vfhlgm9uwl1tt4p9an0q,0,30,0,28,47,26,4,4,71,27,3,3,72
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,10,8,1,10,26,7,8,04:50.3,03:12.4,2q8k913vmti9zhpkxnoa7u9wirp2evyjy661hn8msi6a,2q8k913vmtiaq2mlczyjwqa5gb7acr5ylz11fa3islc2,0,29,1,25,50,27,3,4,71,27,3,5,70
