jeff,beta,numnodes,numlinks,probRewire,numedges,graph_seed,numx,trim,x_seed,cost_rw,cost_irts,cost_noirts,time_irts,time_noirts,bestgraph_irts,bestgraph_noirts,alter_graph,hit_irts,miss_irts,fa_irts,cr_irts,hit_noirts,miss_noirts,fa_noirts,cr_noirts,hit_rw,miss_rw,fa_rw,cr_rw,bestval_irts,bestval_noirts,bestval_rw
0.5,1.1,15,4,0.3,30,0,87,0.7,0,65,0,0,49:01.0,16:50.5,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,0,30,0,0,75,30,0,0,75,30,0,65,10,-939.2702111,-1165.278336,-1840.751598
0.5,1.1,15,4,0.3,30,0,88,0.7,0,65,0,0,34:30.5,18:33.3,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,0,30,0,0,75,30,0,0,75,30,0,65,10,-949.9616974,-1179.597009,-1862.106121
0.5,1.1,15,4,0.3,30,0,89,0.7,0,65,0,0,22:37.5,15:36.0,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,0,30,0,0,75,30,0,0,75,30,0,65,10,-961.5819211,-1195.513485,-1883.200048
0.5,1.1,15,4,0.3,30,0,90,0.7,0,65,0,0,28:58.9,17:01.9,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,0,30,0,0,75,30,0,0,75,30,0,65,10,-969.463234,-1206.260596,-1904.351605
0.5,1.1,15,4,0.3,30,0,91,0.7,0,65,0,0,32:04.3,16:57.0,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,0,30,0,0,75,30,0,0,75,30,0,65,10,-981.1981158,-1221.238388,-1925.292418
0.5,1.1,15,4,0.3,30,0,92,0.7,0,65,0,0,30:31.3,16:50.4,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,0,30,0,0,75,30,0,0,75,30,0,65,10,-991.7558373,-1233.779007,-1946.401571
0.5,1.1,15,4,0.3,30,0,93,0.7,0,65,0,0,24:44.6,16:59.3,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,0,30,0,0,75,30,0,0,75,30,0,65,10,-1005.297616,-1247.012481,-1967.789804
0.5,1.1,15,4,0.3,30,0,94,0.7,0,65,0,0,22:57.6,16:10.7,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,0,30,0,0,75,30,0,0,75,30,0,65,10,-1015.485672,-1258.393153,-1988.704586
0.5,1.1,15,4,0.3,30,0,95,0.7,0,65,0,0,28:51.6,17:22.5,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,0,30,0,0,75,30,0,0,75,30,0,65,10,-1024.877356,-1268.987365,-2009.971053
0.5,1.1,15,4,0.3,30,0,96,0.7,0,65,0,0,33:00.4,18:05.6,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,0,30,0,0,75,30,0,0,75,30,0,65,10,-1037.853761,-1283.841428,-2031.534908
0.5,1.1,15,4,0.3,30,0,97,0.7,0,65,0,0,38:02.5,19:26.0,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,0,30,0,0,75,30,0,0,75,30,0,65,10,-1053.042504,-1297.393994,-2052.530162
0.5,1.1,15,4,0.3,30,0,98,0.7,0,65,0,0,52:38.7,09:53.5,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,0,30,0,0,75,30,0,0,75,30,0,65,10,-1065.038646,-1310.346255,-2073.679198
0.5,1.1,15,4,0.3,30,0,99,0.7,0,65,0,0,50:18.9,09:16.4,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,0,30,0,0,75,30,0,0,75,30,0,65,10,-1076.897102,-1324.41325,-2094.620334