jeff,beta,numnodes,numlinks,probRewire,numedges,graph_seed,numx,trim,x_seed,cost_rw,cost_irts,cost_noirts,time_irts,time_noirts,bestgraph_irts,bestgraph_noirts,alter_graph,hit_irts,miss_irts,fa_irts,cr_irts,hit_noirts,miss_noirts,fa_noirts,cr_noirts,hit_rw,miss_rw,fa_rw,cr_rw,bestval_irts,bestval_noirts,bestval_rw
0.9,1.1,55,4,0.3,110,352,3,0.7,352,78,78,78,0:17:26.818313,0:06:17.318899,33nke33ytm5hc5yugkq08lp6ozivf3rubpseyvdu3vqo0yvdwlrswjbv3b3axctflnlfbewew2fxvgtn41cvv14pwmtoggoitgccgiyas17w645gs1p8i80yzuaywbkyfp5wibfviztbmocs9w9n6qufyrjyo0q8mz010ug80snupmrqbdzh6eu4pz5n3lv6qh4je2cbb3fsvj36yyo0apctr37xb7p45nlb4184t0ksgfypiqr1mt3gqi28oo82q7g0tra38186noh882qov6ugvtssak1oqdrg6bsl2t4ebe6e7ph4ylri2nouue220a0v69sh8jkl65np1wc1n1uasfjilrex1qkuxdm2ozh3vn8e1q2f7rqo4bhoj96xds9t0h6p39e906tvq26g2dkp7jy0c10s12wdh8x5codwcdtaw0ytavqyvasdadmmgzxv23e2dx06spekuxvoyxzr3ohfvtv6ul26yj3kpesbpjuvo2vqv3w24eaa21zlnrgpkeryuw6klt8i5lwh6yw9gkptb3uvkr0ucu0pz8tkd1jfgysd7wu9qg3478,33nke33ytm5hc5yugkq08lp6ozivf3rubpseyvdu3vqo0yvdwlrswjbv3b3axctflnlfbewew2fxvgtn41cvv14pwmtoggoitgccgiyas17w645gs1p8i80yzuaywbkyfp5wibfviztbmocs9w9n6qufyrjyo0q8mz010ug80snupmrqbdzh6eu4pz5n3lv6qh4je2cbb3fsvj36yyo0apctokaeswrfeentyhpb6qrvjddzvw1u1gubv4fq9fcm8k8bs3ye4ynkf3g3nmyj66u15fduj052daha7hhfjnwzd8wiqtfity9n7bvbiahyj187nipwfukz46hnrllh96hr8umzm4auriokwbom94tk0ra0gylq9n4xx75e9ulr36pjsejk6fl49x4a3gprqf7sqxwn327bp7s6kgd3ayt14tw76zwue1e6iohk3f3kvazt5a9l2sbkxwlvkmdcxx6zddz6yg5wafp5f5dst2usclv7gs5zh5m4yw7aeno7es81r05tbbuituirqhnc0q475ttbf6j253btnj6eyyfmzil2192drxhmiokpvo,1,63,47,31,1344,63,47,31,1344,64,46,32,1343,-135.77574394,-123.71304413,-124.40499122
0.9,1.1,55,4,0.3,110,353,3,0.7,353,86,81,84,0:41:43.511781,0:11:26.523503,17inft36yt6tpso243a18x7adt8w3pwymf1suldzsro8lp1s1mdckyfareil1gmry6bxfbj4ym458obo1ibteew3awkzzj7z5u9rbomexkol8aw0n7cz0dxivmhvvxpj7kz2feov6bpzdmoxakfsgachtaow90exkc6zcb8k32ioyo24l6hxbn41zpi95hfq6ygniyp6tn2vt8fl7g1srywrryr39h5vhebdimgzyya656wf69nzidt75h6u8d51fdb0v4620ufdnynok8407cqotrrv80o2hylrqaly4ksvullljuhgvrmicw978tesnih852u3hc21zinhllbjxfm0q4syjpwote5j6qddazqu1chy5i1cvqtus90nibopdmttn1f9doh4lg33w4h0i6r3057dzpswi376dqsfyim49a2xonp1fodre4axc085rou56x8ev8acvfrl7pdkwkbwwo7mnfu671ddm606k0xq8dj99cqwq9uyueao5ryj87rnq16pp2840ss5oybdvlk5kkbez01yijclizkmzv362p6cntmhvxdfhupyaxf4enq2v6,17inft36yt6tpso243a18x7adtai8w23aq88exti3u7hr95xgfxf6f6197sy9wwzgvli2ri5e82qhq95kxt63sdsc2fu30h02g7wj12h1z03sdb93py8am2cpoftghgixldkj30cc5xklqgo9dnhrcz1ks1dlluw3z7c0lu3z1ns9x7vos95jzlu768y76lffoz3e3n53jo8lreyryoylr3f6aj4a0tg8dl125346g7eo7ax7g95rzmacowjcgpmomhax1ydr2gqrg6okb381fgjhzwmleynzie01gm1xe2brzi6usz9w6qly90to3w5yaxaf0uuptmwwr9rnzjs2q2ci2xgi1o3ztbxgw83htwcxu2n04c3aqzcz4aia89m8fdf0gmgqyl66sk6ngyrcb6jsgrml5bpbe7akzbs3zyqbofc32402a8z5k652l44yqguc4ouxne531dd9anub6m17wa9c818pdmy2spmbq5qht0oz84ll80vvgb522guvo332t4rsg50vmvgzf2nbytd2gw6k9lp4er44tthvermnx756oj0h9hci3kwl499spu8le,0,56,54,27,1348,57,53,31,1344,60,50,36,1339,-127.707983292,-112.779407548,-114.272654829
0.9,1.1,55,4,0.3,110,354,3,0.7,354,94,94,95,0:21:46.357877,0:10:16.746982,6si7cxiyus042eo8cqtvpfr448o5enbqm16bcz060dlbxsnhs0p4ldsopx24hagsge6ai3cjmuj58hg7g23idgtb121l9br5b6hm49n0r3wz1dc0oqoxfrfyu73j5sbkd6vfpkte3gy6dnq3oeko99lwejt9agqxnanpvj69mxtudjuiktutxckubkvnxv5kq6eu9ebrog4uk3e1uuo59il3bnnrbi5bq0c9d8kmif8gvmxclvdjttex2d7g9nmchhhbfts0vyqck6x7itv18yrfqnwwccxzaswwij3r5j42pd7ribn5n8e4swbulpv9hv6h0vos9hbkj0z19mtgemt811acabv59zsayoaigswo8swius2bvhfj4fp7hrqf1wb9134mzvqns2vxaavzvrhs7dq4lucwawgj4lpfdl5izpohmw1o75a0k7bshd4rim4d3voy6tyyywgxf5zypbyjavkcukriy1gzw1mxjey48lxh94d5vj85u5xu3u5i348pi9hbf49611hmyjsr9qql1idww7d364xpm4vpli6dr07bs95frn19dr24p6ymhn26is1ds,6si7cxiyus042eo8cqtvpfr448o5enbqm16bcz060dlbxsnhs0p4ldsopx24hagsge6ai3cjmuj58hg7g23idgtb121l9br5b6hm49n0r3wz1dc0oqoxfrfyu73j5sbkd6gz4py10ids6le6hg766wqe7fha0royxyzkca6gehbxj395z06gql7q7d4vaxht3i5j1myowj55zu4snyqky0drrrwruhb8yz79f11ssrh8adyudy0vj726476ycih3tco5cynjrbe09209ff44ododbrg649uv9j99doi0t7sngo52a0gi5n2flzmxxkmbvdhipk7l4ys6f09frsfgr9rr8olddubpp69nhlccct6ll8x7alelfag9haaxyieliyhybs7u0hubkculqkk41l4ie6pqi0b4euurtv422r9z6xwi1zvcktfwaxfysaq98jlpl48pjy2yurdxdktobjnazgobe392fse1t1w9zpalf9300tpq0oqvsqo3jrqnxvod35cxswdfsq5o818oxa3mkq7skoamyxe5uyk714yiwoqo2y746n2rakag9tmtr11vazvgg,1,54,56,38,1337,53,57,38,1337,56,54,40,1335,-139.77777061,-123.222620862,-123.910854975
0.9,1.1,55,4,0.3,110,355,3,0.7,355,86,84,85,0:16:53.628891,0:08:08.358813,7n2ha30b5kfp1e6ras8pp6kn3nwi9zem1rxw9olhdj8clkx3ub15tm1ne53qsxukag8ix4gkn7a7ncsbak6d6defygsw60mk7nngfkp37e57nh84iwlqi7fq5ytrokao4r607advej1y0y211ko38cqiefei6z449g76yvcx7aonwsl79gk1t5jucvo2j5ad9rj05koftx7l9513sn3i6goz1c78u2eush5pp7izgcvqzqffnq7qb0bcsfhafipn5y7ogbyywmjormzf69jszow4l6wbwpapiqtpp0diy44u45kmo904yh9r2toqdv7jn8zol659bfa67fx67wj1mtm8vj2ylalv49fcdtjtacqipyzc5q5potv0jm1e8ptbjgmw9fkkikkv9kppkddvkgxb1xplf641ezhc3xd6wuuo03si9w2eil7cofvkxkariaanqcdzhfldgea1cgp4pqysaqu9idporni0mytehrrrp7qf4xpn3qq0du7y6ouz1dnrpnna9qkulh5wrhfi42bfxw2e0guenmfsjj8jjjn81jfsnsudddnwfqfhyp25nx3tqq6k,7n2ha30b5kfp1e6ras8pp6kn3nwi9zckglus1ey5juhyzp0v2gieptu7p07oqm7ka1x5q0kryok7kge3eo2iybivh1bqu9oxbbmga1lhjca1ifz67ekp0ky32vf3hpexzzn69g3nnrdofyzakx5ehj91ydqbrggydfux0vcwxfo5w300hnujvd7nb3ozmju7my4qsp9gzyg8ejjoa1bkm1xaolkql1xog0y7e1feosf67ni7ff22niv2l5zypvze47b8j9rzelglqqaiarloxzl697ybkg02n3d6betkve09j5a0aergl41967bzo0cov99siyhlu8khdegza6d6s7gezw7vig5um1fpj319xqgc760u1kdotx4sf715k2tyvbq1h9b0ylkrgsunozh2s96us0d8qldorlfagcisfokwyhzwgtgtwj5487tsl2hrttf0s5sv8j7sai9as644rqsdhk40n19fvjotnh8coi4f9ijbqo2yxhd9dut0uacp63ark95gsdjppj8gb1f0pcaeqdgq47odvi29gidcd3yw4xhcjdsniossayggs9277l601jbg,1,57,53,31,1344,57,53,32,1343,58,52,34,1341,-127.369929008,-118.105595498,-118.686880941
0.9,1.1,55,4,0.3,110,356,3,0.7,356,93,86,95,0:21:43.313408,0:08:36.037275,dl0epv1znaeh6bfouuqgc7ognwttxb9smwu5ta7jpa8f1ewlvwo58271dll65a4ynbge9m2i89u2pox9kde92cxf4nthafotssr3tnwt9m42ujlb7pb9xwop8ae13riu9clega7wxzztzvgzh4w2zx675fgzkenkdsvyk60pgz1gjze3wrnzcaj12i6kmxljsgkb3r9ohemk47l4v11vz71x8iylre5qa7m5u6w2cyp0vnhwloc2o8rtoe8u399h32eofqi1teqpt57z46y4bi8sy6rcp1l4m6e00mlqncq8sk62mp2p12cq748lqzn5obs9ihqfmouq7v355derrl5f8inx32py5wky7m5m22xar94b92sni3ohcapisyj2hp92od9bbe37thefvc6qrsj34ix3t188iqpcgwu1x1rvk2abf8inzthrpv6qab2c2xjgmwk0903ujit4f199i0of0axcl6b12ask7n4m7x3kdhywiqgcioze8ai4sx966ursklsyv2bdo7oen3b5wvsuu2vni7xx9j8n3yrjj5xzj199gbp65zbk5kkuf3kr0ehxe9534,dl0epv1znaeh6bfouuqgc7ognwttxb9smwu5ta7jpa8f1ewm3i8jnnno43ztvh04vwr4iv6c7pzeedgxso1zyp26jvkir8a91eji7onua27ce81fe34puu92r2i4nwzzfmn4qvmfaknsezviw43zixwemgzs6f5dux22vqbhrbalfdb02tndqdjwghz4wco4chm55gyi593ppdbxlqiee2jgw4efmthwgenju5hu6faa6tuof7vbp19m2a0msdtsuduj2odvmsj3lslo4f7r4y93lo8y0k3i0bdyz8rex3j1axuji9ngfs4is6kjy7i8ni86jq4uwn25hk5h04zxkxkom40st12bh7rejao388rsgctv4ktqjeem51p54s6dk0mds8dgjex1xbqgnv1dy23w95zgcrtzdkc5x9vyz79elaovatgdd9sbjcotevbrxgkvrvqd9y8nazi6gzedmna5pivfo7dzmo7cqabtdjmgefkemeh2rwi5t77ionbetarssfmx3ys0b9miukzqnf8gcvv2h05b9pqm5675fuunjuf9vib1pz0h0mlg1v9riw8wcdatc,1,56,54,32,1343,53,57,38,1337,56,54,39,1336,-135.402873631,-122.919145704,-123.658107382
0.9,1.1,55,4,0.3,110,357,3,0.7,357,90,89,89,0:14:39.460997,0:08:31.146967,7059u76hiskookdqdt9mat1aunsd70bn22md9nzjhjv8q5vje6m8rpiwufxw88at6ner5zbzbsw0xbjn66nvsh4vy9qqacoqetycv487zuo5gnxaxn9i97dog9o8ceutyfqup9toe3qodifur0bys5nk6ocoi4jx6e2nghxdsj2kc8jg6dhx6jqwdg8576gancdl45r3ywxg133zxpini23mfx5eubwdzap9nhklw6qk04qw2bh9mzy6sw52uo39eog3c0yfuzp1ntmhe0v6t88rj97huibesi82vbcvvji0mao5g3s8dc9jy72c8ku1o8c0kj0kxov9lssxmqrq2e7fgmlrilc6hhei03moy1c42dobwryo73z6ewb05tf39hqrn7u58j3877tlz1oolpqnuorg15po440xpwc4srvrx31cfx1ixoa9podfkgtfhux1ykpdvzusfs1dhag1renu5xbhaseimc63u7v2rj7783g9r3u3w3luqv1t97iqhifvid4eazml0hbdc5rt4ujsiyy7rn49usmwr3cq771gxo7savnqzarnba3g3g3irnuwhcwe8,7059u76hiskookdqdt9mat1aunsd70bn22md9nzjhjv8q5vje6m8rpiwufxw88at6ner5zbzbsw0xbjn66nvsh4vy9qqacoqetycv487zuo5gnxaxn9i97dog9o8ceutyfqup8jcnn6e4flhysbhtu2mow5c2dr3t2cfz3v45ay0ljlou7wmsvqq7189kj9d0pdi6rugth7qo1pllm890jpwruw21dzgo5tta4b46crkr8uk66bh5lmtvau7ebuskrhn3xxhh40mzif3q3tss2kwxk1z21p35sz1wzqm30znegsuf5dq26wjoeaq7cvwvrphiy8y4t4ge9pyyrg1qmr4fpqy1ojvxr4n0vb52660wyu8x9g4092vpp479drib1gsx1pubf049gxmwlz158u01h04hctp7hebe57ikprug9blnty4r5r8vl1ykss2jwch4duyomxg6ophjj1sqg0rr3gxpzsf0yg0l1161s5y93p0ub6xfl6cdv2gct45dosuhgsk9vsvphf6q9zvgxlw1f19vmi305qp7f37jo643uyd9kgywy2mugdpohedrc8nt258g,1,59,51,38,1337,58,52,37,1338,59,51,39,1336,-136.09070804,-125.81303357,-126.386143253
0.9,1.1,55,4,0.3,110,358,3,0.7,358,81,74,82,0:30:23.630683,0:08:10.555196,6si7cx5766r5um7ui28mjl3yx8kt8f41i2z365ohtcjj75wlolw2t8y1u2dzssbjyslbp5kbj7a9hpu2sepwk4eudbsw23wsbp7ri1txn1aape5o80jscvl4iud6xucmfev95no8f13om0t6wlht87j8u8hmvh8pflgtnqvcedzt3nb6t6qi09yc2siiyjdnh2tacbxoonqonu89x7q9inxelh13wqo02lc1v2gx4jj0il3nypxy1a3beehoxxb0y55h7fnpfufroul8qm93usmvzoxvm8lgviuokfb56ycfhsj63lbv05028nnna3lnvzdsmqere9l186nhpcsz5h6dntf99tske00690hn6ivpm7ltn2bn16ak1d2uijrphtzd5fpa4lmbxrypvseaw2zk1h46gdswykj12zm1ux6oln2tginoiqo2iug48q6b025005bqlnh0fwl12vb2j6v7k2x6cwqv42r4qwm2tp0lnwygbcypl1crwji0h2kxo7b7490v84bzby00a6fm02xpu72qvnj8x2jkn0gvhp49qzu2ntovhi0m854prq1enkufs42yo,6si7cx5766r5um7ui28mjl3yx8kt8f41i2z365ohtcjj75wlolw2t8y1u2dzssbjyslbp5kbj7a9hpu2sepwk4eudbx1v7jgg2nzdst6qxqtfcsegeld80o9ovsacyjflwmbnuonjrp8pt53phqj0n5erlrr76ssfpgny81fpyvw178k5mhc4fldmljio4eehftcuzoucgof52ves6y74bep998h0fkyb4cf7kc33p08h2pwfu3j3yj2u7bhe0diupfe1mqyiqskjm58hxec9j3653q1gldbxy4be76kujz0xpcq7megdrza9l72ai5tyovcp9x63wieev2fxysf50zcd5pq8qso1rg5m5wxkbrab8vfxe05rmzm2tr6duempwlld3mepxkr4wum8slmnv4h1uhnvyliqn0759eqaf8csbuwgcgxbi1zqt4uzn50s6gjialsd2g9l8pnzmq2f9wt7mi7kx25tr5m4ld29302nqz1ez9apzzwck1lkna3asd7vkmoglf38uswe5dvzq7xjl6w6zljiey4vs3e3ccplpspkeeutyt8nepr5od0688iiq70g,1,61,49,25,1350,59,51,31,1344,61,49,32,1343,-127.159216854,-115.039857577,-115.501109864
0.9,1.1,55,4,0.3,110,359,3,0.7,359,73,69,68,0:32:06.544363,0:13:43.826351,3e93ovvcwpmgdh4i8o7xllf5oswdikbrpeerm2uj1jiu5rm3oy1tm5bh4j1p6fvp1gixudfgqeowukynm7oe3fm48azphjiboxu9l08hs54j0ibvhga60e0t51jncdl1gq98z35y5ve15eagygkjsttd4m8dsmwpabh7zbkwqd2tuesprbto1a94ltmcw1u5lv27bacvy70bpdizxp0xfuhpq0fatec2g1z2dz7hdvu0paaqtjd3w56i94n81dbv5qwt96dgbj5ctsz1odp8geydn7y9qlowoco3gbwc7at9e4x1g646e5wk73z71o16yyghr4sb2zb4uonnnmza1r982r24rqpcnt9cvr36x7nxsxp64xdz7p4ezxvfvlswfxnkvhd5aqm45y8koceryvp3fha5bfzqcwxeunqrbergd16ice3wa5iobz5d5u3ue6cjqf12gr8ymp5mru4aabn9gunptz9xy798b8mbi2tr1plo0ixsd7j073nc40bze5yv6djeuxryhtdhr840qu8v66fqr7cf7p58340txj801hxg1emgjp8jjjk75kmbny24i94ao,3e93ovvcwpmgdh4i8o7xllf5oswdikbrpeerm2uj1jiu5rm3oy1tm5bh4j1p6fvp1gixudfgqeowukynm7oe3fm48azphjiboxu9l08hs54j0ibvhga60e0t51jncdl1gq98z35y5ve15eagygkjsttd4m8dsmwpaberum2bafkiws6smnlw0xzkvt23rwa97c519cqob2jw9tghkrbsgzmdbv7ducq4dulp5oida1qoiyswpeenmur1tawhi9n281tltjpvnuv1z3y3hj9s4ixn0wj5aic6wss5ro0hmekmmufm8pgsmf07rcmzxts9j4foixthwvswj72vojtgtxzk4txtz3ltzyf2poejc89sopsud735dw0are1e2sho6cp663z4imdmpuglhj1rucxehj7imat8r3l6mkm3276xeu5kg38li4f0weh6orx1tk1eoom86znw5ibtqt4it1hh79lvv5ae5xqmtypd6wrr2ix2gpw1e617nvszs8bsl24tspsgavjzjgl6jhdzbp40hlrb7e8vexcmytp9x36pc7oehl1visxvmfzk154linxd5f1ts,1,65,45,24,1351,64,46,22,1353,66,44,29,1346,-127.469924131,-116.462116297,-118.906021396
0.9,1.1,55,4,0.3,110,360,3,0.7,360,94,93,92,0:12:23.763334,0:05:43.485681,6si7cx576gq8z30hto0aotatt4kot5amsgbqs95b4nbw2akk1aatitqxnqc2kvr01q5x69z0lj6j5yd9dbtick3w8lsu9glyefo48q4yya174reajgr282inryh0dr64rqoz90xaybepi630euc2xld1z72uslf7kt6e1odju4540ltzt41semtpw8b1qfdg33mod8jropj1czzv17xy5jgg9kgdz916z7bohkd3miwg49y2cchh4tg16sfx0jddtyncsbxxcd99yorp9j7w0hmdaxwri1j0qwp3xx5f74fe6rt5orzwj95dovcl42g6i6rpdakbugtqgzivr6x8g0e5z0409fcia7z6abh84av8msurnfj1y0cngtve3fdwdvp6jk3rik6hz7rhwou6zdnrpeb3xf3kfymot7dky8il320tqhi9uqb08lznlz1lx2rwb9cwv0tgq35ki2hj936jd91a4cwo2bc5oekx967bu9w9biwcdoo6hlslexs6235rip6ykekw1eijzg68zyp3adkm2odmyfywzxqsfp7dyt8aq0afbjgorn545vk27xy095ki2,6si7cx576gq8z30hto0aotatt4kot5amsgbqs95b4nbw2akk1aatitqxnqc2kvr01q5x69z0lj6j5yd9dbtick3w8lsu9glyefo48q4yya174reajgr282inryh0dr64rqoz90xaybepi630euc2xld1z72uslf7kt6e1odju4540ltzt41semtpw8b1qfdg33mod8jropj1czzv17xy5jgg9kgdz916z7bohkd3miwg49y2cchh4tg16sfx0jddtyncsbxxcd99yorp9j7w0hmdaxwri1j0qwp3xx5f74fe6rt5orzwj95dovcl42g6i6rpdakbugtqgzivr6x8g0e5z0409fcia7z6abh84av8msurnfj1y0cngtve3fdwdvp6jk3rik6hz7rhwou6zdnrpeb3xf3kfymot7dky8il320tqhi9uqb08lznlz1lx2rwb9cwv0tgq35ki2hj936jd91a4cwo2bc5oekx967bu9w9biwcdoo6hlslexs6235rip6y2yj99wzzmbnb0qf1q3vxy4op2wxfvzi30olji8tfflp8haupjzqcd7artlm93rpca,1,58,52,41,1334,58,52,40,1335,58,52,42,1333,-142.459436133,-126.304564833,-126.827085097
0.9,1.1,55,4,0.3,110,361,3,0.7,361,80,80,80,0:11:13.884613,0:04:49.837277,6si7d9dt12t0u5cuhjlij16glxzla33sr013p0i0wv7e7677h4g7jv7bq3mubweihyu6jxp0xsp49lyjr03wxqmbab6wd4ofiuwmjy3cwgtqdecy1afkq03tdq8i7ovffm7q6husddw3mxrlvoee9mcojjqei1b09uo1eig683mnc4xtq3emz24onj46e831xmz1ku10zjb07oynwfpxb9o20u125ngbcqjvqiy1mcul5e7w78xdgb0twd7g345p7wf2kdmcjqj4399acwngoj1pk6lhninxtqgn2f4tckpvbn0r010n9cuyrvkux76mhh1n3wyz9wg2sbj1d9q9dl39058cxijhwtaz44t797yx8dtbchhb1ok1yc16n4lkqttgxzlofx04n79q925ev76jk8n85sv7ryf9d5v510hk0s0cckhl44zfg15zq8ylwte317jizmur5zlw84bi67nabmpgc4goljzks92e48bbngev0r0sz6bg7xdwtkdjbgqj4tjbtib31j0et7l5hped38e96rdwpcrvn7qibimwwpyd2wp6815yz256si9bd8phxdr7o,6si7d9dt12t0u5cuhjlij16glxzla33sr013p0i0wv7e7677h4g7jv7bq3mubweihyu6jxp0xsp49lyjr03wxqmbab6wd4ofiuwmjy3cwgtqdecy1afkq03tdq8i7ovffm7q6husddw3mxrlvoee9mcojjqei1b09uo1eig683mnc4xtq3emz24onj46e831xmz1ku10zjb07oynwfpxb9o20u125ngbcqjvqiy1mcul5e7w78xdgb0twd7g345p7wf2kdmcjqj4399acwngoj1pk6lhninxtqgn2f4tckpvbn0r010n9cuyrvkux76mhh1n3wyz9wg2sbj1d9q9dl39058cxijhwtaz44t797yx8dtbchhb1ok1yc16n4lkqttgxzlofx04n79q925ev76jk8n85sv7ryf9d5v510hk0s0cckhl44zfg15zq8ylwte317jizmur5zlw84bi67nabmpgc4goljzks92e48bbngev0r0sz6bg7xdwtkdjbgqj4tjbtib31j0et7l5hped38e96rdwpcrvn7qibimwwpyd2wp6815yz256si9bd8phxdr7o,0,65,45,35,1340,65,45,35,1340,65,45,35,1340,-142.029702291,-126.135732634,-126.135732634
0.9,1.1,55,4,0.3,110,362,3,0.7,362,72,72,69,0:47:52.542375,0:19:47.474479,7n2hkwxs127q88imfenijq9z2fo42qs0kqgp16qp3yismybr4qlbzzpbrigihposxdkjrkl6fwphc4q5ybk9xt230fu2t960e1x9eqh8u1z1r1z8hmhea15l6v225d8638ygekr95okiudo8tkabvnb6xi5y8ntessj1gs6icb2r68ax9gr79uz6p0suhl4itszqqswxgi2xsfn49fc8coaws5ag3g52chbvil1xzfjn92ni4ytjn2peojpwfhejc0edinsy8fo0f5ijtiz3novb51hevdcdggibxr1yrppwxstcfrsrpf3jq3em9kms1ixvldiqz08uggfj742stzmt65e1maau4jvtxknated3zrq6knr43paxjo1mvjo9fey7uvnkqgq9fbebch38tfod8i9s4ua9k34rtpy2dsh5vxhec9y7xwb7846anskf9y0p40s2onb25miug59phc6n6fxn5irv0raph2q3f3q4r8hyrwvd3n3hiz4wi55pne9rdjlqbg9a358p47kp7d2vlrb1vo1apykkzil9biagpwnp3xueecu21pp5yhj786bkagg74,7n2hkwxs127q88imfenijq9z2fo42qs0kqgp16qp3yismybr4qlbzzpbrigihposxdkjhle5gp88fc6qm8k1ipyiqypmh45kjdwru04rs2q8sux818160r46cxivo3coof3axc8f0m64pmw3z8hoh271ifirwo5brmjq3ur7uak7ozrupdjv7q8psvl41xopvc3ap5yzz6kg0g6ac3m670rg9f5605tnjm20q8h98ereukge1fbbba4q7skyn0wbxubzw62pdkf2noqbytiatxny45olm8o59gd347lmw7cmekmpi6cqsq3s0jg25vgq97jpm1f3ku4dyzphay3pm5bli5s0z04apo3oon854ew7vm46ha7v7byb94atsse9upppbtgq8tn3ldcuq1vbbewqmthuac9739g4whucpszwvinzi5ylcrxq1jorstugz5bfc25hacjols9qlev7e6duzrajx1ya4gw7f6tr5i3mepzfkzzllxuygyjwmc6vgg8avoxkb1r22s3u858i7faxqjty0jhodbvj77nmosfuyx0nuoqs2mljqabjppeuoq8f9kow0,1,62,48,24,1351,63,47,22,1353,65,45,27,1348,-127.007539085,-117.401814956,-119.788346529
0.9,1.1,55,4,0.3,110,363,3,0.7,363,93,90,94,0:30:16.653799,0:06:10.845848,dl0epuaeckh7igynz50h87cy0tt0ru9hct9zg1fycjn91f3ue0r5l3vgp8irh06tf4x7nkz95i7d5jwe0a8i5l7wfwiktno24pu2zx3knf0ls3uehkxsor07pwgxeszoppbkki6ic4to0ulxhmlxhkikx6ixrt4ami0ngy0trn0th2aqq8xl250xwkcyev5w7j22s1zagsipi13cxpcs23hpqz0hyypovkie7aqpfsu92buqwthiwhfnrbtu8s2ilmr9nn0sq36t3737wiklscsjbidcjvvxutvk2a6k782tsor4kg1l7ewq6npvi2mh8ci6u611d6lcc4z7me9ekiicip3rg4bq52eo3b55xwrkvu8brp25z0zvbv6uq9264a5jn9mxhf3omjyvmmaokie6ukx94eccyzll28766mlwz997zxordwnij5g41ssdbv3do4opbueuid1gxj4aovhd0m63nbzoxxbxede6l9ue4kbbtiesm6m43f6rha92kogm4q9t5v54psupi560h083xrbg55g6sy5qhp7cktuuwe97y2eh0enfdaqy32co41qx1jac6,dl0epuaeckh7igynz50h87cy0tt0ru9hct9zg1fycjn91f3ue0r5l3vgp8irh06tf4x7nkz95i7d5jwe0a8i5l7wfwiktno24pu2zx3knf0ls3uehkxsor07pwgxeszoppbkki6ic4to0ulxhmlxhkikx6ixrt4ami0ngy0trn0th2aqq8xl250xwkcyev5w7j22s1zaguerijm7zsab606s0bt6ug732h3aes6k7xf35xc83s1rqbffx6jf27xqcrdbywfwiigh103ju2lbucbfjfvwl3guigmdmna5w9woxr26r28cne4gc2ebwo7ry23ml99dkdo2xy8zfajmclfgnz2imtfkvgg0pcrnihmgd37o6robnw3m3wuxj0pylw796v5msokz7etv0xuql5f6iuapj3alzwa1wc6wk8m0287tl8ngvsgfhdgihwunrpulscvzddloaz6o894pr6t2eref3ph45gxpxixiwd8xrmelf0dm23j3ajlc811vcxqapgk9806k86pl4rpdalk4e7kqlkxeqou9qo8o8sf5iw3o0luprg5nwt8hrclu5btvwruom,1,59,51,39,1336,58,52,42,1333,59,51,42,1333,-141.502693193,-131.664730217,-131.794384226
0.9,1.1,55,4,0.3,110,364,3,0.7,364,91,87,88,0:16:50.590278,0:07:13.756387,dl0epuaecd3un95h135z8oobhjmak55wume790fp5cluihkc5ltgujne58rr11igh6ooe70l9p34gj8w888fgsw824tlum1yynwbdsw4v3xzd405cg7sjf8ftbi0zvhyd8vbgtkilb10fre7ejwyjg1r536ljyfd6m4neh4ne67pilh8069zuclrrho2xc40lnl79msaa5nyhcqjy41rfmfy6n7p4wgh2sxqilu5460bi81cdm4tnvyvdbj33ngpc5sz0oswk00x8h2hz361ud584vyzm8g3rmf2y7lniu6x9i1exriiin9x0l2uwr16vjxwaev2lik6ey2z049bjgx8wxp2xejdpm822aug5o0wnc92d39o2fnig6c50ncee0bgdxwweek68w86pjw9otn2xg4x8mxy9zxaqq9lgzhjtl9ldc95teglupjtxbrz2541xiqhyove1laczqvq0cs29mpdi638sjecqooaqttlhjahse0sghlp2zer15p6fk991bzgo1py72j7wuu9g5pj9km80a3e96cydte1y62mj1frcapb2rqyaqigeo5lxk0kj38ci,dl0epuaecd3un95h135z8oobhjmak55wume790fp5cluihkc5ltgujne58rr11igh6ooe70l9p34gj8w888fgsw824tlum1yynwbdsw4v3xzd405cg7sjf8ftbi0zvhyd8vbgtkilb10fre7ejwyjg1r536ljyfd6m4neh4ne67pilra7ns7itzuu11hdbbrjy9n4eo9thakeuq8md29lcc0y85qiviey8raqq32hvq7ujmsq7v77dqcbq9h613z2be40ssf1u0n7dfvf66zcv8win1w3vbzjhjtckxlxzbjelo4agek5c6agjb6ucz7a8jliqsasl5wgl6afcfagt37rn9ciza13mq8gx9ddgc4vph4ozxpf8nq2xjqz6pl98lilgm4cekb6qjf82mctiev9dsi585to52pm1a6lgu3yevamcly8ezk8yv6lidgjm5boxupgcz4ycloxd1xeqal6s6khhrxs4cved0r3j75rpshsgpgsxvunmu6swv300sr0328is3tcy8ppnc8e6timt187dae1r1tvavixd04tjzae7jnn1bekczhufkaduf965qma,1,56,54,33,1342,56,54,34,1341,56,54,37,1338,-133.475803589,-119.955928388,-120.799172576
